rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,rank11,rank12,rank13,rank14,rank15,rank16,rank17,rank18,rank19,rank20,rank21,rank22,rank23,rank24,rank25,rank26,rank27,rank28,rank29,rank30,rank31,rank32,rank33,rank34,rank35,rank36,rank37,rank38,rank39,rank40,rank41,rank42,rank43,rank44,rank45,rank46,rank47,rank48,rank49,rank50,rank51,rank52,rank53,rank54,rank55,rank56,rank57,rank58,rank59,rank60,rank61,rank62,rank63,rank64,rank65,rank66,rank67,rank68,rank69,rank70,rank71,rank72,rank73,rank74,rank75,rank76,rank77,rank78,rank79,rank80,rank81,rank82,rank83,rank84,rank85,rank86,rank87,rank88,rank89,rank90,rank91,rank92,rank93,rank94,rank95,rank96,rank97,rank98,rank99,rank100,rank101,rank102,rank103,rank104,rank105,rank106,rank107,rank108,rank109,rank110,rank111,rank112,rank113,Num Cands,Num Seats
113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,1,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,,
113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,15,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,15,113,30,10,113,113,113,113,113,113,15,113,113,113,113,113,113,1,113,113,113,113,113,113,113,20,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,10,113,113,113,113,113,113,113,113,113,113,113,113,,
113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,5,3,113,113,113,6,113,2,113,113,113,113,113,7,113,113,113,113,113,113,9,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,10,113,113,113,113,113,113,113,113,113,113,113,113,113,1,113,8,113,4,113,113,113,113,113,113,113,113,,
113,113,113,113,113,113,113,113,113,113,113,113,113,113,4,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,3,113,113,113,113,113,113,113,113,113,113,113,113,113,113,2,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,1,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,,
113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,2,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,1,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,,
113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,2,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,3,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,1,113,113,113,113,113,113,113,113,113,113,113,113,,
113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,3,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,2,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,1,113,113,113,113,113,113,113,113,113,113,113,113,113,,
113,8,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,2,4,113,113,113,113,113,113,113,113,113,7,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,1,113,113,113,113,113,113,113,113,113,113,113,3,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,6,113,113,113,113,113,113,113,113,113,9,5,10,113,113,113,,
113,113,113,113,113,113,113,113,113,113,113,113,113,113,2,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,1,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,2,113,113,113,113,,
113,2,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,3,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,1,113,113,113,113,113,113,113,113,113,113,113,113,113,,
113,113,113,113,113,3,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,1,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,92,113,113,113,113,113,113,113,2,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,,
113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,1,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,3,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,,
113,113,112,112,112,113,112,112,112,113,113,112,112,113,113,112,113,112,113,112,112,113,112,112,112,112,113,112,112,112,113,113,113,113,112,112,113,112,112,112,113,113,112,112,112,1,113,113,113,113,112,113,112,112,112,112,112,112,112,113,113,112,113,113,113,3,112,112,112,112,112,113,113,113,112,112,113,113,113,113,112,113,113,113,113,112,113,113,113,113,112,112,113,112,113,113,112,112,112,113,113,113,113,113,113,112,113,112,2,113,112,112,113,,
113,4,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,2,113,113,113,113,113,113,113,113,113,113,113,5,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,1,113,113,3,113,113,6,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,,
113,113,113,113,113,113,113,113,2,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,3,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,1,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,,
113,113,113,113,113,113,113,113,113,113,113,13,113,113,113,4,113,10,113,113,113,113,113,18,8,113,113,113,113,113,113,113,113,113,113,6,14,113,113,113,113,113,113,113,113,1,113,5,2,113,113,113,113,113,113,113,113,113,113,113,12,1,113,113,113,3,113,113,113,113,113,11,9,113,113,113,113,113,113,17,113,7,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,10,113,113,8,5,113,19,113,15,113,16,113,113,,
111,111,111,111,111,113,111,111,111,111,111,111,113,111,109,111,4,111,111,111,111,111,1,111,111,4,113,111,4,111,111,111,5,2,9,113,111,111,111,111,7,111,111,111,111,7,111,111,111,113,111,4,111,113,111,113,111,111,111,113,111,111,8,111,111,112,111,111,111,111,4,111,111,111,3,111,111,111,111,110,111,111,111,113,111,111,111,111,4,111,111,111,111,111,4,111,4,113,111,111,6,111,111,111,111,111,111,4,113,4,113,111,111,,
113,113,113,113,113,2,113,113,113,113,113,113,113,113,3,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,5,113,113,113,113,113,113,113,113,113,113,113,3,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,1,113,4,113,113,113,113,113,113,113,113,113,113,113,113,113,,
113,3,113,1,113,113,113,113,4,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,10,113,113,113,113,113,113,10,113,113,113,113,113,15,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,112,113,113,113,113,113,113,113,113,113,113,113,113,5,20,113,113,113,113,113,113,113,113,113,1,113,113,113,113,113,113,113,113,113,2,7,113,113,113,113,113,113,113,6,113,113,113,113,,
113,113,113,113,113,113,113,113,113,113,113,113,4,113,2,113,113,1,113,113,113,113,113,2,113,113,113,1,113,113,113,113,2,113,113,113,113,113,113,113,113,113,113,113,113,2,113,113,2,1,113,113,113,113,2,113,113,2,113,113,113,113,113,2,113,113,113,2,113,113,113,113,113,113,113,113,113,113,113,2,113,1,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,2,113,113,2,1,113,113,113,113,113,113,113,113,113,113,113,,
113,113,113,113,113,113,113,113,113,113,113,113,113,113,2,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,1,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,3,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,,
113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,110,113,113,113,113,113,113,113,113,113,113,113,113,113,113,109,113,113,113,113,113,113,113,111,113,113,113,113,111,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,3,113,112,113,113,113,113,113,108,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,1,111,113,113,113,2,113,113,108,113,108,113,113,113,,
113,2,113,113,113,2,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,2,113,113,113,113,113,113,1,113,113,113,113,1,2,113,1,113,113,113,113,113,113,113,113,113,113,113,2,113,2,2,113,2,113,113,113,113,113,113,113,113,113,113,113,113,113,1,113,1,113,113,113,113,113,113,113,113,2,113,113,113,113,113,113,2,113,113,1,113,113,113,113,113,113,113,113,113,113,113,113,,
5,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,20,5,113,113,113,113,5,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,5,113,113,113,113,113,113,113,113,5,113,113,113,113,113,113,113,113,113,113,113,113,113,113,5,113,113,113,113,113,113,113,113,113,113,113,113,113,5,113,113,113,113,,
113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,15,20,113,113,113,113,113,113,113,113,113,113,113,113,113,4,113,113,113,113,113,113,113,113,113,113,113,113,113,112,113,113,30,113,113,113,113,3,113,113,113,113,113,113,113,113,113,113,113,113,113,112,113,113,113,2,113,20,113,113,113,1,113,113,113,113,112,113,113,113,113,113,113,113,113,113,113,113,113,113,,
113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,7,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,8,113,10,113,113,113,113,113,113,113,113,113,113,113,111,113,6,113,113,9,113,113,113,113,3,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,112,113,1,113,113,113,113,113,113,113,113,5,113,113,113,113,113,113,113,112,4,112,113,113,113,,
113,113,113,113,113,113,113,113,113,113,113,113,113,113,3,113,113,2,113,113,113,113,113,113,113,113,113,5,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,4,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,1,113,113,113,113,113,113,113,113,113,113,6,113,113,,
113,113,113,113,113,2,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,2,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,2,113,113,113,113,113,1,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,,
113,113,113,113,113,113,113,102,113,113,6,113,113,113,84,113,113,113,113,98,7,113,94,11,113,113,113,109,113,113,113,113,113,86,108,3,113,113,113,113,110,113,113,113,113,5,113,113,113,113,113,113,113,113,13,99,113,113,113,113,113,100,95,113,113,15,113,113,113,113,113,113,113,113,1,113,113,113,113,14,111,113,113,113,113,113,112,113,113,12,85,113,113,9,113,113,113,10,113,113,8,113,113,97,113,113,4,113,2,113,113,113,101,,
113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,2,113,113,113,113,113,113,113,113,113,1,5,113,113,113,113,113,113,113,113,113,113,113,113,113,113,4,113,113,113,113,113,113,113,5,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,5,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,3,113,113,113,113,113,113,4,6,113,113,113,113,,
113,85,71,113,113,75,113,113,90,113,113,113,113,90,90,113,80,78,113,113,113,113,113,82,85,90,113,78,88,90,90,113,81,76,80,113,80,113,90,113,90,113,113,84,113,82,113,85,80,113,113,90,80,113,113,78,113,74,113,113,80,113,1,113,113,113,74,113,113,112,76,113,113,80,90,113,113,113,68,81,113,79,81,86,70,113,113,112,113,75,113,113,113,70,80,113,90,78,88,85,80,113,113,113,75,113,79,68,84,90,113,113,113,,
103,103,103,103,103,102,103,103,102,103,103,103,103,103,3,102,102,102,103,103,103,103,103,4,103,102,102,103,102,103,103,103,102,4,103,103,103,103,103,102,102,103,103,102,103,102,102,102,102,102,103,102,103,103,102,103,103,103,103,103,102,103,102,103,103,102,103,103,102,103,102,102,103,103,102,102,103,103,102,1,102,102,103,103,102,102,103,103,102,102,4,103,103,103,102,103,102,102,103,103,2,103,103,103,102,103,103,102,102,102,102,103,103,,
113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,2,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,1,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,4,113,113,113,113,113,113,113,113,113,113,113,113,113,3,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,,
113,113,113,113,113,1,113,113,113,113,113,113,113,113,3,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,19,113,113,113,113,113,113,113,113,113,113,113,113,4,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,2,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,,
113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,2,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,20,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,1,113,113,113,113,,
113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,6,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,3,113,113,113,113,4,113,113,113,113,1,2,113,54,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,5,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,,
113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,1,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,,
113,97,104,113,113,97,113,113,113,113,113,97,103,108,110,88,97,88,113,99,88,113,97,88,97,97,97,97,97,97,88,113,97,97,97,97,97,113,108,113,97,97,113,97,113,88,113,1,97,105,113,97,97,97,88,97,101,106,111,97,97,102,107,97,113,97,112,88,113,113,97,88,109,88,110,97,113,113,97,97,113,98,97,97,97,97,113,113,88,113,97,97,100,113,88,97,97,1,113,97,1,113,113,113,97,113,112,97,88,97,105,113,102,,
113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,3,113,113,4,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,44,113,113,113,113,113,113,113,113,113,113,113,113,113,2,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,1,113,113,113,113,113,113,113,113,113,113,113,113,,
113,15,113,113,113,40,113,113,113,113,113,113,17,113,113,113,113,55,113,113,113,113,113,10,32,113,51,113,20,107,113,113,113,113,107,113,113,113,113,113,113,113,113,50,113,29,113,107,10,35,113,113,113,113,46,68,113,1,113,113,113,45,113,113,113,60,113,113,113,113,20,113,28,113,30,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,5,70,25,113,113,113,113,25,113,113,20,113,20,69,113,43,,
108,2,111,107,111,111,111,111,111,111,111,111,111,111,111,111,102,1,111,111,111,111,111,111,111,111,111,111,111,111,111,111,100,111,111,111,111,111,111,111,106,111,111,111,111,105,111,111,111,111,111,102,111,111,103,101,111,111,111,111,111,111,111,111,111,113,111,111,111,112,111,111,111,111,111,111,111,3,111,103,109,110,111,111,104,111,111,111,102,111,111,111,111,111,102,111,100,111,111,111,111,111,111,111,111,111,111,111,111,99,111,111,111,,
113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,3,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,1,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,6,113,2,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,5,113,113,113,113,113,113,113,7,113,113,113,113,113,4,,
