file,numCands,plurality,IRV,top-two,borda-pm,borda-om,borda-avg,top-3-truncation,condorcet,minimax,smith,smith_plurality,smith_irv,smith-minimax,ranked-pairs,bucklin,approval,top4_plurality,top4_IRV,top4_top-two,top4_borda-pm,top4_borda-om,top4_borda-avg,top4_top-3-truncation,top4_condorcet,top4_minimax,top4_smith,top4_smith_plurality,top4_smith_irv,top4_smith-minimax,top4_ranked-pairs,top4_bucklin,top4_approval
raw_data/australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Swansea.csv,5,['CATLEY Yasmin'],['CATLEY Yasmin'],['CATLEY Yasmin'],['CATLEY Yasmin'],['CATLEY Yasmin'],['CATLEY Yasmin'],['CATLEY Yasmin'],['CATLEY Yasmin'],['CATLEY Yasmin'],['CATLEY Yasmin'],['CATLEY Yasmin'],['CATLEY Yasmin'],['CATLEY Yasmin'],['CATLEY Yasmin'],['CATLEY Yasmin'],['CATLEY Yasmin'],['CATLEY Yasmin'],['CATLEY Yasmin'],['CATLEY Yasmin'],['CATLEY Yasmin'],['CATLEY Yasmin'],['CATLEY Yasmin'],['CATLEY Yasmin'],['CATLEY Yasmin'],['CATLEY Yasmin'],['CATLEY Yasmin'],['CATLEY Yasmin'],['CATLEY Yasmin'],['CATLEY Yasmin'],['CATLEY Yasmin'],['CATLEY Yasmin'],['CATLEY Yasmin']
raw_data/australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Charlestown.csv,4,['HARRISON Jodie'],['HARRISON Jodie'],['HARRISON Jodie'],['HARRISON Jodie'],['HARRISON Jodie'],['HARRISON Jodie'],['HARRISON Jodie'],['HARRISON Jodie'],['HARRISON Jodie'],['HARRISON Jodie'],['HARRISON Jodie'],['HARRISON Jodie'],['HARRISON Jodie'],['HARRISON Jodie'],['HARRISON Jodie'],['HARRISON Jodie'],['HARRISON Jodie'],['HARRISON Jodie'],['HARRISON Jodie'],['HARRISON Jodie'],['HARRISON Jodie'],['HARRISON Jodie'],['HARRISON Jodie'],['HARRISON Jodie'],['HARRISON Jodie'],['HARRISON Jodie'],['HARRISON Jodie'],['HARRISON Jodie'],['HARRISON Jodie'],['HARRISON Jodie'],['HARRISON Jodie'],['HARRISON Jodie']
raw_data/australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Wahroonga.csv,5,['HENSKENS Alister'],['HENSKENS Alister'],['HENSKENS Alister'],['HENSKENS Alister'],['ABEDINI Parsia'],['HENSKENS Alister'],['HENSKENS Alister'],['HENSKENS Alister'],['HENSKENS Alister'],['HENSKENS Alister'],['HENSKENS Alister'],['HENSKENS Alister'],['HENSKENS Alister'],['HENSKENS Alister'],['HENSKENS Alister'],['HENSKENS Alister'],['HENSKENS Alister'],['HENSKENS Alister'],['HENSKENS Alister'],['HENSKENS Alister'],['HENSKENS Alister'],['HENSKENS Alister'],['HENSKENS Alister'],['HENSKENS Alister'],['HENSKENS Alister'],['HENSKENS Alister'],['HENSKENS Alister'],['HENSKENS Alister'],['HENSKENS Alister'],['HENSKENS Alister'],['HENSKENS Alister'],['HENSKENS Alister']
raw_data/australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Summer Hill.csv,5,['HAYLEN Jo'],['HAYLEN Jo'],['HAYLEN Jo'],['HAYLEN Jo'],['HAYLEN Jo'],['HAYLEN Jo'],['HAYLEN Jo'],['HAYLEN Jo'],['HAYLEN Jo'],['HAYLEN Jo'],['HAYLEN Jo'],['HAYLEN Jo'],['HAYLEN Jo'],['HAYLEN Jo'],['HAYLEN Jo'],['HAYLEN Jo'],['HAYLEN Jo'],['HAYLEN Jo'],['HAYLEN Jo'],['HAYLEN Jo'],['HAYLEN Jo'],['HAYLEN Jo'],['HAYLEN Jo'],['HAYLEN Jo'],['HAYLEN Jo'],['HAYLEN Jo'],['HAYLEN Jo'],['HAYLEN Jo'],['HAYLEN Jo'],['HAYLEN Jo'],['HAYLEN Jo'],['HAYLEN Jo']
raw_data/australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Cronulla.csv,6,['SPEAKMAN Mark'],['SPEAKMAN Mark'],['SPEAKMAN Mark'],['SPEAKMAN Mark'],['SPEAKMAN Mark'],['SPEAKMAN Mark'],['SPEAKMAN Mark'],['SPEAKMAN Mark'],['SPEAKMAN Mark'],['SPEAKMAN Mark'],['SPEAKMAN Mark'],['SPEAKMAN Mark'],['SPEAKMAN Mark'],['SPEAKMAN Mark'],['SPEAKMAN Mark'],['SPEAKMAN Mark'],['SPEAKMAN Mark'],['SPEAKMAN Mark'],['SPEAKMAN Mark'],['SPEAKMAN Mark'],['SPEAKMAN Mark'],['SPEAKMAN Mark'],['SPEAKMAN Mark'],['SPEAKMAN Mark'],['SPEAKMAN Mark'],['SPEAKMAN Mark'],['SPEAKMAN Mark'],['SPEAKMAN Mark'],['SPEAKMAN Mark'],['SPEAKMAN Mark'],['SPEAKMAN Mark'],['SPEAKMAN Mark']
raw_data/australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Myall Lakes.csv,6,['THOMPSON Tanya'],['THOMPSON Tanya'],['THOMPSON Tanya'],['THOMPSON Tanya'],['BENDALL Jason'],['THOMPSON Tanya'],['THOMPSON Tanya'],['THOMPSON Tanya'],['THOMPSON Tanya'],['THOMPSON Tanya'],['THOMPSON Tanya'],['THOMPSON Tanya'],['THOMPSON Tanya'],['THOMPSON Tanya'],['THOMPSON Tanya'],['THOMPSON Tanya'],['THOMPSON Tanya'],['THOMPSON Tanya'],['THOMPSON Tanya'],['THOMPSON Tanya'],['THOMPSON Tanya'],['THOMPSON Tanya'],['THOMPSON Tanya'],['THOMPSON Tanya'],['THOMPSON Tanya'],['THOMPSON Tanya'],['THOMPSON Tanya'],['THOMPSON Tanya'],['THOMPSON Tanya'],['THOMPSON Tanya'],['THOMPSON Tanya'],['THOMPSON Tanya']
raw_data/australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data South Coast.csv,6,['SIKORA Luke'],['BUTLER Liza'],['BUTLER Liza'],['BUTLER Liza'],['BUTLER Liza'],['BUTLER Liza'],['BUTLER Liza'],['BUTLER Liza'],['BUTLER Liza'],['BUTLER Liza'],['BUTLER Liza'],['BUTLER Liza'],['BUTLER Liza'],['BUTLER Liza'],['BUTLER Liza'],['BUTLER Liza'],['SIKORA Luke'],['BUTLER Liza'],['BUTLER Liza'],['BUTLER Liza'],['BUTLER Liza'],['BUTLER Liza'],['BUTLER Liza'],['BUTLER Liza'],['BUTLER Liza'],['BUTLER Liza'],['BUTLER Liza'],['BUTLER Liza'],['BUTLER Liza'],['BUTLER Liza'],['BUTLER Liza'],['BUTLER Liza']
raw_data/australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Lake Macquarie.csv,6,['PIPER Greg'],['PIPER Greg'],['PIPER Greg'],['PIPER Greg'],['PIPER Greg'],['PIPER Greg'],['PIPER Greg'],['PIPER Greg'],['PIPER Greg'],['PIPER Greg'],['PIPER Greg'],['PIPER Greg'],['PIPER Greg'],['PIPER Greg'],['PIPER Greg'],['PIPER Greg'],['PIPER Greg'],['PIPER Greg'],['PIPER Greg'],['PIPER Greg'],['PIPER Greg'],['PIPER Greg'],['PIPER Greg'],['PIPER Greg'],['PIPER Greg'],['PIPER Greg'],['PIPER Greg'],['PIPER Greg'],['PIPER Greg'],['PIPER Greg'],['PIPER Greg'],['PIPER Greg']
raw_data/australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Kiama.csv,5,['WARD Gareth'],['WARD Gareth'],['WARD Gareth'],['WARD Gareth'],['McINERNEY Katelin'],['McINERNEY Katelin'],['WARD Gareth'],['WARD Gareth'],['WARD Gareth'],['WARD Gareth'],['WARD Gareth'],['WARD Gareth'],['WARD Gareth'],['WARD Gareth'],['WARD Gareth'],['WARD Gareth'],['WARD Gareth'],['WARD Gareth'],['WARD Gareth'],['WARD Gareth'],['McINERNEY Katelin'],['McINERNEY Katelin'],['WARD Gareth'],['WARD Gareth'],['WARD Gareth'],['WARD Gareth'],['WARD Gareth'],['WARD Gareth'],['WARD Gareth'],['WARD Gareth'],['WARD Gareth'],['WARD Gareth']
raw_data/australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Gosford.csv,7,['TESCH Liesl'],['TESCH Liesl'],['TESCH Liesl'],['TESCH Liesl'],['TESCH Liesl'],['TESCH Liesl'],['TESCH Liesl'],['TESCH Liesl'],['TESCH Liesl'],['TESCH Liesl'],['TESCH Liesl'],['TESCH Liesl'],['TESCH Liesl'],['TESCH Liesl'],['TESCH Liesl'],['TESCH Liesl'],['TESCH Liesl'],['TESCH Liesl'],['TESCH Liesl'],['TESCH Liesl'],['TESCH Liesl'],['TESCH Liesl'],['TESCH Liesl'],['TESCH Liesl'],['TESCH Liesl'],['TESCH Liesl'],['TESCH Liesl'],['TESCH Liesl'],['TESCH Liesl'],['TESCH Liesl'],['TESCH Liesl'],['TESCH Liesl']
raw_data/australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Shellharbour.csv,7,['WATSON Anna'],['WATSON Anna'],['WATSON Anna'],['WATSON Anna'],['WATSON Anna'],['WATSON Anna'],['WATSON Anna'],['WATSON Anna'],['WATSON Anna'],['WATSON Anna'],['WATSON Anna'],['WATSON Anna'],['WATSON Anna'],['WATSON Anna'],['WATSON Anna'],['WATSON Anna'],['WATSON Anna'],['WATSON Anna'],['WATSON Anna'],['WATSON Anna'],['WATSON Anna'],['WATSON Anna'],['WATSON Anna'],['WATSON Anna'],['WATSON Anna'],['WATSON Anna'],['WATSON Anna'],['WATSON Anna'],['WATSON Anna'],['WATSON Anna'],['WATSON Anna'],['WATSON Anna']
raw_data/australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Fairfield.csv,7,['SALIBA David'],['SALIBA David'],['SALIBA David'],['SALIBA David'],['SALIBA David'],['SALIBA David'],['SALIBA David'],['SALIBA David'],['SALIBA David'],['SALIBA David'],['SALIBA David'],['SALIBA David'],['SALIBA David'],['SALIBA David'],['SALIBA David'],['SALIBA David'],['SALIBA David'],['SALIBA David'],['SALIBA David'],['SALIBA David'],['SALIBA David'],['SALIBA David'],['SALIBA David'],['SALIBA David'],['SALIBA David'],['SALIBA David'],['SALIBA David'],['SALIBA David'],['SALIBA David'],['SALIBA David'],['SALIBA David'],['SALIBA David']
raw_data/australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Port Macquarie.csv,8,['WILLIAMS Leslie'],['WILLIAMS Leslie'],['WILLIAMS Leslie'],['WILLIAMS Leslie'],['WILLIAMS Leslie'],['WILLIAMS Leslie'],['WILLIAMS Leslie'],['WILLIAMS Leslie'],['WILLIAMS Leslie'],['WILLIAMS Leslie'],['WILLIAMS Leslie'],['WILLIAMS Leslie'],['WILLIAMS Leslie'],['WILLIAMS Leslie'],['WILLIAMS Leslie'],['WILLIAMS Leslie'],['WILLIAMS Leslie'],['WILLIAMS Leslie'],['WILLIAMS Leslie'],['WILLIAMS Leslie'],['WILLIAMS Leslie'],['WILLIAMS Leslie'],['WILLIAMS Leslie'],['WILLIAMS Leslie'],['WILLIAMS Leslie'],['WILLIAMS Leslie'],['WILLIAMS Leslie'],['WILLIAMS Leslie'],['WILLIAMS Leslie'],['WILLIAMS Leslie'],['WILLIAMS Leslie'],['WILLIAMS Leslie']
raw_data/australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Strathfield.csv,5,['LI Jason Yat-Sen'],['LI Jason Yat-Sen'],['LI Jason Yat-Sen'],['LI Jason Yat-Sen'],['LI Jason Yat-Sen'],['LI Jason Yat-Sen'],['LI Jason Yat-Sen'],['LI Jason Yat-Sen'],['LI Jason Yat-Sen'],['LI Jason Yat-Sen'],['LI Jason Yat-Sen'],['LI Jason Yat-Sen'],['LI Jason Yat-Sen'],['LI Jason Yat-Sen'],['LI Jason Yat-Sen'],['LI Jason Yat-Sen'],['LI Jason Yat-Sen'],['LI Jason Yat-Sen'],['LI Jason Yat-Sen'],['LI Jason Yat-Sen'],['LI Jason Yat-Sen'],['LI Jason Yat-Sen'],['LI Jason Yat-Sen'],['LI Jason Yat-Sen'],['LI Jason Yat-Sen'],['LI Jason Yat-Sen'],['LI Jason Yat-Sen'],['LI Jason Yat-Sen'],['LI Jason Yat-Sen'],['LI Jason Yat-Sen'],['LI Jason Yat-Sen'],['LI Jason Yat-Sen']
raw_data/australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Epping.csv,6,['PERROTTET Dominic'],['PERROTTET Dominic'],['PERROTTET Dominic'],['PERROTTET Dominic'],['MASCARENHAS Alan'],['PERROTTET Dominic'],['PERROTTET Dominic'],['PERROTTET Dominic'],['PERROTTET Dominic'],['PERROTTET Dominic'],['PERROTTET Dominic'],['PERROTTET Dominic'],['PERROTTET Dominic'],['PERROTTET Dominic'],['PERROTTET Dominic'],['PERROTTET Dominic'],['PERROTTET Dominic'],['PERROTTET Dominic'],['PERROTTET Dominic'],['PERROTTET Dominic'],['MASCARENHAS Alan'],['PERROTTET Dominic'],['PERROTTET Dominic'],['PERROTTET Dominic'],['PERROTTET Dominic'],['PERROTTET Dominic'],['PERROTTET Dominic'],['PERROTTET Dominic'],['PERROTTET Dominic'],['PERROTTET Dominic'],['PERROTTET Dominic'],['PERROTTET Dominic']
raw_data/australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Monaro.csv,7,['OVERALL Nichole'],['WHAN Steven'],['WHAN Steven'],['WHAN Steven'],['WHAN Steven'],['WHAN Steven'],['WHAN Steven'],['WHAN Steven'],['WHAN Steven'],['WHAN Steven'],['WHAN Steven'],['WHAN Steven'],['WHAN Steven'],['WHAN Steven'],['WHAN Steven'],['WHAN Steven'],['OVERALL Nichole'],['WHAN Steven'],['WHAN Steven'],['WHAN Steven'],['WHAN Steven'],['WHAN Steven'],['WHAN Steven'],['WHAN Steven'],['WHAN Steven'],['WHAN Steven'],['WHAN Steven'],['WHAN Steven'],['WHAN Steven'],['WHAN Steven'],['WHAN Steven'],['WHAN Steven']
raw_data/australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Penrith.csv,7,['AYRES Stuart'],['McKEOWN Karen'],['McKEOWN Karen'],['McKEOWN Karen'],['McKEOWN Karen'],['McKEOWN Karen'],['McKEOWN Karen'],['McKEOWN Karen'],['McKEOWN Karen'],['McKEOWN Karen'],['McKEOWN Karen'],['McKEOWN Karen'],['McKEOWN Karen'],['McKEOWN Karen'],['McKEOWN Karen'],['McKEOWN Karen'],['McKEOWN Karen'],['McKEOWN Karen'],['McKEOWN Karen'],['McKEOWN Karen'],['McKEOWN Karen'],['McKEOWN Karen'],['McKEOWN Karen'],['McKEOWN Karen'],['McKEOWN Karen'],['McKEOWN Karen'],['McKEOWN Karen'],['McKEOWN Karen'],['McKEOWN Karen'],['McKEOWN Karen'],['McKEOWN Karen'],['McKEOWN Karen']
raw_data/australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Barwon.csv,8,['BUTLER Roy'],['BUTLER Roy'],['BUTLER Roy'],['BUTLER Roy'],['BUTLER Roy'],['BUTLER Roy'],['BUTLER Roy'],['BUTLER Roy'],['BUTLER Roy'],['BUTLER Roy'],['BUTLER Roy'],['BUTLER Roy'],['BUTLER Roy'],['BUTLER Roy'],['BUTLER Roy'],['BUTLER Roy'],['BUTLER Roy'],['BUTLER Roy'],['BUTLER Roy'],['BUTLER Roy'],['BUTLER Roy'],['BUTLER Roy'],['BUTLER Roy'],['BUTLER Roy'],['BUTLER Roy'],['BUTLER Roy'],['BUTLER Roy'],['BUTLER Roy'],['BUTLER Roy'],['BUTLER Roy'],['BUTLER Roy'],['BUTLER Roy']
raw_data/australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Vaucluse.csv,7,['SLOANE Kellie'],['SLOANE Kellie'],['SLOANE Kellie'],['SLOANE Kellie'],['FREYER Karen'],['SLOANE Kellie'],['SLOANE Kellie'],['SLOANE Kellie'],['SLOANE Kellie'],['SLOANE Kellie'],['SLOANE Kellie'],['SLOANE Kellie'],['SLOANE Kellie'],['SLOANE Kellie'],['SLOANE Kellie'],['SLOANE Kellie'],['SLOANE Kellie'],['SLOANE Kellie'],['SLOANE Kellie'],['SLOANE Kellie'],['SLOANE Kellie'],['SLOANE Kellie'],['SLOANE Kellie'],['SLOANE Kellie'],['SLOANE Kellie'],['SLOANE Kellie'],['SLOANE Kellie'],['SLOANE Kellie'],['SLOANE Kellie'],['SLOANE Kellie'],['SLOANE Kellie'],['SLOANE Kellie']
raw_data/australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Kogarah.csv,4,['MINNS Chris'],['MINNS Chris'],['MINNS Chris'],['MINNS Chris'],['MINNS Chris'],['MINNS Chris'],['MINNS Chris'],['MINNS Chris'],['MINNS Chris'],['MINNS Chris'],['MINNS Chris'],['MINNS Chris'],['MINNS Chris'],['MINNS Chris'],['MINNS Chris'],['MINNS Chris'],['MINNS Chris'],['MINNS Chris'],['MINNS Chris'],['MINNS Chris'],['MINNS Chris'],['MINNS Chris'],['MINNS Chris'],['MINNS Chris'],['MINNS Chris'],['MINNS Chris'],['MINNS Chris'],['MINNS Chris'],['MINNS Chris'],['MINNS Chris'],['MINNS Chris'],['MINNS Chris']
raw_data/australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Mount Druitt.csv,4,['ATALLA Edmond'],['ATALLA Edmond'],['ATALLA Edmond'],['ATALLA Edmond'],['ATALLA Edmond'],['ATALLA Edmond'],['ATALLA Edmond'],['ATALLA Edmond'],['ATALLA Edmond'],['ATALLA Edmond'],['ATALLA Edmond'],['ATALLA Edmond'],['ATALLA Edmond'],['ATALLA Edmond'],['ATALLA Edmond'],['ATALLA Edmond'],['ATALLA Edmond'],['ATALLA Edmond'],['ATALLA Edmond'],['ATALLA Edmond'],['ATALLA Edmond'],['ATALLA Edmond'],['ATALLA Edmond'],['ATALLA Edmond'],['ATALLA Edmond'],['ATALLA Edmond'],['ATALLA Edmond'],['ATALLA Edmond'],['ATALLA Edmond'],['ATALLA Edmond'],['ATALLA Edmond'],['ATALLA Edmond']
raw_data/australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Wollondilly.csv,6,['SMITH Nathaniel'],['HANNAN Judy'],['HANNAN Judy'],['SMITH Nathaniel'],['HANNAN Judy'],['HANNAN Judy'],['SMITH Nathaniel'],['HANNAN Judy'],['HANNAN Judy'],['HANNAN Judy'],['HANNAN Judy'],['HANNAN Judy'],['HANNAN Judy'],['HANNAN Judy'],['HANNAN Judy'],['HANNAN Judy'],['SMITH Nathaniel'],['HANNAN Judy'],['HANNAN Judy'],['SMITH Nathaniel'],['HANNAN Judy'],['HANNAN Judy'],['SMITH Nathaniel'],['HANNAN Judy'],['HANNAN Judy'],['HANNAN Judy'],['HANNAN Judy'],['HANNAN Judy'],['HANNAN Judy'],['HANNAN Judy'],['SMITH Nathaniel'],['HANNAN Judy']
raw_data/australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Liverpool.csv,6,['KALIYANDA Charishma'],['KALIYANDA Charishma'],['KALIYANDA Charishma'],['KALIYANDA Charishma'],['KALIYANDA Charishma'],['KALIYANDA Charishma'],['KALIYANDA Charishma'],['KALIYANDA Charishma'],['KALIYANDA Charishma'],['KALIYANDA Charishma'],['KALIYANDA Charishma'],['KALIYANDA Charishma'],['KALIYANDA Charishma'],['KALIYANDA Charishma'],['KALIYANDA Charishma'],['KALIYANDA Charishma'],['KALIYANDA Charishma'],['KALIYANDA Charishma'],['KALIYANDA Charishma'],['KALIYANDA Charishma'],['KALIYANDA Charishma'],['KALIYANDA Charishma'],['KALIYANDA Charishma'],['KALIYANDA Charishma'],['KALIYANDA Charishma'],['KALIYANDA Charishma'],['KALIYANDA Charishma'],['KALIYANDA Charishma'],['KALIYANDA Charishma'],['KALIYANDA Charishma'],['KALIYANDA Charishma'],['KALIYANDA Charishma']
raw_data/australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Maitland.csv,7,['AITCHISON Jenny'],['AITCHISON Jenny'],['AITCHISON Jenny'],['AITCHISON Jenny'],['AITCHISON Jenny'],['AITCHISON Jenny'],['AITCHISON Jenny'],['AITCHISON Jenny'],['AITCHISON Jenny'],['AITCHISON Jenny'],['AITCHISON Jenny'],['AITCHISON Jenny'],['AITCHISON Jenny'],['AITCHISON Jenny'],['AITCHISON Jenny'],['AITCHISON Jenny'],['AITCHISON Jenny'],['AITCHISON Jenny'],['AITCHISON Jenny'],['AITCHISON Jenny'],['AITCHISON Jenny'],['AITCHISON Jenny'],['AITCHISON Jenny'],['AITCHISON Jenny'],['AITCHISON Jenny'],['AITCHISON Jenny'],['AITCHISON Jenny'],['AITCHISON Jenny'],['AITCHISON Jenny'],['AITCHISON Jenny'],['AITCHISON Jenny'],['AITCHISON Jenny']
raw_data/australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Goulburn.csv,5,['TUCKERMAN Wendy'],['TUCKERMAN Wendy'],['TUCKERMAN Wendy'],['TUCKERMAN Wendy'],['PILBROW Michael'],['PILBROW Michael'],['TUCKERMAN Wendy'],['TUCKERMAN Wendy'],['TUCKERMAN Wendy'],['TUCKERMAN Wendy'],['TUCKERMAN Wendy'],['TUCKERMAN Wendy'],['TUCKERMAN Wendy'],['TUCKERMAN Wendy'],['TUCKERMAN Wendy'],['TUCKERMAN Wendy'],['TUCKERMAN Wendy'],['TUCKERMAN Wendy'],['TUCKERMAN Wendy'],['TUCKERMAN Wendy'],['PILBROW Michael'],['TUCKERMAN Wendy'],['TUCKERMAN Wendy'],['TUCKERMAN Wendy'],['TUCKERMAN Wendy'],['TUCKERMAN Wendy'],['TUCKERMAN Wendy'],['TUCKERMAN Wendy'],['TUCKERMAN Wendy'],['TUCKERMAN Wendy'],['TUCKERMAN Wendy'],['TUCKERMAN Wendy']
raw_data/australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Upper Hunter.csv,7,['LAYZELL Dave'],['LAYZELL Dave'],['LAYZELL Dave'],['LAYZELL Dave'],['WATSON Peree'],['LAYZELL Dave'],['LAYZELL Dave'],['LAYZELL Dave'],['LAYZELL Dave'],['LAYZELL Dave'],['LAYZELL Dave'],['LAYZELL Dave'],['LAYZELL Dave'],['LAYZELL Dave'],['LAYZELL Dave'],['LAYZELL Dave'],['LAYZELL Dave'],['LAYZELL Dave'],['LAYZELL Dave'],['LAYZELL Dave'],['WATSON Peree'],['LAYZELL Dave'],['LAYZELL Dave'],['LAYZELL Dave'],['LAYZELL Dave'],['LAYZELL Dave'],['LAYZELL Dave'],['LAYZELL Dave'],['LAYZELL Dave'],['LAYZELL Dave'],['LAYZELL Dave'],['LAYZELL Dave']
raw_data/australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Cabramatta.csv,6,['VO Tri'],['VO Tri'],['VO Tri'],['VO Tri'],['VO Tri'],['VO Tri'],['VO Tri'],['VO Tri'],['VO Tri'],['VO Tri'],['VO Tri'],['VO Tri'],['VO Tri'],['VO Tri'],['VO Tri'],['VO Tri'],['VO Tri'],['VO Tri'],['VO Tri'],['VO Tri'],['VO Tri'],['VO Tri'],['VO Tri'],['VO Tri'],['VO Tri'],['VO Tri'],['VO Tri'],['VO Tri'],['VO Tri'],['VO Tri'],['VO Tri'],['VO Tri']
raw_data/australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Hornsby.csv,8,['KEAN Matt'],['KEAN Matt'],['KEAN Matt'],['KEAN Matt'],['HOILE Melissa'],['KEAN Matt'],['KEAN Matt'],['KEAN Matt'],['KEAN Matt'],['KEAN Matt'],['KEAN Matt'],['KEAN Matt'],['KEAN Matt'],['KEAN Matt'],['KEAN Matt'],['KEAN Matt'],['KEAN Matt'],['KEAN Matt'],['KEAN Matt'],['KEAN Matt'],['KEAN Matt'],['KEAN Matt'],['KEAN Matt'],['KEAN Matt'],['KEAN Matt'],['KEAN Matt'],['KEAN Matt'],['KEAN Matt'],['KEAN Matt'],['KEAN Matt'],['KEAN Matt'],['KEAN Matt']
raw_data/australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Badgerys Creek.csv,5,['DAVIES Tanya'],['DAVIES Tanya'],['DAVIES Tanya'],['DAVIES Tanya'],['DAVIES Tanya'],['DAVIES Tanya'],['DAVIES Tanya'],['DAVIES Tanya'],['DAVIES Tanya'],['DAVIES Tanya'],['DAVIES Tanya'],['DAVIES Tanya'],['DAVIES Tanya'],['DAVIES Tanya'],['DAVIES Tanya'],['DAVIES Tanya'],['DAVIES Tanya'],['DAVIES Tanya'],['DAVIES Tanya'],['DAVIES Tanya'],['DAVIES Tanya'],['DAVIES Tanya'],['DAVIES Tanya'],['DAVIES Tanya'],['DAVIES Tanya'],['DAVIES Tanya'],['DAVIES Tanya'],['DAVIES Tanya'],['DAVIES Tanya'],['DAVIES Tanya'],['DAVIES Tanya'],['DAVIES Tanya']
raw_data/australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Campbelltown.csv,8,['WARREN Greg'],['WARREN Greg'],['WARREN Greg'],['WARREN Greg'],['WARREN Greg'],['WARREN Greg'],['WARREN Greg'],['WARREN Greg'],['WARREN Greg'],['WARREN Greg'],['WARREN Greg'],['WARREN Greg'],['WARREN Greg'],['WARREN Greg'],['WARREN Greg'],['WARREN Greg'],['WARREN Greg'],['WARREN Greg'],['WARREN Greg'],['WARREN Greg'],['WARREN Greg'],['WARREN Greg'],['WARREN Greg'],['WARREN Greg'],['WARREN Greg'],['WARREN Greg'],['WARREN Greg'],['WARREN Greg'],['WARREN Greg'],['WARREN Greg'],['WARREN Greg'],['WARREN Greg']
raw_data/australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Willoughby.csv,5,['JAMES Tim'],['JAMES Tim'],['JAMES Tim'],['JAMES Tim'],['PENN Larissa'],['PENN Larissa'],['JAMES Tim'],['JAMES Tim'],['JAMES Tim'],['JAMES Tim'],['JAMES Tim'],['JAMES Tim'],['JAMES Tim'],['JAMES Tim'],['JAMES Tim'],['JAMES Tim'],['JAMES Tim'],['JAMES Tim'],['JAMES Tim'],['JAMES Tim'],['PENN Larissa'],['JAMES Tim'],['JAMES Tim'],['JAMES Tim'],['JAMES Tim'],['JAMES Tim'],['JAMES Tim'],['JAMES Tim'],['JAMES Tim'],['JAMES Tim'],['JAMES Tim'],['JAMES Tim']
