file,numCands,plurality,IRV,top-two,borda-pm,borda-om-no-uwi,borda-avg-no-uwi,top-3-truncation,condorcet,minimax,smith_plurality,smith_irv,smith-minimax,ranked-pairs,bucklin,approval,top4_plurality,top4_IRV,top4_top-two,top4_borda-pm,top4_borda-om-no-uwi,top4_borda-avg-no-uwi,top4_top-3-truncation,top4_condorcet,top4_minimax,top4_smith_plurality,top4_smith_irv,top4_smith-minimax,top4_ranked-pairs,top4_bucklin,top4_approval
raw_data/american/processed_data/Alaska/Alaska_11052024_StateHouseD27.csv,4,"['Underwood, Jubilee L.']","['Underwood, Jubilee L.']","['Underwood, Jubilee L.']","['Underwood, Jubilee L.']","['Underwood, Jubilee L.']","['Underwood, Jubilee L.']","['Underwood, Jubilee L.']","['Underwood, Jubilee L.']","['Underwood, Jubilee L.']","['Underwood, Jubilee L.']","['Underwood, Jubilee L.']","['Underwood, Jubilee L.']","['Underwood, Jubilee L.']","['Underwood, Jubilee L.']","['Underwood, Jubilee L.']","['Underwood, Jubilee L.']","['Underwood, Jubilee L.']","['Underwood, Jubilee L.']","['Underwood, Jubilee L.']","['Underwood, Jubilee L.']","['Underwood, Jubilee L.']","['Underwood, Jubilee L.']","['Underwood, Jubilee L.']","['Underwood, Jubilee L.']","['Underwood, Jubilee L.']","['Underwood, Jubilee L.']","['Underwood, Jubilee L.']","['Underwood, Jubilee L.']","['Underwood, Jubilee L.']","['Underwood, Jubilee L.']"
raw_data/american/processed_data/Alaska/Alaska_11082022_HouseDistrict1.csv,4,"['Ortiz, Daniel H. ""Dan""']","['Ortiz, Daniel H. ""Dan""']","['Ortiz, Daniel H. ""Dan""']","['Ortiz, Daniel H. ""Dan""']","['Ortiz, Daniel H. ""Dan""']","['Ortiz, Daniel H. ""Dan""']","['Ortiz, Daniel H. ""Dan""']","['Ortiz, Daniel H. ""Dan""']","['Ortiz, Daniel H. ""Dan""']","['Ortiz, Daniel H. ""Dan""']","['Ortiz, Daniel H. ""Dan""']","['Ortiz, Daniel H. ""Dan""']","['Ortiz, Daniel H. ""Dan""']","['Ortiz, Daniel H. ""Dan""']","['Ortiz, Daniel H. ""Dan""']","['Ortiz, Daniel H. ""Dan""']","['Ortiz, Daniel H. ""Dan""']","['Ortiz, Daniel H. ""Dan""']","['Ortiz, Daniel H. ""Dan""']","['Ortiz, Daniel H. ""Dan""']","['Ortiz, Daniel H. ""Dan""']","['Ortiz, Daniel H. ""Dan""']","['Ortiz, Daniel H. ""Dan""']","['Ortiz, Daniel H. ""Dan""']","['Ortiz, Daniel H. ""Dan""']","['Ortiz, Daniel H. ""Dan""']","['Ortiz, Daniel H. ""Dan""']","['Ortiz, Daniel H. ""Dan""']","['Ortiz, Daniel H. ""Dan""']","['Ortiz, Daniel H. ""Dan""']"
raw_data/american/processed_data/Alaska/Alaska_11052024_StateHouseD26.csv,3,"['Tilton, Cathy']","['Tilton, Cathy']","['Tilton, Cathy']","['Tilton, Cathy']","['Tilton, Cathy']","['Tilton, Cathy']","['Tilton, Cathy']","['Tilton, Cathy']","['Tilton, Cathy']","['Tilton, Cathy']","['Tilton, Cathy']","['Tilton, Cathy']","['Tilton, Cathy']","['Tilton, Cathy']","['Tilton, Cathy']","['Tilton, Cathy']","['Tilton, Cathy']","['Tilton, Cathy']","['Tilton, Cathy']","['Tilton, Cathy']","['Tilton, Cathy']","['Tilton, Cathy']","['Tilton, Cathy']","['Tilton, Cathy']","['Tilton, Cathy']","['Tilton, Cathy']","['Tilton, Cathy']","['Tilton, Cathy']","['Tilton, Cathy']","['Tilton, Cathy']"
raw_data/american/processed_data/Alaska/Alaska_11052024_StateHouseD32.csv,4,"['Stapp, Will']","['Stapp, Will']","['Stapp, Will']","['Stapp, Will']","['Stapp, Will']","['Stapp, Will']","['Stapp, Will']","['Stapp, Will']","['Stapp, Will']","['Stapp, Will']","['Stapp, Will']","['Stapp, Will']","['Stapp, Will']","['Stapp, Will']","['Stapp, Will']","['Stapp, Will']","['Stapp, Will']","['Stapp, Will']","['Stapp, Will']","['Stapp, Will']","['Stapp, Will']","['Stapp, Will']","['Stapp, Will']","['Stapp, Will']","['Stapp, Will']","['Stapp, Will']","['Stapp, Will']","['Stapp, Will']","['Stapp, Will']","['Stapp, Will']"
raw_data/american/processed_data/Alaska/Alaska_11052024_StateHouseD1.csv,5,"['Bynum, Jeremy T.']","['Bynum, Jeremy T.']","['Bynum, Jeremy T.']","['Bynum, Jeremy T.']","['Bynum, Jeremy T.']","['Bynum, Jeremy T.']","['Bynum, Jeremy T.']","['Bynum, Jeremy T.']","['Bynum, Jeremy T.']","['Bynum, Jeremy T.']","['Bynum, Jeremy T.']","['Bynum, Jeremy T.']","['Bynum, Jeremy T.']","['Bynum, Jeremy T.']","['Bynum, Jeremy T.']","['Bynum, Jeremy T.']","['Bynum, Jeremy T.']","['Bynum, Jeremy T.']","['Bynum, Jeremy T.']","['Bynum, Jeremy T.']","['Bynum, Jeremy T.']","['Bynum, Jeremy T.']","['Bynum, Jeremy T.']","['Bynum, Jeremy T.']","['Bynum, Jeremy T.']","['Bynum, Jeremy T.']","['Bynum, Jeremy T.']","['Bynum, Jeremy T.']","['Bynum, Jeremy T.']","['Bynum, Jeremy T.']"
raw_data/american/processed_data/Alaska/Alaska_11082022_SenateDistrictA.csv,4,"['Stedman, Bert K.']","['Stedman, Bert K.']","['Stedman, Bert K.']","['Stedman, Bert K.']","['Stedman, Bert K.']","['Stedman, Bert K.']","['Stedman, Bert K.']","['Stedman, Bert K.']","['Stedman, Bert K.']","['Stedman, Bert K.']","['Stedman, Bert K.']","['Stedman, Bert K.']","['Stedman, Bert K.']","['Stedman, Bert K.']","['Stedman, Bert K.']","['Stedman, Bert K.']","['Stedman, Bert K.']","['Stedman, Bert K.']","['Stedman, Bert K.']","['Stedman, Bert K.']","['Stedman, Bert K.']","['Stedman, Bert K.']","['Stedman, Bert K.']","['Stedman, Bert K.']","['Stedman, Bert K.']","['Stedman, Bert K.']","['Stedman, Bert K.']","['Stedman, Bert K.']","['Stedman, Bert K.']","['Stedman, Bert K.']"
raw_data/american/processed_data/Alaska/Alaska_11052024_StateSenateJ.csv,4,"['Dunbar, Forrest']","['Dunbar, Forrest']","['Dunbar, Forrest']","['Dunbar, Forrest']","['Dunbar, Forrest']","['Dunbar, Forrest']","['Dunbar, Forrest']","['Dunbar, Forrest']","['Dunbar, Forrest']","['Dunbar, Forrest']","['Dunbar, Forrest']","['Dunbar, Forrest']","['Dunbar, Forrest']","['Dunbar, Forrest']","['Dunbar, Forrest']","['Dunbar, Forrest']","['Dunbar, Forrest']","['Dunbar, Forrest']","['Dunbar, Forrest']","['Dunbar, Forrest']","['Dunbar, Forrest']","['Dunbar, Forrest']","['Dunbar, Forrest']","['Dunbar, Forrest']","['Dunbar, Forrest']","['Dunbar, Forrest']","['Dunbar, Forrest']","['Dunbar, Forrest']","['Dunbar, Forrest']","['Dunbar, Forrest']"
raw_data/american/processed_data/Alaska/Alaska_11052024_StateSenateH.csv,4,"['Claman, Matt']","['Claman, Matt']","['Claman, Matt']","['Claman, Matt']","['Claman, Matt']","['Claman, Matt']","['Claman, Matt']","['Claman, Matt']","['Claman, Matt']","['Claman, Matt']","['Claman, Matt']","['Claman, Matt']","['Claman, Matt']","['Claman, Matt']","['Claman, Matt']","['Claman, Matt']","['Claman, Matt']","['Claman, Matt']","['Claman, Matt']","['Claman, Matt']","['Claman, Matt']","['Claman, Matt']","['Claman, Matt']","['Claman, Matt']","['Claman, Matt']","['Claman, Matt']","['Claman, Matt']","['Claman, Matt']","['Claman, Matt']","['Claman, Matt']"
raw_data/american/processed_data/Alaska/Alaska_11082022_SenateDistrictC.csv,5,"['Stevens, Gary']","['Stevens, Gary']","['Stevens, Gary']","['Stevens, Gary']","['Stevens, Gary']","['Stevens, Gary']","['Stevens, Gary']","['Stevens, Gary']","['Stevens, Gary']","['Stevens, Gary']","['Stevens, Gary']","['Stevens, Gary']","['Stevens, Gary']","['Stevens, Gary']","['Stevens, Gary']","['Stevens, Gary']","['Stevens, Gary']","['Stevens, Gary']","['Stevens, Gary']","['Stevens, Gary']","['Stevens, Gary']","['Stevens, Gary']","['Stevens, Gary']","['Stevens, Gary']","['Stevens, Gary']","['Stevens, Gary']","['Stevens, Gary']","['Stevens, Gary']","['Stevens, Gary']","['Stevens, Gary']"
raw_data/american/processed_data/Alaska/Alaska_11052024_StateHouseD3.csv,3,"['Story, Andrea ""Andi""']","['Story, Andrea ""Andi""']","['Story, Andrea ""Andi""']","['Story, Andrea ""Andi""']","['Story, Andrea ""Andi""']","['Story, Andrea ""Andi""']","['Story, Andrea ""Andi""']","['Story, Andrea ""Andi""']","['Story, Andrea ""Andi""']","['Story, Andrea ""Andi""']","['Story, Andrea ""Andi""']","['Story, Andrea ""Andi""']","['Story, Andrea ""Andi""']","['Story, Andrea ""Andi""']","['Story, Andrea ""Andi""']","['Story, Andrea ""Andi""']","['Story, Andrea ""Andi""']","['Story, Andrea ""Andi""']","['Story, Andrea ""Andi""']","['Story, Andrea ""Andi""']","['Story, Andrea ""Andi""']","['Story, Andrea ""Andi""']","['Story, Andrea ""Andi""']","['Story, Andrea ""Andi""']","['Story, Andrea ""Andi""']","['Story, Andrea ""Andi""']","['Story, Andrea ""Andi""']","['Story, Andrea ""Andi""']","['Story, Andrea ""Andi""']","['Story, Andrea ""Andi""']"
raw_data/american/processed_data/Alaska/Alaska_11052024_StateHouseD24.csv,3,"['Saddler, Dan']","['Saddler, Dan']","['Saddler, Dan']","['Saddler, Dan']","['Saddler, Dan']","['Saddler, Dan']","['Saddler, Dan']","['Saddler, Dan']","['Saddler, Dan']","['Saddler, Dan']","['Saddler, Dan']","['Saddler, Dan']","['Saddler, Dan']","['Saddler, Dan']","['Saddler, Dan']","['Saddler, Dan']","['Saddler, Dan']","['Saddler, Dan']","['Saddler, Dan']","['Saddler, Dan']","['Saddler, Dan']","['Saddler, Dan']","['Saddler, Dan']","['Saddler, Dan']","['Saddler, Dan']","['Saddler, Dan']","['Saddler, Dan']","['Saddler, Dan']","['Saddler, Dan']","['Saddler, Dan']"
raw_data/american/processed_data/Alaska/Alaska_11052024_StateHouseD30.csv,4,"['McCabe, Kevin J.']","['McCabe, Kevin J.']","['McCabe, Kevin J.']","['McCabe, Kevin J.']","['McCabe, Kevin J.']","['McCabe, Kevin J.']","['McCabe, Kevin J.']","['McCabe, Kevin J.']","['McCabe, Kevin J.']","['McCabe, Kevin J.']","['McCabe, Kevin J.']","['McCabe, Kevin J.']","['McCabe, Kevin J.']","['McCabe, Kevin J.']","['McCabe, Kevin J.']","['McCabe, Kevin J.']","['McCabe, Kevin J.']","['McCabe, Kevin J.']","['McCabe, Kevin J.']","['McCabe, Kevin J.']","['McCabe, Kevin J.']","['McCabe, Kevin J.']","['McCabe, Kevin J.']","['McCabe, Kevin J.']","['McCabe, Kevin J.']","['McCabe, Kevin J.']","['McCabe, Kevin J.']","['McCabe, Kevin J.']","['McCabe, Kevin J.']","['McCabe, Kevin J.']"
raw_data/american/processed_data/Alaska/Alaska_11052024_StateHouseD18.csv,4,"['Nelson, David']","['Nelson, David']","['Nelson, David']","['Nelson, David']","['Nelson, David']","['Nelson, David']","['Nelson, David']","['Nelson, David']","['Nelson, David']","['Nelson, David']","['Nelson, David']","['Nelson, David']","['Nelson, David']","['Nelson, David']","['Nelson, David']","['Nelson, David']","['Nelson, David']","['Nelson, David']","['Nelson, David']","['Nelson, David']","['Nelson, David']","['Nelson, David']","['Nelson, David']","['Nelson, David']","['Nelson, David']","['Nelson, David']","['Nelson, David']","['Nelson, David']","['Nelson, David']","['Nelson, David']"
raw_data/american/processed_data/Alaska/Alaska_11082022_HouseDistrict2.csv,4,"['Himschoot, Rebecca']","['Himschoot, Rebecca']","['Himschoot, Rebecca']","['Himschoot, Rebecca']","['Himschoot, Rebecca']","['Himschoot, Rebecca']","['Himschoot, Rebecca']","['Himschoot, Rebecca']","['Himschoot, Rebecca']","['Himschoot, Rebecca']","['Himschoot, Rebecca']","['Himschoot, Rebecca']","['Himschoot, Rebecca']","['Himschoot, Rebecca']","['Himschoot, Rebecca']","['Himschoot, Rebecca']","['Himschoot, Rebecca']","['Himschoot, Rebecca']","['Himschoot, Rebecca']","['Himschoot, Rebecca']","['Himschoot, Rebecca']","['Himschoot, Rebecca']","['Himschoot, Rebecca']","['Himschoot, Rebecca']","['Himschoot, Rebecca']","['Himschoot, Rebecca']","['Himschoot, Rebecca']","['Himschoot, Rebecca']","['Himschoot, Rebecca']","['Himschoot, Rebecca']"
raw_data/american/processed_data/Alaska/Alaska_11082022_HouseDistrict3.csv,3,"['Story, Andrea ""Andi""']","['Story, Andrea ""Andi""']","['Story, Andrea ""Andi""']","['Story, Andrea ""Andi""']","['Story, Andrea ""Andi""']","['Story, Andrea ""Andi""']","['Story, Andrea ""Andi""']","['Story, Andrea ""Andi""']","['Story, Andrea ""Andi""']","['Story, Andrea ""Andi""']","['Story, Andrea ""Andi""']","['Story, Andrea ""Andi""']","['Story, Andrea ""Andi""']","['Story, Andrea ""Andi""']","['Story, Andrea ""Andi""']","['Story, Andrea ""Andi""']","['Story, Andrea ""Andi""']","['Story, Andrea ""Andi""']","['Story, Andrea ""Andi""']","['Story, Andrea ""Andi""']","['Story, Andrea ""Andi""']","['Story, Andrea ""Andi""']","['Story, Andrea ""Andi""']","['Story, Andrea ""Andi""']","['Story, Andrea ""Andi""']","['Story, Andrea ""Andi""']","['Story, Andrea ""Andi""']","['Story, Andrea ""Andi""']","['Story, Andrea ""Andi""']","['Story, Andrea ""Andi""']"
raw_data/american/processed_data/Alaska/Alaska_11052024_StateHouseD19.csv,5,"['Mina, Genevieve G.']","['Mina, Genevieve G.']","['Mina, Genevieve G.']","['Mina, Genevieve G.']","['Mina, Genevieve G.']","['Mina, Genevieve G.']","['Mina, Genevieve G.']","['Mina, Genevieve G.']","['Mina, Genevieve G.']","['Mina, Genevieve G.']","['Mina, Genevieve G.']","['Mina, Genevieve G.']","['Mina, Genevieve G.']","['Mina, Genevieve G.']","['Mina, Genevieve G.']","['Mina, Genevieve G.']","['Mina, Genevieve G.']","['Mina, Genevieve G.']","['Mina, Genevieve G.']","['Mina, Genevieve G.']","['Mina, Genevieve G.']","['Mina, Genevieve G.']","['Mina, Genevieve G.']","['Mina, Genevieve G.']","['Mina, Genevieve G.']","['Mina, Genevieve G.']","['Mina, Genevieve G.']","['Mina, Genevieve G.']","['Mina, Genevieve G.']","['Mina, Genevieve G.']"
raw_data/american/processed_data/Alaska/Alaska_11052024_StateHouseD31.csv,4,"['Dibert, Maxine L.']","['Dibert, Maxine L.']","['Dibert, Maxine L.']","['Dibert, Maxine L.']","['Dibert, Maxine L.']","['Dibert, Maxine L.']","['Dibert, Maxine L.']","['Dibert, Maxine L.']","['Dibert, Maxine L.']","['Dibert, Maxine L.']","['Dibert, Maxine L.']","['Dibert, Maxine L.']","['Dibert, Maxine L.']","['Dibert, Maxine L.']","['Dibert, Maxine L.']","['Dibert, Maxine L.']","['Dibert, Maxine L.']","['Dibert, Maxine L.']","['Dibert, Maxine L.']","['Dibert, Maxine L.']","['Dibert, Maxine L.']","['Dibert, Maxine L.']","['Dibert, Maxine L.']","['Dibert, Maxine L.']","['Dibert, Maxine L.']","['Dibert, Maxine L.']","['Dibert, Maxine L.']","['Dibert, Maxine L.']","['Dibert, Maxine L.']","['Dibert, Maxine L.']"
raw_data/american/processed_data/Alaska/Alaska_11052024_StateHouseD25.csv,3,"['Johnson, DeLena M.']","['Johnson, DeLena M.']","['Johnson, DeLena M.']","['Johnson, DeLena M.']","['Johnson, DeLena M.']","['Johnson, DeLena M.']","['Johnson, DeLena M.']","['Johnson, DeLena M.']","['Johnson, DeLena M.']","['Johnson, DeLena M.']","['Johnson, DeLena M.']","['Johnson, DeLena M.']","['Johnson, DeLena M.']","['Johnson, DeLena M.']","['Johnson, DeLena M.']","['Johnson, DeLena M.']","['Johnson, DeLena M.']","['Johnson, DeLena M.']","['Johnson, DeLena M.']","['Johnson, DeLena M.']","['Johnson, DeLena M.']","['Johnson, DeLena M.']","['Johnson, DeLena M.']","['Johnson, DeLena M.']","['Johnson, DeLena M.']","['Johnson, DeLena M.']","['Johnson, DeLena M.']","['Johnson, DeLena M.']","['Johnson, DeLena M.']","['Johnson, DeLena M.']"
raw_data/american/processed_data/Alaska/Alaska_11052024_StateHouseD2.csv,3,"['Himschoot, Rebecca']","['Himschoot, Rebecca']","['Himschoot, Rebecca']","['Himschoot, Rebecca']","['Himschoot, Rebecca']","['Himschoot, Rebecca']","['Himschoot, Rebecca']","['Himschoot, Rebecca']","['Himschoot, Rebecca']","['Himschoot, Rebecca']","['Himschoot, Rebecca']","['Himschoot, Rebecca']","['Himschoot, Rebecca']","['Himschoot, Rebecca']","['Himschoot, Rebecca']","['Himschoot, Rebecca']","['Himschoot, Rebecca']","['Himschoot, Rebecca']","['Himschoot, Rebecca']","['Himschoot, Rebecca']","['Himschoot, Rebecca']","['Himschoot, Rebecca']","['Himschoot, Rebecca']","['Himschoot, Rebecca']","['Himschoot, Rebecca']","['Himschoot, Rebecca']","['Himschoot, Rebecca']","['Himschoot, Rebecca']","['Himschoot, Rebecca']","['Himschoot, Rebecca']"
raw_data/american/processed_data/Alaska/Alaska_11082022_SenateDistrictB.csv,3,"['Kiehl, Jesse']","['Kiehl, Jesse']","['Kiehl, Jesse']","['Kiehl, Jesse']","['Kiehl, Jesse']","['Kiehl, Jesse']","['Kiehl, Jesse']","['Kiehl, Jesse']","['Kiehl, Jesse']","['Kiehl, Jesse']","['Kiehl, Jesse']","['Kiehl, Jesse']","['Kiehl, Jesse']","['Kiehl, Jesse']","['Kiehl, Jesse']","['Kiehl, Jesse']","['Kiehl, Jesse']","['Kiehl, Jesse']","['Kiehl, Jesse']","['Kiehl, Jesse']","['Kiehl, Jesse']","['Kiehl, Jesse']","['Kiehl, Jesse']","['Kiehl, Jesse']","['Kiehl, Jesse']","['Kiehl, Jesse']","['Kiehl, Jesse']","['Kiehl, Jesse']","['Kiehl, Jesse']","['Kiehl, Jesse']"
raw_data/american/processed_data/Alaska/Alaska_11082022_GovernorLieutenantGovernor.csv,6,['Dunleavy/Dahlstrom'],['Dunleavy/Dahlstrom'],['Dunleavy/Dahlstrom'],['Dunleavy/Dahlstrom'],['Dunleavy/Dahlstrom'],['Dunleavy/Dahlstrom'],['Dunleavy/Dahlstrom'],['Dunleavy/Dahlstrom'],['Dunleavy/Dahlstrom'],['Dunleavy/Dahlstrom'],['Dunleavy/Dahlstrom'],['Dunleavy/Dahlstrom'],['Dunleavy/Dahlstrom'],['Dunleavy/Dahlstrom'],['Dunleavy/Dahlstrom'],['Dunleavy/Dahlstrom'],['Dunleavy/Dahlstrom'],['Dunleavy/Dahlstrom'],['Dunleavy/Dahlstrom'],['Dunleavy/Dahlstrom'],['Dunleavy/Dahlstrom'],['Dunleavy/Dahlstrom'],['Dunleavy/Dahlstrom'],['Dunleavy/Dahlstrom'],['Dunleavy/Dahlstrom'],['Dunleavy/Dahlstrom'],['Dunleavy/Dahlstrom'],['Dunleavy/Dahlstrom'],['Dunleavy/Dahlstrom'],['Dunleavy/Dahlstrom']
raw_data/american/processed_data/Alaska/Alaska_11082022_SenateDistrictQ.csv,5,"['Myers, Robert H. Jr.']","['Myers, Robert H. Jr.']","['Myers, Robert H. Jr.']","['Myers, Robert H. Jr.']","['Myers, Robert H. Jr.']","['Myers, Robert H. Jr.']","['Myers, Robert H. Jr.']","['Myers, Robert H. Jr.']","['Myers, Robert H. Jr.']","['Myers, Robert H. Jr.']","['Myers, Robert H. Jr.']","['Myers, Robert H. Jr.']","['Myers, Robert H. Jr.']","['Myers, Robert H. Jr.']","['Myers, Robert H. Jr.']","['Myers, Robert H. Jr.']","['Myers, Robert H. Jr.']","['Myers, Robert H. Jr.']","['Myers, Robert H. Jr.']","['Myers, Robert H. Jr.']","['Myers, Robert H. Jr.']","['Myers, Robert H. Jr.']","['Myers, Robert H. Jr.']","['Myers, Robert H. Jr.']","['Myers, Robert H. Jr.']","['Myers, Robert H. Jr.']","['Myers, Robert H. Jr.']","['Myers, Robert H. Jr.']","['Myers, Robert H. Jr.']","['Myers, Robert H. Jr.']"
raw_data/american/processed_data/Alaska/Alaska_11082022_SenateDistrictF.csv,4,"['Kaufman, James D.']","['Kaufman, James D.']","['Kaufman, James D.']","['Kaufman, James D.']","['Kaufman, James D.']","['Kaufman, James D.']","['Kaufman, James D.']","['Kaufman, James D.']","['Kaufman, James D.']","['Kaufman, James D.']","['Kaufman, James D.']","['Kaufman, James D.']","['Kaufman, James D.']","['Kaufman, James D.']","['Kaufman, James D.']","['Kaufman, James D.']","['Kaufman, James D.']","['Kaufman, James D.']","['Kaufman, James D.']","['Kaufman, James D.']","['Kaufman, James D.']","['Kaufman, James D.']","['Kaufman, James D.']","['Kaufman, James D.']","['Kaufman, James D.']","['Kaufman, James D.']","['Kaufman, James D.']","['Kaufman, James D.']","['Kaufman, James D.']","['Kaufman, James D.']"
raw_data/american/processed_data/Alaska/Alaska_11052024_StateHouseD6.csv,5,"['Vance, Sarah L.']","['Vance, Sarah L.']","['Vance, Sarah L.']","['Vance, Sarah L.']","['Johnson, Brent']","['Vance, Sarah L.']","['Vance, Sarah L.']","['Vance, Sarah L.']","['Vance, Sarah L.']","['Vance, Sarah L.']","['Vance, Sarah L.']","['Vance, Sarah L.']","['Vance, Sarah L.']","['Slaughter, Dawson R.', 'Vance, Sarah L.', 'Johnson, Brent']","['Vance, Sarah L.']","['Vance, Sarah L.']","['Vance, Sarah L.']","['Vance, Sarah L.']","['Vance, Sarah L.']","['Johnson, Brent']","['Vance, Sarah L.']","['Vance, Sarah L.']","['Vance, Sarah L.']","['Vance, Sarah L.']","['Vance, Sarah L.']","['Vance, Sarah L.']","['Vance, Sarah L.']","['Vance, Sarah L.']","['Slaughter, Dawson R.', 'Vance, Sarah L.', 'Johnson, Brent']","['Vance, Sarah L.']"
raw_data/american/processed_data/Alaska/Alaska_11052024_StateHouseD21.csv,4,"['Mears, Donna C.']","['Mears, Donna C.']","['Mears, Donna C.']","['Mears, Donna C.']","['Mears, Donna C.']","['Mears, Donna C.']","['Mears, Donna C.']","['Mears, Donna C.']","['Mears, Donna C.']","['Mears, Donna C.']","['Mears, Donna C.']","['Mears, Donna C.']","['Mears, Donna C.']","['Mears, Donna C.']","['Mears, Donna C.']","['Mears, Donna C.']","['Mears, Donna C.']","['Mears, Donna C.']","['Mears, Donna C.']","['Mears, Donna C.']","['Mears, Donna C.']","['Mears, Donna C.']","['Mears, Donna C.']","['Mears, Donna C.']","['Mears, Donna C.']","['Mears, Donna C.']","['Mears, Donna C.']","['Mears, Donna C.']","['Mears, Donna C.']","['Mears, Donna C.']"
raw_data/american/processed_data/Alaska/Alaska_11052024_StateHouseD35.csv,4,"['Carrick, Ashley E.']","['Carrick, Ashley E.']","['Carrick, Ashley E.']","['Carrick, Ashley E.']","['Carrick, Ashley E.']","['Carrick, Ashley E.']","['Carrick, Ashley E.']","['Carrick, Ashley E.']","['Carrick, Ashley E.']","['Carrick, Ashley E.']","['Carrick, Ashley E.']","['Carrick, Ashley E.']","['Carrick, Ashley E.']","['Carrick, Ashley E.']","['Carrick, Ashley E.']","['Carrick, Ashley E.']","['Carrick, Ashley E.']","['Carrick, Ashley E.']","['Carrick, Ashley E.']","['Carrick, Ashley E.']","['Carrick, Ashley E.']","['Carrick, Ashley E.']","['Carrick, Ashley E.']","['Carrick, Ashley E.']","['Carrick, Ashley E.']","['Carrick, Ashley E.']","['Carrick, Ashley E.']","['Carrick, Ashley E.']","['Carrick, Ashley E.']","['Carrick, Ashley E.']"
raw_data/american/processed_data/Alaska/Alaska_11082022_HouseDistrict7.csv,4,"['Ruffridge, Justin']","['Ruffridge, Justin']","['Ruffridge, Justin']","['Ruffridge, Justin']","['Ruffridge, Justin']","['Ruffridge, Justin']","['Ruffridge, Justin']","['Ruffridge, Justin']","['Ruffridge, Justin']","['Ruffridge, Justin']","['Ruffridge, Justin']","['Ruffridge, Justin']","['Ruffridge, Justin']","['Ruffridge, Justin']","['Ruffridge, Justin']","['Ruffridge, Justin']","['Ruffridge, Justin']","['Ruffridge, Justin']","['Ruffridge, Justin']","['Ruffridge, Justin']","['Ruffridge, Justin']","['Ruffridge, Justin']","['Ruffridge, Justin']","['Ruffridge, Justin']","['Ruffridge, Justin']","['Ruffridge, Justin']","['Ruffridge, Justin']","['Ruffridge, Justin']","['Ruffridge, Justin']","['Ruffridge, Justin']"
raw_data/american/processed_data/Alaska/Alaska_11082022_HouseDistrict6.csv,5,"['Vance, Sarah L.']","['Vance, Sarah L.']","['Vance, Sarah L.']","['Vance, Sarah L.']","['Flora, Louis A. ""Louie""']","['Vance, Sarah L.']","['Vance, Sarah L.']","['Vance, Sarah L.']","['Vance, Sarah L.']","['Vance, Sarah L.']","['Vance, Sarah L.']","['Vance, Sarah L.']","['Vance, Sarah L.']","['Vance, Sarah L.']","['Vance, Sarah L.']","['Vance, Sarah L.']","['Vance, Sarah L.']","['Vance, Sarah L.']","['Vance, Sarah L.']","['Flora, Louis A. ""Louie""']","['Vance, Sarah L.']","['Vance, Sarah L.']","['Vance, Sarah L.']","['Vance, Sarah L.']","['Vance, Sarah L.']","['Vance, Sarah L.']","['Vance, Sarah L.']","['Vance, Sarah L.']","['Vance, Sarah L.']","['Vance, Sarah L.']"
raw_data/american/processed_data/Alaska/Alaska_11052024_StateHouseD34.csv,4,"['Tomaszewski, Frank']","['Tomaszewski, Frank']","['Tomaszewski, Frank']","['Tomaszewski, Frank']","['Tomaszewski, Frank']","['Tomaszewski, Frank']","['Tomaszewski, Frank']","['Tomaszewski, Frank']","['Tomaszewski, Frank']","['Tomaszewski, Frank']","['Tomaszewski, Frank']","['Tomaszewski, Frank']","['Tomaszewski, Frank']","['Tomaszewski, Frank']","['Tomaszewski, Frank']","['Tomaszewski, Frank']","['Tomaszewski, Frank']","['Tomaszewski, Frank']","['Tomaszewski, Frank']","['Tomaszewski, Frank']","['Tomaszewski, Frank']","['Tomaszewski, Frank']","['Tomaszewski, Frank']","['Tomaszewski, Frank']","['Tomaszewski, Frank']","['Tomaszewski, Frank']","['Tomaszewski, Frank']","['Tomaszewski, Frank']","['Tomaszewski, Frank']","['Tomaszewski, Frank']"
