file,plurality,top4_plurality,IRV,top4_IRV,top-two,top4_top-two,borda-pm,top4_borda-pm,top-3-truncation,top4_top-3-truncation,condorcet,top4_condorcet,minimax,top4_minimax,smith,top4_smith,smith-minimax,top4_smith-minimax,ranked-pairs,top4_ranked-pairs
american/Alameda County/Oakland_11062018_CityCouncilDistrict2.csv,NIKKI FORTUNATO BAS,NIKKI FORTUNATO BAS,NIKKI FORTUNATO BAS,NIKKI FORTUNATO BAS,NIKKI FORTUNATO BAS,NIKKI FORTUNATO BAS,NIKKI FORTUNATO BAS,NIKKI FORTUNATO BAS,NIKKI FORTUNATO BAS,NIKKI FORTUNATO BAS,NIKKI FORTUNATO BAS,NIKKI FORTUNATO BAS,NIKKI FORTUNATO BAS,NIKKI FORTUNATO BAS,NIKKI FORTUNATO BAS,NIKKI FORTUNATO BAS,NIKKI FORTUNATO BAS,NIKKI FORTUNATO BAS,NIKKI FORTUNATO BAS,NIKKI FORTUNATO BAS
american/Alameda County/SanLeandro_11042014_CountyCouncilDistrict5.csv,CORINA LOPEZ,CORINA LOPEZ,CORINA LOPEZ,CORINA LOPEZ,CORINA LOPEZ,CORINA LOPEZ,CORINA LOPEZ,CORINA LOPEZ,CORINA LOPEZ,CORINA LOPEZ,CORINA LOPEZ,CORINA LOPEZ,CORINA LOPEZ,CORINA LOPEZ,CORINA LOPEZ,CORINA LOPEZ,CORINA LOPEZ,CORINA LOPEZ,CORINA LOPEZ,CORINA LOPEZ
american/Alameda County/Berkeley_11052024_CityCouncilD5.csv,SHOSHANA O'KEEFE,SHOSHANA O'KEEFE,SHOSHANA O'KEEFE,SHOSHANA O'KEEFE,SHOSHANA O'KEEFE,SHOSHANA O'KEEFE,SHOSHANA O'KEEFE,SHOSHANA O'KEEFE,SHOSHANA O'KEEFE,SHOSHANA O'KEEFE,SHOSHANA O'KEEFE,SHOSHANA O'KEEFE,SHOSHANA O'KEEFE,SHOSHANA O'KEEFE,SHOSHANA O'KEEFE,SHOSHANA O'KEEFE,SHOSHANA O'KEEFE,SHOSHANA O'KEEFE,SHOSHANA O'KEEFE,SHOSHANA O'KEEFE
american/Alameda County/Oakland_11062018_SchoolDirectorDistrict4.csv,GARY D. YEE,GARY D. YEE,GARY D. YEE,GARY D. YEE,GARY D. YEE,GARY D. YEE,GARY D. YEE,GARY D. YEE,GARY D. YEE,GARY D. YEE,GARY D. YEE,GARY D. YEE,GARY D. YEE,GARY D. YEE,GARY D. YEE,GARY D. YEE,GARY D. YEE,GARY D. YEE,GARY D. YEE,GARY D. YEE
american/Alameda County/Oakland_11062012_SchoolDirectorDistrict3.csv,JUMOKE HINTON HODGE,JUMOKE HINTON HODGE,JUMOKE HINTON HODGE,JUMOKE HINTON HODGE,JUMOKE HINTON HODGE,JUMOKE HINTON HODGE,JUMOKE HINTON HODGE,JUMOKE HINTON HODGE,JUMOKE HINTON HODGE,JUMOKE HINTON HODGE,JUMOKE HINTON HODGE,JUMOKE HINTON HODGE,JUMOKE HINTON HODGE,JUMOKE HINTON HODGE,JUMOKE HINTON HODGE,JUMOKE HINTON HODGE,JUMOKE HINTON HODGE,JUMOKE HINTON HODGE,JUMOKE HINTON HODGE,JUMOKE HINTON HODGE
american/Alameda County/SanLeandro_11032020_MemberCityCouncilDist4SanLeandroRCV.csv,FRED SIMON,FRED SIMON,FRED SIMON,FRED SIMON,FRED SIMON,FRED SIMON,FRED SIMON,FRED SIMON,FRED SIMON,FRED SIMON,FRED SIMON,FRED SIMON,FRED SIMON,FRED SIMON,FRED SIMON,FRED SIMON,FRED SIMON,FRED SIMON,FRED SIMON,FRED SIMON
american/Alameda County/Berkeley_11032020_MemberCityCouncilDist6BerkeleyRCV.csv,SUSAN WENGRAF,SUSAN WENGRAF,SUSAN WENGRAF,SUSAN WENGRAF,SUSAN WENGRAF,SUSAN WENGRAF,SUSAN WENGRAF,SUSAN WENGRAF,SUSAN WENGRAF,SUSAN WENGRAF,SUSAN WENGRAF,SUSAN WENGRAF,SUSAN WENGRAF,SUSAN WENGRAF,SUSAN WENGRAF,SUSAN WENGRAF,SUSAN WENGRAF,SUSAN WENGRAF,SUSAN WENGRAF,SUSAN WENGRAF
american/Alameda County/Oakland_11082016_SchoolDirectorDistrict1.csv,JODY LONDON,JODY LONDON,JODY LONDON,JODY LONDON,JODY LONDON,JODY LONDON,JODY LONDON,JODY LONDON,JODY LONDON,JODY LONDON,JODY LONDON,JODY LONDON,JODY LONDON,JODY LONDON,JODY LONDON,JODY LONDON,JODY LONDON,JODY LONDON,JODY LONDON,JODY LONDON
american/Alameda County/Oakland_11042014_Mayor.csv,LIBBY SCHAAF,LIBBY SCHAAF,LIBBY SCHAAF,LIBBY SCHAAF,LIBBY SCHAAF,LIBBY SCHAAF,LIBBY SCHAAF,LIBBY SCHAAF,LIBBY SCHAAF,LIBBY SCHAAF,LIBBY SCHAAF,LIBBY SCHAAF,LIBBY SCHAAF,LIBBY SCHAAF,LIBBY SCHAAF,LIBBY SCHAAF,LIBBY SCHAAF,LIBBY SCHAAF,LIBBY SCHAAF,LIBBY SCHAAF
american/Alameda County/Berkeley_11022010_CityCouncilDistrict8.csv,GORDON WOZNIAK,GORDON WOZNIAK,GORDON WOZNIAK,GORDON WOZNIAK,GORDON WOZNIAK,GORDON WOZNIAK,GORDON WOZNIAK,GORDON WOZNIAK,GORDON WOZNIAK,GORDON WOZNIAK,GORDON WOZNIAK,GORDON WOZNIAK,GORDON WOZNIAK,GORDON WOZNIAK,GORDON WOZNIAK,GORDON WOZNIAK,GORDON WOZNIAK,GORDON WOZNIAK,GORDON WOZNIAK,GORDON WOZNIAK
american/Alameda County/Oakland_11082016_SchoolDirectorDistrict5.csv,HUBER TRENADO,HUBER TRENADO,ROSIE TORRES,ROSIE TORRES,ROSIE TORRES,ROSIE TORRES,ROSIE TORRES,ROSIE TORRES,ROSIE TORRES,ROSIE TORRES,HUBER TRENADO,HUBER TRENADO,HUBER TRENADO,HUBER TRENADO,HUBER TRENADO,HUBER TRENADO,HUBER TRENADO,HUBER TRENADO,HUBER TRENADO,HUBER TRENADO
american/Alameda County/Oakland_11062012_SchoolDirectorDistrict7.csv,JAMES HARRIS,JAMES HARRIS,JAMES HARRIS,JAMES HARRIS,JAMES HARRIS,JAMES HARRIS,JAMES HARRIS,JAMES HARRIS,JAMES HARRIS,JAMES HARRIS,JAMES HARRIS,JAMES HARRIS,JAMES HARRIS,JAMES HARRIS,JAMES HARRIS,JAMES HARRIS,JAMES HARRIS,JAMES HARRIS,JAMES HARRIS,JAMES HARRIS
american/Alameda County/SanLeandro_11042014_CountyCouncilDistrict1.csv,DEBORAH COX,DEBORAH COX,DEBORAH COX,DEBORAH COX,DEBORAH COX,DEBORAH COX,DEBORAH COX,DEBORAH COX,DEBORAH COX,DEBORAH COX,DEBORAH COX,DEBORAH COX,DEBORAH COX,DEBORAH COX,DEBORAH COX,DEBORAH COX,DEBORAH COX,DEBORAH COX,DEBORAH COX,DEBORAH COX
american/Alameda County/Oakland_11032020_CityAttorneyOaklandRCV.csv,BARBARA PARKER,BARBARA PARKER,BARBARA PARKER,BARBARA PARKER,BARBARA PARKER,BARBARA PARKER,BARBARA PARKER,BARBARA PARKER,BARBARA PARKER,BARBARA PARKER,BARBARA PARKER,BARBARA PARKER,BARBARA PARKER,BARBARA PARKER,BARBARA PARKER,BARBARA PARKER,BARBARA PARKER,BARBARA PARKER,BARBARA PARKER,BARBARA PARKER
american/Alameda County/Oakland_11062018_CityCouncilDistrict4.csv,SHENG THAO,SHENG THAO,SHENG THAO,SHENG THAO,SHENG THAO,SHENG THAO,SHENG THAO,SHENG THAO,SHENG THAO,SHENG THAO,PAM HARRIS,PAM HARRIS,SHENG THAO,SHENG THAO,PAM HARRIS,PAM HARRIS,SHENG THAO,SHENG THAO,SHENG THAO,SHENG THAO
american/Alameda County/Oakland_11062018_CityCouncilDistrict6.csv,LOREN TAYLOR,LOREN TAYLOR,LOREN TAYLOR,LOREN TAYLOR,LOREN TAYLOR,LOREN TAYLOR,LOREN TAYLOR,LOREN TAYLOR,LOREN TAYLOR,LOREN TAYLOR,DESLEY BROOKS,DESLEY BROOKS,DESLEY BROOKS,DESLEY BROOKS,DESLEY BROOKS,DESLEY BROOKS,DESLEY BROOKS,DESLEY BROOKS,DESLEY BROOKS,DESLEY BROOKS
american/Alameda County/SanLeandro_11042014_CountyCouncilDistrict3.csv,LEE THOMAS,LEE THOMAS,LEE THOMAS,LEE THOMAS,LEE THOMAS,LEE THOMAS,LEE THOMAS,LEE THOMAS,LEE THOMAS,LEE THOMAS,LEE THOMAS,LEE THOMAS,LEE THOMAS,LEE THOMAS,LEE THOMAS,LEE THOMAS,LEE THOMAS,LEE THOMAS,LEE THOMAS,LEE THOMAS
american/Alameda County/Oakland_11022010_CityAuditor.csv,COURTNEY RUBY,COURTNEY RUBY,COURTNEY RUBY,COURTNEY RUBY,COURTNEY RUBY,COURTNEY RUBY,COURTNEY RUBY,COURTNEY RUBY,COURTNEY RUBY,COURTNEY RUBY,COURTNEY RUBY,COURTNEY RUBY,COURTNEY RUBY,COURTNEY RUBY,COURTNEY RUBY,COURTNEY RUBY,COURTNEY RUBY,COURTNEY RUBY,COURTNEY RUBY,COURTNEY RUBY
american/Alameda County/Oakland_11062018_SchoolDirectorDistrict2.csv,AIMEE ENG,AIMEE ENG,AIMEE ENG,AIMEE ENG,unknown,AIMEE ENG,AIMEE ENG,AIMEE ENG,AIMEE ENG,AIMEE ENG,AIMEE ENG,AIMEE ENG,AIMEE ENG,AIMEE ENG,AIMEE ENG,AIMEE ENG,AIMEE ENG,AIMEE ENG,AIMEE ENG,AIMEE ENG
american/Alameda County/Berkeley_11052024_CityCouncilD3.csv,BEN BARTLETT,BEN BARTLETT,BEN BARTLETT,BEN BARTLETT,BEN BARTLETT,BEN BARTLETT,BEN BARTLETT,BEN BARTLETT,BEN BARTLETT,BEN BARTLETT,BEN BARTLETT,BEN BARTLETT,BEN BARTLETT,BEN BARTLETT,BEN BARTLETT,BEN BARTLETT,BEN BARTLETT,BEN BARTLETT,BEN BARTLETT,BEN BARTLETT
american/Alameda County/Oakland_11062012_SchoolDirectorDistrict5.csv,ROSIE TORRES,ROSIE TORRES,ROSIE TORRES,ROSIE TORRES,ROSIE TORRES,ROSIE TORRES,ROSIE TORRES,ROSIE TORRES,ROSIE TORRES,ROSIE TORRES,ROSIE TORRES,ROSIE TORRES,ROSIE TORRES,ROSIE TORRES,ROSIE TORRES,ROSIE TORRES,ROSIE TORRES,ROSIE TORRES,ROSIE TORRES,ROSIE TORRES
american/Alameda County/Berkeley_11052024_CityCouncilD2.csv,TERRY TAPLIN,TERRY TAPLIN,TERRY TAPLIN,TERRY TAPLIN,TERRY TAPLIN,TERRY TAPLIN,TERRY TAPLIN,TERRY TAPLIN,TERRY TAPLIN,TERRY TAPLIN,TERRY TAPLIN,TERRY TAPLIN,TERRY TAPLIN,TERRY TAPLIN,TERRY TAPLIN,TERRY TAPLIN,TERRY TAPLIN,TERRY TAPLIN,TERRY TAPLIN,TERRY TAPLIN
american/Alameda County/Oakland_11082016_CityAttorney.csv,BARBARA J. PARKER,BARBARA J. PARKER,BARBARA J. PARKER,BARBARA J. PARKER,unknown,BARBARA J. PARKER,BARBARA J. PARKER,BARBARA J. PARKER,BARBARA J. PARKER,BARBARA J. PARKER,BARBARA J. PARKER,BARBARA J. PARKER,BARBARA J. PARKER,BARBARA J. PARKER,BARBARA J. PARKER,BARBARA J. PARKER,BARBARA J. PARKER,BARBARA J. PARKER,BARBARA J. PARKER,BARBARA J. PARKER
american/Alameda County/Oakland_11062018_CityAuditor.csv,COURTNEY RUBY,COURTNEY RUBY,COURTNEY RUBY,COURTNEY RUBY,COURTNEY RUBY,COURTNEY RUBY,COURTNEY RUBY,COURTNEY RUBY,COURTNEY RUBY,COURTNEY RUBY,COURTNEY RUBY,COURTNEY RUBY,COURTNEY RUBY,COURTNEY RUBY,COURTNEY RUBY,COURTNEY RUBY,COURTNEY RUBY,COURTNEY RUBY,COURTNEY RUBY,COURTNEY RUBY
american/Alameda County/Oakland_11082016_SchoolDirectorDistrict7.csv,JAMES HARRIS,JAMES HARRIS,JAMES HARRIS,JAMES HARRIS,JAMES HARRIS,JAMES HARRIS,JAMES HARRIS,JAMES HARRIS,JAMES HARRIS,JAMES HARRIS,JAMES HARRIS,JAMES HARRIS,JAMES HARRIS,JAMES HARRIS,JAMES HARRIS,JAMES HARRIS,JAMES HARRIS,JAMES HARRIS,JAMES HARRIS,JAMES HARRIS
american/Alameda County/Berkeley_11022010_CityCouncilDistrict7.csv,KRISS WORTHINGTON,KRISS WORTHINGTON,KRISS WORTHINGTON,KRISS WORTHINGTON,KRISS WORTHINGTON,KRISS WORTHINGTON,KRISS WORTHINGTON,KRISS WORTHINGTON,KRISS WORTHINGTON,KRISS WORTHINGTON,KRISS WORTHINGTON,KRISS WORTHINGTON,KRISS WORTHINGTON,KRISS WORTHINGTON,KRISS WORTHINGTON,KRISS WORTHINGTON,KRISS WORTHINGTON,KRISS WORTHINGTON,KRISS WORTHINGTON,KRISS WORTHINGTON
american/Alameda County/SanLeandro_11082016_CountyCouncilDistrict4.csv,BENNY LEE,BENNY LEE,BENNY LEE,BENNY LEE,unknown,BENNY LEE,BENNY LEE,BENNY LEE,BENNY LEE,BENNY LEE,BENNY LEE,BENNY LEE,BENNY LEE,BENNY LEE,BENNY LEE,BENNY LEE,BENNY LEE,BENNY LEE,BENNY LEE,BENNY LEE
american/Alameda County/SanLeandro_11042014_Mayor.csv,PAULINE RUSSO CUTTER,PAULINE RUSSO CUTTER,PAULINE RUSSO CUTTER,PAULINE RUSSO CUTTER,PAULINE RUSSO CUTTER,PAULINE RUSSO CUTTER,PAULINE RUSSO CUTTER,PAULINE RUSSO CUTTER,PAULINE RUSSO CUTTER,PAULINE RUSSO CUTTER,GREGG DALY,GREGG DALY,GREGG DALY,GREGG DALY,GREGG DALY,GREGG DALY,GREGG DALY,GREGG DALY,GREGG DALY,GREGG DALY
american/Alameda County/Oakland_11052024_CityCouncilD3.csv,CARROLL FIFE,CARROLL FIFE,CARROLL FIFE,CARROLL FIFE,CARROLL FIFE,CARROLL FIFE,CARROLL FIFE,CARROLL FIFE,CARROLL FIFE,CARROLL FIFE,CARROLL FIFE,CARROLL FIFE,CARROLL FIFE,CARROLL FIFE,CARROLL FIFE,CARROLL FIFE,CARROLL FIFE,CARROLL FIFE,CARROLL FIFE,CARROLL FIFE
american/Alameda County/Oakland_11082016_CityCouncilDistrict3.csv,LYNETTE GIBSON MCELHANEY,LYNETTE GIBSON MCELHANEY,LYNETTE GIBSON MCELHANEY,LYNETTE GIBSON MCELHANEY,LYNETTE GIBSON MCELHANEY,LYNETTE GIBSON MCELHANEY,LYNETTE GIBSON MCELHANEY,LYNETTE GIBSON MCELHANEY,LYNETTE GIBSON MCELHANEY,LYNETTE GIBSON MCELHANEY,LYNETTE GIBSON MCELHANEY,LYNETTE GIBSON MCELHANEY,LYNETTE GIBSON MCELHANEY,LYNETTE GIBSON MCELHANEY,LYNETTE GIBSON MCELHANEY,LYNETTE GIBSON MCELHANEY,LYNETTE GIBSON MCELHANEY,LYNETTE GIBSON MCELHANEY,LYNETTE GIBSON MCELHANEY,LYNETTE GIBSON MCELHANEY
american/Alameda County/Berkeley_11032020_MayorBerkeleyRCV.csv,JESSE ARREGUÍN,JESSE ARREGUÍN,JESSE ARREGUÍN,JESSE ARREGUÍN,JESSE ARREGUÍN,JESSE ARREGUÍN,JESSE ARREGUÍN,JESSE ARREGUÍN,JESSE ARREGUÍN,JESSE ARREGUÍN,JESSE ARREGUÍN,JESSE ARREGUÍN,JESSE ARREGUÍN,JESSE ARREGUÍN,JESSE ARREGUÍN,JESSE ARREGUÍN,JESSE ARREGUÍN,JESSE ARREGUÍN,JESSE ARREGUÍN,JESSE ARREGUÍN
american/Alameda County/SanLeandro_11062012_CountyCouncilDistrict6.csv,JIM PROLA,JIM PROLA,JIM PROLA,JIM PROLA,JIM PROLA,JIM PROLA,JIM PROLA,JIM PROLA,JIM PROLA,JIM PROLA,JIM PROLA,JIM PROLA,JIM PROLA,JIM PROLA,JIM PROLA,JIM PROLA,JIM PROLA,JIM PROLA,JIM PROLA,JIM PROLA
american/Alameda County/Oakland_11062012_CityCouncilDistrict3.csv,SEAN SULLIVAN,SEAN SULLIVAN,LYNETTE GIBSON-MCELHANEY,LYNETTE GIBSON-MCELHANEY,LYNETTE GIBSON-MCELHANEY,LYNETTE GIBSON-MCELHANEY,LYNETTE GIBSON-MCELHANEY,LYNETTE GIBSON-MCELHANEY,LYNETTE GIBSON-MCELHANEY,LYNETTE GIBSON-MCELHANEY,SEAN SULLIVAN,SEAN SULLIVAN,SEAN SULLIVAN,SEAN SULLIVAN,SEAN SULLIVAN,SEAN SULLIVAN,SEAN SULLIVAN,SEAN SULLIVAN,SEAN SULLIVAN,SEAN SULLIVAN
american/Alameda County/Oakland_11082022_Schoolboarddistrict2.csv,JENNIFER BROUHARD,JENNIFER BROUHARD,JENNIFER BROUHARD,JENNIFER BROUHARD,JENNIFER BROUHARD,JENNIFER BROUHARD,JENNIFER BROUHARD,JENNIFER BROUHARD,JENNIFER BROUHARD,JENNIFER BROUHARD,JENNIFER BROUHARD,JENNIFER BROUHARD,JENNIFER BROUHARD,JENNIFER BROUHARD,JENNIFER BROUHARD,JENNIFER BROUHARD,JENNIFER BROUHARD,JENNIFER BROUHARD,JENNIFER BROUHARD,JENNIFER BROUHARD
american/Alameda County/Oakland_11042014_CityCouncilDistrict2.csv,ABEL GUILLEN,ABEL GUILLEN,ABEL GUILLEN,ABEL GUILLEN,ABEL GUILLEN,ABEL GUILLEN,ABEL GUILLEN,ABEL GUILLEN,ABEL GUILLEN,ABEL GUILLEN,ABEL GUILLEN,ABEL GUILLEN,ABEL GUILLEN,ABEL GUILLEN,ABEL GUILLEN,ABEL GUILLEN,ABEL GUILLEN,ABEL GUILLEN,ABEL GUILLEN,ABEL GUILLEN
american/Alameda County/Berkeley_11022010_CityCouncilDistrict4.csv,JESSE ARREGUIN,JESSE ARREGUIN,JESSE ARREGUIN,JESSE ARREGUIN,JESSE ARREGUIN,JESSE ARREGUIN,JESSE ARREGUIN,JESSE ARREGUIN,JESSE ARREGUIN,JESSE ARREGUIN,JESSE ARREGUIN,JESSE ARREGUIN,JESSE ARREGUIN,JESSE ARREGUIN,JESSE ARREGUIN,JESSE ARREGUIN,JESSE ARREGUIN,JESSE ARREGUIN,JESSE ARREGUIN,JESSE ARREGUIN
american/Alameda County/Oakland_11062012_CityCouncilDistrict1.csv,DAN KALB,DAN KALB,DAN KALB,DAN KALB,DAN KALB,DAN KALB,DAN KALB,DAN KALB,DAN KALB,DAN KALB,LEN RAPHAEL,RICHARD RAYA,writein,AMY LEMLEY,LEN RAPHAEL,RICHARD RAYA,AMY LEMLEY,AMY LEMLEY,AMY LEMLEY,AMY LEMLEY
american/Alameda County/SanLeandro_11062012_CountyCouncilDistrict4.csv,BENNY LEE,BENNY LEE,BENNY LEE,BENNY LEE,BENNY LEE,BENNY LEE,BENNY LEE,BENNY LEE,BENNY LEE,BENNY LEE,BENNY LEE,BENNY LEE,BENNY LEE,BENNY LEE,BENNY LEE,BENNY LEE,BENNY LEE,BENNY LEE,BENNY LEE,BENNY LEE
american/Alameda County/Berkeley_05282024_Citycouncildistrict4specialelection.csv,RUBEN STORY,RUBEN STORY,IGOR A. TREGUB,IGOR A. TREGUB,IGOR A. TREGUB,IGOR A. TREGUB,IGOR A. TREGUB,IGOR A. TREGUB,IGOR A. TREGUB,IGOR A. TREGUB,IGOR A. TREGUB,IGOR A. TREGUB,IGOR A. TREGUB,IGOR A. TREGUB,IGOR A. TREGUB,IGOR A. TREGUB,IGOR A. TREGUB,IGOR A. TREGUB,IGOR A. TREGUB,IGOR A. TREGUB
american/Alameda County/Oakland_11032020_SchoolDirectorDist5OaklandRCV.csv,MIKE HUTCHINSON,MIKE HUTCHINSON,MIKE HUTCHINSON,MIKE HUTCHINSON,MIKE HUTCHINSON,MIKE HUTCHINSON,MIKE HUTCHINSON,MIKE HUTCHINSON,MIKE HUTCHINSON,MIKE HUTCHINSON,MIKE HUTCHINSON,MIKE HUTCHINSON,MIKE HUTCHINSON,MIKE HUTCHINSON,MIKE HUTCHINSON,MIKE HUTCHINSON,MIKE HUTCHINSON,MIKE HUTCHINSON,MIKE HUTCHINSON,MIKE HUTCHINSON
american/Alameda County/Oakland_11082016_CityCouncilDistrict1.csv,DAN KALB,DAN KALB,DAN KALB,DAN KALB,DAN KALB,DAN KALB,DAN KALB,DAN KALB,DAN KALB,DAN KALB,DAN KALB,DAN KALB,DAN KALB,DAN KALB,DAN KALB,DAN KALB,DAN KALB,DAN KALB,DAN KALB,DAN KALB
american/Alameda County/Oakland_11052024_CityCouncilD1.csv,ZAC UNGER,ZAC UNGER,ZAC UNGER,ZAC UNGER,ZAC UNGER,ZAC UNGER,ZAC UNGER,ZAC UNGER,ZAC UNGER,ZAC UNGER,ZAC UNGER,ZAC UNGER,ZAC UNGER,ZAC UNGER,ZAC UNGER,ZAC UNGER,ZAC UNGER,ZAC UNGER,ZAC UNGER,ZAC UNGER
american/Alameda County/SanLeandro_11082016_CountyCouncilDistrict6.csv,PETE BALLEW,PETE BALLEW,PETE BALLEW,PETE BALLEW,unknown,PETE BALLEW,PETE BALLEW,PETE BALLEW,PETE BALLEW,PETE BALLEW,PETE BALLEW,PETE BALLEW,PETE BALLEW,PETE BALLEW,PETE BALLEW,PETE BALLEW,PETE BALLEW,PETE BALLEW,PETE BALLEW,PETE BALLEW
american/Alameda County/Oakland_11032020_SchoolDirectorDist1OaklandRCV.csv,SAM DAVIS,SAM DAVIS,SAM DAVIS,SAM DAVIS,SAM DAVIS,SAM DAVIS,SAM DAVIS,SAM DAVIS,SAM DAVIS,SAM DAVIS,SAM DAVIS,SAM DAVIS,SAM DAVIS,SAM DAVIS,SAM DAVIS,SAM DAVIS,SAM DAVIS,SAM DAVIS,SAM DAVIS,SAM DAVIS
american/Alameda County/Berkeley_11022010_CityCouncilDistrict1.csv,LINDA MAIO,LINDA MAIO,LINDA MAIO,LINDA MAIO,LINDA MAIO,LINDA MAIO,LINDA MAIO,LINDA MAIO,LINDA MAIO,LINDA MAIO,LINDA MAIO,LINDA MAIO,LINDA MAIO,LINDA MAIO,LINDA MAIO,LINDA MAIO,LINDA MAIO,LINDA MAIO,LINDA MAIO,LINDA MAIO
american/Alameda County/SanLeandro_11082016_CountyCouncilDistrict2.csv,ED HERNANDEZ,ED HERNANDEZ,ED HERNANDEZ,ED HERNANDEZ,ED HERNANDEZ,ED HERNANDEZ,ED HERNANDEZ,ED HERNANDEZ,ED HERNANDEZ,ED HERNANDEZ,ED HERNANDEZ,ED HERNANDEZ,ED HERNANDEZ,ED HERNANDEZ,ED HERNANDEZ,ED HERNANDEZ,ED HERNANDEZ,ED HERNANDEZ,ED HERNANDEZ,ED HERNANDEZ
american/Alameda County/Berkeley_11062018_CityAuditor.csv,JENNY WONG,JENNY WONG,JENNY WONG,JENNY WONG,JENNY WONG,JENNY WONG,JENNY WONG,JENNY WONG,JENNY WONG,JENNY WONG,JENNY WONG,JENNY WONG,JENNY WONG,JENNY WONG,JENNY WONG,JENNY WONG,JENNY WONG,JENNY WONG,JENNY WONG,JENNY WONG
american/Alameda County/Oakland_11052024_CityCouncilD5.csv,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO
american/Alameda County/Oakland_11082016_CityCouncilDistrict5.csv,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO
american/Alameda County/Oakland_11032020_MemberCityCouncilAtLargeOaklandRCV.csv,REBECCA KAPLAN,REBECCA KAPLAN,REBECCA KAPLAN,REBECCA KAPLAN,REBECCA KAPLAN,REBECCA KAPLAN,REBECCA KAPLAN,REBECCA KAPLAN,REBECCA KAPLAN,REBECCA KAPLAN,DERRECK B. JOHNSON,DERRECK B. JOHNSON,DERRECK B. JOHNSON,DERRECK B. JOHNSON,DERRECK B. JOHNSON,DERRECK B. JOHNSON,DERRECK B. JOHNSON,DERRECK B. JOHNSON,DERRECK B. JOHNSON,DERRECK B. JOHNSON
american/Alameda County/Berkeley_11022010_CityAuditor.csv,ANN-MARIE HOGAN,ANN-MARIE HOGAN,ANN-MARIE HOGAN,ANN-MARIE HOGAN,ANN-MARIE HOGAN,ANN-MARIE HOGAN,ANN-MARIE HOGAN,ANN-MARIE HOGAN,ANN-MARIE HOGAN,ANN-MARIE HOGAN,ANN-MARIE HOGAN,ANN-MARIE HOGAN,ANN-MARIE HOGAN,ANN-MARIE HOGAN,ANN-MARIE HOGAN,ANN-MARIE HOGAN,ANN-MARIE HOGAN,ANN-MARIE HOGAN,ANN-MARIE HOGAN,ANN-MARIE HOGAN
american/Alameda County/Oakland_11062012_CityCouncilDistrict5.csv,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO
american/Alameda County/Oakland_11042014_CityCouncilDistrict4.csv,ANNIE CAMPBELL WASHINGTON,ANNIE CAMPBELL WASHINGTON,ANNIE CAMPBELL WASHINGTON,ANNIE CAMPBELL WASHINGTON,ANNIE CAMPBELL WASHINGTON,ANNIE CAMPBELL WASHINGTON,ANNIE CAMPBELL WASHINGTON,ANNIE CAMPBELL WASHINGTON,ANNIE CAMPBELL WASHINGTON,ANNIE CAMPBELL WASHINGTON,ANNIE CAMPBELL WASHINGTON,ANNIE CAMPBELL WASHINGTON,ANNIE CAMPBELL WASHINGTON,ANNIE CAMPBELL WASHINGTON,ANNIE CAMPBELL WASHINGTON,ANNIE CAMPBELL WASHINGTON,ANNIE CAMPBELL WASHINGTON,ANNIE CAMPBELL WASHINGTON,ANNIE CAMPBELL WASHINGTON,ANNIE CAMPBELL WASHINGTON
american/Alameda County/Oakland_11082022_Schoolboarddistrict4.csv,NICK RESNICK,NICK RESNICK,MIKE HUTCHINSON,MIKE HUTCHINSON,MIKE HUTCHINSON,NICK RESNICK,NICK RESNICK,MIKE HUTCHINSON,NICK RESNICK,MIKE HUTCHINSON,NICK RESNICK,NICK RESNICK,NICK RESNICK,NICK RESNICK,NICK RESNICK,NICK RESNICK,NICK RESNICK,NICK RESNICK,NICK RESNICK,NICK RESNICK
american/Alameda County/Oakland_11042014_CityCouncilDistrict6.csv,DESLEY BROOKS,DESLEY BROOKS,DESLEY BROOKS,DESLEY BROOKS,DESLEY BROOKS,DESLEY BROOKS,DESLEY BROOKS,DESLEY BROOKS,DESLEY BROOKS,DESLEY BROOKS,VICENTE CRUZ,DESLEY BROOKS,VICENTE CRUZ,DESLEY BROOKS,VICENTE CRUZ,DESLEY BROOKS,VICENTE CRUZ,DESLEY BROOKS,VICENTE CRUZ,DESLEY BROOKS
