file,numCands,plurality,plurality_rank,IRV,IRV_rank,top-two,top-two_rank,borda-pm,borda-pm_rank,borda-om-no-uwi,borda-om-no-uwi_rank,borda-avg-no-uwi,borda-avg-no-uwi_rank,top-3-truncation,top-3-truncation_rank,condorcet,condorcet_rank,minimax,minimax_rank,smith_plurality,smith_plurality_rank,smith_irv,smith_irv_rank,smith-minimax,smith-minimax_rank,ranked-pairs,ranked-pairs_rank,bucklin,bucklin_rank,approval,approval_rank
raw_data/scotland/processed_data/stirling22/Ward3-DunblaneandBridgeofAllan_preferenceprofile_v0001_ward-3-dunblane-and-bridge-of-allan_06052022_124253.csv,11,['Douglas DODDS (Con)'],1,['Graham HOUSTON (SNP)'],2,['Graham HOUSTON (SNP)'],2,['Alasdair TOLLEMACHE Re-elect your (Grn) Councillor'],3,['Alasdair TOLLEMACHE Re-elect your (Grn) Councillor'],3,['Alasdair TOLLEMACHE Re-elect your (Grn) Councillor'],3,['Douglas DODDS (Con)'],1,['Alasdair TOLLEMACHE Re-elect your (Grn) Councillor'],3,['Alasdair TOLLEMACHE Re-elect your (Grn) Councillor'],3,['Douglas DODDS (Con)'],1,['Graham HOUSTON (SNP)'],2,['Alasdair TOLLEMACHE Re-elect your (Grn) Councillor'],3,['Alasdair TOLLEMACHE Re-elect your (Grn) Councillor'],3,['Alasdair TOLLEMACHE Re-elect your (Grn) Councillor'],3,['Alasdair TOLLEMACHE Re-elect your (Grn) Councillor'],3
raw_data/scotland/processed_data/stirling22/Ward4-StirlingNorth_preferenceprofile_v0001_ward-4-stirling-north_06052022_124253.csv,8,['Susan MCGILL (SNP)'],1,['Susan MCGILL (SNP)'],1,['Susan MCGILL (SNP)'],1,['Susan MCGILL (SNP)'],1,['Susan MCGILL (SNP)'],1,['Susan MCGILL (SNP)'],1,['Susan MCGILL (SNP)'],1,['Susan MCGILL (SNP)'],1,['Susan MCGILL (SNP)'],1,['Susan MCGILL (SNP)'],1,['Susan MCGILL (SNP)'],1,['Susan MCGILL (SNP)'],1,['Susan MCGILL (SNP)'],1,"['Amy SMITH (Grn)', 'Jim THOMSON (SNP)', 'Susan MCGILL (SNP)']",multiple,['Susan MCGILL (SNP)'],1
raw_data/scotland/processed_data/stirling22/Ward7-Bannockburn_preferenceprofile_v0001_ward-7-bannockburn_06052022_124254.csv,9,['ALASDAIR MACPHERSON (Ind)'],1,['ALASDAIR MACPHERSON (Ind)'],1,['ALASDAIR MACPHERSON (Ind)'],1,['ALASDAIR MACPHERSON (Ind)'],1,['ALASDAIR MACPHERSON (Ind)'],1,['ALASDAIR MACPHERSON (Ind)'],1,['ALASDAIR MACPHERSON (Ind)'],1,['ALASDAIR MACPHERSON (Ind)'],1,['ALASDAIR MACPHERSON (Ind)'],1,['ALASDAIR MACPHERSON (Ind)'],1,['ALASDAIR MACPHERSON (Ind)'],1,['ALASDAIR MACPHERSON (Ind)'],1,['ALASDAIR MACPHERSON (Ind)'],1,"['ALASDAIR MACPHERSON (Ind)', 'Margaret BRISLEY (Lab)']",multiple,['ALASDAIR MACPHERSON (Ind)'],1
raw_data/scotland/processed_data/s-lanarks22/Ward10-EastKilbrideEast_ward_10_east_kilbride_east_preference_profile.csv,8,['Gladys FERGUSON-MILLER (SNP)'],1,['Gladys FERGUSON-MILLER (SNP)'],1,['Gladys FERGUSON-MILLER (SNP)'],1,['Gladys FERGUSON-MILLER (SNP)'],1,['Gladys FERGUSON-MILLER (SNP)'],1,['Gladys FERGUSON-MILLER (SNP)'],1,['Gladys FERGUSON-MILLER (SNP)'],1,['Gladys FERGUSON-MILLER (SNP)'],1,['Gladys FERGUSON-MILLER (SNP)'],1,['Gladys FERGUSON-MILLER (SNP)'],1,['Gladys FERGUSON-MILLER (SNP)'],1,['Gladys FERGUSON-MILLER (SNP)'],1,['Gladys FERGUSON-MILLER (SNP)'],1,"['Robert GILLIES (SNP)', 'Graham SCOTT (Lab)', 'Gladys FERGUSON-MILLER (SNP)']",multiple,['Gladys FERGUSON-MILLER (SNP)'],1
raw_data/scotland/processed_data/s-lanarks22/Ward19-HamiltonSouth_ward_19_hamilton_south_preference_profile.csv,6,['John ROSS (SNP)'],1,['Gavin Wylie KEATT (Lab)'],2,['Gavin Wylie KEATT (Lab)'],2,['Gavin Wylie KEATT (Lab)'],2,['Gavin Wylie KEATT (Lab)'],2,['Gavin Wylie KEATT (Lab)'],2,['Gavin Wylie KEATT (Lab)'],2,['Gavin Wylie KEATT (Lab)'],2,['Gavin Wylie KEATT (Lab)'],2,['John ROSS (SNP)'],1,['Gavin Wylie KEATT (Lab)'],2,['Gavin Wylie KEATT (Lab)'],2,['Gavin Wylie KEATT (Lab)'],2,['Gavin Wylie KEATT (Lab)'],2,['Gavin Wylie KEATT (Lab)'],2
raw_data/scotland/processed_data/s-lanarks22/Ward16-BothwellandUddingston_ward_16_bothwell_and_uddingston_preference_profile.csv,7,['Maureen DEVLIN (Lab)'],1,['Maureen DEVLIN (Lab)'],1,['Maureen DEVLIN (Lab)'],1,['Maureen DEVLIN (Lab)'],1,['Maureen DEVLIN (Lab)'],1,['Maureen DEVLIN (Lab)'],1,['Maureen DEVLIN (Lab)'],1,['Maureen DEVLIN (Lab)'],1,['Maureen DEVLIN (Lab)'],1,['Maureen DEVLIN (Lab)'],1,['Maureen DEVLIN (Lab)'],1,['Maureen DEVLIN (Lab)'],1,['Maureen DEVLIN (Lab)'],1,['Maureen DEVLIN (Lab)'],1,['Maureen DEVLIN (Lab)'],1
raw_data/scotland/processed_data/s-lanarks22/Ward2-ClydesdaleNorth_ward_2_clydesdale_north_preference_profile.csv,6,['Catherine MCCLYMONT (Lab)'],1,['Catherine MCCLYMONT (Lab)'],1,['Catherine MCCLYMONT (Lab)'],1,['Catherine MCCLYMONT (Lab)'],1,['Catherine MCCLYMONT (Lab)'],1,['Catherine MCCLYMONT (Lab)'],1,['Catherine MCCLYMONT (Lab)'],1,['Catherine MCCLYMONT (Lab)'],1,['Catherine MCCLYMONT (Lab)'],1,['Catherine MCCLYMONT (Lab)'],1,['Catherine MCCLYMONT (Lab)'],1,['Catherine MCCLYMONT (Lab)'],1,['Catherine MCCLYMONT (Lab)'],1,['Catherine MCCLYMONT (Lab)'],1,['Catherine MCCLYMONT (Lab)'],1
raw_data/scotland/processed_data/s-lanarks22/Ward7-EastKilbrideCentralSouth_ward_7_east_kilbride_central_south_preference_profile.csv,10,['John ANDERSON (SNP)'],1,['John ANDERSON (SNP)'],1,['John ANDERSON (SNP)'],1,['John ANDERSON (SNP)'],1,['John ANDERSON (SNP)'],1,['John ANDERSON (SNP)'],1,['John ANDERSON (SNP)'],1,['John ANDERSON (SNP)'],1,['John ANDERSON (SNP)'],1,['John ANDERSON (SNP)'],1,['John ANDERSON (SNP)'],1,['John ANDERSON (SNP)'],1,['John ANDERSON (SNP)'],1,"['Gerry CONVERY (Lab)', 'John ANDERSON (SNP)']",multiple,['John ANDERSON (SNP)'],1
raw_data/scotland/processed_data/s-lanarks22/Ward5-AvondaleandStonehouse_ward_5_avondale_and_stonehouse_preference_profile.csv,8,['Margaret COOPER (Ind)'],1,['Margaret COOPER (Ind)'],1,['Margaret COOPER (Ind)'],1,['Margaret COOPER (Ind)'],1,['Elise FRAME (SNP)'],2,['Margaret COOPER (Ind)'],1,['Margaret COOPER (Ind)'],1,['Margaret COOPER (Ind)'],1,['Margaret COOPER (Ind)'],1,['Margaret COOPER (Ind)'],1,['Margaret COOPER (Ind)'],1,['Margaret COOPER (Ind)'],1,['Margaret COOPER (Ind)'],1,"['Susan KERR (Lab)', 'Margaret COOPER (Ind)']",multiple,['Margaret COOPER (Ind)'],1
raw_data/scotland/processed_data/s-lanarks22/Ward9-EastKilbrideWest_ward_9_east_kilbride_west_preference_profile.csv,9,['Monique MCADAMS (Labour and Co-operative Party)'],1,['Monique MCADAMS (Labour and Co-operative Party)'],1,['Monique MCADAMS (Labour and Co-operative Party)'],1,['Monique MCADAMS (Labour and Co-operative Party)'],1,['Monique MCADAMS (Labour and Co-operative Party)'],1,['Monique MCADAMS (Labour and Co-operative Party)'],1,['Monique MCADAMS (Labour and Co-operative Party)'],1,['Monique MCADAMS (Labour and Co-operative Party)'],1,['Monique MCADAMS (Labour and Co-operative Party)'],1,['Monique MCADAMS (Labour and Co-operative Party)'],1,['Monique MCADAMS (Labour and Co-operative Party)'],1,['Monique MCADAMS (Labour and Co-operative Party)'],1,['Monique MCADAMS (Labour and Co-operative Party)'],1,"['Monique MCADAMS (Labour and Co-operative Party)', 'David WATSON (Ind)']",multiple,['Monique MCADAMS (Labour and Co-operative Party)'],1
raw_data/scotland/processed_data/s-lanarks22/Ward15-Blantyre_ward_15_blantyre_preference_profile.csv,8,['Maureen CHALMERS (SNP)'],1,['Mo RAZZAQ (Lab)'],2,['Mo RAZZAQ (Lab)'],2,['Mo RAZZAQ (Lab)'],2,['Mo RAZZAQ (Lab)'],2,['Mo RAZZAQ (Lab)'],2,['Mo RAZZAQ (Lab)'],2,['Mo RAZZAQ (Lab)'],2,['Mo RAZZAQ (Lab)'],2,['Maureen CHALMERS (SNP)'],1,['Mo RAZZAQ (Lab)'],2,['Mo RAZZAQ (Lab)'],2,['Mo RAZZAQ (Lab)'],2,"['Gerry CHAMBERS (SNP)', 'Mo RAZZAQ (Lab)', 'Maureen CHALMERS (SNP)', 'Bert THOMSON (Lab)']",multiple,['Mo RAZZAQ (Lab)'],2
raw_data/scotland/processed_data/s-lanarks22/Ward17-HamiltonNorthandEast_ward_17_hamilton_north_and_east_preference_profile.csv,7,['Davie MCLACHLAN (Labour and Co-operative Party)'],1,['Davie MCLACHLAN (Labour and Co-operative Party)'],1,['Davie MCLACHLAN (Labour and Co-operative Party)'],1,['Davie MCLACHLAN (Labour and Co-operative Party)'],1,['Davie MCLACHLAN (Labour and Co-operative Party)'],1,['Davie MCLACHLAN (Labour and Co-operative Party)'],1,['Davie MCLACHLAN (Labour and Co-operative Party)'],1,['Davie MCLACHLAN (Labour and Co-operative Party)'],1,['Davie MCLACHLAN (Labour and Co-operative Party)'],1,['Davie MCLACHLAN (Labour and Co-operative Party)'],1,['Davie MCLACHLAN (Labour and Co-operative Party)'],1,['Davie MCLACHLAN (Labour and Co-operative Party)'],1,['Davie MCLACHLAN (Labour and Co-operative Party)'],1,"['Phil SYKES (SNP)', 'Colin DEWAR (SNP)', 'Davie MCLACHLAN (Labour and Co-operative Party)']",multiple,['Davie MCLACHLAN (Labour and Co-operative Party)'],1
raw_data/scotland/processed_data/s-lanarks22/Ward13-CambuslangWest_ward_13_cambuslang_west_preference_profile.csv,7,['Margaret WALKER (Lab)'],1,['Margaret WALKER (Lab)'],1,['Margaret WALKER (Lab)'],1,['Margaret WALKER (Lab)'],1,['Margaret WALKER (Lab)'],1,['Margaret WALKER (Lab)'],1,['Margaret WALKER (Lab)'],1,['Margaret WALKER (Lab)'],1,['Margaret WALKER (Lab)'],1,['Margaret WALKER (Lab)'],1,['Margaret WALKER (Lab)'],1,['Margaret WALKER (Lab)'],1,['Margaret WALKER (Lab)'],1,"['Gillian SUTHERLAND (SNP)', 'John BRADLEY (SNP)', 'Margaret WALKER (Lab)']",multiple,['Margaret WALKER (Lab)'],1
raw_data/scotland/processed_data/s-lanarks22/Ward14-CambuslangEast_ward_14_cambuslang_east_preference_profile.csv,9,['Walter McFarlane BROGAN (Lab)'],1,['Walter McFarlane BROGAN (Lab)'],1,['Walter McFarlane BROGAN (Lab)'],1,['Walter McFarlane BROGAN (Lab)'],1,['Walter McFarlane BROGAN (Lab)'],1,['Walter McFarlane BROGAN (Lab)'],1,['Walter McFarlane BROGAN (Lab)'],1,['Walter McFarlane BROGAN (Lab)'],1,['Walter McFarlane BROGAN (Lab)'],1,['Walter McFarlane BROGAN (Lab)'],1,['Walter McFarlane BROGAN (Lab)'],1,['Walter McFarlane BROGAN (Lab)'],1,['Walter McFarlane BROGAN (Lab)'],1,"['Amy Lee FRAIOLI (Lab)', 'Alistair FULTON (SNP)', 'Walter McFarlane BROGAN (Lab)', 'Katy LOUDON (SNP)']",multiple,['Walter McFarlane BROGAN (Lab)'],1
raw_data/scotland/processed_data/s-lanarks22/Ward6-EastKilbrideSouth_ward_6_east_kilbride_south_preference_profile.csv,10,['ARCHIE BUCHANAN (SNP)'],1,['ARCHIE BUCHANAN (SNP)'],1,['ARCHIE BUCHANAN (SNP)'],1,['ARCHIE BUCHANAN (SNP)'],1,['ARCHIE BUCHANAN (SNP)'],1,['ARCHIE BUCHANAN (SNP)'],1,['ARCHIE BUCHANAN (SNP)'],1,['ARCHIE BUCHANAN (SNP)'],1,['ARCHIE BUCHANAN (SNP)'],1,['ARCHIE BUCHANAN (SNP)'],1,['ARCHIE BUCHANAN (SNP)'],1,['ARCHIE BUCHANAN (SNP)'],1,['ARCHIE BUCHANAN (SNP)'],1,['ARCHIE BUCHANAN (SNP)'],1,['ARCHIE BUCHANAN (SNP)'],1
raw_data/scotland/processed_data/s-lanarks22/Ward8-EastKilbrideCentralNorth_ward_8_east_kilbride_central_north_preference_profile.csv,8,['Grant FERGUSON (SNP)'],1,['Grant FERGUSON (SNP)'],1,['Grant FERGUSON (SNP)'],1,['Joe FAGAN (Lab)'],2,['Joe FAGAN (Lab)'],2,['Joe FAGAN (Lab)'],2,['Grant FERGUSON (SNP)'],1,['Grant FERGUSON (SNP)'],1,['Grant FERGUSON (SNP)'],1,['Grant FERGUSON (SNP)'],1,['Grant FERGUSON (SNP)'],1,['Grant FERGUSON (SNP)'],1,['Grant FERGUSON (SNP)'],1,"['Grant FERGUSON (SNP)', 'Joe FAGAN (Lab)', 'Hugh MACDONALD (SNP)']",multiple,['Grant FERGUSON (SNP)'],1
raw_data/scotland/processed_data/s-lanarks22/Ward20-Larkhall_ward_20_larkhall_preference_profile.csv,10,['Andy CARMICHAEL (Lab)'],1,['Andy CARMICHAEL (Lab)'],1,['Andy CARMICHAEL (Lab)'],1,['Andy CARMICHAEL (Lab)'],1,['Andy CARMICHAEL (Lab)'],1,['Andy CARMICHAEL (Lab)'],1,['Andy CARMICHAEL (Lab)'],1,['Andy CARMICHAEL (Lab)'],1,['Andy CARMICHAEL (Lab)'],1,['Andy CARMICHAEL (Lab)'],1,['Andy CARMICHAEL (Lab)'],1,['Andy CARMICHAEL (Lab)'],1,['Andy CARMICHAEL (Lab)'],1,['Andy CARMICHAEL (Lab)'],1,['Andy CARMICHAEL (Lab)'],1
raw_data/scotland/processed_data/s-lanarks22/Ward1-ClydesdaleWest_ward_1_clydesdale_west_preference_profile.csv,8,['Eileen LOGAN (Lab)'],1,['Eileen LOGAN (Lab)'],1,['Eileen LOGAN (Lab)'],1,['Eileen LOGAN (Lab)'],1,['Eileen LOGAN (Lab)'],1,['Eileen LOGAN (Lab)'],1,['Eileen LOGAN (Lab)'],1,['Eileen LOGAN (Lab)'],1,['Eileen LOGAN (Lab)'],1,['Eileen LOGAN (Lab)'],1,['Eileen LOGAN (Lab)'],1,['Eileen LOGAN (Lab)'],1,['Eileen LOGAN (Lab)'],1,"['Lynsey HAMILTON (Labour and Co-operative Party)', 'Eileen LOGAN (Lab)']",multiple,['Eileen LOGAN (Lab)'],1
raw_data/scotland/processed_data/s-lanarks22/Ward11-RutherglenSouth_ward_11_rutherglen_south_preference_profile.csv,8,['Carol NUGENT (SNP)'],1,['Robert BROWN (LD)'],2,['Robert BROWN (LD)'],2,['Robert BROWN (LD)'],2,['Robert BROWN (LD)'],2,['Robert BROWN (LD)'],2,['Robert BROWN (LD)'],2,['Robert BROWN (LD)'],2,['Robert BROWN (LD)'],2,['Carol NUGENT (SNP)'],1,['Robert BROWN (LD)'],2,['Robert BROWN (LD)'],2,['Robert BROWN (LD)'],2,['Robert BROWN (LD)'],2,['Robert BROWN (LD)'],2
raw_data/scotland/processed_data/s-lanarks22/Ward12-RutherglenCentralandNorth_ward_12_rutherglen_central_and_north_preference_profile.csv,8,['Martin Patrick LENNON (Lab)'],1,['Martin Patrick LENNON (Lab)'],1,['Martin Patrick LENNON (Lab)'],1,['Martin Patrick LENNON (Lab)'],1,['Martin Patrick LENNON (Lab)'],1,['Martin Patrick LENNON (Lab)'],1,['Martin Patrick LENNON (Lab)'],1,['Martin Patrick LENNON (Lab)'],1,['Martin Patrick LENNON (Lab)'],1,['Martin Patrick LENNON (Lab)'],1,['Martin Patrick LENNON (Lab)'],1,['Martin Patrick LENNON (Lab)'],1,['Martin Patrick LENNON (Lab)'],1,"['Martin Patrick LENNON (Lab)', 'Janine CALIKES (SNP)']",multiple,['Martin Patrick LENNON (Lab)'],1
raw_data/scotland/processed_data/s-lanarks22/Ward18-HamiltonWestandEarnock_ward_18_hamilton_west_and_earnock_preference_profile.csv,8,['Mary DONNELLY (SNP)'],1,['Mary DONNELLY (SNP)'],1,['Mary DONNELLY (SNP)'],1,['Allan FALCONER (Lab)'],2,['Mary DONNELLY (SNP)'],1,['Allan FALCONER (Lab)'],2,['Mary DONNELLY (SNP)'],1,['Mary DONNELLY (SNP)'],1,['Mary DONNELLY (SNP)'],1,['Mary DONNELLY (SNP)'],1,['Mary DONNELLY (SNP)'],1,['Mary DONNELLY (SNP)'],1,['Mary DONNELLY (SNP)'],1,"['Allan FALCONER (Lab)', 'Mary DONNELLY (SNP)', 'Graeme HORNE (SNP)']",multiple,['Mary DONNELLY (SNP)'],1
raw_data/scotland/processed_data/s-lanarks22/Ward4-ClydesdaleSouth_ward_4_clydesdale_south_preference_profile.csv,9,['Mark HORSHAM (SNP)'],1,['Mark HORSHAM (SNP)'],1,['Mark HORSHAM (SNP)'],1,['Ross GOWLAND (Lab)'],2,['Ross GOWLAND (Lab)'],2,['Ross GOWLAND (Lab)'],2,['Mark HORSHAM (SNP)'],1,['Mark HORSHAM (SNP)'],1,['Mark HORSHAM (SNP)'],1,['Mark HORSHAM (SNP)'],1,['Mark HORSHAM (SNP)'],1,['Mark HORSHAM (SNP)'],1,['Mark HORSHAM (SNP)'],1,['Ross GOWLAND (Lab)'],2,['Mark HORSHAM (SNP)'],1
raw_data/scotland/processed_data/s-lanarks22/Ward3-ClydesdaleEast_ward_3_clydesdale_east_preference_profile.csv,9,['Ian MCALLAN (SNP)'],1,['Alex ALLISON (Con)'],2,['Alex ALLISON (Con)'],2,['Alex ALLISON (Con)'],2,['Ian MCALLAN (SNP)'],1,['Alex ALLISON (Con)'],2,['Alex ALLISON (Con)'],2,['Alex ALLISON (Con)'],2,['Alex ALLISON (Con)'],2,['Ian MCALLAN (SNP)'],1,['Alex ALLISON (Con)'],2,['Alex ALLISON (Con)'],2,['Alex ALLISON (Con)'],2,"['John MCLATCHIE (SNP)', 'Eric HOLFORD (Con)', 'Ralph BARKER (Lab)', 'Alex ALLISON (Con)', 'Ian MCALLAN (SNP)']",multiple,['Alex ALLISON (Con)'],2
raw_data/scotland/processed_data/aberdeen2017/TorryFerryhillWard_aberdeen17-12.csv,11,['Alan DONNELLY (Con)'],1,['Christian Guy ALLARD (SNP)'],2,['Christian Guy ALLARD (SNP)'],2,['Yvonne ALLAN (Lab)'],4,['Christian Guy ALLARD (SNP)'],2,['Yvonne ALLAN (Lab)'],4,['Christian Guy ALLARD (SNP)'],2,['Christian Guy ALLARD (SNP)'],2,['Christian Guy ALLARD (SNP)'],2,['Alan DONNELLY (Con)'],1,['Christian Guy ALLARD (SNP)'],2,['Christian Guy ALLARD (SNP)'],2,['Christian Guy ALLARD (SNP)'],2,"['Catriona MACKENZIE (SNP)', 'Christian Guy ALLARD (SNP)', 'Yvonne ALLAN (Lab)']",multiple,['Christian Guy ALLARD (SNP)'],2
raw_data/scotland/processed_data/aberdeen2017/NorthfieldMastrickNorthWard_aberdeen17-04.csv,9,['Jackie DUNBAR (SNP)'],1,['Jackie DUNBAR (SNP)'],1,['Jackie DUNBAR (SNP)'],1,['Jackie DUNBAR (SNP)'],1,['Jackie DUNBAR (SNP)'],1,['Jackie DUNBAR (SNP)'],1,['Jackie DUNBAR (SNP)'],1,['Jackie DUNBAR (SNP)'],1,['Jackie DUNBAR (SNP)'],1,['Jackie DUNBAR (SNP)'],1,['Jackie DUNBAR (SNP)'],1,['Jackie DUNBAR (SNP)'],1,['Jackie DUNBAR (SNP)'],1,"['Ciarán MCRAE (SNP)', 'Jessica MENNIE (SNP)', 'Jackie DUNBAR (SNP)']",multiple,['Jackie DUNBAR (SNP)'],1
raw_data/scotland/processed_data/aberdeen2017/DyceBucksburnDanestoneWard_aberdeen17-01.csv,8,['Avril MACKENZIE (Con)'],1,['Neil MACGREGOR (SNP)'],2,['Neil MACGREGOR (SNP)'],2,['Neil MACGREGOR (SNP)'],2,['Neil MACGREGOR (SNP)'],2,['Neil MACGREGOR (SNP)'],2,['Neil MACGREGOR (SNP)'],2,['Neil MACGREGOR (SNP)'],2,['Neil MACGREGOR (SNP)'],2,['Avril MACKENZIE (Con)'],1,['Neil MACGREGOR (SNP)'],2,['Neil MACGREGOR (SNP)'],2,['Neil MACGREGOR (SNP)'],2,['Neil MACGREGOR (SNP)'],2,['Neil MACGREGOR (SNP)'],2
raw_data/scotland/processed_data/aberdeen2017/BridgeofDonWard_aberdeen17-02.csv,10,['Brett HUNT (Con)'],1,['Alison ALPHONSE (SNP)'],2,['Alison ALPHONSE (SNP)'],2,['Alison ALPHONSE (SNP)'],2,['Alison ALPHONSE (SNP)'],2,['Alison ALPHONSE (SNP)'],2,['Alison ALPHONSE (SNP)'],2,['Alison ALPHONSE (SNP)'],2,['Alison ALPHONSE (SNP)'],2,['Brett HUNT (Con)'],1,['Alison ALPHONSE (SNP)'],2,['Alison ALPHONSE (SNP)'],2,['Alison ALPHONSE (SNP)'],2,"['John Michael REYNOLDS (Ind)', 'Sandy STUART (SNP)', 'Brett HUNT (Con)', 'Alison ALPHONSE (SNP)', 'Karen FARQUHAR (LD)']",multiple,['Alison ALPHONSE (SNP)'],2
raw_data/scotland/processed_data/aberdeen2017/LowerDeesideWard_aberdeen17-09.csv,9,['Philip BELL (Con)'],1,['Philip BELL (Con)'],1,['Philip BELL (Con)'],1,['Philip BELL (Con)'],1,['Philip BELL (Con)'],1,['Philip BELL (Con)'],1,['Philip BELL (Con)'],1,['Philip BELL (Con)'],1,['Philip BELL (Con)'],1,['Philip BELL (Con)'],1,['Philip BELL (Con)'],1,['Philip BELL (Con)'],1,['Philip BELL (Con)'],1,['Philip BELL (Con)'],1,['Philip BELL (Con)'],1
raw_data/scotland/processed_data/aberdeen2017/GeorgeStHarbourWard_aberdeen17-08.csv,10,['Dell HENRICKSON (SNP)'],1,['Dell HENRICKSON (SNP)'],1,['Dell HENRICKSON (SNP)'],1,['Michael Frederick HUTCHISON (SNP)'],2,['Dell HENRICKSON (SNP)'],1,['Michael Frederick HUTCHISON (SNP)'],2,['Dell HENRICKSON (SNP)'],1,['Dell HENRICKSON (SNP)'],1,['Dell HENRICKSON (SNP)'],1,['Dell HENRICKSON (SNP)'],1,['Dell HENRICKSON (SNP)'],1,['Dell HENRICKSON (SNP)'],1,['Dell HENRICKSON (SNP)'],1,['Michael Frederick HUTCHISON (SNP)'],2,['Dell HENRICKSON (SNP)'],1
raw_data/scotland/processed_data/aberdeen2017/MidstocketRosemountWard_aberdeen17-07.csv,9,['Tom MASON (Con)'],1,['Bill CORMIE (SNP)'],2,['Bill CORMIE (SNP)'],2,['Bill CORMIE (SNP)'],2,['Bill CORMIE (SNP)'],2,['Bill CORMIE (SNP)'],2,['Bill CORMIE (SNP)'],2,['Bill CORMIE (SNP)'],2,['Bill CORMIE (SNP)'],2,['Tom MASON (Con)'],1,['Bill CORMIE (SNP)'],2,['Bill CORMIE (SNP)'],2,['Bill CORMIE (SNP)'],2,"['Tom MASON (Con)', 'Derek Edward DAVIDSON (SNP)', 'Alex JARVIS (Grn)', 'Jenny LAING (Lab)', 'Bill CORMIE (SNP)']",multiple,['Bill CORMIE (SNP)'],2
raw_data/scotland/processed_data/aberdeen2017/KingswellsSheddocksleySummerhillWard_aberdeen17-03.csv,8,['Steve DELANEY (LD)'],1,['Steve DELANEY (LD)'],1,['Steve DELANEY (LD)'],1,['Steve DELANEY (LD)'],1,['Steve DELANEY (LD)'],1,['Steve DELANEY (LD)'],1,['Steve DELANEY (LD)'],1,['Steve DELANEY (LD)'],1,['Steve DELANEY (LD)'],1,['Steve DELANEY (LD)'],1,['Steve DELANEY (LD)'],1,['Steve DELANEY (LD)'],1,['Steve DELANEY (LD)'],1,"['Steve DELANEY (LD)', 'David John CAMERON (SNP)']",multiple,['Steve DELANEY (LD)'],1
raw_data/scotland/processed_data/aberdeen2017/AiryhallBroomhillGarthdeeWard_aberdeen17-11.csv,5,['Ian YUILL (LD)'],1,['Ian YUILL (LD)'],1,['Ian YUILL (LD)'],1,['Ian YUILL (LD)'],1,['Ian YUILL (LD)'],1,['Ian YUILL (LD)'],1,['Ian YUILL (LD)'],1,['Ian YUILL (LD)'],1,['Ian YUILL (LD)'],1,['Ian YUILL (LD)'],1,['Ian YUILL (LD)'],1,['Ian YUILL (LD)'],1,['Ian YUILL (LD)'],1,['Ian YUILL (LD)'],1,['Ian YUILL (LD)'],1
raw_data/scotland/processed_data/aberdeen2017/HiltonWoodsideStockethillWard_aberdeen17-05.csv,9,['Neil Cameron COPLAND (SNP)'],1,['Neil Cameron COPLAND (SNP)'],1,['Neil Cameron COPLAND (SNP)'],1,['Neil Cameron COPLAND (SNP)'],1,['Neil Cameron COPLAND (SNP)'],1,['Neil Cameron COPLAND (SNP)'],1,['Neil Cameron COPLAND (SNP)'],1,['Neil Cameron COPLAND (SNP)'],1,['Neil Cameron COPLAND (SNP)'],1,['Neil Cameron COPLAND (SNP)'],1,['Neil Cameron COPLAND (SNP)'],1,['Neil Cameron COPLAND (SNP)'],1,['Neil Cameron COPLAND (SNP)'],1,['Neil Cameron COPLAND (SNP)'],1,['Neil Cameron COPLAND (SNP)'],1
raw_data/scotland/processed_data/aberdeen2017/TillydroneSeatonOldAberdeenWard_aberdeen17-06.csv,10,['Ross GRANT (Lab)'],1,['Alexander MCLELLAN (SNP)'],2,['Alexander MCLELLAN (SNP)'],2,['Alexander MCLELLAN (SNP)'],2,['Alexander MCLELLAN (SNP)'],2,['Alexander MCLELLAN (SNP)'],2,['Alexander MCLELLAN (SNP)'],2,['Alexander MCLELLAN (SNP)'],2,['Alexander MCLELLAN (SNP)'],2,['Ross GRANT (Lab)'],1,['Alexander MCLELLAN (SNP)'],2,['Alexander MCLELLAN (SNP)'],2,['Alexander MCLELLAN (SNP)'],2,"['Alexander MCLELLAN (SNP)', 'Ross GRANT (Lab)', 'Jim NOBLE (SNP)']",multiple,['Alexander MCLELLAN (SNP)'],2
raw_data/scotland/processed_data/aberdeen2017/KincorthNiggCoveWard_aberdeen17-13.csv,9,['Stephen FLYNN (SNP)'],1,['Stephen FLYNN (SNP)'],1,['Stephen FLYNN (SNP)'],1,['Stephen FLYNN (SNP)'],1,['Stephen FLYNN (SNP)'],1,['Stephen FLYNN (SNP)'],1,['Stephen FLYNN (SNP)'],1,['Stephen FLYNN (SNP)'],1,['Stephen FLYNN (SNP)'],1,['Stephen FLYNN (SNP)'],1,['Stephen FLYNN (SNP)'],1,['Stephen FLYNN (SNP)'],1,['Stephen FLYNN (SNP)'],1,['Stephen FLYNN (SNP)'],1,['Stephen FLYNN (SNP)'],1
