Ballot Style,Cast Vote Record,Precinct,rank1,rank2,rank3,numSeats,numCands
ST LOUIS PARK W-3 P-11,152801,ST LOUIS PARK W-3 P-11,Sue Budd,Jim Leuthner,Saul Eugene,1,4
ST LOUIS PARK W-3 P-11,152802,ST LOUIS PARK W-3 P-11,Jim Leuthner,skipped,skipped,1,4
ST LOUIS PARK W-3 P-11,152803,ST LOUIS PARK W-3 P-11,Sue Budd,skipped,skipped,1,4
ST LOUIS PARK W-3 P-11,152804,ST LOUIS PARK W-3 P-11,Jim Leuthner,skipped,skipped,1,4
ST LOUIS PARK W-3 P-11,152805,ST LOUIS PARK W-3 P-11,Sue Budd,Saul Eugene,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-11,152806,ST LOUIS PARK W-3 P-11,Saul Eugene,Sue Budd,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-11,152807,ST LOUIS PARK W-3 P-11,Sue Budd,Saul Eugene,skipped,1,4
ST LOUIS PARK W-3 P-11,152808,ST LOUIS PARK W-3 P-11,Saul Eugene,Sue Budd,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-11,152809,ST LOUIS PARK W-3 P-11,Sue Budd,skipped,skipped,1,4
ST LOUIS PARK W-3 P-11,152810,ST LOUIS PARK W-3 P-11,Jim Leuthner,Sue Budd,Saul Eugene,1,4
ST LOUIS PARK W-3 P-11,152811,ST LOUIS PARK W-3 P-11,Sue Budd,Saul Eugene,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-11,152812,ST LOUIS PARK W-3 P-11,Sue Budd,Saul Eugene,skipped,1,4
ST LOUIS PARK W-3 P-11,152813,ST LOUIS PARK W-3 P-11,Sue Budd,Jim Leuthner,Saul Eugene,1,4
ST LOUIS PARK W-3 P-11,152814,ST LOUIS PARK W-3 P-11,Sue Budd,Saul Eugene,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-11,152815,ST LOUIS PARK W-3 P-11,Jim Leuthner,skipped,skipped,1,4
ST LOUIS PARK W-3 P-11,152816,ST LOUIS PARK W-3 P-11,Jim Leuthner,writein,skipped,1,4
ST LOUIS PARK W-3 P-11,152817,ST LOUIS PARK W-3 P-11,Sue Budd,Jim Leuthner,skipped,1,4
ST LOUIS PARK W-3 P-11,152818,ST LOUIS PARK W-3 P-11,Jim Leuthner,skipped,skipped,1,4
ST LOUIS PARK W-3 P-11,152819,ST LOUIS PARK W-3 P-11,Saul Eugene,Jim Leuthner,Sue Budd,1,4
ST LOUIS PARK W-3 P-11,152820,ST LOUIS PARK W-3 P-11,Saul Eugene,Sue Budd,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-11,152821,ST LOUIS PARK W-3 P-11,Sue Budd,Jim Leuthner,skipped,1,4
ST LOUIS PARK W-3 P-11,152822,ST LOUIS PARK W-3 P-11,Sue Budd,Jim Leuthner,skipped,1,4
ST LOUIS PARK W-3 P-11,152823,ST LOUIS PARK W-3 P-11,Sue Budd,skipped,skipped,1,4
ST LOUIS PARK W-3 P-11,152824,ST LOUIS PARK W-3 P-11,Sue Budd,Jim Leuthner,Saul Eugene,1,4
ST LOUIS PARK W-3 P-11,152825,ST LOUIS PARK W-3 P-11,Saul Eugene,Sue Budd,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-11,152826,ST LOUIS PARK W-3 P-11,Saul Eugene,Jim Leuthner,Sue Budd,1,4
ST LOUIS PARK W-3 P-11,152827,ST LOUIS PARK W-3 P-11,Jim Leuthner,Sue Budd,Saul Eugene,1,4
ST LOUIS PARK W-3 P-11,152828,ST LOUIS PARK W-3 P-11,Sue Budd,Saul Eugene,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-11,152829,ST LOUIS PARK W-3 P-11,Jim Leuthner,Saul Eugene,Sue Budd,1,4
ST LOUIS PARK W-3 P-11,152830,ST LOUIS PARK W-3 P-11,Jim Leuthner,Sue Budd,skipped,1,4
ST LOUIS PARK W-3 P-11,152831,ST LOUIS PARK W-3 P-11,Jim Leuthner,Sue Budd,Saul Eugene,1,4
ST LOUIS PARK W-3 P-11,152832,ST LOUIS PARK W-3 P-11,Jim Leuthner,skipped,skipped,1,4
ST LOUIS PARK W-3 P-11,152833,ST LOUIS PARK W-3 P-11,Jim Leuthner,Sue Budd,Saul Eugene,1,4
ST LOUIS PARK W-3 P-11,152834,ST LOUIS PARK W-3 P-11,Saul Eugene,Sue Budd,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-11,152835,ST LOUIS PARK W-3 P-11,Saul Eugene,Sue Budd,skipped,1,4
ST LOUIS PARK W-3 P-11,152836,ST LOUIS PARK W-3 P-11,Saul Eugene,Sue Budd,skipped,1,4
ST LOUIS PARK W-3 P-11,152837,ST LOUIS PARK W-3 P-11,Jim Leuthner,Saul Eugene,Sue Budd,1,4
ST LOUIS PARK W-3 P-11,152838,ST LOUIS PARK W-3 P-11,Jim Leuthner,Saul Eugene,Sue Budd,1,4
ST LOUIS PARK W-3 P-11,152839,ST LOUIS PARK W-3 P-11,Jim Leuthner,skipped,skipped,1,4
ST LOUIS PARK W-3 P-11,152841,ST LOUIS PARK W-3 P-11,Saul Eugene,Sue Budd,skipped,1,4
ST LOUIS PARK W-3 P-11,152842,ST LOUIS PARK W-3 P-11,Jim Leuthner,skipped,skipped,1,4
ST LOUIS PARK W-3 P-11,152843,ST LOUIS PARK W-3 P-11,Jim Leuthner,Saul Eugene,Sue Budd,1,4
ST LOUIS PARK W-3 P-11,152844,ST LOUIS PARK W-3 P-11,Saul Eugene,Sue Budd,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-11,152845,ST LOUIS PARK W-3 P-11,Jim Leuthner,Saul Eugene,Sue Budd,1,4
ST LOUIS PARK W-3 P-11,152846,ST LOUIS PARK W-3 P-11,Jim Leuthner,skipped,skipped,1,4
ST LOUIS PARK W-3 P-11,152847,ST LOUIS PARK W-3 P-11,Saul Eugene,Jim Leuthner,Sue Budd,1,4
ST LOUIS PARK W-3 P-11,152848,ST LOUIS PARK W-3 P-11,Jim Leuthner,Sue Budd,skipped,1,4
ST LOUIS PARK W-3 P-11,152849,ST LOUIS PARK W-3 P-11,Jim Leuthner,Sue Budd,skipped,1,4
ST LOUIS PARK W-3 P-11,152850,ST LOUIS PARK W-3 P-11,Jim Leuthner,Saul Eugene,Sue Budd,1,4
ST LOUIS PARK W-3 P-11,152851,ST LOUIS PARK W-3 P-11,Sue Budd,Saul Eugene,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-11,152852,ST LOUIS PARK W-3 P-11,Sue Budd,Jim Leuthner,skipped,1,4
ST LOUIS PARK W-3 P-11,152853,ST LOUIS PARK W-3 P-11,Jim Leuthner,skipped,skipped,1,4
ST LOUIS PARK W-3 P-11,152854,ST LOUIS PARK W-3 P-11,Sue Budd,Saul Eugene,skipped,1,4
ST LOUIS PARK W-3 P-11,152855,ST LOUIS PARK W-3 P-11,Jim Leuthner,Sue Budd,Saul Eugene,1,4
ST LOUIS PARK W-3 P-11,152856,ST LOUIS PARK W-3 P-11,Jim Leuthner,skipped,skipped,1,4
ST LOUIS PARK W-3 P-11,152857,ST LOUIS PARK W-3 P-11,Sue Budd,Jim Leuthner,Saul Eugene,1,4
ST LOUIS PARK W-3 P-11,152858,ST LOUIS PARK W-3 P-11,Sue Budd,Saul Eugene,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-11,152859,ST LOUIS PARK W-3 P-11,Jim Leuthner,skipped,skipped,1,4
ST LOUIS PARK W-3 P-11,152860,ST LOUIS PARK W-3 P-11,Sue Budd,Saul Eugene,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-11,152861,ST LOUIS PARK W-3 P-11,Sue Budd,Saul Eugene,skipped,1,4
ST LOUIS PARK W-3 P-11,152862,ST LOUIS PARK W-3 P-11,Saul Eugene,Sue Budd,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-11,152863,ST LOUIS PARK W-3 P-11,Sue Budd,Jim Leuthner,skipped,1,4
ST LOUIS PARK W-3 P-11,152864,ST LOUIS PARK W-3 P-11,Jim Leuthner,Sue Budd,Saul Eugene,1,4
ST LOUIS PARK W-3 P-11,152865,ST LOUIS PARK W-3 P-11,Jim Leuthner,Saul Eugene,Sue Budd,1,4
ST LOUIS PARK W-3 P-11,152866,ST LOUIS PARK W-3 P-11,Saul Eugene,Sue Budd,skipped,1,4
ST LOUIS PARK W-3 P-11,152867,ST LOUIS PARK W-3 P-11,Sue Budd,Jim Leuthner,Saul Eugene,1,4
ST LOUIS PARK W-3 P-11,152868,ST LOUIS PARK W-3 P-11,Jim Leuthner,skipped,skipped,1,4
ST LOUIS PARK W-3 P-11,152869,ST LOUIS PARK W-3 P-11,Saul Eugene,Sue Budd,skipped,1,4
ST LOUIS PARK W-3 P-11,152870,ST LOUIS PARK W-3 P-11,Jim Leuthner,Sue Budd,Saul Eugene,1,4
ST LOUIS PARK W-3 P-11,152871,ST LOUIS PARK W-3 P-11,Jim Leuthner,skipped,skipped,1,4
ST LOUIS PARK W-3 P-11,152872,ST LOUIS PARK W-3 P-11,Sue Budd,Jim Leuthner,Saul Eugene,1,4
ST LOUIS PARK W-3 P-11,152873,ST LOUIS PARK W-3 P-11,Sue Budd,Jim Leuthner,Saul Eugene,1,4
ST LOUIS PARK W-3 P-11,152874,ST LOUIS PARK W-3 P-11,Jim Leuthner,skipped,skipped,1,4
ST LOUIS PARK W-3 P-11,152875,ST LOUIS PARK W-3 P-11,Sue Budd,skipped,skipped,1,4
ST LOUIS PARK W-3 P-11,152876,ST LOUIS PARK W-3 P-11,Sue Budd,skipped,skipped,1,4
ST LOUIS PARK W-3 P-11,152877,ST LOUIS PARK W-3 P-11,Jim Leuthner,Sue Budd,skipped,1,4
ST LOUIS PARK W-3 P-11,152878,ST LOUIS PARK W-3 P-11,Sue Budd,Jim Leuthner,Saul Eugene,1,4
ST LOUIS PARK W-3 P-11,152879,ST LOUIS PARK W-3 P-11,Sue Budd,Saul Eugene,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-11,152880,ST LOUIS PARK W-3 P-11,Jim Leuthner,Saul Eugene,Sue Budd,1,4
ST LOUIS PARK W-3 P-11,152881,ST LOUIS PARK W-3 P-11,Jim Leuthner,skipped,skipped,1,4
ST LOUIS PARK W-3 P-11,152882,ST LOUIS PARK W-3 P-11,Saul Eugene,Sue Budd,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-11,152883,ST LOUIS PARK W-3 P-11,Saul Eugene,Sue Budd,skipped,1,4
ST LOUIS PARK W-3 P-11,152884,ST LOUIS PARK W-3 P-11,Sue Budd,skipped,skipped,1,4
ST LOUIS PARK W-3 P-11,152885,ST LOUIS PARK W-3 P-11,Jim Leuthner,Sue Budd,Saul Eugene,1,4
ST LOUIS PARK W-3 P-11,152886,ST LOUIS PARK W-3 P-11,Jim Leuthner,Sue Budd,skipped,1,4
ST LOUIS PARK W-3 P-11,152887,ST LOUIS PARK W-3 P-11,Jim Leuthner,Sue Budd,Saul Eugene,1,4
ST LOUIS PARK W-3 P-11,152888,ST LOUIS PARK W-3 P-11,Jim Leuthner,Sue Budd,Saul Eugene,1,4
ST LOUIS PARK W-3 P-11,152889,ST LOUIS PARK W-3 P-11,Jim Leuthner,skipped,skipped,1,4
ST LOUIS PARK W-3 P-11,152890,ST LOUIS PARK W-3 P-11,Saul Eugene,Jim Leuthner,Sue Budd,1,4
ST LOUIS PARK W-3 P-11,152891,ST LOUIS PARK W-3 P-11,Sue Budd,skipped,skipped,1,4
ST LOUIS PARK W-3 P-11,152892,ST LOUIS PARK W-3 P-11,Saul Eugene,Sue Budd,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-11,152893,ST LOUIS PARK W-3 P-11,Jim Leuthner,Sue Budd,skipped,1,4
ST LOUIS PARK W-3 P-11,152894,ST LOUIS PARK W-3 P-11,Jim Leuthner,Saul Eugene,Sue Budd,1,4
ST LOUIS PARK W-3 P-11,152895,ST LOUIS PARK W-3 P-11,Sue Budd,Jim Leuthner,Saul Eugene,1,4
ST LOUIS PARK W-3 P-11,152896,ST LOUIS PARK W-3 P-11,Jim Leuthner,skipped,skipped,1,4
ST LOUIS PARK W-3 P-11,152897,ST LOUIS PARK W-3 P-11,Saul Eugene,Jim Leuthner,skipped,1,4
ST LOUIS PARK W-3 P-11,152898,ST LOUIS PARK W-3 P-11,Sue Budd,skipped,skipped,1,4
ST LOUIS PARK W-3 P-11,152899,ST LOUIS PARK W-3 P-11,Sue Budd,Jim Leuthner,skipped,1,4
ST LOUIS PARK W-3 P-11,152900,ST LOUIS PARK W-3 P-11,Jim Leuthner,Saul Eugene,skipped,1,4
ST LOUIS PARK W-3 P-11,152901,ST LOUIS PARK W-3 P-11,Sue Budd,Saul Eugene,skipped,1,4
ST LOUIS PARK W-3 P-11,152902,ST LOUIS PARK W-3 P-11,Jim Leuthner,Sue Budd,Saul Eugene,1,4
ST LOUIS PARK W-3 P-11,152903,ST LOUIS PARK W-3 P-11,Sue Budd,Jim Leuthner,skipped,1,4
ST LOUIS PARK W-3 P-11,152904,ST LOUIS PARK W-3 P-11,Sue Budd,Jim Leuthner,Saul Eugene,1,4
ST LOUIS PARK W-3 P-11,152905,ST LOUIS PARK W-3 P-11,Saul Eugene,Sue Budd,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-11,152906,ST LOUIS PARK W-3 P-11,Sue Budd,Saul Eugene,skipped,1,4
ST LOUIS PARK W-3 P-11,152907,ST LOUIS PARK W-3 P-11,Sue Budd,skipped,skipped,1,4
ST LOUIS PARK W-3 P-11,152908,ST LOUIS PARK W-3 P-11,Sue Budd,Jim Leuthner,Saul Eugene,1,4
ST LOUIS PARK W-3 P-11,152909,ST LOUIS PARK W-3 P-11,Sue Budd,Saul Eugene,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-11,152910,ST LOUIS PARK W-3 P-11,Sue Budd,Saul Eugene,skipped,1,4
ST LOUIS PARK W-3 P-11,152911,ST LOUIS PARK W-3 P-11,Sue Budd,Jim Leuthner,Saul Eugene,1,4
ST LOUIS PARK W-3 P-11,152912,ST LOUIS PARK W-3 P-11,Sue Budd,Saul Eugene,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-11,152913,ST LOUIS PARK W-3 P-11,Sue Budd,Jim Leuthner,skipped,1,4
ST LOUIS PARK W-3 P-11,152914,ST LOUIS PARK W-3 P-11,Jim Leuthner,skipped,skipped,1,4
ST LOUIS PARK W-3 P-11,152915,ST LOUIS PARK W-3 P-11,Sue Budd,Saul Eugene,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-11,152916,ST LOUIS PARK W-3 P-11,Sue Budd,Jim Leuthner,Saul Eugene,1,4
ST LOUIS PARK W-3 P-11,152917,ST LOUIS PARK W-3 P-11,Saul Eugene,Sue Budd,skipped,1,4
ST LOUIS PARK W-3 P-11,152918,ST LOUIS PARK W-3 P-11,Sue Budd,Saul Eugene,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-11,152919,ST LOUIS PARK W-3 P-11,Sue Budd,Saul Eugene,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-11,152920,ST LOUIS PARK W-3 P-11,Sue Budd,Jim Leuthner,skipped,1,4
ST LOUIS PARK W-3 P-11,152921,ST LOUIS PARK W-3 P-11,Sue Budd,Jim Leuthner,Saul Eugene,1,4
ST LOUIS PARK W-3 P-11,152922,ST LOUIS PARK W-3 P-11,Jim Leuthner,Sue Budd,Saul Eugene,1,4
ST LOUIS PARK W-3 P-11,152923,ST LOUIS PARK W-3 P-11,Jim Leuthner,Sue Budd,Saul Eugene,1,4
ST LOUIS PARK W-3 P-11,152924,ST LOUIS PARK W-3 P-11,Sue Budd,skipped,skipped,1,4
ST LOUIS PARK W-3 P-11,152925,ST LOUIS PARK W-3 P-11,Sue Budd,Saul Eugene,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-11,152926,ST LOUIS PARK W-3 P-11,Jim Leuthner,Sue Budd,Saul Eugene,1,4
ST LOUIS PARK W-3 P-11,152927,ST LOUIS PARK W-3 P-11,Sue Budd,Saul Eugene,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-11,152928,ST LOUIS PARK W-3 P-11,Jim Leuthner,Saul Eugene,skipped,1,4
ST LOUIS PARK W-3 P-11,152929,ST LOUIS PARK W-3 P-11,Saul Eugene,Sue Budd,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-11,152930,ST LOUIS PARK W-3 P-11,Jim Leuthner,Saul Eugene,Sue Budd,1,4
ST LOUIS PARK W-3 P-11,152931,ST LOUIS PARK W-3 P-11,Jim Leuthner,skipped,skipped,1,4
ST LOUIS PARK W-3 P-11,152932,ST LOUIS PARK W-3 P-11,Jim Leuthner,Sue Budd,Saul Eugene,1,4
ST LOUIS PARK W-3 P-11,152933,ST LOUIS PARK W-3 P-11,Sue Budd,Saul Eugene,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-11,152934,ST LOUIS PARK W-3 P-11,Saul Eugene,Sue Budd,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-11,152935,ST LOUIS PARK W-3 P-11,Saul Eugene,Sue Budd,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-11,152936,ST LOUIS PARK W-3 P-11,Sue Budd,Jim Leuthner,skipped,1,4
ST LOUIS PARK W-3 P-11,152937,ST LOUIS PARK W-3 P-11,Jim Leuthner,skipped,skipped,1,4
ST LOUIS PARK W-3 P-11,152938,ST LOUIS PARK W-3 P-11,Saul Eugene,Jim Leuthner,Sue Budd,1,4
ST LOUIS PARK W-3 P-11,152939,ST LOUIS PARK W-3 P-11,Sue Budd,Saul Eugene,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-11,152940,ST LOUIS PARK W-3 P-11,Sue Budd,Jim Leuthner,Saul Eugene,1,4
ST LOUIS PARK W-3 P-11,152941,ST LOUIS PARK W-3 P-11,Jim Leuthner,Saul Eugene,Sue Budd,1,4
ST LOUIS PARK W-3 P-11,152942,ST LOUIS PARK W-3 P-11,Jim Leuthner,Sue Budd,skipped,1,4
ST LOUIS PARK W-3 P-11,152943,ST LOUIS PARK W-3 P-11,Jim Leuthner,skipped,skipped,1,4
ST LOUIS PARK W-3 P-11,152944,ST LOUIS PARK W-3 P-11,Jim Leuthner,skipped,skipped,1,4
ST LOUIS PARK W-3 P-11,152945,ST LOUIS PARK W-3 P-11,Jim Leuthner,Saul Eugene,Sue Budd,1,4
ST LOUIS PARK W-3 P-11,152946,ST LOUIS PARK W-3 P-11,Jim Leuthner,Saul Eugene,skipped,1,4
ST LOUIS PARK W-3 P-11,152947,ST LOUIS PARK W-3 P-11,Saul Eugene,Sue Budd,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-11,152948,ST LOUIS PARK W-3 P-11,Sue Budd,Saul Eugene,skipped,1,4
ST LOUIS PARK W-3 P-11,152949,ST LOUIS PARK W-3 P-11,Jim Leuthner,skipped,skipped,1,4
ST LOUIS PARK W-3 P-11,152950,ST LOUIS PARK W-3 P-11,Jim Leuthner,skipped,skipped,1,4
ST LOUIS PARK W-3 P-11,152951,ST LOUIS PARK W-3 P-11,Sue Budd,Saul Eugene,skipped,1,4
ST LOUIS PARK W-3 P-11,152952,ST LOUIS PARK W-3 P-11,Jim Leuthner,skipped,skipped,1,4
ST LOUIS PARK W-3 P-11,152953,ST LOUIS PARK W-3 P-11,Sue Budd,skipped,skipped,1,4
ST LOUIS PARK W-3 P-11,152954,ST LOUIS PARK W-3 P-11,Jim Leuthner,Sue Budd,Saul Eugene,1,4
ST LOUIS PARK W-3 P-11,152955,ST LOUIS PARK W-3 P-11,Saul Eugene,Jim Leuthner,skipped,1,4
ST LOUIS PARK W-3 P-11,152956,ST LOUIS PARK W-3 P-11,Jim Leuthner,Sue Budd,Saul Eugene,1,4
ST LOUIS PARK W-3 P-11,152957,ST LOUIS PARK W-3 P-11,Saul Eugene,Sue Budd,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-11,152958,ST LOUIS PARK W-3 P-11,Sue Budd,Saul Eugene,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-11,152959,ST LOUIS PARK W-3 P-11,Sue Budd,Jim Leuthner,skipped,1,4
ST LOUIS PARK W-3 P-11,152960,ST LOUIS PARK W-3 P-11,Jim Leuthner,Saul Eugene,Sue Budd,1,4
ST LOUIS PARK W-3 P-11,152961,ST LOUIS PARK W-3 P-11,writein,skipped,skipped,1,4
ST LOUIS PARK W-3 P-11,152962,ST LOUIS PARK W-3 P-11,Saul Eugene,Sue Budd,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-11,152963,ST LOUIS PARK W-3 P-11,Jim Leuthner,skipped,skipped,1,4
ST LOUIS PARK W-3 P-10,152964,ST LOUIS PARK W-3 P-10,Jim Leuthner,skipped,skipped,1,4
ST LOUIS PARK W-3 P-10,152965,ST LOUIS PARK W-3 P-10,Jim Leuthner,skipped,skipped,1,4
ST LOUIS PARK W-3 P-10,152966,ST LOUIS PARK W-3 P-10,Jim Leuthner,skipped,skipped,1,4
ST LOUIS PARK W-3 P-10,152967,ST LOUIS PARK W-3 P-10,Jim Leuthner,skipped,skipped,1,4
ST LOUIS PARK W-3 P-10,152968,ST LOUIS PARK W-3 P-10,Sue Budd,Jim Leuthner,Saul Eugene,1,4
ST LOUIS PARK W-3 P-10,152969,ST LOUIS PARK W-3 P-10,Sue Budd,Saul Eugene,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-10,152970,ST LOUIS PARK W-3 P-10,Jim Leuthner,Sue Budd,Saul Eugene,1,4
ST LOUIS PARK W-3 P-10,152971,ST LOUIS PARK W-3 P-10,Saul Eugene,Jim Leuthner,Sue Budd,1,4
ST LOUIS PARK W-3 P-10,152972,ST LOUIS PARK W-3 P-10,Jim Leuthner,skipped,skipped,1,4
ST LOUIS PARK W-3 P-10,152973,ST LOUIS PARK W-3 P-10,Jim Leuthner,Sue Budd,Saul Eugene,1,4
ST LOUIS PARK W-3 P-10,152974,ST LOUIS PARK W-3 P-10,Sue Budd,Saul Eugene,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-10,152975,ST LOUIS PARK W-3 P-10,Saul Eugene,Jim Leuthner,Sue Budd,1,4
ST LOUIS PARK W-3 P-10,152976,ST LOUIS PARK W-3 P-10,Jim Leuthner,Sue Budd,Saul Eugene,1,4
ST LOUIS PARK W-3 P-10,152977,ST LOUIS PARK W-3 P-10,Jim Leuthner,skipped,skipped,1,4
ST LOUIS PARK W-3 P-10,152978,ST LOUIS PARK W-3 P-10,Saul Eugene,Sue Budd,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-10,152979,ST LOUIS PARK W-3 P-10,Saul Eugene,Sue Budd,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-10,152980,ST LOUIS PARK W-3 P-10,Saul Eugene,Sue Budd,skipped,1,4
ST LOUIS PARK W-3 P-10,152981,ST LOUIS PARK W-3 P-10,Sue Budd,Saul Eugene,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-10,152982,ST LOUIS PARK W-3 P-10,Saul Eugene,Sue Budd,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-10,152983,ST LOUIS PARK W-3 P-10,Jim Leuthner,skipped,skipped,1,4
ST LOUIS PARK W-3 P-10,152984,ST LOUIS PARK W-3 P-10,Jim Leuthner,Sue Budd,skipped,1,4
ST LOUIS PARK W-3 P-10,152985,ST LOUIS PARK W-3 P-10,Sue Budd,Jim Leuthner,Saul Eugene,1,4
ST LOUIS PARK W-3 P-10,152986,ST LOUIS PARK W-3 P-10,Saul Eugene,Sue Budd,skipped,1,4
ST LOUIS PARK W-3 P-10,152987,ST LOUIS PARK W-3 P-10,Sue Budd,Saul Eugene,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-10,152988,ST LOUIS PARK W-3 P-10,Sue Budd,skipped,skipped,1,4
ST LOUIS PARK W-3 P-10,152989,ST LOUIS PARK W-3 P-10,Jim Leuthner,skipped,skipped,1,4
ST LOUIS PARK W-3 P-10,152990,ST LOUIS PARK W-3 P-10,Saul Eugene,Sue Budd,skipped,1,4
ST LOUIS PARK W-3 P-10,152991,ST LOUIS PARK W-3 P-10,Saul Eugene,Sue Budd,skipped,1,4
ST LOUIS PARK W-3 P-10,152992,ST LOUIS PARK W-3 P-10,Jim Leuthner,Saul Eugene,Sue Budd,1,4
ST LOUIS PARK W-3 P-10,152993,ST LOUIS PARK W-3 P-10,Sue Budd,Saul Eugene,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-10,152994,ST LOUIS PARK W-3 P-10,Saul Eugene,Sue Budd,skipped,1,4
ST LOUIS PARK W-3 P-10,152995,ST LOUIS PARK W-3 P-10,Sue Budd,Jim Leuthner,skipped,1,4
ST LOUIS PARK W-3 P-10,152996,ST LOUIS PARK W-3 P-10,Saul Eugene,Jim Leuthner,skipped,1,4
ST LOUIS PARK W-3 P-10,152997,ST LOUIS PARK W-3 P-10,Sue Budd,Jim Leuthner,Saul Eugene,1,4
ST LOUIS PARK W-3 P-10,152998,ST LOUIS PARK W-3 P-10,Sue Budd,Jim Leuthner,Saul Eugene,1,4
ST LOUIS PARK W-3 P-10,152999,ST LOUIS PARK W-3 P-10,Sue Budd,Jim Leuthner,Saul Eugene,1,4
ST LOUIS PARK W-3 P-10,153000,ST LOUIS PARK W-3 P-10,Jim Leuthner,Sue Budd,Saul Eugene,1,4
ST LOUIS PARK W-3 P-10,153001,ST LOUIS PARK W-3 P-10,Saul Eugene,skipped,skipped,1,4
ST LOUIS PARK W-3 P-10,153002,ST LOUIS PARK W-3 P-10,Jim Leuthner,skipped,skipped,1,4
ST LOUIS PARK W-3 P-10,153003,ST LOUIS PARK W-3 P-10,Sue Budd,Saul Eugene,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-10,153004,ST LOUIS PARK W-3 P-10,Saul Eugene,Sue Budd,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-10,153005,ST LOUIS PARK W-3 P-10,Saul Eugene,Sue Budd,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-10,153006,ST LOUIS PARK W-3 P-10,Sue Budd,Jim Leuthner,Saul Eugene,1,4
ST LOUIS PARK W-3 P-10,153007,ST LOUIS PARK W-3 P-10,Jim Leuthner,skipped,skipped,1,4
ST LOUIS PARK W-3 P-10,153008,ST LOUIS PARK W-3 P-10,Saul Eugene,skipped,skipped,1,4
ST LOUIS PARK W-3 P-10,153009,ST LOUIS PARK W-3 P-10,Jim Leuthner,skipped,skipped,1,4
ST LOUIS PARK W-3 P-10,153010,ST LOUIS PARK W-3 P-10,Sue Budd,Jim Leuthner,Saul Eugene,1,4
ST LOUIS PARK W-3 P-10,153011,ST LOUIS PARK W-3 P-10,Jim Leuthner,skipped,skipped,1,4
ST LOUIS PARK W-3 P-10,153012,ST LOUIS PARK W-3 P-10,Saul Eugene,writein,Sue Budd,1,4
ST LOUIS PARK W-3 P-10,153013,ST LOUIS PARK W-3 P-10,Sue Budd,Saul Eugene,skipped,1,4
ST LOUIS PARK W-3 P-10,153014,ST LOUIS PARK W-3 P-10,Jim Leuthner,Sue Budd,skipped,1,4
ST LOUIS PARK W-3 P-10,153015,ST LOUIS PARK W-3 P-10,Jim Leuthner,skipped,skipped,1,4
ST LOUIS PARK W-3 P-10,153016,ST LOUIS PARK W-3 P-10,Saul Eugene,Jim Leuthner,Sue Budd,1,4
ST LOUIS PARK W-3 P-10,153017,ST LOUIS PARK W-3 P-10,Sue Budd,Saul Eugene,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-10,153018,ST LOUIS PARK W-3 P-10,Sue Budd,Saul Eugene,skipped,1,4
