,VoteType,Venue/VoteSubType,BPNumber,Formality,Type,rank1,rank2,numSeats,numCands
33119,PR,Port Stephens Region RO Office,31754,Formal,MP,PALMER Ryan,skipped,1,2
33120,PR,Port Stephens Region RO Office,31755,Formal,MP,PALMER Ryan,ANDERSON Leah,1,2
33121,PR,Port Stephens Region RO Office,31756,Formal,MP,PALMER Ryan,skipped,1,2
33122,PR,Port Stephens Region RO Office,31757,Formal,MP,PALMER Ryan,skipped,1,2
33123,PR,Port Stephens Region RO Office,31758,Formal,MP,PALMER Ryan,skipped,1,2
33124,PR,Port Stephens Region RO Office,31759,Formal,MP,PALMER Ryan,skipped,1,2
33125,PR,Port Stephens Region RO Office,31760,Formal,MP,PALMER Ryan,skipped,1,2
33126,PR,Port Stephens Region RO Office,31761,Formal,MP,PALMER Ryan,skipped,1,2
33127,PR,Port Stephens Region RO Office,31762,Formal,MP,PALMER Ryan,skipped,1,2
33128,PR,Port Stephens Region RO Office,31763,Formal,MP,PALMER Ryan,skipped,1,2
33129,PR,Port Stephens Region RO Office,31764,Formal,MP,PALMER Ryan,skipped,1,2
33130,PR,Port Stephens Region RO Office,31765,Formal,MP,PALMER Ryan,skipped,1,2
33131,PR,Port Stephens Region RO Office,31766,Formal,MP,PALMER Ryan,skipped,1,2
33132,PR,Port Stephens Region RO Office,31767,Formal,MP,PALMER Ryan,skipped,1,2
33133,PR,Port Stephens Region RO Office,31768,Formal,MP,PALMER Ryan,skipped,1,2
33134,PR,Port Stephens Region RO Office,31769,Formal,MP,PALMER Ryan,skipped,1,2
33135,PR,Port Stephens Region RO Office,31770,Formal,MP,PALMER Ryan,ANDERSON Leah,1,2
33136,PR,Port Stephens Region RO Office,31771,Formal,MP,PALMER Ryan,skipped,1,2
33137,PR,Port Stephens Region RO Office,31772,Formal,MP,PALMER Ryan,skipped,1,2
33138,PR,Port Stephens Region RO Office,31773,Formal,MP,PALMER Ryan,skipped,1,2
33139,PR,Port Stephens Region RO Office,31774,Formal,MP,PALMER Ryan,skipped,1,2
33140,PR,Port Stephens Region RO Office,31775,Formal,MP,PALMER Ryan,skipped,1,2
33141,PR,Port Stephens Region RO Office,31776,Formal,MP,PALMER Ryan,skipped,1,2
33142,PR,Port Stephens Region RO Office,31777,Formal,MP,PALMER Ryan,skipped,1,2
33143,PR,Port Stephens Region RO Office,31778,Formal,MP,PALMER Ryan,skipped,1,2
33144,PR,Port Stephens Region RO Office,31779,Formal,MP,PALMER Ryan,skipped,1,2
33145,PR,Port Stephens Region RO Office,31780,Formal,MP,PALMER Ryan,skipped,1,2
33146,PR,Port Stephens Region RO Office,31781,Formal,MP,PALMER Ryan,skipped,1,2
33147,PR,Port Stephens Region RO Office,31782,Formal,MP,PALMER Ryan,skipped,1,2
33148,PR,Port Stephens Region RO Office,31783,Formal,MP,PALMER Ryan,skipped,1,2
33149,PR,Port Stephens Region RO Office,31784,Formal,MP,PALMER Ryan,skipped,1,2
33150,PR,Port Stephens Region RO Office,31785,Formal,MP,PALMER Ryan,skipped,1,2
33151,PR,Port Stephens Region RO Office,31786,Formal,MP,PALMER Ryan,skipped,1,2
33152,PR,Port Stephens Region RO Office,31787,Formal,MP,PALMER Ryan,skipped,1,2
33153,PR,Port Stephens Region RO Office,31788,Formal,MP,PALMER Ryan,skipped,1,2
33154,PR,Port Stephens Region RO Office,31789,Formal,MP,PALMER Ryan,skipped,1,2
33155,PR,Port Stephens Region RO Office,31790,Formal,MP,PALMER Ryan,skipped,1,2
33156,PR,Port Stephens Region RO Office,31791,Formal,MP,PALMER Ryan,skipped,1,2
33157,PR,Port Stephens Region RO Office,31792,Formal,MP,PALMER Ryan,skipped,1,2
33158,PR,Port Stephens Region RO Office,31793,Formal,MP,PALMER Ryan,skipped,1,2
33159,PR,Port Stephens Region RO Office,31794,Formal,MP,PALMER Ryan,skipped,1,2
33160,PR,Port Stephens Region RO Office,31795,Formal,MP,PALMER Ryan,skipped,1,2
33161,PR,Port Stephens Region RO Office,31796,Formal,MP,PALMER Ryan,skipped,1,2
33162,PR,Port Stephens Region RO Office,31797,Formal,MP,PALMER Ryan,skipped,1,2
33163,PR,Port Stephens Region RO Office,31798,Formal,MP,PALMER Ryan,skipped,1,2
33164,PR,Port Stephens Region RO Office,31799,Formal,MP,PALMER Ryan,skipped,1,2
33165,PR,Port Stephens Region RO Office,31800,Formal,MP,PALMER Ryan,skipped,1,2
33166,PR,Port Stephens Region RO Office,31801,Formal,MP,PALMER Ryan,skipped,1,2
33167,PR,Port Stephens Region RO Office,31802,Formal,MP,PALMER Ryan,skipped,1,2
33168,PR,Port Stephens Region RO Office,31803,Formal,MP,PALMER Ryan,skipped,1,2
33169,PR,Port Stephens Region RO Office,31804,Formal,MP,PALMER Ryan,skipped,1,2
33170,PR,Port Stephens Region RO Office,31805,Formal,MP,PALMER Ryan,skipped,1,2
33171,PR,Port Stephens Region RO Office,31806,Formal,MP,PALMER Ryan,skipped,1,2
33172,PR,Port Stephens Region RO Office,31807,Formal,MP,PALMER Ryan,skipped,1,2
33173,PR,Port Stephens Region RO Office,31808,Formal,MP,PALMER Ryan,skipped,1,2
33174,PR,Port Stephens Region RO Office,31809,Formal,MP,PALMER Ryan,skipped,1,2
33175,PR,Port Stephens Region RO Office,31810,Formal,MP,PALMER Ryan,skipped,1,2
33176,PR,Port Stephens Region RO Office,31811,Formal,MP,PALMER Ryan,skipped,1,2
33177,PR,Port Stephens Region RO Office,31812,Formal,MP,PALMER Ryan,skipped,1,2
33178,PR,Port Stephens Region RO Office,31813,Formal,MP,PALMER Ryan,ANDERSON Leah,1,2
33179,PR,Port Stephens Region RO Office,31814,Formal,MP,PALMER Ryan,skipped,1,2
33180,PR,Port Stephens Region RO Office,31815,Formal,MP,PALMER Ryan,skipped,1,2
33181,PR,Port Stephens Region RO Office,31816,Formal,MP,PALMER Ryan,skipped,1,2
33182,PR,Port Stephens Region RO Office,31817,Formal,MP,PALMER Ryan,skipped,1,2
33183,PR,Port Stephens Region RO Office,31818,Formal,MP,PALMER Ryan,skipped,1,2
33184,PR,Port Stephens Region RO Office,31819,Formal,MP,PALMER Ryan,skipped,1,2
33185,PR,Port Stephens Region RO Office,31820,Formal,MP,PALMER Ryan,skipped,1,2
33186,PR,Port Stephens Region RO Office,31821,Formal,MP,PALMER Ryan,skipped,1,2
33187,PR,Port Stephens Region RO Office,31822,Formal,MP,PALMER Ryan,skipped,1,2
33188,PR,Port Stephens Region RO Office,31823,Formal,MP,PALMER Ryan,skipped,1,2
33189,PR,Port Stephens Region RO Office,31824,Formal,MP,PALMER Ryan,skipped,1,2
33190,PR,Port Stephens Region RO Office,31825,Formal,MP,PALMER Ryan,skipped,1,2
33191,PR,Port Stephens Region RO Office,31826,Formal,MP,PALMER Ryan,skipped,1,2
33192,PR,Port Stephens Region RO Office,31827,Formal,MP,PALMER Ryan,skipped,1,2
33193,PR,Port Stephens Region RO Office,31828,Formal,MP,PALMER Ryan,skipped,1,2
33194,PR,Port Stephens Region RO Office,31829,Formal,MP,PALMER Ryan,skipped,1,2
33195,PR,Port Stephens Region RO Office,31830,Formal,MP,PALMER Ryan,skipped,1,2
33196,PR,Port Stephens Region RO Office,31831,Formal,MP,PALMER Ryan,skipped,1,2
33197,PR,Port Stephens Region RO Office,31832,Formal,MP,PALMER Ryan,skipped,1,2
33198,PR,Port Stephens Region RO Office,31833,Formal,MP,PALMER Ryan,skipped,1,2
33199,PR,Port Stephens Region RO Office,31834,Formal,MP,PALMER Ryan,ANDERSON Leah,1,2
33200,PR,Port Stephens Region RO Office,31835,Formal,MP,PALMER Ryan,skipped,1,2
33201,PR,Port Stephens Region RO Office,31836,Formal,MP,PALMER Ryan,skipped,1,2
33202,PR,Port Stephens Region RO Office,31837,Formal,MP,PALMER Ryan,skipped,1,2
33203,PR,Port Stephens Region RO Office,31838,Formal,MP,PALMER Ryan,skipped,1,2
33204,PR,Port Stephens Region RO Office,31839,Formal,MP,PALMER Ryan,ANDERSON Leah,1,2
33205,PR,Port Stephens Region RO Office,31840,Formal,MP,PALMER Ryan,skipped,1,2
33206,PR,Port Stephens Region RO Office,31841,Formal,MP,PALMER Ryan,skipped,1,2
33207,PR,Port Stephens Region RO Office,31842,Formal,MP,PALMER Ryan,skipped,1,2
33208,PR,Port Stephens Region RO Office,31843,Formal,MP,PALMER Ryan,ANDERSON Leah,1,2
33209,PR,Port Stephens Region RO Office,31844,Formal,MP,PALMER Ryan,skipped,1,2
33210,PR,Port Stephens Region RO Office,31845,Formal,MP,PALMER Ryan,skipped,1,2
33211,PR,Port Stephens Region RO Office,31846,Formal,MP,PALMER Ryan,skipped,1,2
33212,PR,Port Stephens Region RO Office,31847,Formal,MP,PALMER Ryan,skipped,1,2
33213,PR,Port Stephens Region RO Office,31848,Formal,MP,PALMER Ryan,skipped,1,2
33214,PR,Port Stephens Region RO Office,31849,Formal,MP,PALMER Ryan,skipped,1,2
33215,PR,Port Stephens Region RO Office,31850,Formal,MP,PALMER Ryan,skipped,1,2
33216,PR,Port Stephens Region RO Office,31851,Formal,MP,PALMER Ryan,skipped,1,2
33217,PR,Port Stephens Region RO Office,31852,Formal,MP,PALMER Ryan,skipped,1,2
33218,PR,Port Stephens Region RO Office,31853,Formal,MP,PALMER Ryan,skipped,1,2
33219,PR,Port Stephens Region RO Office,31854,Formal,MP,PALMER Ryan,skipped,1,2
33220,PR,Port Stephens Region RO Office,31855,Formal,MP,PALMER Ryan,skipped,1,2
33221,PR,Port Stephens Region RO Office,31856,Formal,MP,PALMER Ryan,skipped,1,2
33222,PR,Port Stephens Region RO Office,31857,Formal,MP,PALMER Ryan,skipped,1,2
33223,PR,Port Stephens Region RO Office,31858,Formal,MP,PALMER Ryan,skipped,1,2
33224,PR,Port Stephens Region RO Office,31859,Formal,MP,PALMER Ryan,skipped,1,2
33225,PR,Port Stephens Region RO Office,31860,Formal,MP,PALMER Ryan,skipped,1,2
33226,PR,Port Stephens Region RO Office,31861,Formal,MP,PALMER Ryan,skipped,1,2
33227,PR,Port Stephens Region RO Office,31862,Formal,MP,PALMER Ryan,skipped,1,2
33228,PR,Port Stephens Region RO Office,31863,Formal,MP,PALMER Ryan,skipped,1,2
33229,PR,Port Stephens Region RO Office,31864,Formal,MP,PALMER Ryan,skipped,1,2
33230,PR,Port Stephens Region RO Office,31865,Formal,MP,PALMER Ryan,skipped,1,2
33231,PR,Port Stephens Region RO Office,31866,Formal,MP,PALMER Ryan,skipped,1,2
33232,PR,Port Stephens Region RO Office,31867,Formal,MP,PALMER Ryan,skipped,1,2
33233,PR,Port Stephens Region RO Office,31868,Formal,MP,PALMER Ryan,skipped,1,2
33234,PR,Port Stephens Region RO Office,31869,Formal,MP,PALMER Ryan,skipped,1,2
33235,PR,Port Stephens Region RO Office,31870,Formal,MP,PALMER Ryan,skipped,1,2
33236,PR,Port Stephens Region RO Office,31871,Formal,MP,PALMER Ryan,skipped,1,2
33237,PR,Port Stephens Region RO Office,31872,Formal,MP,PALMER Ryan,skipped,1,2
33238,PR,Port Stephens Region RO Office,31873,Formal,MP,PALMER Ryan,skipped,1,2
33239,PR,Port Stephens Region RO Office,31874,Formal,MP,PALMER Ryan,skipped,1,2
33240,PR,Port Stephens Region RO Office,31875,Formal,MP,PALMER Ryan,skipped,1,2
33241,PR,Port Stephens Region RO Office,31876,Formal,MP,PALMER Ryan,skipped,1,2
33242,PR,Port Stephens Region RO Office,31877,Formal,MP,PALMER Ryan,skipped,1,2
33243,PR,Port Stephens Region RO Office,31878,Formal,MP,PALMER Ryan,skipped,1,2
33244,PR,Port Stephens Region RO Office,31879,Formal,MP,PALMER Ryan,skipped,1,2
33245,PR,Port Stephens Region RO Office,31880,Formal,MP,PALMER Ryan,skipped,1,2
33246,PR,Port Stephens Region RO Office,31881,Formal,MP,PALMER Ryan,skipped,1,2
33247,PR,Port Stephens Region RO Office,31882,Formal,MP,PALMER Ryan,skipped,1,2
33248,PR,Port Stephens Region RO Office,31883,Formal,MP,PALMER Ryan,skipped,1,2
33249,PR,Port Stephens Region RO Office,31884,Formal,MP,PALMER Ryan,ANDERSON Leah,1,2
33250,PR,Port Stephens Region RO Office,31885,Formal,MP,PALMER Ryan,skipped,1,2
33251,PR,Port Stephens Region RO Office,31886,Formal,MP,PALMER Ryan,skipped,1,2
33252,PR,Port Stephens Region RO Office,31887,Formal,MP,PALMER Ryan,skipped,1,2
33253,PR,Port Stephens Region RO Office,31888,Formal,MP,PALMER Ryan,skipped,1,2
33254,PR,Port Stephens Region RO Office,31889,Formal,MP,PALMER Ryan,skipped,1,2
33255,PR,Port Stephens Region RO Office,31890,Formal,MP,PALMER Ryan,skipped,1,2
33256,PR,Port Stephens Region RO Office,31891,Formal,MP,PALMER Ryan,skipped,1,2
33257,PR,Port Stephens Region RO Office,31892,Formal,MP,PALMER Ryan,skipped,1,2
33258,PR,Port Stephens Region RO Office,31893,Formal,MP,PALMER Ryan,skipped,1,2
33259,PR,Port Stephens Region RO Office,31894,Formal,MP,PALMER Ryan,skipped,1,2
33260,PR,Port Stephens Region RO Office,31895,Formal,MP,PALMER Ryan,skipped,1,2
33261,PR,Port Stephens Region RO Office,31896,Formal,MP,PALMER Ryan,skipped,1,2
33262,PR,Port Stephens Region RO Office,31897,Formal,MP,PALMER Ryan,skipped,1,2
33263,PR,Port Stephens Region RO Office,31898,Formal,MP,PALMER Ryan,ANDERSON Leah,1,2
33264,PR,Port Stephens Region RO Office,31899,Formal,MP,PALMER Ryan,skipped,1,2
33265,PR,Port Stephens Region RO Office,31900,Formal,MP,PALMER Ryan,skipped,1,2
33266,PR,Port Stephens Region RO Office,31901,Formal,MP,PALMER Ryan,skipped,1,2
33267,PR,Port Stephens Region RO Office,31902,Formal,MP,PALMER Ryan,skipped,1,2
33268,PR,Port Stephens Region RO Office,31903,Formal,MP,PALMER Ryan,ANDERSON Leah,1,2
33269,PR,Port Stephens Region RO Office,31904,Formal,MP,PALMER Ryan,skipped,1,2
33270,PR,Port Stephens Region RO Office,31905,Formal,MP,PALMER Ryan,skipped,1,2
33271,PR,Port Stephens Region RO Office,31906,Formal,MP,PALMER Ryan,skipped,1,2
33272,PR,Port Stephens Region RO Office,31907,Formal,MP,PALMER Ryan,skipped,1,2
33273,PR,Port Stephens Region RO Office,31908,Formal,MP,PALMER Ryan,skipped,1,2
33274,PR,Port Stephens Region RO Office,31909,Formal,MP,PALMER Ryan,ANDERSON Leah,1,2
33275,PR,Port Stephens Region RO Office,31910,Formal,MP,PALMER Ryan,skipped,1,2
33276,PR,Port Stephens Region RO Office,31911,Formal,MP,PALMER Ryan,skipped,1,2
33277,PR,Port Stephens Region RO Office,31912,Formal,MP,PALMER Ryan,skipped,1,2
33278,PR,Port Stephens Region RO Office,31913,Formal,MP,PALMER Ryan,skipped,1,2
33279,PR,Port Stephens Region RO Office,31914,Formal,MP,PALMER Ryan,skipped,1,2
33280,PR,Port Stephens Region RO Office,31915,Formal,MP,PALMER Ryan,skipped,1,2
33281,PR,Port Stephens Region RO Office,31916,Formal,MP,PALMER Ryan,skipped,1,2
33282,PR,Port Stephens Region RO Office,31917,Formal,MP,PALMER Ryan,skipped,1,2
33283,PR,Port Stephens Region RO Office,31918,Formal,MP,PALMER Ryan,skipped,1,2
33284,PR,Port Stephens Region RO Office,31919,Formal,MP,PALMER Ryan,skipped,1,2
33285,PR,Port Stephens Region RO Office,31920,Formal,MP,PALMER Ryan,skipped,1,2
33286,PR,Port Stephens Region RO Office,31921,Formal,MP,PALMER Ryan,skipped,1,2
33287,PR,Port Stephens Region RO Office,31922,Formal,MP,PALMER Ryan,skipped,1,2
33288,PR,Port Stephens Region RO Office,31923,Formal,MP,PALMER Ryan,skipped,1,2
33289,PR,Port Stephens Region RO Office,31924,Formal,MP,PALMER Ryan,skipped,1,2
33290,PR,Port Stephens Region RO Office,31925,Formal,MP,PALMER Ryan,skipped,1,2
33291,PR,Port Stephens Region RO Office,31926,Formal,MP,PALMER Ryan,skipped,1,2
33292,PR,Port Stephens Region RO Office,31927,Formal,MP,PALMER Ryan,skipped,1,2
33293,PR,Port Stephens Region RO Office,31928,Formal,MP,PALMER Ryan,skipped,1,2
33294,PR,Port Stephens Region RO Office,31929,Formal,MP,PALMER Ryan,skipped,1,2
33295,PR,Port Stephens Region RO Office,31930,Formal,MP,PALMER Ryan,skipped,1,2
33296,PR,Port Stephens Region RO Office,31931,Formal,MP,PALMER Ryan,skipped,1,2
33297,PR,Port Stephens Region RO Office,31932,Formal,MP,PALMER Ryan,skipped,1,2
33298,PR,Port Stephens Region RO Office,31933,Formal,MP,PALMER Ryan,skipped,1,2
33299,PR,Port Stephens Region RO Office,31934,Formal,MP,PALMER Ryan,skipped,1,2
33300,PR,Port Stephens Region RO Office,31935,Formal,MP,PALMER Ryan,skipped,1,2
33301,PR,Port Stephens Region RO Office,31936,Formal,MP,PALMER Ryan,skipped,1,2
33302,PR,Port Stephens Region RO Office,31937,Formal,MP,PALMER Ryan,skipped,1,2
33303,PR,Port Stephens Region RO Office,31938,Formal,MP,PALMER Ryan,skipped,1,2
33304,PR,Port Stephens Region RO Office,31939,Formal,MP,PALMER Ryan,skipped,1,2
33305,PR,Port Stephens Region RO Office,31940,Formal,MP,PALMER Ryan,skipped,1,2
33306,PR,Port Stephens Region RO Office,31941,Formal,MP,PALMER Ryan,skipped,1,2
33307,PR,Port Stephens Region RO Office,31942,Formal,MP,PALMER Ryan,skipped,1,2
33308,PR,Port Stephens Region RO Office,31943,Formal,MP,PALMER Ryan,skipped,1,2
33309,PR,Port Stephens Region RO Office,31944,Formal,MP,PALMER Ryan,skipped,1,2
33310,PR,Port Stephens Region RO Office,31945,Formal,MP,PALMER Ryan,skipped,1,2
33311,PR,Port Stephens Region RO Office,31946,Formal,MP,PALMER Ryan,skipped,1,2
33312,PR,Port Stephens Region RO Office,31947,Formal,MP,PALMER Ryan,skipped,1,2
33313,PR,Port Stephens Region RO Office,31948,Formal,MP,PALMER Ryan,skipped,1,2
33314,PR,Port Stephens Region RO Office,31949,Formal,MP,PALMER Ryan,skipped,1,2
33315,PR,Port Stephens Region RO Office,31950,Formal,MP,PALMER Ryan,skipped,1,2
33316,PR,Port Stephens Region RO Office,31951,Formal,MP,PALMER Ryan,skipped,1,2
33317,PR,Port Stephens Region RO Office,31952,Formal,MP,PALMER Ryan,skipped,1,2
33318,PR,Port Stephens Region RO Office,31953,Formal,MP,PALMER Ryan,ANDERSON Leah,1,2
33319,PR,Port Stephens Region RO Office,31954,Formal,MP,PALMER Ryan,skipped,1,2
33320,PR,Port Stephens Region RO Office,31955,Formal,MP,PALMER Ryan,skipped,1,2
33321,PR,Port Stephens Region RO Office,31956,Formal,MP,PALMER Ryan,skipped,1,2
33322,PR,Port Stephens Region RO Office,31957,Formal,MP,PALMER Ryan,skipped,1,2
33323,PR,Port Stephens Region RO Office,31958,Formal,MP,PALMER Ryan,skipped,1,2
33324,PR,Port Stephens Region RO Office,31959,Formal,MP,PALMER Ryan,skipped,1,2
33325,PR,Port Stephens Region RO Office,31960,Formal,MP,PALMER Ryan,skipped,1,2
33326,PR,Port Stephens Region RO Office,31961,Formal,MP,PALMER Ryan,skipped,1,2
33327,PR,Port Stephens Region RO Office,31962,Formal,MP,PALMER Ryan,skipped,1,2
33328,PR,Port Stephens Region RO Office,31963,Formal,MP,PALMER Ryan,skipped,1,2
33329,PR,Port Stephens Region RO Office,31964,Formal,MP,PALMER Ryan,skipped,1,2
33330,PR,Port Stephens Region RO Office,31965,Formal,MP,PALMER Ryan,skipped,1,2
33331,PR,Port Stephens Region RO Office,31966,Formal,MP,PALMER Ryan,skipped,1,2
33332,PR,Port Stephens Region RO Office,31967,Formal,MP,ANDERSON Leah,skipped,1,2
33333,PR,Port Stephens Region RO Office,31968,Formal,MP,ANDERSON Leah,skipped,1,2
33334,PR,Port Stephens Region RO Office,31969,Formal,MP,ANDERSON Leah,skipped,1,2
33335,PR,Port Stephens Region RO Office,31970,Formal,MP,ANDERSON Leah,skipped,1,2
33336,PR,Port Stephens Region RO Office,31971,Formal,MP,ANDERSON Leah,skipped,1,2
33337,PR,Port Stephens Region RO Office,31972,Formal,MP,ANDERSON Leah,skipped,1,2
33338,PR,Port Stephens Region RO Office,31973,Formal,MP,ANDERSON Leah,skipped,1,2
33339,PR,Port Stephens Region RO Office,31974,Formal,MP,ANDERSON Leah,skipped,1,2
33340,PR,Port Stephens Region RO Office,31975,Formal,MP,ANDERSON Leah,skipped,1,2
33341,PR,Port Stephens Region RO Office,31976,Formal,MP,ANDERSON Leah,skipped,1,2
33342,PR,Port Stephens Region RO Office,31977,Formal,MP,ANDERSON Leah,skipped,1,2
33343,PR,Port Stephens Region RO Office,31978,Formal,MP,ANDERSON Leah,skipped,1,2
33344,PR,Port Stephens Region RO Office,31979,Formal,MP,ANDERSON Leah,skipped,1,2
33345,PR,Port Stephens Region RO Office,31980,Formal,MP,ANDERSON Leah,skipped,1,2
33346,PR,Port Stephens Region RO Office,31981,Formal,MP,ANDERSON Leah,skipped,1,2
33347,PR,Port Stephens Region RO Office,31982,Formal,MP,ANDERSON Leah,skipped,1,2
33348,PR,Port Stephens Region RO Office,31983,Formal,MP,ANDERSON Leah,skipped,1,2
33349,PR,Port Stephens Region RO Office,31984,Formal,MP,ANDERSON Leah,PALMER Ryan,1,2
33350,PR,Port Stephens Region RO Office,31985,Formal,MP,ANDERSON Leah,skipped,1,2
33351,PR,Port Stephens Region RO Office,31986,Formal,MP,ANDERSON Leah,skipped,1,2
33352,PR,Port Stephens Region RO Office,31987,Formal,MP,ANDERSON Leah,skipped,1,2
33353,PR,Port Stephens Region RO Office,31988,Formal,MP,ANDERSON Leah,skipped,1,2
33354,PR,Port Stephens Region RO Office,31989,Formal,MP,ANDERSON Leah,skipped,1,2
33355,PR,Port Stephens Region RO Office,31990,Formal,MP,ANDERSON Leah,skipped,1,2
33356,PR,Port Stephens Region RO Office,31991,Formal,MP,ANDERSON Leah,skipped,1,2
33357,PR,Port Stephens Region RO Office,31992,Formal,MP,ANDERSON Leah,skipped,1,2
33358,PR,Port Stephens Region RO Office,31993,Formal,MP,ANDERSON Leah,skipped,1,2
33359,PR,Port Stephens Region RO Office,31994,Formal,MP,ANDERSON Leah,skipped,1,2
33360,PR,Port Stephens Region RO Office,31995,Formal,MP,ANDERSON Leah,skipped,1,2
33361,PR,Port Stephens Region RO Office,31996,Formal,MP,ANDERSON Leah,skipped,1,2
33362,PR,Port Stephens Region RO Office,31997,Formal,MP,ANDERSON Leah,skipped,1,2
33363,PR,Port Stephens Region RO Office,31998,Formal,MP,ANDERSON Leah,skipped,1,2
33364,PR,Port Stephens Region RO Office,31999,Formal,MP,ANDERSON Leah,skipped,1,2
33365,PR,Port Stephens Region RO Office,32000,Formal,MP,ANDERSON Leah,skipped,1,2
33366,PR,Port Stephens Region RO Office,32001,Formal,MP,ANDERSON Leah,skipped,1,2
33367,PR,Port Stephens Region RO Office,32002,Formal,MP,ANDERSON Leah,skipped,1,2
33368,PR,Port Stephens Region RO Office,32003,Formal,MP,ANDERSON Leah,skipped,1,2
33369,PR,Port Stephens Region RO Office,32004,Formal,MP,ANDERSON Leah,skipped,1,2
33370,PR,Port Stephens Region RO Office,32005,Formal,MP,ANDERSON Leah,skipped,1,2
33371,PR,Port Stephens Region RO Office,32006,Formal,MP,ANDERSON Leah,skipped,1,2
33372,PR,Port Stephens Region RO Office,32007,Formal,MP,ANDERSON Leah,skipped,1,2
33373,PR,Port Stephens Region RO Office,32008,Formal,MP,ANDERSON Leah,skipped,1,2
33374,PR,Port Stephens Region RO Office,32009,Formal,MP,ANDERSON Leah,skipped,1,2
33375,PR,Port Stephens Region RO Office,32010,Formal,MP,ANDERSON Leah,skipped,1,2
33376,PR,Port Stephens Region RO Office,32011,Formal,MP,ANDERSON Leah,skipped,1,2
33377,PR,Port Stephens Region RO Office,32012,Formal,MP,ANDERSON Leah,skipped,1,2
