VoteType,Venue/VoteSubType,BPNumber,Formality,Type,rank1,rank2,rank3,rank4,rank5,numSeats,numCands
PP,Wollongbar Public,9181,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9182,Formal,MP,CADWALLADER Sharon,JOHNSON Jeff,WILLIAMS Keith,skipped,skipped,1,6
PP,Wollongbar Public,9183,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9184,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9185,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,MCCARTHY Steve,JOHNSON Jeff,WILLIAMS Keith,1,6
PP,Wollongbar Public,9186,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9187,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9188,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9189,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9190,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9191,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9192,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9193,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9194,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9195,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9196,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9197,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9198,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9199,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9200,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9201,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9202,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9203,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9204,Formal,MP,CADWALLADER Sharon,JOHNSON Jeff,JOHNSTON Eoin,skipped,skipped,1,6
PP,Wollongbar Public,9205,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9206,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9207,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9208,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9209,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9210,Formal,MP,CADWALLADER Sharon,MCCARTHY Steve,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9211,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9212,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9213,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9214,Formal,MP,CADWALLADER Sharon,MCCARTHY Steve,WILLIAMS Keith,JOHNSON Jeff,JOHNSTON Eoin,1,6
PP,Wollongbar Public,9215,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9216,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9217,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9218,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9219,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9220,Formal,MP,CADWALLADER Sharon,JOHNSON Jeff,JOHNSTON Eoin,skipped,skipped,1,6
PP,Wollongbar Public,9221,Formal,MP,CADWALLADER Sharon,JOHNSON Jeff,JOHNSTON Eoin,MCCARTHY Steve,WILLIAMS Keith,1,6
PP,Wollongbar Public,9222,Formal,MP,JOHNSTON Eoin,JOHNSON Jeff,CADWALLADER Sharon,skipped,skipped,1,6
PP,Wollongbar Public,9223,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9224,Formal,MP,JOHNSTON Eoin,JOHNSON Jeff,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9225,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9226,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9227,Formal,MP,JOHNSTON Eoin,CADWALLADER Sharon,JOHNSON Jeff,skipped,skipped,1,6
PP,Wollongbar Public,9228,Formal,MP,JOHNSTON Eoin,JOHNSON Jeff,WILLIAMS Keith,MCCARTHY Steve,CADWALLADER Sharon,1,6
PP,Wollongbar Public,9229,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9230,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9231,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9232,Formal,MP,JOHNSTON Eoin,MCCARTHY Steve,JOHNSON Jeff,WILLIAMS Keith,CADWALLADER Sharon,1,6
PP,Wollongbar Public,9233,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9234,Formal,MP,JOHNSTON Eoin,CADWALLADER Sharon,MCCARTHY Steve,skipped,skipped,1,6
PP,Wollongbar Public,9235,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9236,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9237,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9238,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9239,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9240,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9241,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9242,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9243,Formal,MP,JOHNSTON Eoin,JOHNSON Jeff,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9244,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9245,Formal,MP,JOHNSTON Eoin,JOHNSON Jeff,MCCARTHY Steve,skipped,skipped,1,6
PP,Wollongbar Public,9246,Formal,MP,JOHNSTON Eoin,CADWALLADER Sharon,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9247,Formal,MP,JOHNSTON Eoin,CADWALLADER Sharon,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9248,Formal,MP,JOHNSTON Eoin,CADWALLADER Sharon,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9249,Formal,MP,JOHNSTON Eoin,CADWALLADER Sharon,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9250,Formal,MP,JOHNSTON Eoin,CADWALLADER Sharon,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9251,Formal,MP,JOHNSTON Eoin,CADWALLADER Sharon,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9252,Formal,MP,JOHNSTON Eoin,CADWALLADER Sharon,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9253,Formal,MP,JOHNSTON Eoin,CADWALLADER Sharon,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9254,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9255,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9256,Formal,MP,JOHNSTON Eoin,MCCARTHY Steve,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9257,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9258,Formal,MP,JOHNSTON Eoin,JOHNSON Jeff,MCCARTHY Steve,skipped,skipped,1,6
PP,Wollongbar Public,9259,Formal,MP,JOHNSTON Eoin,MCCARTHY Steve,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9260,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9261,Formal,MP,JOHNSTON Eoin,WILLIAMS Keith,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9262,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9263,Formal,MP,JOHNSTON Eoin,CADWALLADER Sharon,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9264,Formal,MP,JOHNSTON Eoin,CADWALLADER Sharon,MCCARTHY Steve,JOHNSON Jeff,skipped,1,6
PP,Wollongbar Public,9265,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9266,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9267,Formal,MP,JOHNSTON Eoin,CADWALLADER Sharon,JOHNSON Jeff,WILLIAMS Keith,MCCARTHY Steve,1,6
PP,Wollongbar Public,9268,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9269,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9270,Formal,MP,JOHNSTON Eoin,CADWALLADER Sharon,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9271,Formal,MP,JOHNSTON Eoin,JOHNSON Jeff,MCCARTHY Steve,CADWALLADER Sharon,WILLIAMS Keith,1,6
PP,Wollongbar Public,9272,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9273,Formal,MP,WILLIAMS Keith,JOHNSON Jeff,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9274,Formal,MP,WILLIAMS Keith,CADWALLADER Sharon,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9275,Formal,MP,WILLIAMS Keith,JOHNSTON Eoin,JOHNSON Jeff,MCCARTHY Steve,CADWALLADER Sharon,1,6
PP,Wollongbar Public,9276,Formal,MP,WILLIAMS Keith,MCCARTHY Steve,JOHNSTON Eoin,CADWALLADER Sharon,JOHNSON Jeff,1,6
PP,Wollongbar Public,9277,Formal,MP,WILLIAMS Keith,JOHNSON Jeff,MCCARTHY Steve,JOHNSTON Eoin,CADWALLADER Sharon,1,6
PP,Wollongbar Public,9278,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9279,Formal,MP,WILLIAMS Keith,JOHNSON Jeff,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9280,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9281,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9282,Formal,MP,WILLIAMS Keith,JOHNSON Jeff,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9283,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9284,Formal,MP,WILLIAMS Keith,JOHNSON Jeff,JOHNSTON Eoin,skipped,skipped,1,6
PP,Wollongbar Public,9285,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9286,Formal,MP,WILLIAMS Keith,CADWALLADER Sharon,MCCARTHY Steve,JOHNSON Jeff,JOHNSTON Eoin,1,6
PP,Wollongbar Public,9287,Formal,MP,WILLIAMS Keith,JOHNSON Jeff,CADWALLADER Sharon,MCCARTHY Steve,JOHNSTON Eoin,1,6
PP,Wollongbar Public,9288,Formal,MP,WILLIAMS Keith,JOHNSON Jeff,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9289,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9290,Formal,MP,WILLIAMS Keith,JOHNSON Jeff,MCCARTHY Steve,JOHNSTON Eoin,CADWALLADER Sharon,1,6
PP,Wollongbar Public,9291,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9292,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9293,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9294,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9295,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9296,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9297,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9298,Formal,MP,WILLIAMS Keith,JOHNSTON Eoin,CADWALLADER Sharon,skipped,skipped,1,6
PP,Wollongbar Public,9299,Formal,MP,WILLIAMS Keith,CADWALLADER Sharon,JOHNSON Jeff,MCCARTHY Steve,JOHNSTON Eoin,1,6
PP,Wollongbar Public,9300,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9301,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9302,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9303,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9304,Formal,MP,WILLIAMS Keith,JOHNSTON Eoin,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9305,Formal,MP,WILLIAMS Keith,JOHNSON Jeff,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9306,Formal,MP,WILLIAMS Keith,JOHNSON Jeff,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9307,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9308,Formal,MP,WILLIAMS Keith,JOHNSTON Eoin,MCCARTHY Steve,JOHNSON Jeff,CADWALLADER Sharon,1,6
PP,Wollongbar Public,9309,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9310,Formal,MP,WILLIAMS Keith,JOHNSTON Eoin,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9311,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9312,Formal,MP,WILLIAMS Keith,JOHNSON Jeff,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9313,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9314,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9315,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9316,Formal,MP,WILLIAMS Keith,JOHNSON Jeff,MCCARTHY Steve,CADWALLADER Sharon,JOHNSTON Eoin,1,6
PP,Wollongbar Public,9317,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9318,Formal,MP,WILLIAMS Keith,skipped,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9319,Formal,MP,WILLIAMS Keith,JOHNSON Jeff,MCCARTHY Steve,CADWALLADER Sharon,JOHNSTON Eoin,1,6
PP,Wollongbar Public,9320,Formal,MP,WILLIAMS Keith,MCCARTHY Steve,JOHNSON Jeff,JOHNSTON Eoin,CADWALLADER Sharon,1,6
PP,Wollongbar Public,9321,Formal,MP,WILLIAMS Keith,CADWALLADER Sharon,MCCARTHY Steve,JOHNSON Jeff,JOHNSTON Eoin,1,6
PP,Wollongbar Public,9322,Formal,MP,JOHNSTON Eoin,JOHNSON Jeff,MCCARTHY Steve,CADWALLADER Sharon,WILLIAMS Keith,1,6
PP,Wollongbar Public,9323,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9324,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9325,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9326,Formal,MP,JOHNSTON Eoin,MCCARTHY Steve,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9327,Formal,MP,JOHNSTON Eoin,CADWALLADER Sharon,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9328,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9329,Formal,MP,JOHNSTON Eoin,MCCARTHY Steve,WILLIAMS Keith,CADWALLADER Sharon,JOHNSON Jeff,1,6
PP,Wollongbar Public,9330,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9331,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9332,Formal,MP,JOHNSTON Eoin,CADWALLADER Sharon,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9333,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9334,Formal,MP,JOHNSTON Eoin,WILLIAMS Keith,JOHNSON Jeff,MCCARTHY Steve,CADWALLADER Sharon,1,6
PP,Wollongbar Public,9335,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9336,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9337,Formal,MP,JOHNSTON Eoin,CADWALLADER Sharon,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9338,Formal,MP,JOHNSTON Eoin,CADWALLADER Sharon,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9339,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9340,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9341,Formal,MP,JOHNSTON Eoin,MCCARTHY Steve,JOHNSON Jeff,CADWALLADER Sharon,WILLIAMS Keith,1,6
PP,Wollongbar Public,9342,Formal,MP,JOHNSTON Eoin,CADWALLADER Sharon,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9343,Formal,MP,JOHNSTON Eoin,CADWALLADER Sharon,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9344,Formal,MP,JOHNSTON Eoin,CADWALLADER Sharon,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9345,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9346,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9347,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9348,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9349,Formal,MP,JOHNSTON Eoin,WILLIAMS Keith,CADWALLADER Sharon,skipped,skipped,1,6
PP,Wollongbar Public,9350,Formal,MP,JOHNSTON Eoin,JOHNSON Jeff,MCCARTHY Steve,skipped,skipped,1,6
PP,Wollongbar Public,9351,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9352,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9353,Formal,MP,JOHNSTON Eoin,WILLIAMS Keith,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9354,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9355,Formal,MP,JOHNSTON Eoin,CADWALLADER Sharon,MCCARTHY Steve,JOHNSON Jeff,WILLIAMS Keith,1,6
PP,Wollongbar Public,9356,Formal,MP,JOHNSTON Eoin,JOHNSON Jeff,MCCARTHY Steve,CADWALLADER Sharon,WILLIAMS Keith,1,6
PP,Wollongbar Public,9357,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9358,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9359,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9360,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9361,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9362,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9363,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9364,Formal,MP,JOHNSTON Eoin,WILLIAMS Keith,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9365,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9366,Formal,MP,JOHNSTON Eoin,JOHNSON Jeff,MCCARTHY Steve,CADWALLADER Sharon,WILLIAMS Keith,1,6
PP,Wollongbar Public,9367,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9368,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9369,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9370,Formal,MP,JOHNSTON Eoin,skipped,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9371,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9372,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9373,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9374,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,MCCARTHY Steve,JOHNSON Jeff,WILLIAMS Keith,1,6
PP,Wollongbar Public,9375,Formal,MP,CADWALLADER Sharon,MCCARTHY Steve,JOHNSON Jeff,JOHNSTON Eoin,WILLIAMS Keith,1,6
PP,Wollongbar Public,9376,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,MCCARTHY Steve,WILLIAMS Keith,JOHNSON Jeff,1,6
PP,Wollongbar Public,9377,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9378,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,MCCARTHY Steve,skipped,skipped,1,6
PP,Wollongbar Public,9379,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9380,Formal,MP,CADWALLADER Sharon,JOHNSON Jeff,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9381,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,MCCARTHY Steve,JOHNSON Jeff,WILLIAMS Keith,1,6
PP,Wollongbar Public,9382,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9383,Formal,MP,CADWALLADER Sharon,WILLIAMS Keith,MCCARTHY Steve,JOHNSON Jeff,JOHNSTON Eoin,1,6
PP,Wollongbar Public,9384,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9385,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9386,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9387,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9388,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9389,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9390,Formal,MP,CADWALLADER Sharon,WILLIAMS Keith,JOHNSON Jeff,MCCARTHY Steve,JOHNSTON Eoin,1,6
PP,Wollongbar Public,9391,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9392,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9393,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9394,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9395,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9396,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9397,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9398,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9399,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9400,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9401,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9402,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9403,Formal,MP,CADWALLADER Sharon,MCCARTHY Steve,JOHNSON Jeff,skipped,skipped,1,6
PP,Wollongbar Public,9404,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9405,Formal,MP,CADWALLADER Sharon,JOHNSON Jeff,WILLIAMS Keith,skipped,skipped,1,6
PP,Wollongbar Public,9406,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,MCCARTHY Steve,WILLIAMS Keith,JOHNSON Jeff,1,6
PP,Wollongbar Public,9407,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,6
PP,Wollongbar Public,9408,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
