VoteType,Venue/VoteSubType,BPNumber,Formality,Type,rank1,rank2,rank3,numSeats,numCands
Enrolment/NAMAV,Enrolment/NAMAV,8140,Formal,MP,ALLAN Steve,skipped,skipped,1,4
Enrolment/NAMAV,Enrolment/NAMAV,8141,Formal,MP,ALLAN Steve,WOODWARD Andrew,KING Dominic,1,4
Enrolment/NAMAV,Enrolment/NAMAV,8142,Formal,MP,ALLAN Steve,skipped,skipped,1,4
Enrolment/NAMAV,Enrolment/NAMAV,8143,Formal,MP,ALLAN Steve,KING Dominic,WOODWARD Andrew,1,4
Enrolment/NAMAV,Enrolment/NAMAV,8144,Formal,MP,ALLAN Steve,skipped,skipped,1,4
Enrolment/NAMAV,Enrolment/NAMAV,8145,Formal,MP,ALLAN Steve,skipped,skipped,1,4
Enrolment/NAMAV,Enrolment/NAMAV,8146,Formal,MP,ALLAN Steve,skipped,skipped,1,4
Enrolment/NAMAV,Enrolment/NAMAV,8147,Formal,MP,ALLAN Steve,skipped,skipped,1,4
Enrolment/NAMAV,Enrolment/NAMAV,8148,Formal,MP,ALLAN Steve,skipped,skipped,1,4
Enrolment/NAMAV,Enrolment/NAMAV,8149,Formal,MP,ALLAN Steve,skipped,skipped,1,4
Enrolment/NAMAV,Enrolment/NAMAV,8150,Formal,MP,KING Dominic,skipped,skipped,1,4
Enrolment/NAMAV,Enrolment/NAMAV,8151,Formal,MP,KING Dominic,skipped,skipped,1,4
Enrolment/NAMAV,Enrolment/NAMAV,8152,Formal,MP,KING Dominic,skipped,skipped,1,4
Enrolment/NAMAV,Enrolment/NAMAV,8153,Formal,MP,KING Dominic,skipped,skipped,1,4
Enrolment/NAMAV,Enrolment/NAMAV,8154,Formal,MP,KING Dominic,skipped,skipped,1,4
Enrolment/NAMAV,Enrolment/NAMAV,8155,Formal,MP,KING Dominic,ALLAN Steve,skipped,1,4
Enrolment/NAMAV,Enrolment/NAMAV,8156,Formal,MP,KING Dominic,skipped,skipped,1,4
Enrolment/NAMAV,Enrolment/NAMAV,8157,Formal,MP,KING Dominic,WOODWARD Andrew,ALLAN Steve,1,4
Enrolment/NAMAV,Enrolment/NAMAV,8158,Formal,MP,KING Dominic,ALLAN Steve,skipped,1,4
Enrolment/NAMAV,Enrolment/NAMAV,8159,Formal,MP,KING Dominic,skipped,skipped,1,4
Enrolment/NAMAV,Enrolment/NAMAV,8160,Formal,MP,KING Dominic,skipped,skipped,1,4
Enrolment/NAMAV,Enrolment/NAMAV,8161,Formal,MP,KING Dominic,skipped,skipped,1,4
Enrolment/NAMAV,Enrolment/NAMAV,8162,Formal,MP,KING Dominic,skipped,skipped,1,4
Enrolment/NAMAV,Enrolment/NAMAV,8163,Formal,MP,KING Dominic,ALLAN Steve,skipped,1,4
Enrolment/NAMAV,Enrolment/NAMAV,8164,Formal,MP,KING Dominic,WOODWARD Andrew,ALLAN Steve,1,4
Enrolment/NAMAV,Enrolment/NAMAV,8165,Formal,MP,KING Dominic,WOODWARD Andrew,ALLAN Steve,1,4
Enrolment/NAMAV,Enrolment/NAMAV,8166,Formal,MP,KING Dominic,WOODWARD Andrew,skipped,1,4
Enrolment/NAMAV,Enrolment/NAMAV,8167,Formal,MP,KING Dominic,skipped,skipped,1,4
Enrolment/NAMAV,Enrolment/NAMAV,8168,Formal,MP,KING Dominic,skipped,skipped,1,4
Enrolment/NAMAV,Enrolment/NAMAV,8169,Formal,MP,KING Dominic,WOODWARD Andrew,ALLAN Steve,1,4
Enrolment/NAMAV,Enrolment/NAMAV,8170,Formal,MP,KING Dominic,ALLAN Steve,WOODWARD Andrew,1,4
Enrolment/NAMAV,Enrolment/NAMAV,8171,Formal,MP,KING Dominic,WOODWARD Andrew,skipped,1,4
Enrolment/NAMAV,Enrolment/NAMAV,8172,Formal,MP,KING Dominic,ALLAN Steve,WOODWARD Andrew,1,4
Enrolment/NAMAV,Enrolment/NAMAV,8173,Formal,MP,ALLAN Steve,skipped,skipped,1,4
Enrolment/NAMAV,Enrolment/NAMAV,8174,Formal,MP,ALLAN Steve,skipped,skipped,1,4
Enrolment/NAMAV,Enrolment/NAMAV,8175,Formal,MP,ALLAN Steve,KING Dominic,skipped,1,4
Enrolment/NAMAV,Enrolment/NAMAV,8176,Formal,MP,ALLAN Steve,KING Dominic,WOODWARD Andrew,1,4
Enrolment/NAMAV,Enrolment/NAMAV,8177,Formal,MP,ALLAN Steve,skipped,skipped,1,4
Enrolment/NAMAV,Enrolment/NAMAV,8178,Formal,MP,ALLAN Steve,skipped,skipped,1,4
Enrolment/NAMAV,Enrolment/NAMAV,8179,Formal,MP,ALLAN Steve,skipped,skipped,1,4
Enrolment/NAMAV,Enrolment/NAMAV,8180,Formal,MP,ALLAN Steve,skipped,skipped,1,4
Enrolment/NAMAV,Enrolment/NAMAV,8181,Formal,MP,ALLAN Steve,skipped,skipped,1,4
Enrolment/NAMAV,Enrolment/NAMAV,8182,Formal,MP,ALLAN Steve,skipped,skipped,1,4
Enrolment/NAMAV,Enrolment/NAMAV,8183,Formal,MP,ALLAN Steve,skipped,skipped,1,4
Enrolment/NAMAV,Enrolment/NAMAV,8184,Formal,MP,ALLAN Steve,WOODWARD Andrew,KING Dominic,1,4
Enrolment/NAMAV,Enrolment/NAMAV,8185,Formal,MP,ALLAN Steve,WOODWARD Andrew,KING Dominic,1,4
Enrolment/NAMAV,Enrolment/NAMAV,8186,Formal,MP,ALLAN Steve,skipped,skipped,1,4
Enrolment/NAMAV,Enrolment/NAMAV,8187,Formal,MP,ALLAN Steve,WOODWARD Andrew,KING Dominic,1,4
Enrolment/NAMAV,Enrolment/NAMAV,8188,Formal,MP,ALLAN Steve,skipped,skipped,1,4
Enrolment/NAMAV,Enrolment/NAMAV,8189,Formal,MP,ALLAN Steve,skipped,skipped,1,4
Enrolment/NAMAV,Enrolment/NAMAV,8190,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Bellingen Anglican,3166,Formal,MP,KING Dominic,WOODWARD Andrew,ALLAN Steve,1,4
PP,Bellingen Anglican,3167,Formal,MP,KING Dominic,skipped,skipped,1,4
PP,Bellingen Anglican,3168,Formal,MP,KING Dominic,ALLAN Steve,WOODWARD Andrew,1,4
PP,Bellingen Anglican,3169,Formal,MP,KING Dominic,WOODWARD Andrew,skipped,1,4
PP,Bellingen Anglican,3170,Formal,MP,KING Dominic,skipped,skipped,1,4
PP,Bellingen Anglican,3171,Formal,MP,KING Dominic,skipped,skipped,1,4
PP,Bellingen Anglican,3172,Formal,MP,KING Dominic,WOODWARD Andrew,ALLAN Steve,1,4
PP,Bellingen Anglican,3173,Formal,MP,KING Dominic,skipped,skipped,1,4
PP,Bellingen Anglican,3174,Formal,MP,KING Dominic,WOODWARD Andrew,ALLAN Steve,1,4
PP,Bellingen Anglican,3175,Formal,MP,KING Dominic,skipped,skipped,1,4
PP,Bellingen Anglican,3176,Formal,MP,KING Dominic,WOODWARD Andrew,ALLAN Steve,1,4
PP,Bellingen Anglican,3177,Formal,MP,WOODWARD Andrew,skipped,skipped,1,4
PP,Bellingen Anglican,3178,Formal,MP,WOODWARD Andrew,skipped,skipped,1,4
PP,Bellingen Anglican,3179,Formal,MP,WOODWARD Andrew,KING Dominic,ALLAN Steve,1,4
PP,Bellingen Anglican,3180,Formal,MP,WOODWARD Andrew,skipped,skipped,1,4
PP,Bellingen Anglican,3181,Formal,MP,WOODWARD Andrew,ALLAN Steve,KING Dominic,1,4
PP,Bellingen Anglican,3182,Formal,MP,WOODWARD Andrew,skipped,skipped,1,4
PP,Bellingen Anglican,3183,Formal,MP,WOODWARD Andrew,skipped,skipped,1,4
PP,Bellingen Anglican,3184,Formal,MP,WOODWARD Andrew,skipped,skipped,1,4
PP,Bellingen Anglican,3185,Formal,MP,WOODWARD Andrew,ALLAN Steve,KING Dominic,1,4
PP,Bellingen Anglican,3186,Formal,MP,WOODWARD Andrew,KING Dominic,skipped,1,4
PP,Bellingen Anglican,3187,Formal,MP,WOODWARD Andrew,KING Dominic,ALLAN Steve,1,4
PP,Bellingen Anglican,3188,Formal,MP,WOODWARD Andrew,skipped,skipped,1,4
PP,Bellingen Anglican,3189,Formal,MP,WOODWARD Andrew,KING Dominic,ALLAN Steve,1,4
PP,Bellingen Anglican,3190,Formal,MP,WOODWARD Andrew,skipped,skipped,1,4
PP,Bellingen Anglican,3191,Formal,MP,WOODWARD Andrew,skipped,skipped,1,4
PP,Bellingen Anglican,3192,Formal,MP,WOODWARD Andrew,skipped,skipped,1,4
PP,Bellingen Anglican,3193,Formal,MP,WOODWARD Andrew,skipped,skipped,1,4
PP,Bellingen Anglican,3194,Formal,MP,WOODWARD Andrew,skipped,skipped,1,4
PP,Bellingen Anglican,3195,Formal,MP,WOODWARD Andrew,skipped,skipped,1,4
PP,Bellingen Anglican,3196,Formal,MP,WOODWARD Andrew,skipped,skipped,1,4
PP,Bellingen Anglican,3197,Formal,MP,WOODWARD Andrew,skipped,skipped,1,4
PP,Bellingen Anglican,3198,Formal,MP,WOODWARD Andrew,KING Dominic,ALLAN Steve,1,4
PP,Bellingen Anglican,3199,Formal,MP,WOODWARD Andrew,ALLAN Steve,skipped,1,4
PP,Bellingen Anglican,3200,Formal,MP,WOODWARD Andrew,ALLAN Steve,skipped,1,4
PP,Bellingen Anglican,3201,Formal,MP,WOODWARD Andrew,KING Dominic,ALLAN Steve,1,4
PP,Bellingen Anglican,3202,Formal,MP,WOODWARD Andrew,KING Dominic,ALLAN Steve,1,4
PP,Bellingen Anglican,3203,Formal,MP,WOODWARD Andrew,KING Dominic,ALLAN Steve,1,4
PP,Bellingen Anglican,3204,Formal,MP,WOODWARD Andrew,skipped,skipped,1,4
PP,Bellingen Anglican,3205,Formal,MP,WOODWARD Andrew,skipped,skipped,1,4
PP,Bellingen Anglican,3206,Formal,MP,WOODWARD Andrew,skipped,skipped,1,4
PP,Bellingen Anglican,3207,Formal,MP,WOODWARD Andrew,KING Dominic,skipped,1,4
PP,Bellingen Anglican,3208,Formal,MP,WOODWARD Andrew,skipped,skipped,1,4
PP,Bellingen Anglican,3209,Formal,MP,WOODWARD Andrew,skipped,skipped,1,4
PP,Bellingen Anglican,3210,Formal,MP,WOODWARD Andrew,skipped,skipped,1,4
PP,Bellingen Anglican,3211,Formal,MP,WOODWARD Andrew,KING Dominic,ALLAN Steve,1,4
PP,Bellingen Anglican,3212,Formal,MP,WOODWARD Andrew,skipped,skipped,1,4
PP,Bellingen Anglican,3213,Formal,MP,WOODWARD Andrew,skipped,skipped,1,4
PP,Bellingen Anglican,3214,Formal,MP,WOODWARD Andrew,skipped,skipped,1,4
PP,Bellingen Anglican,3215,Formal,MP,WOODWARD Andrew,skipped,skipped,1,4
PP,Bellingen Anglican,3216,Formal,MP,WOODWARD Andrew,skipped,skipped,1,4
PP,Bellingen Anglican,3217,Formal,MP,WOODWARD Andrew,KING Dominic,skipped,1,4
PP,Bellingen Anglican,3218,Formal,MP,WOODWARD Andrew,skipped,skipped,1,4
PP,Bellingen Anglican,3219,Formal,MP,WOODWARD Andrew,KING Dominic,ALLAN Steve,1,4
PP,Bellingen Anglican,3220,Formal,MP,WOODWARD Andrew,skipped,skipped,1,4
PP,Bellingen Anglican,3221,Formal,MP,WOODWARD Andrew,skipped,skipped,1,4
PP,Bellingen Anglican,3222,Formal,MP,WOODWARD Andrew,skipped,skipped,1,4
PP,Bellingen Anglican,3223,Formal,MP,WOODWARD Andrew,skipped,skipped,1,4
PP,Bellingen Anglican,3224,Formal,MP,WOODWARD Andrew,skipped,skipped,1,4
PP,Bellingen Anglican,3225,Formal,MP,WOODWARD Andrew,KING Dominic,ALLAN Steve,1,4
PP,Bellingen Anglican,3226,Formal,MP,WOODWARD Andrew,KING Dominic,ALLAN Steve,1,4
PP,Bellingen Anglican,3227,Formal,MP,WOODWARD Andrew,skipped,skipped,1,4
PP,Bellingen Anglican,3228,Formal,MP,WOODWARD Andrew,skipped,skipped,1,4
PP,Bellingen Anglican,3229,Formal,MP,WOODWARD Andrew,skipped,skipped,1,4
PP,Bellingen Anglican,3230,Formal,MP,WOODWARD Andrew,skipped,skipped,1,4
PP,Bellingen Anglican,3231,Formal,MP,WOODWARD Andrew,skipped,skipped,1,4
PP,Bellingen Anglican,3232,Formal,MP,WOODWARD Andrew,ALLAN Steve,KING Dominic,1,4
PP,Bellingen Anglican,3233,Formal,MP,WOODWARD Andrew,skipped,skipped,1,4
PP,Bellingen Anglican,3234,Formal,MP,WOODWARD Andrew,skipped,skipped,1,4
PP,Bellingen Anglican,3235,Formal,MP,WOODWARD Andrew,skipped,skipped,1,4
PP,Bellingen Anglican,3236,Formal,MP,WOODWARD Andrew,skipped,skipped,1,4
PP,Bellingen Anglican,3237,Formal,MP,WOODWARD Andrew,skipped,skipped,1,4
PP,Bellingen Anglican,3238,Formal,MP,WOODWARD Andrew,ALLAN Steve,KING Dominic,1,4
PP,Bellingen Anglican,3239,Formal,MP,WOODWARD Andrew,KING Dominic,ALLAN Steve,1,4
PP,Bellingen Anglican,3240,Formal,MP,WOODWARD Andrew,skipped,skipped,1,4
PP,Bellingen Anglican,3241,Formal,MP,WOODWARD Andrew,skipped,skipped,1,4
PP,Bellingen Anglican,3242,Formal,MP,WOODWARD Andrew,skipped,skipped,1,4
PP,Bellingen Anglican,3243,Formal,MP,WOODWARD Andrew,ALLAN Steve,KING Dominic,1,4
PP,Bellingen Anglican,3244,Formal,MP,WOODWARD Andrew,skipped,skipped,1,4
PP,Bellingen Anglican,3245,Formal,MP,WOODWARD Andrew,skipped,skipped,1,4
PP,Bellingen Anglican,3246,Formal,MP,WOODWARD Andrew,KING Dominic,ALLAN Steve,1,4
PP,Bellingen Anglican,3247,Formal,MP,WOODWARD Andrew,skipped,skipped,1,4
PP,Bellingen Anglican,3248,Formal,MP,WOODWARD Andrew,skipped,skipped,1,4
PP,Bellingen Anglican,3249,Formal,MP,WOODWARD Andrew,KING Dominic,ALLAN Steve,1,4
PP,Bellingen Anglican,3250,Formal,MP,WOODWARD Andrew,skipped,skipped,1,4
PP,Bellingen Anglican,3251,Formal,MP,WOODWARD Andrew,skipped,skipped,1,4
PP,Bellingen Anglican,3252,Formal,MP,WOODWARD Andrew,skipped,skipped,1,4
PP,Bellingen Anglican,3253,Formal,MP,WOODWARD Andrew,skipped,skipped,1,4
PP,Bellingen Anglican,3254,Formal,MP,WOODWARD Andrew,skipped,skipped,1,4
PP,Bellingen Anglican,3255,Formal,MP,WOODWARD Andrew,ALLAN Steve,KING Dominic,1,4
PP,Bellingen Anglican,3256,Formal,MP,WOODWARD Andrew,KING Dominic,ALLAN Steve,1,4
PP,Bellingen Anglican,3257,Formal,MP,WOODWARD Andrew,ALLAN Steve,KING Dominic,1,4
PP,Bellingen Anglican,3258,Formal,MP,WOODWARD Andrew,ALLAN Steve,KING Dominic,1,4
PP,Bellingen Anglican,3259,Formal,MP,WOODWARD Andrew,skipped,skipped,1,4
PP,Bellingen Anglican,3260,Formal,MP,WOODWARD Andrew,KING Dominic,skipped,1,4
PP,Bellingen Anglican,3261,Formal,MP,WOODWARD Andrew,skipped,skipped,1,4
PP,Bellingen Anglican,3262,Formal,MP,WOODWARD Andrew,skipped,skipped,1,4
PP,Bellingen Anglican,3263,Formal,MP,WOODWARD Andrew,KING Dominic,ALLAN Steve,1,4
PP,Bellingen Anglican,3264,Formal,MP,WOODWARD Andrew,skipped,skipped,1,4
PP,Bellingen Anglican,3265,Formal,MP,WOODWARD Andrew,KING Dominic,ALLAN Steve,1,4
PP,Bellingen Anglican,3266,Formal,MP,ALLAN Steve,KING Dominic,WOODWARD Andrew,1,4
PP,Bellingen Anglican,3267,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Bellingen Anglican,3268,Formal,MP,ALLAN Steve,WOODWARD Andrew,KING Dominic,1,4
PP,Bellingen Anglican,3269,Formal,MP,ALLAN Steve,WOODWARD Andrew,KING Dominic,1,4
PP,Bellingen Anglican,3270,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Bellingen Anglican,3271,Formal,MP,ALLAN Steve,KING Dominic,WOODWARD Andrew,1,4
PP,Bellingen Anglican,3272,Formal,MP,ALLAN Steve,WOODWARD Andrew,KING Dominic,1,4
PP,Bellingen Anglican,3273,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Bellingen Anglican,3274,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Bellingen Anglican,3275,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Bellingen Anglican,3276,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Bellingen Anglican,3277,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Bellingen Anglican,3278,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Bellingen Anglican,3279,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Bellingen Anglican,3280,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Bellingen Anglican,3281,Formal,MP,ALLAN Steve,WOODWARD Andrew,KING Dominic,1,4
PP,Bellingen Anglican,3282,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Bellingen Anglican,3283,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Bellingen Anglican,3284,Formal,MP,ALLAN Steve,WOODWARD Andrew,skipped,1,4
PP,Bellingen Anglican,3285,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Bellingen Anglican,3286,Formal,MP,ALLAN Steve,KING Dominic,WOODWARD Andrew,1,4
PP,Bellingen Anglican,3287,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Bellingen Anglican,3288,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Bellingen Anglican,3289,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Bellingen Anglican,3290,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Bellingen Anglican,3291,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Bellingen Anglican,3292,Formal,MP,ALLAN Steve,WOODWARD Andrew,KING Dominic,1,4
PP,Bellingen Anglican,3293,Formal,MP,KING Dominic,WOODWARD Andrew,ALLAN Steve,1,4
PP,Bellingen Anglican,3294,Formal,MP,KING Dominic,ALLAN Steve,WOODWARD Andrew,1,4
PP,Bellingen Anglican,3295,Formal,MP,KING Dominic,skipped,skipped,1,4
PP,Bellingen Anglican,3296,Formal,MP,KING Dominic,skipped,skipped,1,4
PP,Bellingen Anglican,3297,Formal,MP,KING Dominic,WOODWARD Andrew,ALLAN Steve,1,4
PP,Bellingen Anglican,3298,Formal,MP,KING Dominic,WOODWARD Andrew,ALLAN Steve,1,4
PP,Bellingen Anglican,3299,Formal,MP,KING Dominic,WOODWARD Andrew,ALLAN Steve,1,4
PP,Bellingen Anglican,3300,Formal,MP,KING Dominic,WOODWARD Andrew,ALLAN Steve,1,4
PP,Bellingen Anglican,3301,Formal,MP,KING Dominic,WOODWARD Andrew,ALLAN Steve,1,4
PP,Bellingen Anglican,3302,Formal,MP,KING Dominic,WOODWARD Andrew,ALLAN Steve,1,4
PP,Bellingen Anglican,3303,Formal,MP,WOODWARD Andrew,ALLAN Steve,KING Dominic,1,4
PP,Bellingen Anglican,3304,Formal,MP,WOODWARD Andrew,KING Dominic,ALLAN Steve,1,4
PP,Bellingen Anglican,3305,Formal,MP,WOODWARD Andrew,skipped,skipped,1,4
PP,Bellingen Anglican,3306,Formal,MP,WOODWARD Andrew,KING Dominic,ALLAN Steve,1,4
PP,Bellingen Anglican,3307,Formal,MP,WOODWARD Andrew,skipped,skipped,1,4
PP,Bellingen Anglican,3308,Formal,MP,WOODWARD Andrew,KING Dominic,ALLAN Steve,1,4
PP,Bellingen Anglican,3309,Formal,MP,WOODWARD Andrew,skipped,skipped,1,4
PP,Bellingen Anglican,3310,Formal,MP,WOODWARD Andrew,KING Dominic,ALLAN Steve,1,4
PP,Bellingen Anglican,3311,Formal,MP,WOODWARD Andrew,skipped,skipped,1,4
PP,Bellingen Anglican,3312,Formal,MP,WOODWARD Andrew,skipped,skipped,1,4
PP,Bellingen Anglican,3313,Formal,MP,WOODWARD Andrew,ALLAN Steve,KING Dominic,1,4
PP,Bellingen Anglican,3314,Formal,MP,WOODWARD Andrew,skipped,skipped,1,4
PP,Bellingen Anglican,3315,Formal,MP,WOODWARD Andrew,KING Dominic,ALLAN Steve,1,4
PP,Bellingen Anglican,3316,Formal,MP,WOODWARD Andrew,skipped,skipped,1,4
PP,Bellingen Anglican,3317,Formal,MP,WOODWARD Andrew,KING Dominic,skipped,1,4
PP,Bellingen Anglican,3318,Formal,MP,KING Dominic,skipped,skipped,1,4
PP,Bellingen Anglican,3319,Formal,MP,KING Dominic,skipped,skipped,1,4
PP,Bellingen Anglican,3320,Formal,MP,KING Dominic,ALLAN Steve,WOODWARD Andrew,1,4
PP,Bellingen Anglican,3321,Formal,MP,KING Dominic,skipped,skipped,1,4
PP,Bellingen Anglican,3322,Formal,MP,KING Dominic,skipped,skipped,1,4
PP,Bellingen Anglican,3323,Formal,MP,KING Dominic,WOODWARD Andrew,ALLAN Steve,1,4
PP,Bellingen Anglican,3324,Formal,MP,KING Dominic,skipped,skipped,1,4
PP,Bellingen Anglican,3325,Formal,MP,KING Dominic,skipped,skipped,1,4
PP,Bellingen Anglican,3326,Formal,MP,KING Dominic,WOODWARD Andrew,ALLAN Steve,1,4
PP,Bellingen Anglican,3327,Formal,MP,KING Dominic,WOODWARD Andrew,ALLAN Steve,1,4
PP,Bellingen Anglican,3328,Formal,MP,KING Dominic,skipped,skipped,1,4
PP,Bellingen Anglican,3329,Formal,MP,KING Dominic,WOODWARD Andrew,ALLAN Steve,1,4
PP,Bellingen Anglican,3330,Formal,MP,KING Dominic,skipped,skipped,1,4
PP,Bellingen Anglican,3331,Formal,MP,KING Dominic,WOODWARD Andrew,ALLAN Steve,1,4
PP,Bellingen Anglican,3332,Formal,MP,KING Dominic,ALLAN Steve,WOODWARD Andrew,1,4
PP,Bellingen Anglican,3333,Formal,MP,KING Dominic,skipped,skipped,1,4
PP,Bellingen Anglican,3334,Formal,MP,KING Dominic,WOODWARD Andrew,ALLAN Steve,1,4
PP,Bellingen Anglican,3335,Formal,MP,KING Dominic,WOODWARD Andrew,ALLAN Steve,1,4
PP,Bellingen Anglican,3336,Formal,MP,KING Dominic,skipped,skipped,1,4
PP,Bellingen Anglican,3337,Formal,MP,KING Dominic,WOODWARD Andrew,ALLAN Steve,1,4
PP,Bellingen Anglican,3338,Formal,MP,KING Dominic,skipped,skipped,1,4
PP,Bellingen Anglican,3339,Formal,MP,KING Dominic,skipped,skipped,1,4
PP,Bellingen Anglican,3340,Formal,MP,KING Dominic,skipped,skipped,1,4
PP,Bellingen Anglican,3341,Formal,MP,KING Dominic,skipped,skipped,1,4
PP,Bellingen Anglican,3342,Formal,MP,KING Dominic,skipped,skipped,1,4
PP,Bellingen Anglican,3343,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Bellingen Anglican,3344,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Bellingen Anglican,3345,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Bellingen Anglican,3346,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Bellingen Anglican,3347,Formal,MP,ALLAN Steve,WOODWARD Andrew,KING Dominic,1,4
PP,Bellingen Anglican,3348,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Bellingen Anglican,3349,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Bellingen Anglican,3350,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Bellingen Anglican,3351,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Bellingen Anglican,3352,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Bellingen Anglican,3353,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Bellingen Anglican,3354,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Bellingen Anglican,3355,Formal,MP,ALLAN Steve,WOODWARD Andrew,KING Dominic,1,4
PP,Bellingen Anglican,3356,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Bellingen Anglican,3357,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Bellingen Anglican,3358,Formal,MP,ALLAN Steve,WOODWARD Andrew,skipped,1,4
PP,Bellingen Anglican,3359,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Bellingen Anglican,3360,Formal,MP,ALLAN Steve,KING Dominic,WOODWARD Andrew,1,4
PP,Bellingen Anglican,3361,Formal,MP,ALLAN Steve,WOODWARD Andrew,KING Dominic,1,4
PP,Bellingen Anglican,3362,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Bellingen Anglican,3363,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Bellingen Anglican,3364,Formal,MP,ALLAN Steve,WOODWARD Andrew,KING Dominic,1,4
PP,Bellingen Anglican,3365,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Bellingen Anglican,3366,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Bellingen Anglican,3367,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Bellingen Anglican,3368,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Bellingen Anglican,3369,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Bellingen Anglican,3370,Formal,MP,ALLAN Steve,WOODWARD Andrew,KING Dominic,1,4
PP,Bellingen Anglican,3371,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Bellingen Anglican,3372,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Bellingen Anglican,3373,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Bellingen Anglican,3374,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Bellingen Anglican,3375,Formal,MP,ALLAN Steve,WOODWARD Andrew,KING Dominic,1,4
PP,Bellingen Anglican,3376,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Bellingen Anglican,3377,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Bellingen Anglican,3378,Formal,MP,ALLAN Steve,KING Dominic,WOODWARD Andrew,1,4
PP,Bellingen Anglican,3379,Formal,MP,ALLAN Steve,WOODWARD Andrew,KING Dominic,1,4
PP,Bellingen Anglican,3380,Formal,MP,ALLAN Steve,WOODWARD Andrew,KING Dominic,1,4
PP,Bellingen Anglican,3381,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Bellingen Anglican,3382,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Bellingen Anglican,3383,Formal,MP,ALLAN Steve,WOODWARD Andrew,KING Dominic,1,4
PP,Bellingen Anglican,3384,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Bellingen Anglican,3385,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Bellingen Anglican,3386,Formal,MP,ALLAN Steve,KING Dominic,WOODWARD Andrew,1,4
PP,Bellingen Anglican,3387,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Bellingen Anglican,3388,Formal,MP,ALLAN Steve,KING Dominic,WOODWARD Andrew,1,4
PP,Bellingen Anglican,3389,Formal,MP,ALLAN Steve,WOODWARD Andrew,KING Dominic,1,4
PP,Bellingen Anglican,3390,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Bellingen Anglican,3391,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Bellingen Anglican,3392,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Bellingen Anglican,3393,Formal,MP,KING Dominic,WOODWARD Andrew,ALLAN Steve,1,4
PP,Bellingen Anglican,3394,Formal,MP,KING Dominic,skipped,skipped,1,4
