VoteType,Venue/VoteSubType,BPNumber,Formality,Type,rank1,rank2,rank3,rank4,rank5
PR,Griffith Pre-Poll,7386,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7387,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7388,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7389,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7390,Formal,MP,CURRAN Doug,NAPOLI Anne,skipped,skipped,skipped
PR,Griffith Pre-Poll,7391,Formal,MP,CURRAN Doug,MERCURI Rina,skipped,skipped,skipped
PR,Griffith Pre-Poll,7392,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7393,Formal,MP,CURRAN Doug,MERCURI Rina,ZAPPACOSTA Dino,NAPOLI Anne,LA ROCCA Mariacarmina (Carmel)
PR,Griffith Pre-Poll,7394,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7395,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7396,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7397,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7398,Formal,MP,CURRAN Doug,NAPOLI Anne,MERCURI Rina,LA ROCCA Mariacarmina (Carmel),ZAPPACOSTA Dino
PR,Griffith Pre-Poll,7399,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7400,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7401,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7402,Formal,MP,CURRAN Doug,MERCURI Rina,NAPOLI Anne,skipped,skipped
PR,Griffith Pre-Poll,7403,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7404,Formal,MP,CURRAN Doug,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7405,Formal,MP,NAPOLI Anne,MERCURI Rina,skipped,skipped,skipped
PR,Griffith Pre-Poll,7406,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7407,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7408,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7409,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7410,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7411,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7412,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7413,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7414,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7415,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7416,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7417,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7418,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7419,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7420,Formal,MP,NAPOLI Anne,CURRAN Doug,LA ROCCA Mariacarmina (Carmel),MERCURI Rina,ZAPPACOSTA Dino
PR,Griffith Pre-Poll,7421,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7422,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7423,Formal,MP,NAPOLI Anne,MERCURI Rina,skipped,skipped,skipped
PR,Griffith Pre-Poll,7424,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7425,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7426,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7427,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7428,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7429,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7430,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7431,Formal,MP,NAPOLI Anne,LA ROCCA Mariacarmina (Carmel),MERCURI Rina,CURRAN Doug,ZAPPACOSTA Dino
PR,Griffith Pre-Poll,7432,Formal,MP,NAPOLI Anne,CURRAN Doug,skipped,skipped,skipped
PR,Griffith Pre-Poll,7433,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7434,Formal,MP,NAPOLI Anne,MERCURI Rina,skipped,skipped,skipped
PR,Griffith Pre-Poll,7435,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7436,Formal,MP,NAPOLI Anne,CURRAN Doug,skipped,skipped,skipped
PR,Griffith Pre-Poll,7437,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7438,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7439,Formal,MP,NAPOLI Anne,ZAPPACOSTA Dino,MERCURI Rina,LA ROCCA Mariacarmina (Carmel),CURRAN Doug
PR,Griffith Pre-Poll,7440,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7441,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7442,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7443,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7444,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7445,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7446,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7447,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7448,Formal,MP,NAPOLI Anne,CURRAN Doug,MERCURI Rina,LA ROCCA Mariacarmina (Carmel),ZAPPACOSTA Dino
PR,Griffith Pre-Poll,7449,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7450,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7451,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7452,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7453,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7454,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7455,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7456,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7457,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7458,Formal,MP,NAPOLI Anne,LA ROCCA Mariacarmina (Carmel),MERCURI Rina,ZAPPACOSTA Dino,CURRAN Doug
PR,Griffith Pre-Poll,7459,Formal,MP,NAPOLI Anne,CURRAN Doug,MERCURI Rina,ZAPPACOSTA Dino,LA ROCCA Mariacarmina (Carmel)
PR,Griffith Pre-Poll,7460,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7461,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7462,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7463,Formal,MP,NAPOLI Anne,MERCURI Rina,ZAPPACOSTA Dino,CURRAN Doug,LA ROCCA Mariacarmina (Carmel)
PR,Griffith Pre-Poll,7464,Formal,MP,NAPOLI Anne,MERCURI Rina,skipped,skipped,skipped
PR,Griffith Pre-Poll,7465,Formal,MP,NAPOLI Anne,MERCURI Rina,skipped,skipped,skipped
PR,Griffith Pre-Poll,7466,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7467,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7468,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7469,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7470,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7471,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7472,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7473,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7474,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7475,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7476,Formal,MP,NAPOLI Anne,MERCURI Rina,skipped,skipped,skipped
PR,Griffith Pre-Poll,7477,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7478,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7479,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7480,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7481,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7482,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7483,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7484,Formal,MP,NAPOLI Anne,CURRAN Doug,skipped,skipped,skipped
PR,Griffith Pre-Poll,7485,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7486,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7487,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7488,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7489,Formal,MP,NAPOLI Anne,LA ROCCA Mariacarmina (Carmel),ZAPPACOSTA Dino,MERCURI Rina,CURRAN Doug
PR,Griffith Pre-Poll,7490,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7491,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7492,Formal,MP,NAPOLI Anne,MERCURI Rina,CURRAN Doug,ZAPPACOSTA Dino,LA ROCCA Mariacarmina (Carmel)
PR,Griffith Pre-Poll,7493,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7494,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7495,Formal,MP,NAPOLI Anne,LA ROCCA Mariacarmina (Carmel),MERCURI Rina,CURRAN Doug,ZAPPACOSTA Dino
PR,Griffith Pre-Poll,7496,Formal,MP,NAPOLI Anne,CURRAN Doug,MERCURI Rina,LA ROCCA Mariacarmina (Carmel),ZAPPACOSTA Dino
PR,Griffith Pre-Poll,7497,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7498,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7499,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7500,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7501,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7502,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7503,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7504,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7505,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7506,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7507,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7508,Formal,MP,NAPOLI Anne,LA ROCCA Mariacarmina (Carmel),skipped,skipped,skipped
PR,Griffith Pre-Poll,7509,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7510,Formal,MP,NAPOLI Anne,ZAPPACOSTA Dino,MERCURI Rina,LA ROCCA Mariacarmina (Carmel),CURRAN Doug
PR,Griffith Pre-Poll,7511,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7512,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7513,Formal,MP,NAPOLI Anne,CURRAN Doug,LA ROCCA Mariacarmina (Carmel),MERCURI Rina,ZAPPACOSTA Dino
PR,Griffith Pre-Poll,7514,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7515,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7516,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7517,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7518,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7519,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7520,Formal,MP,NAPOLI Anne,MERCURI Rina,skipped,skipped,skipped
PR,Griffith Pre-Poll,7521,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7522,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7523,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7524,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7525,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7526,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7527,Formal,MP,NAPOLI Anne,CURRAN Doug,MERCURI Rina,LA ROCCA Mariacarmina (Carmel),ZAPPACOSTA Dino
PR,Griffith Pre-Poll,7528,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7529,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7530,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7531,Formal,MP,NAPOLI Anne,MERCURI Rina,skipped,skipped,skipped
PR,Griffith Pre-Poll,7532,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7533,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7534,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7535,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7536,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7537,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7538,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7539,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7540,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7541,Formal,MP,NAPOLI Anne,MERCURI Rina,skipped,skipped,skipped
PR,Griffith Pre-Poll,7542,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7543,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7544,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7545,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7546,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7547,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7548,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7549,Formal,MP,NAPOLI Anne,MERCURI Rina,CURRAN Doug,LA ROCCA Mariacarmina (Carmel),ZAPPACOSTA Dino
PR,Griffith Pre-Poll,7550,Formal,MP,NAPOLI Anne,ZAPPACOSTA Dino,MERCURI Rina,LA ROCCA Mariacarmina (Carmel),CURRAN Doug
PR,Griffith Pre-Poll,7551,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7552,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7553,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7554,Formal,MP,NAPOLI Anne,ZAPPACOSTA Dino,MERCURI Rina,LA ROCCA Mariacarmina (Carmel),CURRAN Doug
PR,Griffith Pre-Poll,7555,Formal,MP,NAPOLI Anne,MERCURI Rina,skipped,skipped,skipped
PR,Griffith Pre-Poll,7556,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7557,Formal,MP,NAPOLI Anne,ZAPPACOSTA Dino,CURRAN Doug,MERCURI Rina,LA ROCCA Mariacarmina (Carmel)
PR,Griffith Pre-Poll,7558,Formal,MP,NAPOLI Anne,CURRAN Doug,MERCURI Rina,LA ROCCA Mariacarmina (Carmel),ZAPPACOSTA Dino
PR,Griffith Pre-Poll,7559,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7560,Formal,MP,NAPOLI Anne,ZAPPACOSTA Dino,MERCURI Rina,LA ROCCA Mariacarmina (Carmel),CURRAN Doug
PR,Griffith Pre-Poll,7561,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7562,Formal,MP,NAPOLI Anne,LA ROCCA Mariacarmina (Carmel),CURRAN Doug,MERCURI Rina,ZAPPACOSTA Dino
PR,Griffith Pre-Poll,7563,Formal,MP,NAPOLI Anne,ZAPPACOSTA Dino,MERCURI Rina,LA ROCCA Mariacarmina (Carmel),CURRAN Doug
PR,Griffith Pre-Poll,7564,Formal,MP,NAPOLI Anne,CURRAN Doug,skipped,skipped,skipped
PR,Griffith Pre-Poll,7565,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7566,Formal,MP,NAPOLI Anne,CURRAN Doug,skipped,skipped,skipped
PR,Griffith Pre-Poll,7567,Formal,MP,NAPOLI Anne,CURRAN Doug,skipped,skipped,skipped
PR,Griffith Pre-Poll,7568,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7569,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7570,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7571,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7572,Formal,MP,NAPOLI Anne,CURRAN Doug,skipped,skipped,skipped
PR,Griffith Pre-Poll,7573,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7574,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7575,Formal,MP,NAPOLI Anne,CURRAN Doug,skipped,skipped,skipped
PR,Griffith Pre-Poll,7576,Formal,MP,NAPOLI Anne,CURRAN Doug,MERCURI Rina,ZAPPACOSTA Dino,LA ROCCA Mariacarmina (Carmel)
PR,Griffith Pre-Poll,7577,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7578,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7579,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7580,Formal,MP,NAPOLI Anne,MERCURI Rina,LA ROCCA Mariacarmina (Carmel),CURRAN Doug,ZAPPACOSTA Dino
PR,Griffith Pre-Poll,7581,Formal,MP,NAPOLI Anne,MERCURI Rina,LA ROCCA Mariacarmina (Carmel),ZAPPACOSTA Dino,CURRAN Doug
PR,Griffith Pre-Poll,7582,Formal,MP,NAPOLI Anne,MERCURI Rina,ZAPPACOSTA Dino,LA ROCCA Mariacarmina (Carmel),CURRAN Doug
PR,Griffith Pre-Poll,7583,Formal,MP,NAPOLI Anne,ZAPPACOSTA Dino,MERCURI Rina,LA ROCCA Mariacarmina (Carmel),CURRAN Doug
PR,Griffith Pre-Poll,7584,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7585,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7586,Formal,MP,NAPOLI Anne,MERCURI Rina,LA ROCCA Mariacarmina (Carmel),skipped,skipped
PR,Griffith Pre-Poll,7587,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7588,Formal,MP,NAPOLI Anne,MERCURI Rina,CURRAN Doug,LA ROCCA Mariacarmina (Carmel),skipped
PR,Griffith Pre-Poll,7589,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7590,Formal,MP,NAPOLI Anne,MERCURI Rina,skipped,skipped,skipped
PR,Griffith Pre-Poll,7591,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7592,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7593,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7594,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7595,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7596,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7597,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7598,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7599,Formal,MP,NAPOLI Anne,MERCURI Rina,ZAPPACOSTA Dino,LA ROCCA Mariacarmina (Carmel),CURRAN Doug
PR,Griffith Pre-Poll,7600,Formal,MP,NAPOLI Anne,ZAPPACOSTA Dino,LA ROCCA Mariacarmina (Carmel),MERCURI Rina,CURRAN Doug
PR,Griffith Pre-Poll,7601,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7602,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7603,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7604,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7605,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7606,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7607,Formal,MP,NAPOLI Anne,ZAPPACOSTA Dino,skipped,skipped,skipped
PR,Griffith Pre-Poll,7608,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7609,Formal,MP,NAPOLI Anne,ZAPPACOSTA Dino,LA ROCCA Mariacarmina (Carmel),MERCURI Rina,CURRAN Doug
PR,Griffith Pre-Poll,7610,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7611,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7612,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7613,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7614,Formal,MP,NAPOLI Anne,LA ROCCA Mariacarmina (Carmel),MERCURI Rina,CURRAN Doug,ZAPPACOSTA Dino
PR,Griffith Pre-Poll,7615,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7616,Formal,MP,NAPOLI Anne,ZAPPACOSTA Dino,CURRAN Doug,MERCURI Rina,LA ROCCA Mariacarmina (Carmel)
PR,Griffith Pre-Poll,7617,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7618,Formal,MP,NAPOLI Anne,LA ROCCA Mariacarmina (Carmel),ZAPPACOSTA Dino,CURRAN Doug,MERCURI Rina
PR,Griffith Pre-Poll,7619,Formal,MP,NAPOLI Anne,ZAPPACOSTA Dino,skipped,skipped,skipped
PR,Griffith Pre-Poll,7620,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7621,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7622,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7623,Formal,MP,NAPOLI Anne,LA ROCCA Mariacarmina (Carmel),ZAPPACOSTA Dino,CURRAN Doug,MERCURI Rina
PR,Griffith Pre-Poll,7624,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
PR,Griffith Pre-Poll,7625,Formal,MP,NAPOLI Anne,LA ROCCA Mariacarmina (Carmel),MERCURI Rina,CURRAN Doug,ZAPPACOSTA Dino
PR,Griffith Pre-Poll,7626,Formal,MP,NAPOLI Anne,ZAPPACOSTA Dino,skipped,skipped,skipped
PR,Griffith Pre-Poll,7627,Formal,MP,NAPOLI Anne,skipped,skipped,skipped,skipped
