VoteType,Venue/VoteSubType,BPNumber,Formality,Type,rank1,rank2,rank3,rank4,numSeats,numCands
iVote,Enrolment/NAMAV,7083,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7084,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7085,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7086,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7087,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7088,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7089,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7090,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7091,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7092,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7093,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7094,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7095,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7096,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7097,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7098,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7099,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7100,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7101,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7102,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7103,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7104,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7105,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7106,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7107,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7108,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7109,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7110,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7111,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7112,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7113,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7114,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7115,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7116,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7117,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7118,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7119,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7120,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7121,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7122,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7123,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7124,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7125,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7126,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7127,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7128,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7129,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7130,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7131,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7132,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7133,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7134,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7135,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7136,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7137,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7138,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7139,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7140,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7141,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7142,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7143,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7144,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7145,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7146,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7147,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7148,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7149,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7150,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7151,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7152,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7153,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7154,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7155,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7156,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7157,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7158,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7159,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7160,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7161,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7162,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7163,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7164,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7165,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7166,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7167,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7168,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7169,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7170,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7171,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7172,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7173,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7174,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7175,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7176,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7177,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7178,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7179,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7180,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7181,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7182,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7183,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7184,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7185,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7186,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7187,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7188,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7189,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7190,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7191,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7192,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7193,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7194,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7195,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7196,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7197,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7198,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7199,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7200,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7201,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7202,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7203,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7204,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7205,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7206,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7207,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7208,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7209,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7210,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7211,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7212,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7213,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7214,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7215,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7216,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7217,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7218,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7219,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7220,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7221,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7222,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7223,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7224,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7225,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7226,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7227,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7228,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7229,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7230,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7231,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7232,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7233,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7234,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7235,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7236,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7237,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7238,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7239,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7240,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7241,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7242,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7243,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7244,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7245,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7246,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7247,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7248,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7249,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7250,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7251,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7252,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7253,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7254,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7255,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7256,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7257,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7258,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7259,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7260,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7261,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7262,Formal,MP,GUAZZAROTTO David,WILLIAMS Ross,QUINN Richard,MILES Zac,1,5
iVote,Enrolment/NAMAV,7263,Formal,MP,GUAZZAROTTO David,QUINN Richard,WILLIAMS Ross,MILES Zac,1,5
iVote,Enrolment/NAMAV,7264,Formal,MP,GUAZZAROTTO David,MILES Zac,QUINN Richard,WILLIAMS Ross,1,5
iVote,Enrolment/NAMAV,7265,Formal,MP,GUAZZAROTTO David,WILLIAMS Ross,QUINN Richard,MILES Zac,1,5
iVote,Enrolment/NAMAV,7266,Formal,MP,GUAZZAROTTO David,MILES Zac,QUINN Richard,WILLIAMS Ross,1,5
iVote,Enrolment/NAMAV,7267,Formal,MP,GUAZZAROTTO David,QUINN Richard,WILLIAMS Ross,MILES Zac,1,5
iVote,Enrolment/NAMAV,7268,Formal,MP,GUAZZAROTTO David,MILES Zac,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7269,Formal,MP,GUAZZAROTTO David,MILES Zac,QUINN Richard,WILLIAMS Ross,1,5
iVote,Enrolment/NAMAV,7270,Formal,MP,GUAZZAROTTO David,MILES Zac,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7271,Formal,MP,GUAZZAROTTO David,MILES Zac,QUINN Richard,WILLIAMS Ross,1,5
iVote,Enrolment/NAMAV,7272,Formal,MP,GUAZZAROTTO David,WILLIAMS Ross,QUINN Richard,MILES Zac,1,5
iVote,Enrolment/NAMAV,7273,Formal,MP,GUAZZAROTTO David,QUINN Richard,MILES Zac,WILLIAMS Ross,1,5
iVote,Enrolment/NAMAV,7274,Formal,MP,GUAZZAROTTO David,MILES Zac,QUINN Richard,WILLIAMS Ross,1,5
iVote,Enrolment/NAMAV,7275,Formal,MP,GUAZZAROTTO David,MILES Zac,WILLIAMS Ross,QUINN Richard,1,5
iVote,Enrolment/NAMAV,7276,Formal,MP,GUAZZAROTTO David,QUINN Richard,MILES Zac,WILLIAMS Ross,1,5
iVote,Enrolment/NAMAV,7277,Formal,MP,GUAZZAROTTO David,MILES Zac,QUINN Richard,WILLIAMS Ross,1,5
iVote,Enrolment/NAMAV,7278,Formal,MP,GUAZZAROTTO David,QUINN Richard,MILES Zac,WILLIAMS Ross,1,5
iVote,Enrolment/NAMAV,7279,Formal,MP,GUAZZAROTTO David,MILES Zac,WILLIAMS Ross,QUINN Richard,1,5
iVote,Enrolment/NAMAV,7280,Formal,MP,GUAZZAROTTO David,QUINN Richard,MILES Zac,WILLIAMS Ross,1,5
iVote,Enrolment/NAMAV,7281,Formal,MP,GUAZZAROTTO David,QUINN Richard,WILLIAMS Ross,MILES Zac,1,5
iVote,Enrolment/NAMAV,7282,Formal,MP,GUAZZAROTTO David,MILES Zac,QUINN Richard,WILLIAMS Ross,1,5
iVote,Enrolment/NAMAV,7283,Formal,MP,GUAZZAROTTO David,QUINN Richard,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7284,Formal,MP,GUAZZAROTTO David,MILES Zac,WILLIAMS Ross,QUINN Richard,1,5
iVote,Enrolment/NAMAV,7285,Formal,MP,GUAZZAROTTO David,WILLIAMS Ross,QUINN Richard,MILES Zac,1,5
iVote,Enrolment/NAMAV,7286,Formal,MP,GUAZZAROTTO David,MILES Zac,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7287,Formal,MP,GUAZZAROTTO David,QUINN Richard,WILLIAMS Ross,MILES Zac,1,5
iVote,Enrolment/NAMAV,7288,Formal,MP,GUAZZAROTTO David,QUINN Richard,WILLIAMS Ross,MILES Zac,1,5
iVote,Enrolment/NAMAV,7289,Formal,MP,GUAZZAROTTO David,WILLIAMS Ross,QUINN Richard,MILES Zac,1,5
iVote,Enrolment/NAMAV,7290,Formal,MP,GUAZZAROTTO David,WILLIAMS Ross,QUINN Richard,MILES Zac,1,5
iVote,Enrolment/NAMAV,7291,Formal,MP,GUAZZAROTTO David,QUINN Richard,WILLIAMS Ross,MILES Zac,1,5
iVote,Enrolment/NAMAV,7292,Formal,MP,GUAZZAROTTO David,WILLIAMS Ross,QUINN Richard,MILES Zac,1,5
iVote,Enrolment/NAMAV,7293,Formal,MP,GUAZZAROTTO David,QUINN Richard,WILLIAMS Ross,MILES Zac,1,5
iVote,Enrolment/NAMAV,7294,Formal,MP,GUAZZAROTTO David,MILES Zac,QUINN Richard,WILLIAMS Ross,1,5
iVote,Enrolment/NAMAV,7295,Formal,MP,GUAZZAROTTO David,QUINN Richard,WILLIAMS Ross,MILES Zac,1,5
iVote,Enrolment/NAMAV,7296,Formal,MP,GUAZZAROTTO David,MILES Zac,QUINN Richard,WILLIAMS Ross,1,5
iVote,Enrolment/NAMAV,7297,Formal,MP,GUAZZAROTTO David,MILES Zac,QUINN Richard,WILLIAMS Ross,1,5
iVote,Enrolment/NAMAV,7298,Formal,MP,GUAZZAROTTO David,QUINN Richard,MILES Zac,WILLIAMS Ross,1,5
iVote,Enrolment/NAMAV,7299,Formal,MP,GUAZZAROTTO David,QUINN Richard,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7300,Formal,MP,GUAZZAROTTO David,MILES Zac,WILLIAMS Ross,QUINN Richard,1,5
iVote,Enrolment/NAMAV,7301,Formal,MP,GUAZZAROTTO David,MILES Zac,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7302,Formal,MP,GUAZZAROTTO David,MILES Zac,QUINN Richard,WILLIAMS Ross,1,5
iVote,Enrolment/NAMAV,7303,Formal,MP,GUAZZAROTTO David,MILES Zac,QUINN Richard,WILLIAMS Ross,1,5
iVote,Enrolment/NAMAV,7304,Formal,MP,GUAZZAROTTO David,WILLIAMS Ross,QUINN Richard,MILES Zac,1,5
iVote,Enrolment/NAMAV,7305,Formal,MP,GUAZZAROTTO David,QUINN Richard,MILES Zac,WILLIAMS Ross,1,5
iVote,Enrolment/NAMAV,7306,Formal,MP,GUAZZAROTTO David,QUINN Richard,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7307,Formal,MP,GUAZZAROTTO David,MILES Zac,WILLIAMS Ross,QUINN Richard,1,5
iVote,Enrolment/NAMAV,7308,Formal,MP,GUAZZAROTTO David,MILES Zac,QUINN Richard,WILLIAMS Ross,1,5
iVote,Enrolment/NAMAV,7309,Formal,MP,GUAZZAROTTO David,WILLIAMS Ross,QUINN Richard,MILES Zac,1,5
iVote,Enrolment/NAMAV,7310,Formal,MP,GUAZZAROTTO David,WILLIAMS Ross,QUINN Richard,skipped,1,5
iVote,Enrolment/NAMAV,7311,Formal,MP,GUAZZAROTTO David,QUINN Richard,WILLIAMS Ross,MILES Zac,1,5
iVote,Enrolment/NAMAV,7312,Formal,MP,GUAZZAROTTO David,QUINN Richard,WILLIAMS Ross,MILES Zac,1,5
iVote,Enrolment/NAMAV,7313,Formal,MP,GUAZZAROTTO David,QUINN Richard,WILLIAMS Ross,MILES Zac,1,5
iVote,Enrolment/NAMAV,7314,Formal,MP,GUAZZAROTTO David,QUINN Richard,MILES Zac,WILLIAMS Ross,1,5
iVote,Enrolment/NAMAV,7315,Formal,MP,GUAZZAROTTO David,QUINN Richard,WILLIAMS Ross,MILES Zac,1,5
iVote,Enrolment/NAMAV,7316,Formal,MP,GUAZZAROTTO David,MILES Zac,QUINN Richard,WILLIAMS Ross,1,5
iVote,Enrolment/NAMAV,7317,Formal,MP,GUAZZAROTTO David,MILES Zac,QUINN Richard,WILLIAMS Ross,1,5
iVote,Enrolment/NAMAV,7318,Formal,MP,GUAZZAROTTO David,MILES Zac,QUINN Richard,WILLIAMS Ross,1,5
iVote,Enrolment/NAMAV,7319,Formal,MP,GUAZZAROTTO David,MILES Zac,QUINN Richard,WILLIAMS Ross,1,5
iVote,Enrolment/NAMAV,7320,Formal,MP,GUAZZAROTTO David,WILLIAMS Ross,QUINN Richard,MILES Zac,1,5
iVote,Enrolment/NAMAV,7321,Formal,MP,GUAZZAROTTO David,MILES Zac,QUINN Richard,WILLIAMS Ross,1,5
iVote,Enrolment/NAMAV,7322,Formal,MP,GUAZZAROTTO David,WILLIAMS Ross,QUINN Richard,MILES Zac,1,5
iVote,Enrolment/NAMAV,7323,Formal,MP,GUAZZAROTTO David,MILES Zac,WILLIAMS Ross,QUINN Richard,1,5
iVote,Enrolment/NAMAV,7324,Formal,MP,GUAZZAROTTO David,QUINN Richard,WILLIAMS Ross,MILES Zac,1,5
iVote,Enrolment/NAMAV,7325,Formal,MP,GUAZZAROTTO David,QUINN Richard,WILLIAMS Ross,MILES Zac,1,5
iVote,Enrolment/NAMAV,7326,Formal,MP,GUAZZAROTTO David,WILLIAMS Ross,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7327,Formal,MP,GUAZZAROTTO David,MILES Zac,WILLIAMS Ross,QUINN Richard,1,5
iVote,Enrolment/NAMAV,7328,Formal,MP,GUAZZAROTTO David,MILES Zac,WILLIAMS Ross,QUINN Richard,1,5
iVote,Enrolment/NAMAV,7329,Formal,MP,GUAZZAROTTO David,MILES Zac,WILLIAMS Ross,QUINN Richard,1,5
iVote,Enrolment/NAMAV,7330,Formal,MP,GUAZZAROTTO David,MILES Zac,QUINN Richard,WILLIAMS Ross,1,5
