file,candidate_removed,plurality,IRV,top-two,top-3-truncation,condorcet,smith,smith-plurality,smith-irv,minimax,smith-minimax,ranked-pairs,bucklin,approval,irv-rank
raw_data/australia/processed_data/Australia_NSW_LegAssembly_2017_ByElections/SB1701 LA Pref Data_NA_Gosford.csv,TESCH Liesl,{'PILON Jilly'},{'PILON Jilly'},{'PILON Jilly'},{'PILON Jilly'},{'PILON Jilly'},{'PILON Jilly'},{'PILON Jilly'},{'PILON Jilly'},{'PILON Jilly'},{'PILON Jilly'},{'PILON Jilly'},{'PILON Jilly'},{'PILON Jilly'},"{'TESCH Liesl': {'status': 'Elected', 'round': 3}, 'PILON Jilly': {'status': 'Remaining', 'round': 3}, 'BOYD Abigail': {'status': 'Remaining', 'round': 3}, 'FREEMAN Larry': {'status': 'Remaining', 'round': 3}, 'WAGSTAFF Skyla': {'status': 'Eliminated', 'round': 2}, 'CHURCH Andrew': {'status': 'Eliminated', 'round': 1}}"
raw_data/australia/processed_data/Australia_NSW_LegAssembly_2017_ByElections/SB1701 LA Pref Data_NA_Gosford.csv,WAGSTAFF Skyla,{'TESCH Liesl'},{'TESCH Liesl'},{'TESCH Liesl'},{'TESCH Liesl'},{'TESCH Liesl'},{'TESCH Liesl'},{'TESCH Liesl'},{'TESCH Liesl'},{'TESCH Liesl'},{'TESCH Liesl'},{'TESCH Liesl'},{'TESCH Liesl'},{'TESCH Liesl'},"{'TESCH Liesl': {'status': 'Elected', 'round': 3}, 'PILON Jilly': {'status': 'Remaining', 'round': 3}, 'BOYD Abigail': {'status': 'Remaining', 'round': 3}, 'FREEMAN Larry': {'status': 'Remaining', 'round': 3}, 'WAGSTAFF Skyla': {'status': 'Eliminated', 'round': 2}, 'CHURCH Andrew': {'status': 'Eliminated', 'round': 1}}"
raw_data/australia/processed_data/Australia_NSW_LegAssembly_2017_ByElections/SB1701 LA Pref Data_NA_Gosford.csv,BOYD Abigail,{'TESCH Liesl'},{'TESCH Liesl'},{'TESCH Liesl'},{'TESCH Liesl'},{'TESCH Liesl'},{'TESCH Liesl'},{'TESCH Liesl'},{'TESCH Liesl'},{'TESCH Liesl'},{'TESCH Liesl'},{'TESCH Liesl'},{'TESCH Liesl'},{'TESCH Liesl'},"{'TESCH Liesl': {'status': 'Elected', 'round': 3}, 'PILON Jilly': {'status': 'Remaining', 'round': 3}, 'BOYD Abigail': {'status': 'Remaining', 'round': 3}, 'FREEMAN Larry': {'status': 'Remaining', 'round': 3}, 'WAGSTAFF Skyla': {'status': 'Eliminated', 'round': 2}, 'CHURCH Andrew': {'status': 'Eliminated', 'round': 1}}"
raw_data/australia/processed_data/Australia_NSW_LegAssembly_2017_ByElections/SB1701 LA Pref Data_NA_Gosford.csv,CHURCH Andrew,{'TESCH Liesl'},{'TESCH Liesl'},{'TESCH Liesl'},{'TESCH Liesl'},{'TESCH Liesl'},{'TESCH Liesl'},{'TESCH Liesl'},{'TESCH Liesl'},{'TESCH Liesl'},{'TESCH Liesl'},{'TESCH Liesl'},{'TESCH Liesl'},{'TESCH Liesl'},"{'TESCH Liesl': {'status': 'Elected', 'round': 3}, 'PILON Jilly': {'status': 'Remaining', 'round': 3}, 'BOYD Abigail': {'status': 'Remaining', 'round': 3}, 'FREEMAN Larry': {'status': 'Remaining', 'round': 3}, 'WAGSTAFF Skyla': {'status': 'Eliminated', 'round': 2}, 'CHURCH Andrew': {'status': 'Eliminated', 'round': 1}}"
raw_data/australia/processed_data/Australia_NSW_LegAssembly_2017_ByElections/SB1701 LA Pref Data_NA_Gosford.csv,PILON Jilly,{'TESCH Liesl'},{'TESCH Liesl'},{'TESCH Liesl'},{'TESCH Liesl'},{'TESCH Liesl'},{'TESCH Liesl'},{'TESCH Liesl'},{'TESCH Liesl'},{'TESCH Liesl'},{'TESCH Liesl'},{'TESCH Liesl'},{'TESCH Liesl'},{'TESCH Liesl'},"{'TESCH Liesl': {'status': 'Elected', 'round': 3}, 'PILON Jilly': {'status': 'Remaining', 'round': 3}, 'BOYD Abigail': {'status': 'Remaining', 'round': 3}, 'FREEMAN Larry': {'status': 'Remaining', 'round': 3}, 'WAGSTAFF Skyla': {'status': 'Eliminated', 'round': 2}, 'CHURCH Andrew': {'status': 'Eliminated', 'round': 1}}"
raw_data/australia/processed_data/Australia_NSW_LegAssembly_2017_ByElections/SB1702 LA Pref Data_NA_Blacktown.csv,none,{'BALI Stephen'},{'BALI Stephen'},{'BALI Stephen'},{'BALI Stephen'},{'BALI Stephen'},{'BALI Stephen'},{'BALI Stephen'},{'BALI Stephen'},{'BALI Stephen'},{'BALI Stephen'},{'BALI Stephen'},{'BALI Stephen'},{'BALI Stephen'},"{'BALI Stephen': {'status': 'Elected', 'round': 1}, 'GREEN Josh': {'status': 'Remaining', 'round': 1}, 'WINSLOW Chris': {'status': 'Remaining', 'round': 1}, 'SINGHA Vivek': {'status': 'Remaining', 'round': 1}}"
raw_data/australia/processed_data/Australia_NSW_LegAssembly_2017_ByElections/SB1702 LA Pref Data_NA_Blacktown.csv,GREEN Josh,{'BALI Stephen'},{'BALI Stephen'},{'BALI Stephen'},{'BALI Stephen'},{'BALI Stephen'},{'BALI Stephen'},{'BALI Stephen'},{'BALI Stephen'},{'BALI Stephen'},{'BALI Stephen'},{'BALI Stephen'},{'BALI Stephen'},{'BALI Stephen'},"{'BALI Stephen': {'status': 'Elected', 'round': 1}, 'GREEN Josh': {'status': 'Remaining', 'round': 1}, 'WINSLOW Chris': {'status': 'Remaining', 'round': 1}, 'SINGHA Vivek': {'status': 'Remaining', 'round': 1}}"
raw_data/australia/processed_data/Australia_NSW_LegAssembly_2017_ByElections/SB1702 LA Pref Data_NA_Blacktown.csv,BALI Stephen,{'GREEN Josh'},{'GREEN Josh'},{'GREEN Josh'},{'GREEN Josh'},{'GREEN Josh'},{'GREEN Josh'},{'GREEN Josh'},{'GREEN Josh'},{'GREEN Josh'},{'GREEN Josh'},{'GREEN Josh'},"{'GREEN Josh', 'WINSLOW Chris', 'SINGHA Vivek'}",{'GREEN Josh'},"{'BALI Stephen': {'status': 'Elected', 'round': 1}, 'GREEN Josh': {'status': 'Remaining', 'round': 1}, 'WINSLOW Chris': {'status': 'Remaining', 'round': 1}, 'SINGHA Vivek': {'status': 'Remaining', 'round': 1}}"
raw_data/australia/processed_data/Australia_NSW_LegAssembly_2017_ByElections/SB1702 LA Pref Data_NA_Blacktown.csv,WINSLOW Chris,{'BALI Stephen'},{'BALI Stephen'},{'BALI Stephen'},{'BALI Stephen'},{'BALI Stephen'},{'BALI Stephen'},{'BALI Stephen'},{'BALI Stephen'},{'BALI Stephen'},{'BALI Stephen'},{'BALI Stephen'},{'BALI Stephen'},{'BALI Stephen'},"{'BALI Stephen': {'status': 'Elected', 'round': 1}, 'GREEN Josh': {'status': 'Remaining', 'round': 1}, 'WINSLOW Chris': {'status': 'Remaining', 'round': 1}, 'SINGHA Vivek': {'status': 'Remaining', 'round': 1}}"
raw_data/australia/processed_data/Australia_NSW_LegAssembly_2017_ByElections/SB1702 LA Pref Data_NA_Blacktown.csv,SINGHA Vivek,{'BALI Stephen'},{'BALI Stephen'},{'BALI Stephen'},{'BALI Stephen'},{'BALI Stephen'},{'BALI Stephen'},{'BALI Stephen'},{'BALI Stephen'},{'BALI Stephen'},{'BALI Stephen'},{'BALI Stephen'},{'BALI Stephen'},{'BALI Stephen'},"{'BALI Stephen': {'status': 'Elected', 'round': 1}, 'GREEN Josh': {'status': 'Remaining', 'round': 1}, 'WINSLOW Chris': {'status': 'Remaining', 'round': 1}, 'SINGHA Vivek': {'status': 'Remaining', 'round': 1}}"
raw_data/australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Sydney.csv,none,{'GREENWICH Alex'},{'GREENWICH Alex'},{'GREENWICH Alex'},{'GREENWICH Alex'},{'GREENWICH Alex'},{'GREENWICH Alex'},{'GREENWICH Alex'},{'GREENWICH Alex'},{'GREENWICH Alex'},{'GREENWICH Alex'},{'GREENWICH Alex'},{'GREENWICH Alex'},{'GREENWICH Alex'},"{'GREENWICH Alex': {'status': 'Elected', 'round': 5}, 'GANNON Lyndon': {'status': 'Remaining', 'round': 5}, 'HOLDER Jo': {'status': 'Eliminated', 'round': 4}, 'HARMS Jonathan': {'status': 'Eliminated', 'round': 3}, 'DOUSKOU Fiona': {'status': 'Eliminated', 'round': 2}, 'THOMAS Christopher': {'status': 'Eliminated', 'round': 1}}"
raw_data/australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Sydney.csv,THOMAS Christopher,{'GREENWICH Alex'},{'GREENWICH Alex'},{'GREENWICH Alex'},{'GREENWICH Alex'},{'GREENWICH Alex'},{'GREENWICH Alex'},{'GREENWICH Alex'},{'GREENWICH Alex'},{'GREENWICH Alex'},{'GREENWICH Alex'},{'GREENWICH Alex'},{'GREENWICH Alex'},{'GREENWICH Alex'},"{'GREENWICH Alex': {'status': 'Elected', 'round': 5}, 'GANNON Lyndon': {'status': 'Remaining', 'round': 5}, 'HOLDER Jo': {'status': 'Eliminated', 'round': 4}, 'HARMS Jonathan': {'status': 'Eliminated', 'round': 3}, 'DOUSKOU Fiona': {'status': 'Eliminated', 'round': 2}, 'THOMAS Christopher': {'status': 'Eliminated', 'round': 1}}"
raw_data/australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Sydney.csv,HARMS Jonathan,{'GREENWICH Alex'},{'GREENWICH Alex'},{'GREENWICH Alex'},{'GREENWICH Alex'},{'GREENWICH Alex'},{'GREENWICH Alex'},{'GREENWICH Alex'},{'GREENWICH Alex'},{'GREENWICH Alex'},{'GREENWICH Alex'},{'GREENWICH Alex'},{'GREENWICH Alex'},{'GREENWICH Alex'},"{'GREENWICH Alex': {'status': 'Elected', 'round': 5}, 'GANNON Lyndon': {'status': 'Remaining', 'round': 5}, 'HOLDER Jo': {'status': 'Eliminated', 'round': 4}, 'HARMS Jonathan': {'status': 'Eliminated', 'round': 3}, 'DOUSKOU Fiona': {'status': 'Eliminated', 'round': 2}, 'THOMAS Christopher': {'status': 'Eliminated', 'round': 1}}"
raw_data/australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Sydney.csv,DOUSKOU Fiona,{'GREENWICH Alex'},{'GREENWICH Alex'},{'GREENWICH Alex'},{'GREENWICH Alex'},{'GREENWICH Alex'},{'GREENWICH Alex'},{'GREENWICH Alex'},{'GREENWICH Alex'},{'GREENWICH Alex'},{'GREENWICH Alex'},{'GREENWICH Alex'},{'GREENWICH Alex'},{'GREENWICH Alex'},"{'GREENWICH Alex': {'status': 'Elected', 'round': 5}, 'GANNON Lyndon': {'status': 'Remaining', 'round': 5}, 'HOLDER Jo': {'status': 'Eliminated', 'round': 4}, 'HARMS Jonathan': {'status': 'Eliminated', 'round': 3}, 'DOUSKOU Fiona': {'status': 'Eliminated', 'round': 2}, 'THOMAS Christopher': {'status': 'Eliminated', 'round': 1}}"
raw_data/australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Sydney.csv,GANNON Lyndon,{'GREENWICH Alex'},{'GREENWICH Alex'},{'GREENWICH Alex'},{'GREENWICH Alex'},{'GREENWICH Alex'},{'GREENWICH Alex'},{'GREENWICH Alex'},{'GREENWICH Alex'},{'GREENWICH Alex'},{'GREENWICH Alex'},{'GREENWICH Alex'},{'GREENWICH Alex'},{'GREENWICH Alex'},"{'GREENWICH Alex': {'status': 'Elected', 'round': 5}, 'GANNON Lyndon': {'status': 'Remaining', 'round': 5}, 'HOLDER Jo': {'status': 'Eliminated', 'round': 4}, 'HARMS Jonathan': {'status': 'Eliminated', 'round': 3}, 'DOUSKOU Fiona': {'status': 'Eliminated', 'round': 2}, 'THOMAS Christopher': {'status': 'Eliminated', 'round': 1}}"
raw_data/australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Sydney.csv,HOLDER Jo,{'GREENWICH Alex'},{'GREENWICH Alex'},{'GREENWICH Alex'},{'GREENWICH Alex'},{'GREENWICH Alex'},{'GREENWICH Alex'},{'GREENWICH Alex'},{'GREENWICH Alex'},{'GREENWICH Alex'},{'GREENWICH Alex'},{'GREENWICH Alex'},{'GREENWICH Alex'},{'GREENWICH Alex'},"{'GREENWICH Alex': {'status': 'Elected', 'round': 5}, 'GANNON Lyndon': {'status': 'Remaining', 'round': 5}, 'HOLDER Jo': {'status': 'Eliminated', 'round': 4}, 'HARMS Jonathan': {'status': 'Eliminated', 'round': 3}, 'DOUSKOU Fiona': {'status': 'Eliminated', 'round': 2}, 'THOMAS Christopher': {'status': 'Eliminated', 'round': 1}}"
raw_data/australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Sydney.csv,GREENWICH Alex,{'GANNON Lyndon'},{'GANNON Lyndon'},{'GANNON Lyndon'},{'GANNON Lyndon'},{'GANNON Lyndon'},{'GANNON Lyndon'},{'GANNON Lyndon'},{'GANNON Lyndon'},{'GANNON Lyndon'},{'GANNON Lyndon'},{'GANNON Lyndon'},"{'GANNON Lyndon', 'HOLDER Jo'}",{'GANNON Lyndon'},"{'GREENWICH Alex': {'status': 'Elected', 'round': 5}, 'GANNON Lyndon': {'status': 'Remaining', 'round': 5}, 'HOLDER Jo': {'status': 'Eliminated', 'round': 4}, 'HARMS Jonathan': {'status': 'Eliminated', 'round': 3}, 'DOUSKOU Fiona': {'status': 'Eliminated', 'round': 2}, 'THOMAS Christopher': {'status': 'Eliminated', 'round': 1}}"
raw_data/australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Balmain.csv,none,{'PARKER Jamie'},{'PARKER Jamie'},{'PARKER Jamie'},{'PARKER Jamie'},{'PARKER Jamie'},{'PARKER Jamie'},{'PARKER Jamie'},{'PARKER Jamie'},{'PARKER Jamie'},{'PARKER Jamie'},{'PARKER Jamie'},"{'HOWSE Elly', 'PARKER Jamie'}",{'PARKER Jamie'},"{'PARKER Jamie': {'status': 'Elected', 'round': 6}, 'HOWSE Elly': {'status': 'Eliminated', 'round': 5}, 'ZHANG Wenjie (Ben)': {'status': 'Eliminated', 'round': 4}, 'LEONETTI Emilia': {'status': 'Eliminated', 'round': 3}, 'FINLAYSON Anita': {'status': 'Eliminated', 'round': 2}, 'DUNNETT Angela': {'status': 'Eliminated', 'round': 1}}"
raw_data/australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Balmain.csv,LEONETTI Emilia,{'PARKER Jamie'},{'PARKER Jamie'},{'PARKER Jamie'},{'PARKER Jamie'},{'PARKER Jamie'},{'PARKER Jamie'},{'PARKER Jamie'},{'PARKER Jamie'},{'PARKER Jamie'},{'PARKER Jamie'},{'PARKER Jamie'},"{'HOWSE Elly', 'PARKER Jamie'}",{'PARKER Jamie'},"{'PARKER Jamie': {'status': 'Elected', 'round': 6}, 'HOWSE Elly': {'status': 'Eliminated', 'round': 5}, 'ZHANG Wenjie (Ben)': {'status': 'Eliminated', 'round': 4}, 'LEONETTI Emilia': {'status': 'Eliminated', 'round': 3}, 'FINLAYSON Anita': {'status': 'Eliminated', 'round': 2}, 'DUNNETT Angela': {'status': 'Eliminated', 'round': 1}}"
raw_data/australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Balmain.csv,ZHANG Wenjie (Ben),{'PARKER Jamie'},{'PARKER Jamie'},{'PARKER Jamie'},{'PARKER Jamie'},{'PARKER Jamie'},{'PARKER Jamie'},{'PARKER Jamie'},{'PARKER Jamie'},{'PARKER Jamie'},{'PARKER Jamie'},{'PARKER Jamie'},{'PARKER Jamie'},{'PARKER Jamie'},"{'PARKER Jamie': {'status': 'Elected', 'round': 6}, 'HOWSE Elly': {'status': 'Eliminated', 'round': 5}, 'ZHANG Wenjie (Ben)': {'status': 'Eliminated', 'round': 4}, 'LEONETTI Emilia': {'status': 'Eliminated', 'round': 3}, 'FINLAYSON Anita': {'status': 'Eliminated', 'round': 2}, 'DUNNETT Angela': {'status': 'Eliminated', 'round': 1}}"
raw_data/australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Balmain.csv,DUNNETT Angela,{'PARKER Jamie'},{'PARKER Jamie'},{'PARKER Jamie'},{'PARKER Jamie'},{'PARKER Jamie'},{'PARKER Jamie'},{'PARKER Jamie'},{'PARKER Jamie'},{'PARKER Jamie'},{'PARKER Jamie'},{'PARKER Jamie'},"{'HOWSE Elly', 'PARKER Jamie'}",{'PARKER Jamie'},"{'PARKER Jamie': {'status': 'Elected', 'round': 6}, 'HOWSE Elly': {'status': 'Eliminated', 'round': 5}, 'ZHANG Wenjie (Ben)': {'status': 'Eliminated', 'round': 4}, 'LEONETTI Emilia': {'status': 'Eliminated', 'round': 3}, 'FINLAYSON Anita': {'status': 'Eliminated', 'round': 2}, 'DUNNETT Angela': {'status': 'Eliminated', 'round': 1}}"
raw_data/australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Balmain.csv,PARKER Jamie,{'HOWSE Elly'},{'HOWSE Elly'},{'HOWSE Elly'},{'HOWSE Elly'},{'HOWSE Elly'},{'HOWSE Elly'},{'HOWSE Elly'},{'HOWSE Elly'},{'HOWSE Elly'},{'HOWSE Elly'},{'HOWSE Elly'},{'HOWSE Elly'},{'HOWSE Elly'},"{'PARKER Jamie': {'status': 'Elected', 'round': 6}, 'HOWSE Elly': {'status': 'Eliminated', 'round': 5}, 'ZHANG Wenjie (Ben)': {'status': 'Eliminated', 'round': 4}, 'LEONETTI Emilia': {'status': 'Eliminated', 'round': 3}, 'FINLAYSON Anita': {'status': 'Eliminated', 'round': 2}, 'DUNNETT Angela': {'status': 'Eliminated', 'round': 1}}"
raw_data/australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Balmain.csv,HOWSE Elly,{'PARKER Jamie'},{'PARKER Jamie'},{'PARKER Jamie'},{'PARKER Jamie'},{'PARKER Jamie'},{'PARKER Jamie'},{'PARKER Jamie'},{'PARKER Jamie'},{'PARKER Jamie'},{'PARKER Jamie'},{'PARKER Jamie'},{'PARKER Jamie'},{'PARKER Jamie'},"{'PARKER Jamie': {'status': 'Elected', 'round': 6}, 'HOWSE Elly': {'status': 'Eliminated', 'round': 5}, 'ZHANG Wenjie (Ben)': {'status': 'Eliminated', 'round': 4}, 'LEONETTI Emilia': {'status': 'Eliminated', 'round': 3}, 'FINLAYSON Anita': {'status': 'Eliminated', 'round': 2}, 'DUNNETT Angela': {'status': 'Eliminated', 'round': 1}}"
raw_data/australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Balmain.csv,FINLAYSON Anita,{'PARKER Jamie'},{'PARKER Jamie'},{'PARKER Jamie'},{'PARKER Jamie'},{'PARKER Jamie'},{'PARKER Jamie'},{'PARKER Jamie'},{'PARKER Jamie'},{'PARKER Jamie'},{'PARKER Jamie'},{'PARKER Jamie'},"{'HOWSE Elly', 'PARKER Jamie'}",{'PARKER Jamie'},"{'PARKER Jamie': {'status': 'Elected', 'round': 6}, 'HOWSE Elly': {'status': 'Eliminated', 'round': 5}, 'ZHANG Wenjie (Ben)': {'status': 'Eliminated', 'round': 4}, 'LEONETTI Emilia': {'status': 'Eliminated', 'round': 3}, 'FINLAYSON Anita': {'status': 'Eliminated', 'round': 2}, 'DUNNETT Angela': {'status': 'Eliminated', 'round': 1}}"
raw_data/australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Ku-ring-gai.csv,none,{'HENSKENS Alister'},{'HENSKENS Alister'},{'HENSKENS Alister'},{'HENSKENS Alister'},{'HENSKENS Alister'},{'HENSKENS Alister'},{'HENSKENS Alister'},{'HENSKENS Alister'},{'HENSKENS Alister'},{'HENSKENS Alister'},{'HENSKENS Alister'},{'HENSKENS Alister'},{'HENSKENS Alister'},"{'HENSKENS Alister': {'status': 'Elected', 'round': 1}, 'KEELING Amanda': {'status': 'Remaining', 'round': 1}, 'ZHANG Qiu Yue (Viki)': {'status': 'Remaining', 'round': 1}, 'FERRIS Mark': {'status': 'Remaining', 'round': 1}, 'BLOOD Liam': {'status': 'Remaining', 'round': 1}, 'STRAHAN Mitchell': {'status': 'Remaining', 'round': 1}}"
raw_data/australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Ku-ring-gai.csv,HENSKENS Alister,{'KEELING Amanda'},{'KEELING Amanda'},{'KEELING Amanda'},{'KEELING Amanda'},{'KEELING Amanda'},{'KEELING Amanda'},{'KEELING Amanda'},{'KEELING Amanda'},{'KEELING Amanda'},{'KEELING Amanda'},{'KEELING Amanda'},"{'ZHANG Qiu Yue (Viki)', 'KEELING Amanda'}",{'KEELING Amanda'},"{'HENSKENS Alister': {'status': 'Elected', 'round': 1}, 'KEELING Amanda': {'status': 'Remaining', 'round': 1}, 'ZHANG Qiu Yue (Viki)': {'status': 'Remaining', 'round': 1}, 'FERRIS Mark': {'status': 'Remaining', 'round': 1}, 'BLOOD Liam': {'status': 'Remaining', 'round': 1}, 'STRAHAN Mitchell': {'status': 'Remaining', 'round': 1}}"
raw_data/australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Ku-ring-gai.csv,STRAHAN Mitchell,{'HENSKENS Alister'},{'HENSKENS Alister'},{'HENSKENS Alister'},{'HENSKENS Alister'},{'HENSKENS Alister'},{'HENSKENS Alister'},{'HENSKENS Alister'},{'HENSKENS Alister'},{'HENSKENS Alister'},{'HENSKENS Alister'},{'HENSKENS Alister'},{'HENSKENS Alister'},{'HENSKENS Alister'},"{'HENSKENS Alister': {'status': 'Elected', 'round': 1}, 'KEELING Amanda': {'status': 'Remaining', 'round': 1}, 'ZHANG Qiu Yue (Viki)': {'status': 'Remaining', 'round': 1}, 'FERRIS Mark': {'status': 'Remaining', 'round': 1}, 'BLOOD Liam': {'status': 'Remaining', 'round': 1}, 'STRAHAN Mitchell': {'status': 'Remaining', 'round': 1}}"
raw_data/australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Ku-ring-gai.csv,ZHANG Qiu Yue (Viki),{'HENSKENS Alister'},{'HENSKENS Alister'},{'HENSKENS Alister'},{'HENSKENS Alister'},{'HENSKENS Alister'},{'HENSKENS Alister'},{'HENSKENS Alister'},{'HENSKENS Alister'},{'HENSKENS Alister'},{'HENSKENS Alister'},{'HENSKENS Alister'},{'HENSKENS Alister'},{'HENSKENS Alister'},"{'HENSKENS Alister': {'status': 'Elected', 'round': 1}, 'KEELING Amanda': {'status': 'Remaining', 'round': 1}, 'ZHANG Qiu Yue (Viki)': {'status': 'Remaining', 'round': 1}, 'FERRIS Mark': {'status': 'Remaining', 'round': 1}, 'BLOOD Liam': {'status': 'Remaining', 'round': 1}, 'STRAHAN Mitchell': {'status': 'Remaining', 'round': 1}}"
raw_data/australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Ku-ring-gai.csv,KEELING Amanda,{'HENSKENS Alister'},{'HENSKENS Alister'},{'HENSKENS Alister'},{'HENSKENS Alister'},{'HENSKENS Alister'},{'HENSKENS Alister'},{'HENSKENS Alister'},{'HENSKENS Alister'},{'HENSKENS Alister'},{'HENSKENS Alister'},{'HENSKENS Alister'},{'HENSKENS Alister'},{'HENSKENS Alister'},"{'HENSKENS Alister': {'status': 'Elected', 'round': 1}, 'KEELING Amanda': {'status': 'Remaining', 'round': 1}, 'ZHANG Qiu Yue (Viki)': {'status': 'Remaining', 'round': 1}, 'FERRIS Mark': {'status': 'Remaining', 'round': 1}, 'BLOOD Liam': {'status': 'Remaining', 'round': 1}, 'STRAHAN Mitchell': {'status': 'Remaining', 'round': 1}}"
raw_data/australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Ku-ring-gai.csv,BLOOD Liam,{'HENSKENS Alister'},{'HENSKENS Alister'},{'HENSKENS Alister'},{'HENSKENS Alister'},{'HENSKENS Alister'},{'HENSKENS Alister'},{'HENSKENS Alister'},{'HENSKENS Alister'},{'HENSKENS Alister'},{'HENSKENS Alister'},{'HENSKENS Alister'},{'HENSKENS Alister'},{'HENSKENS Alister'},"{'HENSKENS Alister': {'status': 'Elected', 'round': 1}, 'KEELING Amanda': {'status': 'Remaining', 'round': 1}, 'ZHANG Qiu Yue (Viki)': {'status': 'Remaining', 'round': 1}, 'FERRIS Mark': {'status': 'Remaining', 'round': 1}, 'BLOOD Liam': {'status': 'Remaining', 'round': 1}, 'STRAHAN Mitchell': {'status': 'Remaining', 'round': 1}}"
raw_data/australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Ku-ring-gai.csv,FERRIS Mark,{'HENSKENS Alister'},{'HENSKENS Alister'},{'HENSKENS Alister'},{'HENSKENS Alister'},{'HENSKENS Alister'},{'HENSKENS Alister'},{'HENSKENS Alister'},{'HENSKENS Alister'},{'HENSKENS Alister'},{'HENSKENS Alister'},{'HENSKENS Alister'},{'HENSKENS Alister'},{'HENSKENS Alister'},"{'HENSKENS Alister': {'status': 'Elected', 'round': 1}, 'KEELING Amanda': {'status': 'Remaining', 'round': 1}, 'ZHANG Qiu Yue (Viki)': {'status': 'Remaining', 'round': 1}, 'FERRIS Mark': {'status': 'Remaining', 'round': 1}, 'BLOOD Liam': {'status': 'Remaining', 'round': 1}, 'STRAHAN Mitchell': {'status': 'Remaining', 'round': 1}}"
raw_data/australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Bega.csv,none,{'CONSTANCE Andrew'},{'CONSTANCE Andrew'},{'CONSTANCE Andrew'},{'CONSTANCE Andrew'},{'CONSTANCE Andrew'},{'CONSTANCE Andrew'},{'CONSTANCE Andrew'},{'CONSTANCE Andrew'},{'CONSTANCE Andrew'},{'CONSTANCE Andrew'},{'CONSTANCE Andrew'},{'CONSTANCE Andrew'},{'CONSTANCE Andrew'},"{'CONSTANCE Andrew': {'status': 'Elected', 'round': 4}, 'ATKINSON Leanne': {'status': 'Remaining', 'round': 4}, 'DOUGLAS William': {'status': 'Remaining', 'round': 4}, 'THOMAS Eric': {'status': 'Eliminated', 'round': 3}, 'ANDERSON Coral': {'status': 'Eliminated', 'round': 2}, 'SHOOBRIDGE Joshua': {'status': 'Eliminated', 'round': 1}}"
raw_data/australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Bega.csv,ATKINSON Leanne,{'CONSTANCE Andrew'},{'CONSTANCE Andrew'},{'CONSTANCE Andrew'},{'CONSTANCE Andrew'},{'CONSTANCE Andrew'},{'CONSTANCE Andrew'},{'CONSTANCE Andrew'},{'CONSTANCE Andrew'},{'CONSTANCE Andrew'},{'CONSTANCE Andrew'},{'CONSTANCE Andrew'},{'CONSTANCE Andrew'},{'CONSTANCE Andrew'},"{'CONSTANCE Andrew': {'status': 'Elected', 'round': 4}, 'ATKINSON Leanne': {'status': 'Remaining', 'round': 4}, 'DOUGLAS William': {'status': 'Remaining', 'round': 4}, 'THOMAS Eric': {'status': 'Eliminated', 'round': 3}, 'ANDERSON Coral': {'status': 'Eliminated', 'round': 2}, 'SHOOBRIDGE Joshua': {'status': 'Eliminated', 'round': 1}}"
