Index,rank1,rank2,rank3,numSeats,numCands
SP4875,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4876,MATT PACKARD,skipped,skipped,1,3
SP4877,RYAN MILLER,MATT PACKARD,MATTHEW NORMAN BRADLEY,1,3
SP4878,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4879,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP4880,MATT PACKARD,skipped,skipped,1,3
SP4881,MATTHEW NORMAN BRADLEY,RYAN MILLER,MATT PACKARD,1,3
SP4882,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP4883,RYAN MILLER,MATT PACKARD,MATTHEW NORMAN BRADLEY,1,3
SP4884,MATT PACKARD,skipped,skipped,1,3
SP4885,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP4886,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4887,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4888,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP4889,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4890,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4891,MATT PACKARD,skipped,skipped,1,3
SP4892,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4894,RYAN MILLER,MATTHEW NORMAN BRADLEY,MATT PACKARD,1,3
SP4895,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4896,MATTHEW NORMAN BRADLEY,RYAN MILLER,MATT PACKARD,1,3
SP4897,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4898,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4899,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP4900,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4901,MATT PACKARD,skipped,skipped,1,3
SP4902,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP4903,MATT PACKARD,skipped,skipped,1,3
SP4904,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4905,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4906,MATT PACKARD,skipped,skipped,1,3
SP4907,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP4908,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4909,MATT PACKARD,skipped,skipped,1,3
SP4910,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4911,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP4912,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4913,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4914,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP4915,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4916,MATT PACKARD,RYAN MILLER,skipped,1,3
SP4917,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4918,MATT PACKARD,skipped,skipped,1,3
SP4919,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4920,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP4921,MATT PACKARD,skipped,skipped,1,3
SP4922,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP4923,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4924,RYAN MILLER,skipped,skipped,1,3
SP4925,MATTHEW NORMAN BRADLEY,RYAN MILLER,skipped,1,3
SP4926,MATT PACKARD,skipped,skipped,1,3
SP4927,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP4928,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP4929,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4930,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4932,MATTHEW NORMAN BRADLEY,MATT PACKARD,RYAN MILLER,1,3
SP4933,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP4934,RYAN MILLER,MATT PACKARD,MATTHEW NORMAN BRADLEY,1,3
SP4936,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4937,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4938,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP4939,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4940,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP4941,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP4942,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP4943,MATT PACKARD,skipped,skipped,1,3
SP4944,MATT PACKARD,skipped,skipped,1,3
SP4945,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP4946,MATT PACKARD,skipped,skipped,1,3
SP4947,MATT PACKARD,skipped,skipped,1,3
SP4948,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4949,MATTHEW NORMAN BRADLEY,MATT PACKARD,RYAN MILLER,1,3
SP4950,MATT PACKARD,skipped,skipped,1,3
SP4951,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP4952,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4953,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4954,RYAN MILLER,skipped,skipped,1,3
SP4955,RYAN MILLER,MATT PACKARD,MATTHEW NORMAN BRADLEY,1,3
SP4956,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4957,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP4959,MATTHEW NORMAN BRADLEY,RYAN MILLER,MATT PACKARD,1,3
SP4960,MATTHEW NORMAN BRADLEY,RYAN MILLER,MATT PACKARD,1,3
SP4961,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4962,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4963,MATT PACKARD,skipped,skipped,1,3
SP4964,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP4965,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP4966,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4967,MATT PACKARD,skipped,skipped,1,3
SP4968,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4969,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4970,MATTHEW NORMAN BRADLEY,skipped,skipped,1,3
SP4971,MATTHEW NORMAN BRADLEY,RYAN MILLER,MATT PACKARD,1,3
SP4972,RYAN MILLER,MATT PACKARD,MATTHEW NORMAN BRADLEY,1,3
SP4973,MATT PACKARD,skipped,skipped,1,3
SP4975,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP4977,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP4978,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4979,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4980,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4981,MATT PACKARD,skipped,skipped,1,3
SP4982,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4983,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4984,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP4985,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4986,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4987,MATT PACKARD,skipped,skipped,1,3
SP4988,RYAN MILLER,MATTHEW NORMAN BRADLEY,MATT PACKARD,1,3
SP4989,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4990,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4991,RYAN MILLER,MATTHEW NORMAN BRADLEY,MATT PACKARD,1,3
SP4992,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4993,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4994,MATT PACKARD,skipped,skipped,1,3
SP4995,MATT PACKARD,skipped,skipped,1,3
SP4997,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP4998,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP4999,MATT PACKARD,skipped,skipped,1,3
SP5000,MATT PACKARD,MATTHEW NORMAN BRADLEY,skipped,1,3
SP5001,RYAN MILLER,MATT PACKARD,MATTHEW NORMAN BRADLEY,1,3
SP5002,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP5003,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP5004,RYAN MILLER,MATTHEW NORMAN BRADLEY,MATT PACKARD,1,3
SP5005,RYAN MILLER,MATTHEW NORMAN BRADLEY,MATT PACKARD,1,3
SP5006,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP5007,RYAN MILLER,skipped,skipped,1,3
SP5008,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP5009,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP5010,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP5011,RYAN MILLER,MATTHEW NORMAN BRADLEY,MATT PACKARD,1,3
SP5012,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP5013,MATTHEW NORMAN BRADLEY,MATT PACKARD,RYAN MILLER,1,3
SP5014,MATT PACKARD,skipped,skipped,1,3
SP5015,MATT PACKARD,skipped,skipped,1,3
SP5016,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP5017,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP5018,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP5019,RYAN MILLER,MATT PACKARD,MATTHEW NORMAN BRADLEY,1,3
SP5020,MATT PACKARD,skipped,skipped,1,3
SP5021,MATT PACKARD,skipped,skipped,1,3
SP5022,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP5023,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP5024,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP5025,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP5026,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP5027,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP5028,MATT PACKARD,skipped,skipped,1,3
SP5029,MATTHEW NORMAN BRADLEY,RYAN MILLER,MATT PACKARD,1,3
SP5031,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP5032,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP5033,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP5034,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP5035,MATT PACKARD,skipped,skipped,1,3
SP5036,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP5037,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP5038,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP5039,MATT PACKARD,skipped,skipped,1,3
SP5040,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP5041,RYAN MILLER,skipped,skipped,1,3
SP5042,MATT PACKARD,skipped,skipped,1,3
SP5043,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP5044,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP5045,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP5046,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP5047,MATT PACKARD,skipped,skipped,1,3
SP5048,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP5049,MATT PACKARD,skipped,skipped,1,3
SP5050,RYAN MILLER,MATTHEW NORMAN BRADLEY,MATT PACKARD,1,3
SP5051,MATT PACKARD,skipped,skipped,1,3
SP5052,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP5053,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP5054,MATTHEW NORMAN BRADLEY,MATT PACKARD,skipped,1,3
SP5055,MATT PACKARD,skipped,skipped,1,3
SP5056,MATT PACKARD,skipped,skipped,1,3
SP5057,MATT PACKARD,skipped,skipped,1,3
SP5058,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP5059,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP5060,MATT PACKARD,skipped,skipped,1,3
SP5061,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP5062,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP5063,MATT PACKARD,skipped,skipped,1,3
SP5064,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP5065,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP5066,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP5067,RYAN MILLER,MATTHEW NORMAN BRADLEY,MATT PACKARD,1,3
SP5068,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP5069,MATT PACKARD,skipped,skipped,1,3
SP5070,MATT PACKARD,MATTHEW NORMAN BRADLEY,skipped,1,3
SP5071,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP5072,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP5073,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP5074,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP5075,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP5076,RYAN MILLER,MATTHEW NORMAN BRADLEY,MATT PACKARD,1,3
SP5077,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP5078,MATTHEW NORMAN BRADLEY,RYAN MILLER,MATT PACKARD,1,3
SP5079,MATT PACKARD,skipped,skipped,1,3
SP5080,MATT PACKARD,MATTHEW NORMAN BRADLEY,skipped,1,3
SP5081,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP5082,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP5083,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP5084,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP5085,MATT PACKARD,skipped,skipped,1,3
SP5086,MATTHEW NORMAN BRADLEY,RYAN MILLER,MATT PACKARD,1,3
SP5087,RYAN MILLER,MATTHEW NORMAN BRADLEY,skipped,1,3
SP5088,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP5089,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP5090,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP5091,MATT PACKARD,skipped,skipped,1,3
SP5092,MATT PACKARD,skipped,skipped,1,3
SP5093,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP5094,RYAN MILLER,skipped,skipped,1,3
SP5095,MATT PACKARD,skipped,skipped,1,3
SP5096,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP5097,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP5098,MATT PACKARD,skipped,skipped,1,3
SP5099,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP5100,MATT PACKARD,skipped,skipped,1,3
SP5101,MATTHEW NORMAN BRADLEY,MATT PACKARD,RYAN MILLER,1,3
SP5102,MATT PACKARD,skipped,skipped,1,3
SP5103,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP5104,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP5105,RYAN MILLER,MATT PACKARD,MATTHEW NORMAN BRADLEY,1,3
SP5106,MATT PACKARD,skipped,skipped,1,3
SP5107,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP5108,MATTHEW NORMAN BRADLEY,RYAN MILLER,MATT PACKARD,1,3
SP5109,RYAN MILLER,MATT PACKARD,MATTHEW NORMAN BRADLEY,1,3
SP5110,MATT PACKARD,skipped,skipped,1,3
SP5111,MATTHEW NORMAN BRADLEY,RYAN MILLER,MATT PACKARD,1,3
SP5112,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP5113,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP5115,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP5116,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP5117,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP5118,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP5119,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP5120,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP5121,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP5122,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP5123,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP5124,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP5125,MATT PACKARD,skipped,skipped,1,3
SP5126,RYAN MILLER,MATT PACKARD,MATTHEW NORMAN BRADLEY,1,3
SP5127,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP5128,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP5129,MATT PACKARD,skipped,skipped,1,3
SP5130,MATT PACKARD,skipped,skipped,1,3
SP5131,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP5132,MATTHEW NORMAN BRADLEY,MATT PACKARD,RYAN MILLER,1,3
SP5133,MATTHEW NORMAN BRADLEY,RYAN MILLER,MATT PACKARD,1,3
SP5134,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP5135,MATTHEW NORMAN BRADLEY,RYAN MILLER,MATT PACKARD,1,3
SP5136,MATTHEW NORMAN BRADLEY,RYAN MILLER,MATT PACKARD,1,3
SP5137,MATT PACKARD,skipped,skipped,1,3
SP5138,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP5139,MATT PACKARD,skipped,skipped,1,3
SP5140,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP5141,MATT PACKARD,skipped,skipped,1,3
SP5142,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP5143,MATT PACKARD,skipped,skipped,1,3
SP5144,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP5145,MATT PACKARD,skipped,skipped,1,3
SP5146,MATTHEW NORMAN BRADLEY,MATT PACKARD,RYAN MILLER,1,3
SP5147,MATTHEW NORMAN BRADLEY,MATT PACKARD,RYAN MILLER,1,3
SP5148,MATTHEW NORMAN BRADLEY,skipped,skipped,1,3
SP5149,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP5150,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP5151,MATT PACKARD,skipped,skipped,1,3
SP5152,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP5153,RYAN MILLER,MATT PACKARD,MATTHEW NORMAN BRADLEY,1,3
SP5154,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP5155,MATT PACKARD,RYAN MILLER,skipped,1,3
SP5156,MATTHEW NORMAN BRADLEY,skipped,skipped,1,3
SP5157,MATT PACKARD,skipped,skipped,1,3
SP5158,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP5159,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP5160,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP5161,MATT PACKARD,skipped,skipped,1,3
SP5162,MATTHEW NORMAN BRADLEY,MATT PACKARD,RYAN MILLER,1,3
SP5163,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP5164,MATT PACKARD,skipped,skipped,1,3
SP5165,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP5166,MATTHEW NORMAN BRADLEY,RYAN MILLER,MATT PACKARD,1,3
SP5167,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP5168,RYAN MILLER,MATT PACKARD,MATTHEW NORMAN BRADLEY,1,3
SP5169,RYAN MILLER,MATT PACKARD,MATTHEW NORMAN BRADLEY,1,3
SP5170,RYAN MILLER,MATTHEW NORMAN BRADLEY,MATT PACKARD,1,3
SP5171,RYAN MILLER,MATTHEW NORMAN BRADLEY,MATT PACKARD,1,3
SP5172,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP5173,RYAN MILLER,skipped,skipped,1,3
SP5174,MATT PACKARD,skipped,skipped,1,3
SP5175,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP5176,MATT PACKARD,skipped,skipped,1,3
SP5177,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP5178,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP5179,MATT PACKARD,skipped,skipped,1,3
SP5180,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP5181,MATT PACKARD,skipped,skipped,1,3
SP5182,RYAN MILLER,MATTHEW NORMAN BRADLEY,MATT PACKARD,1,3
SP5183,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP5184,MATT PACKARD,skipped,skipped,1,3
SP5185,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP5186,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP5187,RYAN MILLER,MATTHEW NORMAN BRADLEY,MATT PACKARD,1,3
SP5188,MATT PACKARD,skipped,skipped,1,3
SP5189,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP5190,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP5191,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP5192,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP5193,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP5194,MATT PACKARD,skipped,skipped,1,3
SP5195,RYAN MILLER,MATTHEW NORMAN BRADLEY,MATT PACKARD,1,3
SP5196,MATT PACKARD,skipped,skipped,1,3
SP5197,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP5198,MATT PACKARD,skipped,skipped,1,3
SP5199,MATTHEW NORMAN BRADLEY,skipped,skipped,1,3
SP5200,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP5201,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP5202,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP5203,MATT PACKARD,skipped,skipped,1,3
SP5204,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP5205,MATT PACKARD,RYAN MILLER,skipped,1,3
SP5206,MATT PACKARD,skipped,skipped,1,3
SP5207,RYAN MILLER,MATTHEW NORMAN BRADLEY,MATT PACKARD,1,3
SP5208,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP5209,RYAN MILLER,MATTHEW NORMAN BRADLEY,MATT PACKARD,1,3
SP5210,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP5211,MATT PACKARD,skipped,skipped,1,3
SP5212,MATT PACKARD,skipped,skipped,1,3
SP5213,MATT PACKARD,skipped,skipped,1,3
SP5214,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP5215,MATT PACKARD,skipped,skipped,1,3
SP5216,MATTHEW NORMAN BRADLEY,RYAN MILLER,MATT PACKARD,1,3
SP5217,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP5218,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP5219,MATT PACKARD,skipped,skipped,1,3
SP5220,RYAN MILLER,MATT PACKARD,MATTHEW NORMAN BRADLEY,1,3
SP5221,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP5222,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP5223,MATT PACKARD,skipped,skipped,1,3
SP5224,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP5225,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP5226,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP5227,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP5228,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP5229,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP5230,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP5231,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP5232,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
