rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,rank11,Num cands,Num seats
"Allen, Ruth Ryan","Dawson, Bernette J.","Dexter, Emily R.","Fantini, Alfred B.","Bowman, Mannika L.","Wilson, Ayesha","Weinstein, David J.","Kadete, Elechi M.","Lim, Christopher","Rojas Villareal, Jose Luis","Weinstain, Rachel",12,6
"Fantini, Alfred B.","Dexter, Emily R.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Allen, Ruth Ryan","Fantini, Alfred B.","Dexter, Emily R.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Bowman, Mannika L.","Wilson, Ayesha","Dawson, Bernette J.","Kadete, Elechi M.","Dexter, Emily R.","Lim, Christopher",skipped,skipped,skipped,skipped,skipped,12,6
"Weinstein, David J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Rojas Villareal, Jose Luis","Weinstein, David J.","Weinstain, Rachel","Wilson, Ayesha","Allen, Ruth Ryan","Bowman, Mannika L.","Dawson, Bernette J.","Dexter, Emily R.","Fantini, Alfred B.","Kadete, Elechi M.","Lim, Christopher",12,6
"Fantini, Alfred B.","Dexter, Emily R.","Allen, Ruth Ryan","Wilson, Ayesha",skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Dexter, Emily R.","Bowman, Mannika L.","Weinstein, David J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Allen, Ruth Ryan",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Dexter, Emily R.","Weinstein, David J.","Rojas Villareal, Jose Luis","Lim, Christopher","Weinstain, Rachel","Bowman, Mannika L.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,12,6
"Weinstein, David J.","Weinstain, Rachel","Bowman, Mannika L.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Bowman, Mannika L.","Weinstein, David J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Weinstein, David J.","Rojas Villareal, Jose Luis","Dexter, Emily R.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Dexter, Emily R.","Rojas Villareal, Jose Luis","Kadete, Elechi M.","Lim, Christopher","Weinstain, Rachel","Wilson, Ayesha",skipped,skipped,skipped,skipped,skipped,12,6
"Weinstein, David J.","Lim, Christopher","Bowman, Mannika L.","Dawson, Bernette J.","Wilson, Ayesha","Kadete, Elechi M.","Rojas Villareal, Jose Luis","Dexter, Emily R.","Allen, Ruth Ryan","Fantini, Alfred B.","Weinstain, Rachel",12,6
"Weinstain, Rachel","Bowman, Mannika L.","Dawson, Bernette J.","Lim, Christopher","Weinstein, David J.",skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Weinstain, Rachel","Bowman, Mannika L.","Dexter, Emily R.","Fantini, Alfred B.","Dawson, Bernette J.","Rojas Villareal, Jose Luis",skipped,skipped,skipped,skipped,skipped,12,6
"Fantini, Alfred B.","Dexter, Emily R.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Dawson, Bernette J.","Weinstein, David J.","Weinstain, Rachel","Bowman, Mannika L.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Wilson, Ayesha","Fantini, Alfred B.","Lim, Christopher",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Fantini, Alfred B.","Weinstain, Rachel","Allen, Ruth Ryan","Bowman, Mannika L.","Weinstein, David J.",skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Dexter, Emily R.","Rojas Villareal, Jose Luis","Kadete, Elechi M.","Wilson, Ayesha","Weinstein, David J.",skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Rojas Villareal, Jose Luis","Weinstein, David J.","Weinstain, Rachel","Bowman, Mannika L.","Wilson, Ayesha","Kadete, Elechi M.","Lim, Christopher",skipped,skipped,skipped,skipped,12,6
"Fantini, Alfred B.","Lim, Christopher","Allen, Ruth Ryan","Bowman, Mannika L.","Dexter, Emily R.","Wilson, Ayesha","Weinstain, Rachel",skipped,skipped,skipped,skipped,12,6
"Wilson, Ayesha","Weinstain, Rachel","Dawson, Bernette J.","Bowman, Mannika L.","Rojas Villareal, Jose Luis","Allen, Ruth Ryan","Kadete, Elechi M.","Fantini, Alfred B.",skipped,skipped,skipped,12,6
"Lim, Christopher",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Bowman, Mannika L.","Wilson, Ayesha","Dawson, Bernette J.","Kadete, Elechi M.","Rojas Villareal, Jose Luis","Lim, Christopher","Weinstain, Rachel","Fantini, Alfred B.","Weinstein, David J.","Allen, Ruth Ryan",skipped,12,6
"Dawson, Bernette J.","Bowman, Mannika L.","Dexter, Emily R.","Fantini, Alfred B.","Lim, Christopher","Weinstain, Rachel",skipped,skipped,skipped,skipped,skipped,12,6
"Fantini, Alfred B.","Weinstain, Rachel",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Weinstein, David J.","Bowman, Mannika L.","Dawson, Bernette J.","Dexter, Emily R.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Bowman, Mannika L.","Fantini, Alfred B.","Dexter, Emily R.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Wilson, Ayesha",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Fantini, Alfred B.","Bowman, Mannika L.","Dexter, Emily R.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Weinstain, Rachel","Allen, Ruth Ryan","Bowman, Mannika L.","Dawson, Bernette J.","Rojas Villareal, Jose Luis","Kadete, Elechi M.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,12,6
"Fantini, Alfred B.","Allen, Ruth Ryan",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Fantini, Alfred B.","Dexter, Emily R.","Bowman, Mannika L.","Weinstain, Rachel",skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Allen, Ruth Ryan","Bowman, Mannika L.","Rojas Villareal, Jose Luis","Kadete, Elechi M.","Wilson, Ayesha","Dexter, Emily R.","Dawson, Bernette J.","Fantini, Alfred B.","Weinstain, Rachel","Weinstein, David J.","Lim, Christopher",12,6
"Weinstain, Rachel","Dawson, Bernette J.","Wilson, Ayesha","Bowman, Mannika L.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Wilson, Ayesha","Dawson, Bernette J.","Dexter, Emily R.","Weinstain, Rachel","Allen, Ruth Ryan","Bowman, Mannika L.",skipped,skipped,skipped,skipped,skipped,12,6
"Weinstein, David J.","Allen, Ruth Ryan","Lim, Christopher","Rojas Villareal, Jose Luis","Wilson, Ayesha","Dexter, Emily R.",skipped,skipped,skipped,skipped,skipped,12,6
"Wilson, Ayesha","Kadete, Elechi M.","Fantini, Alfred B.","Dexter, Emily R.","Rojas Villareal, Jose Luis","Weinstein, David J.",skipped,skipped,skipped,skipped,skipped,12,6
"Bowman, Mannika L.","Wilson, Ayesha","Allen, Ruth Ryan","Dexter, Emily R.","Dawson, Bernette J.","Weinstain, Rachel","Weinstein, David J.",skipped,skipped,skipped,skipped,12,6
"Dexter, Emily R.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Bowman, Mannika L.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Dexter, Emily R.","Fantini, Alfred B.","Kadete, Elechi M.","Wilson, Ayesha",skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Fantini, Alfred B.","Allen, Ruth Ryan","Weinstein, David J.","Weinstain, Rachel","Wilson, Ayesha","Bowman, Mannika L.",skipped,skipped,skipped,skipped,skipped,12,6
"Bowman, Mannika L.","Allen, Ruth Ryan","Fantini, Alfred B.","Dexter, Emily R.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Bowman, Mannika L.","Dexter, Emily R.","Wilson, Ayesha","Weinstain, Rachel","Dawson, Bernette J.",skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Bowman, Mannika L.","Dexter, Emily R.","Kadete, Elechi M.","Rojas Villareal, Jose Luis","Fantini, Alfred B.","Allen, Ruth Ryan",skipped,skipped,skipped,skipped,skipped,12,6
"Bowman, Mannika L.","Weinstain, Rachel","Dexter, Emily R.","Wilson, Ayesha","Kadete, Elechi M.","Dawson, Bernette J.",skipped,skipped,skipped,skipped,skipped,12,6
"Dawson, Bernette J.","Wilson, Ayesha","Bowman, Mannika L.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Bowman, Mannika L.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Fantini, Alfred B.","Bowman, Mannika L.","Allen, Ruth Ryan",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Dawson, Bernette J.","Weinstain, Rachel","Dexter, Emily R.","Bowman, Mannika L.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Bowman, Mannika L.","Dexter, Emily R.","Wilson, Ayesha",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Weinstein, David J.","Weinstain, Rachel","Dawson, Bernette J.","Bowman, Mannika L.","Allen, Ruth Ryan","Wilson, Ayesha","Dexter, Emily R.","Fantini, Alfred B.","Kadete, Elechi M.","Lim, Christopher","Rojas Villareal, Jose Luis",12,6
"Fantini, Alfred B.","Weinstain, Rachel","Dawson, Bernette J.","Wilson, Ayesha","Rojas Villareal, Jose Luis","Lim, Christopher","Weinstein, David J.",skipped,skipped,skipped,skipped,12,6
"Wilson, Ayesha","Bowman, Mannika L.","Weinstein, David J.","Weinstain, Rachel","Fantini, Alfred B.","Rojas Villareal, Jose Luis","Dawson, Bernette J.",skipped,skipped,skipped,skipped,12,6
"Bowman, Mannika L.","Fantini, Alfred B.","Weinstain, Rachel","Weinstein, David J.","Dexter, Emily R.",skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Bowman, Mannika L.","Dexter, Emily R.","Fantini, Alfred B.","Rojas Villareal, Jose Luis",skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Fantini, Alfred B.","Bowman, Mannika L.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Fantini, Alfred B.","Bowman, Mannika L.","Dexter, Emily R.","Weinstain, Rachel","Wilson, Ayesha","Lim, Christopher",skipped,skipped,skipped,skipped,skipped,12,6
"Bowman, Mannika L.","Dexter, Emily R.","Rojas Villareal, Jose Luis",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Bowman, Mannika L.","Dexter, Emily R.","Fantini, Alfred B.","Wilson, Ayesha","Kadete, Elechi M.","Rojas Villareal, Jose Luis","Weinstein, David J.","Weinstain, Rachel","Lim, Christopher","Dawson, Bernette J.","Allen, Ruth Ryan",12,6
"Allen, Ruth Ryan","Fantini, Alfred B.","Kadete, Elechi M.","Weinstein, David J.","Dawson, Bernette J.",skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Fantini, Alfred B.","Bowman, Mannika L.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Bowman, Mannika L.","Dexter, Emily R.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Rojas Villareal, Jose Luis","Bowman, Mannika L.","Fantini, Alfred B.","Dexter, Emily R.","Allen, Ruth Ryan","Dawson, Bernette J.",skipped,skipped,skipped,skipped,skipped,12,6
"Allen, Ruth Ryan","Weinstain, Rachel","Dexter, Emily R.","Wilson, Ayesha",skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Fantini, Alfred B.","Allen, Ruth Ryan",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Wilson, Ayesha","Dawson, Bernette J.","Dexter, Emily R.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Fantini, Alfred B.","Dexter, Emily R.","Bowman, Mannika L.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Wilson, Ayesha","Weinstein, David J.","Rojas Villareal, Jose Luis","Kadete, Elechi M.","Dexter, Emily R.",skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Rojas Villareal, Jose Luis","Dawson, Bernette J.","Bowman, Mannika L.","Wilson, Ayesha",skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Weinstain, Rachel","Dawson, Bernette J.","Dexter, Emily R.","Bowman, Mannika L.","Wilson, Ayesha","Kadete, Elechi M.",skipped,skipped,skipped,skipped,skipped,12,6
"Bowman, Mannika L.","Dexter, Emily R.","Fantini, Alfred B.","Weinstein, David J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Kadete, Elechi M.","Wilson, Ayesha","Bowman, Mannika L.","Lim, Christopher","Weinstein, David J.","Weinstain, Rachel","Dexter, Emily R.",skipped,skipped,skipped,skipped,12,6
"Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Bowman, Mannika L.","Dawson, Bernette J.","Wilson, Ayesha","Rojas Villareal, Jose Luis",skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Lim, Christopher","Allen, Ruth Ryan","Weinstein, David J.","Weinstain, Rachel","Dexter, Emily R.",skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Lim, Christopher","Bowman, Mannika L.","Dexter, Emily R.","Fantini, Alfred B.","Kadete, Elechi M.",skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Bowman, Mannika L.","Weinstein, David J.","Dexter, Emily R.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Bowman, Mannika L.","Kadete, Elechi M.","Lim, Christopher","Rojas Villareal, Jose Luis","Dawson, Bernette J.","Weinstein, David J.","Wilson, Ayesha","Dexter, Emily R.",skipped,skipped,skipped,12,6
"Wilson, Ayesha","Weinstain, Rachel","Dawson, Bernette J.","Allen, Ruth Ryan",skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Weinstein, David J.","Bowman, Mannika L.","Wilson, Ayesha","Rojas Villareal, Jose Luis","Kadete, Elechi M.","Dexter, Emily R.","Dawson, Bernette J.","Lim, Christopher","Fantini, Alfred B.","Weinstain, Rachel","Allen, Ruth Ryan",12,6
"Bowman, Mannika L.","Lim, Christopher","Wilson, Ayesha","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Wilson, Ayesha","Dawson, Bernette J.","Rojas Villareal, Jose Luis","Bowman, Mannika L.","Kadete, Elechi M.",skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Wilson, Ayesha","Weinstain, Rachel",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Lim, Christopher","Weinstein, David J.","Weinstain, Rachel","Rojas Villareal, Jose Luis","Wilson, Ayesha","Dexter, Emily R.",skipped,skipped,skipped,skipped,skipped,12,6
"Allen, Ruth Ryan","Weinstain, Rachel","Dexter, Emily R.","Fantini, Alfred B.","Rojas Villareal, Jose Luis","Weinstein, David J.","Wilson, Ayesha","Bowman, Mannika L.","Dawson, Bernette J.","Kadete, Elechi M.","Lim, Christopher",12,6
"Dawson, Bernette J.","Wilson, Ayesha","Bowman, Mannika L.","Rojas Villareal, Jose Luis",skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Dexter, Emily R.","Fantini, Alfred B.","Lim, Christopher","Wilson, Ayesha",skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Dexter, Emily R.","Fantini, Alfred B.","Bowman, Mannika L.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Bowman, Mannika L.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Wilson, Ayesha","Dexter, Emily R.","Allen, Ruth Ryan",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Allen, Ruth Ryan","Fantini, Alfred B.","Wilson, Ayesha",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Fantini, Alfred B.","Lim, Christopher","Allen, Ruth Ryan","Wilson, Ayesha","Weinstain, Rachel","Weinstein, David J.",skipped,skipped,skipped,skipped,skipped,12,6
"Bowman, Mannika L.","Dexter, Emily R.","Weinstain, Rachel","Allen, Ruth Ryan",skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Dawson, Bernette J.","Bowman, Mannika L.","Dexter, Emily R.","Lim, Christopher","Wilson, Ayesha","Rojas Villareal, Jose Luis","Weinstein, David J.","Weinstain, Rachel","Kadete, Elechi M.","Allen, Ruth Ryan",skipped,12,6
"Rojas Villareal, Jose Luis","Lim, Christopher","Fantini, Alfred B.","Kadete, Elechi M.","Bowman, Mannika L.",skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Fantini, Alfred B.","Bowman, Mannika L.","Dawson, Bernette J.","Wilson, Ayesha","Weinstein, David J.","Lim, Christopher",skipped,skipped,skipped,skipped,skipped,12,6
"Rojas Villareal, Jose Luis","Lim, Christopher","Kadete, Elechi M.","Dexter, Emily R.","Weinstain, Rachel",skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Allen, Ruth Ryan","Weinstein, David J.","Dawson, Bernette J.","Lim, Christopher","Dexter, Emily R.",skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Dawson, Bernette J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Weinstein, David J.","Weinstain, Rachel","Rojas Villareal, Jose Luis","Lim, Christopher","Dexter, Emily R.","Fantini, Alfred B.","Bowman, Mannika L.",skipped,skipped,skipped,skipped,12,6
"Allen, Ruth Ryan","Fantini, Alfred B.","Bowman, Mannika L.","Dexter, Emily R.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Fantini, Alfred B.","Bowman, Mannika L.","Dawson, Bernette J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Dawson, Bernette J.","Allen, Ruth Ryan","Weinstain, Rachel","Wilson, Ayesha","Bowman, Mannika L.","Dexter, Emily R.","Fantini, Alfred B.","Weinstein, David J.","Kadete, Elechi M.","Lim, Christopher","Rojas Villareal, Jose Luis",12,6
"Bowman, Mannika L.","Dexter, Emily R.","Fantini, Alfred B.","Rojas Villareal, Jose Luis","Weinstein, David J.",skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Bowman, Mannika L.","Fantini, Alfred B.","Dexter, Emily R.","Rojas Villareal, Jose Luis",skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Fantini, Alfred B.","Rojas Villareal, Jose Luis","Bowman, Mannika L.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Bowman, Mannika L.","Wilson, Ayesha","Dexter, Emily R.","Rojas Villareal, Jose Luis",skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Wilson, Ayesha","Bowman, Mannika L.","Weinstein, David J.","Dawson, Bernette J.","Dexter, Emily R.","Weinstain, Rachel","Rojas Villareal, Jose Luis","Kadete, Elechi M.","Allen, Ruth Ryan","Lim, Christopher","Fantini, Alfred B.",12,6
"Bowman, Mannika L.","Dawson, Bernette J.","Dexter, Emily R.","Fantini, Alfred B.","Kadete, Elechi M.","Lim, Christopher","Rojas Villareal, Jose Luis","Weinstein, David J.","Weinstain, Rachel","Wilson, Ayesha","Allen, Ruth Ryan",12,6
"Weinstain, Rachel","Wilson, Ayesha","Dawson, Bernette J.","Dexter, Emily R.","Bowman, Mannika L.","Rojas Villareal, Jose Luis","Weinstein, David J.","Lim, Christopher","Kadete, Elechi M.","Allen, Ruth Ryan","Fantini, Alfred B.",12,6
"Weinstein, David J.","Bowman, Mannika L.","Dawson, Bernette J.","Allen, Ruth Ryan","Fantini, Alfred B.","Lim, Christopher",skipped,skipped,skipped,skipped,skipped,12,6
"Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Bowman, Mannika L.","Dexter, Emily R.","Dawson, Bernette J.","Weinstain, Rachel","Weinstein, David J.",skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Wilson, Ayesha","Kadete, Elechi M.","Weinstein, David J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Weinstein, David J.","Dawson, Bernette J.","Dexter, Emily R.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Bowman, Mannika L.","Wilson, Ayesha","Dawson, Bernette J.","Rojas Villareal, Jose Luis","Kadete, Elechi M.","Dexter, Emily R.",skipped,skipped,skipped,skipped,skipped,12,6
"Lim, Christopher","Rojas Villareal, Jose Luis","Dexter, Emily R.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Wilson, Ayesha","Dexter, Emily R.","Fantini, Alfred B.","Bowman, Mannika L.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Weinstein, David J.","Allen, Ruth Ryan","Bowman, Mannika L.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Bowman, Mannika L.","Weinstein, David J.","Dexter, Emily R.","Allen, Ruth Ryan","Weinstain, Rachel","Dawson, Bernette J.",skipped,skipped,skipped,skipped,skipped,12,6
"Dexter, Emily R.","Kadete, Elechi M.","Rojas Villareal, Jose Luis","Weinstein, David J.","Wilson, Ayesha",skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Weinstain, Rachel","Bowman, Mannika L.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Bowman, Mannika L.","Dawson, Bernette J.","Wilson, Ayesha",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Weinstein, David J.","Dexter, Emily R.","Bowman, Mannika L.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Kadete, Elechi M.","Bowman, Mannika L.","Dexter, Emily R.","Weinstain, Rachel","Rojas Villareal, Jose Luis","Weinstein, David J.",skipped,skipped,skipped,skipped,skipped,12,6
"Dawson, Bernette J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Bowman, Mannika L.","Kadete, Elechi M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Wilson, Ayesha",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Dexter, Emily R.","Weinstain, Rachel","Bowman, Mannika L.","Allen, Ruth Ryan",skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Wilson, Ayesha","Weinstain, Rachel","Bowman, Mannika L.","Lim, Christopher","Dawson, Bernette J.",skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Bowman, Mannika L.","Dexter, Emily R.","Fantini, Alfred B.","Wilson, Ayesha","Weinstein, David J.",skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Weinstain, Rachel",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Fantini, Alfred B.","Bowman, Mannika L.","Weinstain, Rachel","Weinstein, David J.","Dexter, Emily R.",skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Allen, Ruth Ryan","Weinstein, David J.","Rojas Villareal, Jose Luis","Wilson, Ayesha","Bowman, Mannika L.","Dawson, Bernette J.","Dexter, Emily R.","Kadete, Elechi M.","Lim, Christopher","Weinstain, Rachel","Fantini, Alfred B.",12,6
"Bowman, Mannika L.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Dexter, Emily R.","Wilson, Ayesha","Lim, Christopher",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Dexter, Emily R.","Wilson, Ayesha","Dawson, Bernette J.","Rojas Villareal, Jose Luis","Weinstein, David J.",skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Dexter, Emily R.","Rojas Villareal, Jose Luis","Lim, Christopher","Dawson, Bernette J.","Weinstein, David J.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,12,6
"Bowman, Mannika L.","Dexter, Emily R.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Dexter, Emily R.","Weinstain, Rachel","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Bowman, Mannika L.","Dexter, Emily R.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Allen, Ruth Ryan","Dawson, Bernette J.","Kadete, Elechi M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Fantini, Alfred B.","Allen, Ruth Ryan","Wilson, Ayesha",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Dexter, Emily R.","Dawson, Bernette J.","Wilson, Ayesha","Rojas Villareal, Jose Luis","Allen, Ruth Ryan","Bowman, Mannika L.",skipped,skipped,skipped,skipped,skipped,12,6
"Fantini, Alfred B.","Allen, Ruth Ryan","Bowman, Mannika L.","Lim, Christopher","Weinstain, Rachel","Weinstein, David J.","Wilson, Ayesha",skipped,skipped,skipped,skipped,12,6
"Fantini, Alfred B.","Allen, Ruth Ryan","Weinstain, Rachel","Rojas Villareal, Jose Luis","Weinstein, David J.",skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Fantini, Alfred B.","Wilson, Ayesha","Weinstein, David J.","Rojas Villareal, Jose Luis","Dexter, Emily R.","Bowman, Mannika L.","Weinstain, Rachel","Lim, Christopher",skipped,skipped,skipped,12,6
"Weinstain, Rachel","Dawson, Bernette J.","Wilson, Ayesha","Kadete, Elechi M.","Rojas Villareal, Jose Luis","Dexter, Emily R.","Weinstein, David J.","Bowman, Mannika L.",skipped,skipped,skipped,12,6
"Bowman, Mannika L.","Weinstein, David J.","Allen, Ruth Ryan","Wilson, Ayesha","Weinstain, Rachel",skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Allen, Ruth Ryan",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Bowman, Mannika L.","Weinstain, Rachel","Kadete, Elechi M.","Weinstein, David J.","Dawson, Bernette J.","Wilson, Ayesha","Allen, Ruth Ryan","Dexter, Emily R.","Rojas Villareal, Jose Luis","Lim, Christopher",skipped,12,6
"Bowman, Mannika L.","Wilson, Ayesha","Allen, Ruth Ryan",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Weinstain, Rachel","Weinstein, David J.","Allen, Ruth Ryan",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Allen, Ruth Ryan","Fantini, Alfred B.","Bowman, Mannika L.","Kadete, Elechi M.","Rojas Villareal, Jose Luis","Weinstein, David J.","Weinstain, Rachel",skipped,skipped,skipped,skipped,12,6
"Fantini, Alfred B.","Allen, Ruth Ryan",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
