rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,rank11,rank12,rank13,rank14,rank15,rank16,rank17,rank18,rank19,Num cands,Num seats
"Simmons, Denise","Decker, Marjorie C.","Iskovitz, Steve","Murphy, Brian","Pitkin, John","Sullivan, Michael A.","Horowitz, Jacob",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Murphy, Brian","Decker, Marjorie C.","Maher, David P.","Galluccio, Anthony D.","Simmons, Denise","Reeves, Kenneth E.","Sullivan, Michael A.","Toomey, Timothy J., Jr.","King, Ethridge A.","Pitkin, John","Horowitz, Jacob","Peixoto, Helder","Williamson, James M.","Condit, James E., III","Dixon, Vincent Lawrence","Hall, Robert L.","Iskovitz, Steve","Jens, Steven E.","Davis, Henrietta",20,9
"Sullivan, Michael A.","Galluccio, Anthony D.","Maher, David P.","Simmons, Denise","Toomey, Timothy J., Jr.","Pitkin, John","Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Sullivan, Michael A.","Toomey, Timothy J., Jr.","Galluccio, Anthony D.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Galluccio, Anthony D.","Decker, Marjorie C.","Hall, Robert L.","Simmons, Denise","Maher, David P.","Murphy, Brian","Sullivan, Michael A.","Davis, Henrietta","Reeves, Kenneth E.","Dixon, Vincent Lawrence",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Galluccio, Anthony D.","Maher, David P.","Sullivan, Michael A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Sullivan, Michael A.","Galluccio, Anthony D.","Toomey, Timothy J., Jr.","Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Galluccio, Anthony D.","Maher, David P.","Sullivan, Michael A.","Davis, Henrietta","Reeves, Kenneth E.","Toomey, Timothy J., Jr.","Simmons, Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Sullivan, Michael A.","Galluccio, Anthony D.","Maher, David P.","Toomey, Timothy J., Jr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Galluccio, Anthony D.","Maher, David P.","Reeves, Kenneth E.","Sullivan, Michael A.","Toomey, Timothy J., Jr.","Decker, Marjorie C.","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Sullivan, Michael A.","Galluccio, Anthony D.","Maher, David P.","Toomey, Timothy J., Jr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Murphy, Brian","King, Ethridge A.","Simmons, Denise","Davis, Henrietta","Decker, Marjorie C.","Iskovitz, Steve",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Galluccio, Anthony D.","Toomey, Timothy J., Jr.","Maher, David P.","Sullivan, Michael A.","Hall, Robert L.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Iskovitz, Steve","Simmons, Denise","Decker, Marjorie C.","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Maher, David P.","Hall, Robert L.","Simmons, Denise","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Simmons, Denise","Galluccio, Anthony D.","Reeves, Kenneth E.","Maher, David P.","Murphy, Brian","Decker, Marjorie C.","Williamson, James M.","Sullivan, Michael A.","Peixoto, Helder","King, Ethridge A.","Horowitz, Jacob","Davis, Henrietta","Condit, James E., III","Iskovitz, Steve",skipped,skipped,skipped,skipped,skipped,20,9
"Galluccio, Anthony D.","Murphy, Brian","Maher, David P.","Pitkin, John","Simmons, Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Pitkin, John","Hall, Robert L.","Galluccio, Anthony D.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Murphy, Brian","Pitkin, John","Decker, Marjorie C.","Davis, Henrietta","Reeves, Kenneth E.","Simmons, Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Sullivan, Michael A.","Maher, David P.","Toomey, Timothy J., Jr.","Galluccio, Anthony D.","Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Galluccio, Anthony D.","Maher, David P.","Toomey, Timothy J., Jr.","Davis, Henrietta","Decker, Marjorie C.","Sullivan, Michael A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Maher, David P.","Sullivan, Michael A.","Galluccio, Anthony D.","Murphy, Brian",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Murphy, Brian","Simmons, Denise","Reeves, Kenneth E.","Galluccio, Anthony D.","Maher, David P.","Sullivan, Michael A.","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Simmons, Denise","Murphy, Brian","Decker, Marjorie C.","Pitkin, John","Horowitz, Jacob","King, Ethridge A.","Galluccio, Anthony D.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Galluccio, Anthony D.","Toomey, Timothy J., Jr.","Maher, David P.","Sullivan, Michael A.","Davis, Henrietta","Decker, Marjorie C.","Hall, Robert L.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Decker, Marjorie C.","Reeves, Kenneth E.","Jens, Steven E.","Hall, Robert L.","Murphy, Brian",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Maher, David P.","Galluccio, Anthony D.","Sullivan, Michael A.","Toomey, Timothy J., Jr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Galluccio, Anthony D.","Sullivan, Michael A.","Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Maher, David P.","Galluccio, Anthony D.","Sullivan, Michael A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Maher, David P.","Galluccio, Anthony D.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Murphy, Brian","Simmons, Denise","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Galluccio, Anthony D.","Maher, David P.","Sullivan, Michael A.","Toomey, Timothy J., Jr.","Decker, Marjorie C.","Simmons, Denise","Peixoto, Helder",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Murphy, Brian","Decker, Marjorie C.","Reeves, Kenneth E.","King, Ethridge A.","Sullivan, Michael A.","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Galluccio, Anthony D.","Toomey, Timothy J., Jr.","Reeves, Kenneth E.","Maher, David P.","Sullivan, Michael A.","Simmons, Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Toomey, Timothy J., Jr.","Sullivan, Michael A.","Maher, David P.","Galluccio, Anthony D.","Murphy, Brian","Pitkin, John","Hall, Robert L.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"King, Ethridge A.","Davis, Henrietta","Pitkin, John","Decker, Marjorie C.","Sullivan, Michael A.","Simmons, Denise","Maher, David P.","Galluccio, Anthony D.","Toomey, Timothy J., Jr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Galluccio, Anthony D.","Reeves, Kenneth E.","Maher, David P.","Jens, Steven E.","Hall, Robert L.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Galluccio, Anthony D.","Simmons, Denise","Decker, Marjorie C.","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Galluccio, Anthony D.","Maher, David P.","Sullivan, Michael A.","Toomey, Timothy J., Jr.","Decker, Marjorie C.","Davis, Henrietta","Hall, Robert L.","Murphy, Brian","Simmons, Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Sullivan, Michael A.","Maher, David P.","Pitkin, John","Toomey, Timothy J., Jr.","Williamson, James M.","Hall, Robert L.","Horowitz, Jacob","Condit, James E., III",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Condit, James E., III","Dixon, Vincent Lawrence","Jens, Steven E.","Iskovitz, Steve","Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Decker, Marjorie C.","Reeves, Kenneth E.","Simmons, Denise","King, Ethridge A.","Galluccio, Anthony D.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Galluccio, Anthony D.","Decker, Marjorie C.","Davis, Henrietta","Hall, Robert L.","Pitkin, John","Williamson, James M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Sullivan, Michael A.","Maher, David P.","Galluccio, Anthony D.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Decker, Marjorie C.","King, Ethridge A.","Simmons, Denise","Davis, Henrietta","Pitkin, John","Murphy, Brian",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Galluccio, Anthony D.","Sullivan, Michael A.","Maher, David P.","Toomey, Timothy J., Jr.","Davis, Henrietta","Jens, Steven E.","Murphy, Brian","Pitkin, John","Iskovitz, Steve",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Galluccio, Anthony D.","Sullivan, Michael A.","Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Hall, Robert L.","Maher, David P.","Galluccio, Anthony D.","Decker, Marjorie C.","Reeves, Kenneth E.","Sullivan, Michael A.","Simmons, Denise","Davis, Henrietta","Murphy, Brian",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Galluccio, Anthony D.","Toomey, Timothy J., Jr.","Maher, David P.","Murphy, Brian","Sullivan, Michael A.","Williamson, James M.","Decker, Marjorie C.","Pitkin, John","Hall, Robert L.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Simmons, Denise","Decker, Marjorie C.","Reeves, Kenneth E.","Pitkin, John","Horowitz, Jacob","King, Ethridge A.","Murphy, Brian",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Jens, Steven E.","Sullivan, Michael A.","Galluccio, Anthony D.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Galluccio, Anthony D.","Sullivan, Michael A.","Maher, David P.","Toomey, Timothy J., Jr.","Murphy, Brian","King, Ethridge A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Murphy, Brian","Davis, Henrietta","Simmons, Denise","Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Sullivan, Michael A.","Maher, David P.","Galluccio, Anthony D.","Toomey, Timothy J., Jr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Reeves, Kenneth E.","Hall, Robert L.","Sullivan, Michael A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Decker, Marjorie C.","Murphy, Brian","Reeves, Kenneth E.","Pitkin, John","Davis, Henrietta","Galluccio, Anthony D.","Toomey, Timothy J., Jr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Sullivan, Michael A.","Toomey, Timothy J., Jr.","Galluccio, Anthony D.","Maher, David P.","Murphy, Brian",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Peixoto, Helder","Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Pitkin, John","Decker, Marjorie C.","Reeves, Kenneth E.","Davis, Henrietta","Maher, David P.","Simmons, Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Sullivan, Michael A.","Toomey, Timothy J., Jr.","Hall, Robert L.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Davis, Henrietta","Horowitz, Jacob","King, Ethridge A.","Murphy, Brian","Pitkin, John","Simmons, Denise","Decker, Marjorie C.","Iskovitz, Steve",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Galluccio, Anthony D.","Maher, David P.","Sullivan, Michael A.","Toomey, Timothy J., Jr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Galluccio, Anthony D.","Toomey, Timothy J., Jr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Sullivan, Michael A.","Galluccio, Anthony D.","Reeves, Kenneth E.","Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Galluccio, Anthony D.","Davis, Henrietta","Maher, David P.","Decker, Marjorie C.","Reeves, Kenneth E.","Sullivan, Michael A.","Toomey, Timothy J., Jr.","Condit, James E., III",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Sullivan, Michael A.","Galluccio, Anthony D.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Maher, David P.","Sullivan, Michael A.","Toomey, Timothy J., Jr.","Galluccio, Anthony D.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Galluccio, Anthony D.","Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Sullivan, Michael A.","Toomey, Timothy J., Jr.","Maher, David P.","Galluccio, Anthony D.","Reeves, Kenneth E.","Decker, Marjorie C.","Murphy, Brian","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Galluccio, Anthony D.","Sullivan, Michael A.","Toomey, Timothy J., Jr.","Davis, Henrietta","Decker, Marjorie C.","Reeves, Kenneth E.","Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Maher, David P.","Galluccio, Anthony D.","Sullivan, Michael A.","Toomey, Timothy J., Jr.","Reeves, Kenneth E.","Williamson, James M.","Peixoto, Helder","Condit, James E., III",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Decker, Marjorie C.","Davis, Henrietta","Hall, Robert L.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Sullivan, Michael A.","Galluccio, Anthony D.","Maher, David P.","Toomey, Timothy J., Jr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Pitkin, John","Murphy, Brian","Davis, Henrietta","Horowitz, Jacob","King, Ethridge A.","Simmons, Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Galluccio, Anthony D.","Maher, David P.","Toomey, Timothy J., Jr.","Sullivan, Michael A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Sullivan, Michael A.","Maher, David P.","Galluccio, Anthony D.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Sullivan, Michael A.","Maher, David P.","Galluccio, Anthony D.","Toomey, Timothy J., Jr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Simmons, Denise","Decker, Marjorie C.","Murphy, Brian","King, Ethridge A.","Pitkin, John","Horowitz, Jacob","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Galluccio, Anthony D.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Galluccio, Anthony D.","Maher, David P.","Sullivan, Michael A.","Toomey, Timothy J., Jr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Galluccio, Anthony D.","Murphy, Brian","Maher, David P.","Sullivan, Michael A.","Toomey, Timothy J., Jr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Maher, David P.","Simmons, Denise","Galluccio, Anthony D.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Toomey, Timothy J., Jr.","Sullivan, Michael A.","Maher, David P.","Decker, Marjorie C.","Dixon, Vincent Lawrence","Pitkin, John","Peixoto, Helder","King, Ethridge A.","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
