rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,rank11,rank12,rank13,rank14,rank15,rank16,rank17,rank18,Num cands,Num seats
"Stohlman, Jr., Thomas J.","vanBeuzekom, Minka Y.","Kelley, Craig A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"vanBeuzekom, Minka Y.","Marquardt, Charles J.","Kelley, Craig A.","Stohlman, Jr., Thomas J.","Nelson, Matthew P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Toomey, Jr., Timothy J.","Cheung, Leland","Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Marquardt, Charles J.","Kelley, Craig A.","Stohlman, Jr., Thomas J.","vanBeuzekom, Minka Y.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Toomey, Jr., Timothy J.","Decker, Marjorie C.","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Toomey, Jr., Timothy J.","Davis, Henrietta","Decker, Marjorie C.","Kelley, Craig A.","Maher, David P.","Reeves, Kenneth E.","Seidel, Sam","Simmons, E. Denise","Stohlman, Jr., Thomas J.","vanBeuzekom, Minka Y.","Ward, Larry W.","Williamson, James M.","Cheung, Leland","Marquardt, Charles J.","Mello, Gary W.","Moree, Gregg J.","Nelson, Matthew P.","Pascual, Jamake",19,9
"Kelley, Craig A.","vanBeuzekom, Minka Y.","Marquardt, Charles J.","Stohlman, Jr., Thomas J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Cheung, Leland","vanBeuzekom, Minka Y.","Reeves, Kenneth E.","Stohlman, Jr., Thomas J.","Marquardt, Charles J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Toomey, Jr., Timothy J.","Cheung, Leland","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Cheung, Leland","Seidel, Sam","Decker, Marjorie C.","vanBeuzekom, Minka Y.","Reeves, Kenneth E.","Simmons, E. Denise","Williamson, James M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Cheung, Leland","Seidel, Sam","Davis, Henrietta","vanBeuzekom, Minka Y.","Reeves, Kenneth E.","Simmons, E. Denise","Williamson, James M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Toomey, Jr., Timothy J.","Davis, Henrietta","Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Nelson, Matthew P.","Reeves, Kenneth E.","Simmons, E. Denise","Toomey, Jr., Timothy J.","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Davis, Henrietta","Cheung, Leland","Toomey, Jr., Timothy J.","Kelley, Craig A.","Maher, David P.","Marquardt, Charles J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Toomey, Jr., Timothy J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Kelley, Craig A.","Ward, Larry W.","Toomey, Jr., Timothy J.","Seidel, Sam","vanBeuzekom, Minka Y.","Cheung, Leland","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Seidel, Sam","Nelson, Matthew P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Kelley, Craig A.","Ward, Larry W.","Marquardt, Charles J.","vanBeuzekom, Minka Y.","Stohlman, Jr., Thomas J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Reeves, Kenneth E.","Decker, Marjorie C.","Cheung, Leland","Simmons, E. Denise","vanBeuzekom, Minka Y.","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Cheung, Leland","Toomey, Jr., Timothy J.","Decker, Marjorie C.","Pascual, Jamake","Reeves, Kenneth E.","Nelson, Matthew P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Cheung, Leland","Seidel, Sam","Davis, Henrietta","Toomey, Jr., Timothy J.","Reeves, Kenneth E.","Simmons, E. Denise","vanBeuzekom, Minka Y.","Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Cheung, Leland",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Decker, Marjorie C.","Cheung, Leland","Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Toomey, Jr., Timothy J.","Cheung, Leland","Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Cheung, Leland","Simmons, E. Denise","Decker, Marjorie C.","vanBeuzekom, Minka Y.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Cheung, Leland","Maher, David P.","Simmons, E. Denise","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Maher, David P.","Williamson, James M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Simmons, E. Denise","Maher, David P.","Mello, Gary W.","Moree, Gregg J.","Toomey, Jr., Timothy J.","Decker, Marjorie C.","Pascual, Jamake","Kelley, Craig A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Reeves, Kenneth E.","Decker, Marjorie C.","Davis, Henrietta","Cheung, Leland","Simmons, E. Denise","Maher, David P.","vanBeuzekom, Minka Y.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Seidel, Sam","Cheung, Leland","Davis, Henrietta","Moree, Gregg J.","Simmons, E. Denise","Stohlman, Jr., Thomas J.","Toomey, Jr., Timothy J.","vanBeuzekom, Minka Y.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Toomey, Jr., Timothy J.","Davis, Henrietta","Decker, Marjorie C.","Pascual, Jamake","Maher, David P.","Kelley, Craig A.","Cheung, Leland","Reeves, Kenneth E.","Simmons, E. Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Toomey, Jr., Timothy J.","vanBeuzekom, Minka Y.","Cheung, Leland",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Toomey, Jr., Timothy J.","Maher, David P.","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Marquardt, Charles J.","Maher, David P.","Toomey, Jr., Timothy J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Cheung, Leland","Davis, Henrietta","Toomey, Jr., Timothy J.","Simmons, E. Denise","Seidel, Sam","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Toomey, Jr., Timothy J.","Maher, David P.","Marquardt, Charles J.","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Toomey, Jr., Timothy J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Toomey, Jr., Timothy J.","Simmons, E. Denise","Maher, David P.","Davis, Henrietta","Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Toomey, Jr., Timothy J.","Simmons, E. Denise","Ward, Larry W.","Cheung, Leland","Decker, Marjorie C.","Davis, Henrietta","vanBeuzekom, Minka Y.","Seidel, Sam","Stohlman, Jr., Thomas J.","Williamson, James M.","Kelley, Craig A.","Maher, David P.","Reeves, Kenneth E.","Pascual, Jamake","Nelson, Matthew P.","Moree, Gregg J.","Mello, Gary W.","Marquardt, Charles J.",19,9
"Toomey, Jr., Timothy J.","Davis, Henrietta","Cheung, Leland",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Toomey, Jr., Timothy J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Toomey, Jr., Timothy J.","Maher, David P.","Ward, Larry W.","Nelson, Matthew P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Maher, David P.","Nelson, Matthew P.","Pascual, Jamake",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Toomey, Jr., Timothy J.","Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Kelley, Craig A.","Marquardt, Charles J.","Toomey, Jr., Timothy J.","vanBeuzekom, Minka Y.","Cheung, Leland","Davis, Henrietta","Decker, Marjorie C.","Seidel, Sam","Maher, David P.","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Kelley, Craig A.","Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Maher, David P.","Ward, Larry W.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Cheung, Leland","Marquardt, Charles J.","Reeves, Kenneth E.","Simmons, E. Denise","Toomey, Jr., Timothy J.","Davis, Henrietta","vanBeuzekom, Minka Y.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Toomey, Jr., Timothy J.","Ward, Larry W.","Simmons, E. Denise","Davis, Henrietta","Cheung, Leland","Kelley, Craig A.","Mello, Gary W.","Moree, Gregg J.","Marquardt, Charles J.","Seidel, Sam","Williamson, James M.","Stohlman, Jr., Thomas J.","Nelson, Matthew P.","Maher, David P.","Pascual, Jamake","vanBeuzekom, Minka Y.",skipped,skipped,19,9
"Toomey, Jr., Timothy J.","Simmons, E. Denise","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"vanBeuzekom, Minka Y.","Marquardt, Charles J.","Simmons, E. Denise","Cheung, Leland","Decker, Marjorie C.","Davis, Henrietta","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Nelson, Matthew P.","Toomey, Jr., Timothy J.","Cheung, Leland",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Maher, David P.","Ward, Larry W.","Toomey, Jr., Timothy J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Marquardt, Charles J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Toomey, Jr., Timothy J.","Cheung, Leland","Davis, Henrietta","Decker, Marjorie C.","Kelley, Craig A.","Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Ward, Larry W.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Toomey, Jr., Timothy J.","Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Davis, Henrietta","Toomey, Jr., Timothy J.","Nelson, Matthew P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Ward, Larry W.","Stohlman, Jr., Thomas J.","Decker, Marjorie C.","Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Stohlman, Jr., Thomas J.","Decker, Marjorie C.","Ward, Larry W.","Davis, Henrietta","Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Toomey, Jr., Timothy J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Simmons, E. Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"vanBeuzekom, Minka Y.","Toomey, Jr., Timothy J.","Decker, Marjorie C.","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Davis, Henrietta","Toomey, Jr., Timothy J.","Nelson, Matthew P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Toomey, Jr., Timothy J.","Maher, David P.","Kelley, Craig A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Toomey, Jr., Timothy J.","Maher, David P.","Kelley, Craig A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Toomey, Jr., Timothy J.","Cheung, Leland","Kelley, Craig A.","Seidel, Sam","Marquardt, Charles J.","Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Toomey, Jr., Timothy J.","Maher, David P.","Seidel, Sam","Cheung, Leland","Davis, Henrietta","Decker, Marjorie C.","Marquardt, Charles J.","Kelley, Craig A.","Reeves, Kenneth E.","Simmons, E. Denise","Mello, Gary W.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Toomey, Jr., Timothy J.","Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Stohlman, Jr., Thomas J.","Seidel, Sam","Cheung, Leland","Davis, Henrietta","Williamson, James M.","Marquardt, Charles J.","Simmons, E. Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Simmons, E. Denise","Cheung, Leland","Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Cheung, Leland","Kelley, Craig A.","Reeves, Kenneth E.","Marquardt, Charles J.","vanBeuzekom, Minka Y.","Stohlman, Jr., Thomas J.","Mello, Gary W.","Ward, Larry W.","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Toomey, Jr., Timothy J.","Maher, David P.","Seidel, Sam","Decker, Marjorie C.","vanBeuzekom, Minka Y.","Cheung, Leland",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Toomey, Jr., Timothy J.","Ward, Larry W.","Nelson, Matthew P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Maher, David P.","Pascual, Jamake","Seidel, Sam",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Toomey, Jr., Timothy J.","Maher, David P.","Cheung, Leland","Marquardt, Charles J.","Simmons, E. Denise","Nelson, Matthew P.","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Toomey, Jr., Timothy J.","Marquardt, Charles J.","Kelley, Craig A.","vanBeuzekom, Minka Y.","Nelson, Matthew P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Toomey, Jr., Timothy J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Maher, David P.","Toomey, Jr., Timothy J.","Davis, Henrietta","Simmons, E. Denise","Reeves, Kenneth E.","Decker, Marjorie C.","Seidel, Sam","Kelley, Craig A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Davis, Henrietta","Toomey, Jr., Timothy J.","Cheung, Leland","Decker, Marjorie C.","Kelley, Craig A.","Maher, David P.","Reeves, Kenneth E.","Seidel, Sam","Simmons, E. Denise","Stohlman, Jr., Thomas J.","Pascual, Jamake","Nelson, Matthew P.","Moree, Gregg J.","Mello, Gary W.","vanBeuzekom, Minka Y.","Ward, Larry W.","Williamson, James M.","Marquardt, Charles J.",19,9
"Toomey, Jr., Timothy J.","Marquardt, Charles J.","Stohlman, Jr., Thomas J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Toomey, Jr., Timothy J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Toomey, Jr., Timothy J.","Marquardt, Charles J.","Seidel, Sam","vanBeuzekom, Minka Y.","Nelson, Matthew P.","Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Toomey, Jr., Timothy J.","Kelley, Craig A.","Seidel, Sam","Maher, David P.","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Cheung, Leland","Reeves, Kenneth E.","Toomey, Jr., Timothy J.","Maher, David P.","Marquardt, Charles J.","Mello, Gary W.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Toomey, Jr., Timothy J.","Nelson, Matthew P.","Mello, Gary W.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Cheung, Leland","Kelley, Craig A.","Marquardt, Charles J.","Stohlman, Jr., Thomas J.","vanBeuzekom, Minka Y.","Ward, Larry W.","Davis, Henrietta","Nelson, Matthew P.","Seidel, Sam","Pascual, Jamake",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Toomey, Jr., Timothy J.","Nelson, Matthew P.","Ward, Larry W.","Maher, David P.","Mello, Gary W.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Marquardt, Charles J.","Cheung, Leland","Toomey, Jr., Timothy J.","Simmons, E. Denise","Ward, Larry W.","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Toomey, Jr., Timothy J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Kelley, Craig A.","Marquardt, Charles J.","vanBeuzekom, Minka Y.","Cheung, Leland","Williamson, James M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Toomey, Jr., Timothy J.","Maher, David P.","Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
