,VoteType,Venue/VoteSubType,BPNumber,Formality,Type,rank1,rank2,rank3,rank4,rank5,rank6,numSeats,numCands
12834,PR,Goonellabah Pre-Poll,17741,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
12835,PR,Goonellabah Pre-Poll,17742,Formal,MP,KRIEG Steve,HEALEY Patrick,ROB Big,COOK Darlene,GRINDON-EKINS Vanessa,BIRD Elly,1,6
12836,PR,Goonellabah Pre-Poll,17743,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
12837,PR,Goonellabah Pre-Poll,17744,Formal,MP,KRIEG Steve,ROB Big,skipped,skipped,skipped,skipped,1,6
12838,PR,Goonellabah Pre-Poll,17745,Formal,MP,KRIEG Steve,COOK Darlene,HEALEY Patrick,BIRD Elly,ROB Big,GRINDON-EKINS Vanessa,1,6
12839,PR,Goonellabah Pre-Poll,17746,Formal,MP,KRIEG Steve,BIRD Elly,GRINDON-EKINS Vanessa,COOK Darlene,HEALEY Patrick,ROB Big,1,6
12840,PR,Goonellabah Pre-Poll,17747,Formal,MP,KRIEG Steve,ROB Big,HEALEY Patrick,skipped,skipped,skipped,1,6
12841,PR,Goonellabah Pre-Poll,17748,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
12842,PR,Goonellabah Pre-Poll,17749,Formal,MP,KRIEG Steve,ROB Big,skipped,skipped,skipped,skipped,1,6
12843,PR,Goonellabah Pre-Poll,17750,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
12844,PR,Goonellabah Pre-Poll,17751,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
12845,PR,Goonellabah Pre-Poll,17752,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
12846,PR,Goonellabah Pre-Poll,17753,Formal,MP,KRIEG Steve,BIRD Elly,COOK Darlene,HEALEY Patrick,GRINDON-EKINS Vanessa,ROB Big,1,6
12847,PR,Goonellabah Pre-Poll,17754,Formal,MP,KRIEG Steve,BIRD Elly,HEALEY Patrick,skipped,skipped,skipped,1,6
12848,PR,Goonellabah Pre-Poll,17755,Formal,MP,KRIEG Steve,BIRD Elly,skipped,skipped,skipped,skipped,1,6
12849,PR,Goonellabah Pre-Poll,17756,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
12850,PR,Goonellabah Pre-Poll,17757,Formal,MP,KRIEG Steve,ROB Big,skipped,skipped,skipped,skipped,1,6
12851,PR,Goonellabah Pre-Poll,17758,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
12852,PR,Goonellabah Pre-Poll,17759,Formal,MP,KRIEG Steve,HEALEY Patrick,COOK Darlene,skipped,skipped,skipped,1,6
12853,PR,Goonellabah Pre-Poll,17760,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
12854,PR,Goonellabah Pre-Poll,17761,Formal,MP,KRIEG Steve,ROB Big,BIRD Elly,COOK Darlene,HEALEY Patrick,GRINDON-EKINS Vanessa,1,6
12855,PR,Goonellabah Pre-Poll,17762,Formal,MP,KRIEG Steve,HEALEY Patrick,GRINDON-EKINS Vanessa,BIRD Elly,COOK Darlene,ROB Big,1,6
12856,PR,Goonellabah Pre-Poll,17763,Formal,MP,KRIEG Steve,COOK Darlene,HEALEY Patrick,ROB Big,BIRD Elly,GRINDON-EKINS Vanessa,1,6
12857,PR,Goonellabah Pre-Poll,17764,Formal,MP,KRIEG Steve,ROB Big,skipped,skipped,skipped,skipped,1,6
12858,PR,Goonellabah Pre-Poll,17765,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
12859,PR,Goonellabah Pre-Poll,17766,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
12860,PR,Goonellabah Pre-Poll,17767,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
12861,PR,Goonellabah Pre-Poll,17768,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
12862,PR,Goonellabah Pre-Poll,17769,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
12863,PR,Goonellabah Pre-Poll,17770,Formal,MP,KRIEG Steve,COOK Darlene,BIRD Elly,HEALEY Patrick,GRINDON-EKINS Vanessa,ROB Big,1,6
12864,PR,Goonellabah Pre-Poll,17771,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
12865,PR,Goonellabah Pre-Poll,17772,Formal,MP,KRIEG Steve,ROB Big,skipped,skipped,skipped,skipped,1,6
12866,PR,Goonellabah Pre-Poll,17773,Formal,MP,KRIEG Steve,COOK Darlene,HEALEY Patrick,GRINDON-EKINS Vanessa,ROB Big,BIRD Elly,1,6
12867,PR,Goonellabah Pre-Poll,17774,Formal,MP,KRIEG Steve,COOK Darlene,skipped,skipped,skipped,skipped,1,6
12868,PR,Goonellabah Pre-Poll,17775,Formal,MP,KRIEG Steve,BIRD Elly,COOK Darlene,HEALEY Patrick,GRINDON-EKINS Vanessa,ROB Big,1,6
12869,PR,Goonellabah Pre-Poll,17776,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
12870,PR,Goonellabah Pre-Poll,17777,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
12871,PR,Goonellabah Pre-Poll,17778,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
12872,PR,Goonellabah Pre-Poll,17779,Formal,MP,KRIEG Steve,HEALEY Patrick,COOK Darlene,ROB Big,GRINDON-EKINS Vanessa,BIRD Elly,1,6
12873,PR,Goonellabah Pre-Poll,17780,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
12874,PR,Goonellabah Pre-Poll,17781,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
12875,PR,Goonellabah Pre-Poll,17782,Formal,MP,KRIEG Steve,ROB Big,COOK Darlene,HEALEY Patrick,GRINDON-EKINS Vanessa,BIRD Elly,1,6
12876,PR,Goonellabah Pre-Poll,17783,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
12877,PR,Goonellabah Pre-Poll,17784,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
12878,PR,Goonellabah Pre-Poll,17785,Formal,MP,KRIEG Steve,ROB Big,COOK Darlene,HEALEY Patrick,GRINDON-EKINS Vanessa,BIRD Elly,1,6
12879,PR,Goonellabah Pre-Poll,17786,Formal,MP,KRIEG Steve,COOK Darlene,BIRD Elly,HEALEY Patrick,GRINDON-EKINS Vanessa,ROB Big,1,6
12880,PR,Goonellabah Pre-Poll,17787,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
12881,PR,Goonellabah Pre-Poll,17788,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
12882,PR,Goonellabah Pre-Poll,17789,Formal,MP,KRIEG Steve,HEALEY Patrick,ROB Big,BIRD Elly,GRINDON-EKINS Vanessa,COOK Darlene,1,6
12883,PR,Goonellabah Pre-Poll,17790,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
12884,PR,Goonellabah Pre-Poll,17791,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
12885,PR,Goonellabah Pre-Poll,17792,Formal,MP,KRIEG Steve,HEALEY Patrick,ROB Big,BIRD Elly,GRINDON-EKINS Vanessa,COOK Darlene,1,6
12886,PR,Goonellabah Pre-Poll,17793,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
12887,PR,Goonellabah Pre-Poll,17794,Formal,MP,KRIEG Steve,ROB Big,skipped,skipped,skipped,skipped,1,6
12888,PR,Goonellabah Pre-Poll,17795,Formal,MP,KRIEG Steve,HEALEY Patrick,ROB Big,BIRD Elly,COOK Darlene,GRINDON-EKINS Vanessa,1,6
12889,PR,Goonellabah Pre-Poll,17796,Formal,MP,KRIEG Steve,HEALEY Patrick,skipped,skipped,skipped,skipped,1,6
12890,PR,Goonellabah Pre-Poll,17797,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
12891,PR,Goonellabah Pre-Poll,17798,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
12892,PR,Goonellabah Pre-Poll,17799,Formal,MP,KRIEG Steve,ROB Big,HEALEY Patrick,COOK Darlene,GRINDON-EKINS Vanessa,BIRD Elly,1,6
12893,PR,Goonellabah Pre-Poll,17800,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
12894,PR,Goonellabah Pre-Poll,17801,Formal,MP,KRIEG Steve,ROB Big,skipped,skipped,skipped,skipped,1,6
12895,PR,Goonellabah Pre-Poll,17802,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
12896,PR,Goonellabah Pre-Poll,17803,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
12897,PR,Goonellabah Pre-Poll,17804,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
12898,PR,Goonellabah Pre-Poll,17805,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
12899,PR,Goonellabah Pre-Poll,17806,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
12900,PR,Goonellabah Pre-Poll,17807,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
12901,PR,Goonellabah Pre-Poll,17808,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
12902,PR,Goonellabah Pre-Poll,17809,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
12903,PR,Goonellabah Pre-Poll,17810,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
12904,PR,Goonellabah Pre-Poll,17811,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
12905,PR,Goonellabah Pre-Poll,17812,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
12906,PR,Goonellabah Pre-Poll,17813,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
12907,PR,Goonellabah Pre-Poll,17814,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
12908,PR,Goonellabah Pre-Poll,17815,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
12909,PR,Goonellabah Pre-Poll,17816,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
12910,PR,Goonellabah Pre-Poll,17817,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
12911,PR,Goonellabah Pre-Poll,17818,Formal,MP,KRIEG Steve,ROB Big,skipped,skipped,skipped,skipped,1,6
12912,PR,Goonellabah Pre-Poll,17819,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
12913,PR,Goonellabah Pre-Poll,17820,Formal,MP,KRIEG Steve,ROB Big,skipped,skipped,skipped,skipped,1,6
12914,PR,Goonellabah Pre-Poll,17821,Formal,MP,KRIEG Steve,HEALEY Patrick,skipped,skipped,skipped,skipped,1,6
12915,PR,Goonellabah Pre-Poll,17822,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
12916,PR,Goonellabah Pre-Poll,17823,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
12917,PR,Goonellabah Pre-Poll,17824,Formal,MP,KRIEG Steve,COOK Darlene,GRINDON-EKINS Vanessa,HEALEY Patrick,BIRD Elly,ROB Big,1,6
12918,PR,Goonellabah Pre-Poll,17825,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
12919,PR,Goonellabah Pre-Poll,17826,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
12920,PR,Goonellabah Pre-Poll,17827,Formal,MP,KRIEG Steve,HEALEY Patrick,ROB Big,COOK Darlene,BIRD Elly,GRINDON-EKINS Vanessa,1,6
12921,PR,Goonellabah Pre-Poll,17828,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
12922,PR,Goonellabah Pre-Poll,17829,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
12923,PR,Goonellabah Pre-Poll,17830,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
12924,PR,Goonellabah Pre-Poll,17831,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
12925,PR,Goonellabah Pre-Poll,17832,Formal,MP,KRIEG Steve,ROB Big,HEALEY Patrick,COOK Darlene,BIRD Elly,GRINDON-EKINS Vanessa,1,6
12926,PR,Goonellabah Pre-Poll,17833,Formal,MP,KRIEG Steve,BIRD Elly,COOK Darlene,GRINDON-EKINS Vanessa,HEALEY Patrick,ROB Big,1,6
12927,PR,Goonellabah Pre-Poll,17834,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
12928,PR,Goonellabah Pre-Poll,17835,Formal,MP,KRIEG Steve,BIRD Elly,skipped,skipped,skipped,skipped,1,6
12929,PR,Goonellabah Pre-Poll,17836,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
12930,PR,Goonellabah Pre-Poll,17837,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
12931,PR,Goonellabah Pre-Poll,17838,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
12932,PR,Goonellabah Pre-Poll,17839,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
12933,PR,Goonellabah Pre-Poll,17840,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
12934,PR,Goonellabah Pre-Poll,17841,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
12935,PR,Goonellabah Pre-Poll,17842,Formal,MP,KRIEG Steve,HEALEY Patrick,ROB Big,BIRD Elly,GRINDON-EKINS Vanessa,COOK Darlene,1,6
12936,PR,Goonellabah Pre-Poll,17843,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
12937,PR,Goonellabah Pre-Poll,17844,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
12938,PR,Goonellabah Pre-Poll,17845,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
12939,PR,Goonellabah Pre-Poll,17846,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
12940,PR,Goonellabah Pre-Poll,17847,Formal,MP,KRIEG Steve,ROB Big,skipped,skipped,skipped,skipped,1,6
12941,PR,Goonellabah Pre-Poll,17848,Formal,MP,KRIEG Steve,GRINDON-EKINS Vanessa,COOK Darlene,HEALEY Patrick,ROB Big,BIRD Elly,1,6
12942,PR,Goonellabah Pre-Poll,17849,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
12943,PR,Goonellabah Pre-Poll,17850,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
12944,PR,Goonellabah Pre-Poll,17851,Formal,MP,KRIEG Steve,ROB Big,COOK Darlene,HEALEY Patrick,GRINDON-EKINS Vanessa,BIRD Elly,1,6
12945,PR,Goonellabah Pre-Poll,17852,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
12946,PR,Goonellabah Pre-Poll,17853,Formal,MP,KRIEG Steve,ROB Big,skipped,skipped,skipped,skipped,1,6
12947,PR,Goonellabah Pre-Poll,17854,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
12948,PR,Goonellabah Pre-Poll,17855,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
12949,PR,Goonellabah Pre-Poll,17856,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
12950,PR,Goonellabah Pre-Poll,17857,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
12951,PR,Goonellabah Pre-Poll,17858,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
12952,PR,Goonellabah Pre-Poll,17859,Formal,MP,KRIEG Steve,ROB Big,skipped,skipped,skipped,skipped,1,6
12953,PR,Goonellabah Pre-Poll,17860,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
12954,PR,Goonellabah Pre-Poll,17861,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
12955,PR,Goonellabah Pre-Poll,17862,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
12956,PR,Goonellabah Pre-Poll,17863,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
12957,PR,Goonellabah Pre-Poll,17864,Formal,MP,KRIEG Steve,COOK Darlene,GRINDON-EKINS Vanessa,HEALEY Patrick,BIRD Elly,ROB Big,1,6
12958,PR,Goonellabah Pre-Poll,17865,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
12959,PR,Goonellabah Pre-Poll,17866,Formal,MP,KRIEG Steve,COOK Darlene,BIRD Elly,GRINDON-EKINS Vanessa,HEALEY Patrick,ROB Big,1,6
12960,PR,Goonellabah Pre-Poll,17867,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
12961,PR,Goonellabah Pre-Poll,17868,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
12962,PR,Goonellabah Pre-Poll,17869,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
12963,PR,Goonellabah Pre-Poll,17870,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
12964,PR,Goonellabah Pre-Poll,17871,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
12965,PR,Goonellabah Pre-Poll,17872,Formal,MP,KRIEG Steve,HEALEY Patrick,ROB Big,COOK Darlene,BIRD Elly,GRINDON-EKINS Vanessa,1,6
12966,PR,Goonellabah Pre-Poll,17873,Formal,MP,KRIEG Steve,ROB Big,BIRD Elly,COOK Darlene,HEALEY Patrick,GRINDON-EKINS Vanessa,1,6
12967,PR,Goonellabah Pre-Poll,17874,Formal,MP,KRIEG Steve,ROB Big,skipped,skipped,skipped,skipped,1,6
12968,PR,Goonellabah Pre-Poll,17875,Formal,MP,KRIEG Steve,BIRD Elly,skipped,skipped,skipped,skipped,1,6
12969,PR,Goonellabah Pre-Poll,17876,Formal,MP,KRIEG Steve,HEALEY Patrick,ROB Big,skipped,skipped,skipped,1,6
12970,PR,Goonellabah Pre-Poll,17877,Formal,MP,KRIEG Steve,COOK Darlene,HEALEY Patrick,GRINDON-EKINS Vanessa,ROB Big,BIRD Elly,1,6
12971,PR,Goonellabah Pre-Poll,17878,Formal,MP,KRIEG Steve,ROB Big,HEALEY Patrick,skipped,skipped,skipped,1,6
12972,PR,Goonellabah Pre-Poll,17879,Formal,MP,KRIEG Steve,COOK Darlene,HEALEY Patrick,BIRD Elly,GRINDON-EKINS Vanessa,ROB Big,1,6
12973,PR,Goonellabah Pre-Poll,17880,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
12974,PR,Goonellabah Pre-Poll,17881,Formal,MP,KRIEG Steve,HEALEY Patrick,COOK Darlene,BIRD Elly,GRINDON-EKINS Vanessa,ROB Big,1,6
12975,PR,Goonellabah Pre-Poll,17882,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
12976,PR,Goonellabah Pre-Poll,17883,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
12977,PR,Goonellabah Pre-Poll,17884,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
12978,PR,Goonellabah Pre-Poll,17885,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
12979,PR,Goonellabah Pre-Poll,17886,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
12980,PR,Goonellabah Pre-Poll,17887,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
12981,PR,Goonellabah Pre-Poll,17888,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
12982,PR,Goonellabah Pre-Poll,17889,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
12983,PR,Goonellabah Pre-Poll,17890,Formal,MP,KRIEG Steve,GRINDON-EKINS Vanessa,ROB Big,skipped,skipped,skipped,1,6
12984,PR,Goonellabah Pre-Poll,17891,Formal,MP,KRIEG Steve,HEALEY Patrick,ROB Big,COOK Darlene,BIRD Elly,GRINDON-EKINS Vanessa,1,6
12985,PR,Goonellabah Pre-Poll,17892,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
12986,PR,Goonellabah Pre-Poll,17893,Formal,MP,KRIEG Steve,COOK Darlene,BIRD Elly,skipped,skipped,skipped,1,6
12987,PR,Goonellabah Pre-Poll,17894,Formal,MP,KRIEG Steve,ROB Big,skipped,skipped,skipped,skipped,1,6
12988,PR,Goonellabah Pre-Poll,17895,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
12989,PR,Goonellabah Pre-Poll,17896,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
12990,PR,Goonellabah Pre-Poll,17897,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
12991,PR,Goonellabah Pre-Poll,17898,Formal,MP,KRIEG Steve,ROB Big,BIRD Elly,skipped,skipped,skipped,1,6
12992,PR,Goonellabah Pre-Poll,17899,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
12993,PR,Goonellabah Pre-Poll,17900,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
12994,PR,Goonellabah Pre-Poll,17901,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
12995,PR,Goonellabah Pre-Poll,17902,Formal,MP,KRIEG Steve,ROB Big,skipped,skipped,skipped,skipped,1,6
12996,PR,Goonellabah Pre-Poll,17903,Formal,MP,KRIEG Steve,ROB Big,skipped,skipped,skipped,skipped,1,6
12997,PR,Goonellabah Pre-Poll,17904,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
12998,PR,Goonellabah Pre-Poll,17905,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
12999,PR,Goonellabah Pre-Poll,17906,Formal,MP,KRIEG Steve,ROB Big,skipped,skipped,skipped,skipped,1,6
13000,PR,Goonellabah Pre-Poll,17907,Formal,MP,KRIEG Steve,HEALEY Patrick,ROB Big,BIRD Elly,GRINDON-EKINS Vanessa,COOK Darlene,1,6
13001,PR,Goonellabah Pre-Poll,17908,Formal,MP,KRIEG Steve,ROB Big,skipped,skipped,skipped,skipped,1,6
13002,PR,Goonellabah Pre-Poll,17909,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
13003,PR,Goonellabah Pre-Poll,17910,Formal,MP,KRIEG Steve,HEALEY Patrick,COOK Darlene,BIRD Elly,GRINDON-EKINS Vanessa,ROB Big,1,6
13004,PR,Goonellabah Pre-Poll,17911,Formal,MP,KRIEG Steve,COOK Darlene,HEALEY Patrick,skipped,skipped,skipped,1,6
13005,PR,Goonellabah Pre-Poll,17912,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
13006,PR,Goonellabah Pre-Poll,17913,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
13007,PR,Goonellabah Pre-Poll,17914,Formal,MP,KRIEG Steve,HEALEY Patrick,COOK Darlene,ROB Big,GRINDON-EKINS Vanessa,BIRD Elly,1,6
13008,PR,Goonellabah Pre-Poll,17915,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
13009,PR,Goonellabah Pre-Poll,17916,Formal,MP,KRIEG Steve,HEALEY Patrick,skipped,skipped,skipped,skipped,1,6
13010,PR,Goonellabah Pre-Poll,17917,Formal,MP,KRIEG Steve,ROB Big,skipped,skipped,skipped,skipped,1,6
13011,PR,Goonellabah Pre-Poll,17918,Formal,MP,KRIEG Steve,ROB Big,skipped,skipped,skipped,skipped,1,6
13012,PR,Goonellabah Pre-Poll,17919,Formal,MP,KRIEG Steve,HEALEY Patrick,COOK Darlene,GRINDON-EKINS Vanessa,ROB Big,BIRD Elly,1,6
13013,PR,Goonellabah Pre-Poll,17920,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
13014,PR,Goonellabah Pre-Poll,17921,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
13015,PR,Goonellabah Pre-Poll,17922,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
13016,PR,Goonellabah Pre-Poll,17923,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
13017,PR,Goonellabah Pre-Poll,17924,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
13018,PR,Goonellabah Pre-Poll,17925,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
13019,PR,Goonellabah Pre-Poll,17926,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
13020,PR,Goonellabah Pre-Poll,17927,Formal,MP,KRIEG Steve,ROB Big,COOK Darlene,HEALEY Patrick,BIRD Elly,GRINDON-EKINS Vanessa,1,6
13021,PR,Goonellabah Pre-Poll,17928,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
13022,PR,Goonellabah Pre-Poll,17929,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
13023,PR,Goonellabah Pre-Poll,17930,Formal,MP,KRIEG Steve,ROB Big,COOK Darlene,HEALEY Patrick,GRINDON-EKINS Vanessa,BIRD Elly,1,6
13024,PR,Goonellabah Pre-Poll,17931,Formal,MP,KRIEG Steve,ROB Big,skipped,skipped,skipped,skipped,1,6
13025,PR,Goonellabah Pre-Poll,17932,Formal,MP,KRIEG Steve,ROB Big,skipped,skipped,skipped,skipped,1,6
13026,PR,Goonellabah Pre-Poll,17933,Formal,MP,KRIEG Steve,ROB Big,HEALEY Patrick,COOK Darlene,BIRD Elly,GRINDON-EKINS Vanessa,1,6
13027,PR,Goonellabah Pre-Poll,17934,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
13028,PR,Goonellabah Pre-Poll,17935,Formal,MP,KRIEG Steve,ROB Big,HEALEY Patrick,COOK Darlene,BIRD Elly,GRINDON-EKINS Vanessa,1,6
13029,PR,Goonellabah Pre-Poll,17936,Formal,MP,KRIEG Steve,ROB Big,skipped,skipped,skipped,skipped,1,6
13030,PR,Goonellabah Pre-Poll,17937,Formal,MP,KRIEG Steve,ROB Big,skipped,skipped,skipped,skipped,1,6
13031,PR,Goonellabah Pre-Poll,17938,Formal,MP,KRIEG Steve,ROB Big,skipped,skipped,skipped,skipped,1,6
13032,PR,Goonellabah Pre-Poll,17939,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
13033,PR,Goonellabah Pre-Poll,17940,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped,1,6
