ballotID,precinctPortion,ballot_type,countingGroup,precinct,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,Num cands,Num seats
02847_00000_636725,83.002,Ballot 20 - Type 20,Election Day,83,EUGENIA (GINA) MONTOYA ORTEGA,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
02847_00000_692439,26.0,Ballot 2 - Type 2,Election Day,26,GREGORY Z SMITH,WILLIAM BILL MATTIACE,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
02847_00000_716288,68.0,Ballot 20 - Type 20,Election Day,68,KEN MIYAGISHIMA,WILLIAM BILL MATTIACE,EUGENIA (GINA) MONTOYA ORTEGA,MIKE A TELLEZ,JORGE SANCHEZ,GREGORY Z SMITH,ISABELLA SOLIS,BEV COURTNEY,ALEXANDER PAIGE FRESQUEZ,JESUSITA DOLORES LUCERO,10,1
02847_00000_581861,26.0,Ballot 2 - Type 2,Election Day,26,EUGENIA (GINA) MONTOYA ORTEGA,KEN MIYAGISHIMA,WILLIAM BILL MATTIACE,GREGORY Z SMITH,MIKE A TELLEZ,BEV COURTNEY,ALEXANDER PAIGE FRESQUEZ,JORGE SANCHEZ,skipped,skipped,10,1
02847_00000_068545,83.002,Ballot 20 - Type 20,Election Day,83,WILLIAM BILL MATTIACE,KEN MIYAGISHIMA,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
02847_00000_656182,83.002,Ballot 20 - Type 20,Election Day,83,KEN MIYAGISHIMA,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
02847_00000_197683,83.002,Ballot 20 - Type 20,Election Day,83,WILLIAM BILL MATTIACE,MIKE A TELLEZ,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
02847_00000_707103,83.002,Ballot 20 - Type 20,Election Day,83,EUGENIA (GINA) MONTOYA ORTEGA,WILLIAM BILL MATTIACE,GREGORY Z SMITH,KEN MIYAGISHIMA,MIKE A TELLEZ,JESUSITA DOLORES LUCERO,BEV COURTNEY,ALEXANDER PAIGE FRESQUEZ,ISABELLA SOLIS,JORGE SANCHEZ,10,1
02847_00000_400427,89.0,Ballot 2 - Type 2,Election Day,89,MIKE A TELLEZ,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
02847_00000_828035,99.002,Ballot 2 - Type 2,Election Day,99,KEN MIYAGISHIMA,BEV COURTNEY,JORGE SANCHEZ,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
02847_00000_419124,83.002,Ballot 20 - Type 20,Election Day,83,GREGORY Z SMITH,KEN MIYAGISHIMA,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
02847_00000_964789,20.002,Ballot 28 - Type 28,Election Day,20,KEN MIYAGISHIMA,WILLIAM BILL MATTIACE,EUGENIA (GINA) MONTOYA ORTEGA,ISABELLA SOLIS,ALEXANDER PAIGE FRESQUEZ,JESUSITA DOLORES LUCERO,JORGE SANCHEZ,MIKE A TELLEZ,BEV COURTNEY,GREGORY Z SMITH,10,1
02847_00000_438941,83.002,Ballot 20 - Type 20,Election Day,83,WILLIAM BILL MATTIACE,MIKE A TELLEZ,ISABELLA SOLIS,GREGORY Z SMITH,JESUSITA DOLORES LUCERO,KEN MIYAGISHIMA,EUGENIA (GINA) MONTOYA ORTEGA,JORGE SANCHEZ,BEV COURTNEY,ALEXANDER PAIGE FRESQUEZ,10,1
02847_00000_814108,83.002,Ballot 20 - Type 20,Election Day,83,WILLIAM BILL MATTIACE,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
02847_00000_459402,25.0,Ballot 19 - Type 19,Election Day,25,WILLIAM BILL MATTIACE,MIKE A TELLEZ,EUGENIA (GINA) MONTOYA ORTEGA,JESUSITA DOLORES LUCERO,ISABELLA SOLIS,BEV COURTNEY,GREGORY Z SMITH,JORGE SANCHEZ,ALEXANDER PAIGE FRESQUEZ,KEN MIYAGISHIMA,10,1
02847_00000_192097,99.002,Ballot 2 - Type 2,Election Day,99,BEV COURTNEY,MIKE A TELLEZ,JESUSITA DOLORES LUCERO,EUGENIA (GINA) MONTOYA ORTEGA,ISABELLA SOLIS,WILLIAM BILL MATTIACE,JORGE SANCHEZ,ALEXANDER PAIGE FRESQUEZ,GREGORY Z SMITH,KEN MIYAGISHIMA,10,1
02847_00000_530450,61.0,Ballot 16 - Type 16,Election Day,61,WILLIAM BILL MATTIACE,MIKE A TELLEZ,ALEXANDER PAIGE FRESQUEZ,BEV COURTNEY,ISABELLA SOLIS,JESUSITA DOLORES LUCERO,KEN MIYAGISHIMA,JORGE SANCHEZ,EUGENIA (GINA) MONTOYA ORTEGA,GREGORY Z SMITH,10,1
02847_00000_174072,83.002,Ballot 20 - Type 20,Election Day,83,KEN MIYAGISHIMA,GREGORY Z SMITH,ALEXANDER PAIGE FRESQUEZ,EUGENIA (GINA) MONTOYA ORTEGA,ISABELLA SOLIS,MIKE A TELLEZ,BEV COURTNEY,JORGE SANCHEZ,JESUSITA DOLORES LUCERO,WILLIAM BILL MATTIACE,10,1
02847_00000_371753,83.002,Ballot 20 - Type 20,Election Day,83,KEN MIYAGISHIMA,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
02847_00000_233333,109.002,Ballot 17 - Type 17,Election Day,109,EUGENIA (GINA) MONTOYA ORTEGA,KEN MIYAGISHIMA,WILLIAM BILL MATTIACE,JESUSITA DOLORES LUCERO,ALEXANDER PAIGE FRESQUEZ,BEV COURTNEY,MIKE A TELLEZ,ISABELLA SOLIS,GREGORY Z SMITH,JORGE SANCHEZ,10,1
02847_00000_822179,83.002,Ballot 20 - Type 20,Election Day,83,MIKE A TELLEZ,JESUSITA DOLORES LUCERO,WILLIAM BILL MATTIACE,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
02847_00000_683243,99.002,Ballot 2 - Type 2,Election Day,99,KEN MIYAGISHIMA,WILLIAM BILL MATTIACE,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
02847_00000_328290,99.002,Ballot 2 - Type 2,Election Day,99,KEN MIYAGISHIMA,MIKE A TELLEZ,BEV COURTNEY,ALEXANDER PAIGE FRESQUEZ,JESUSITA DOLORES LUCERO,WILLIAM BILL MATTIACE,EUGENIA (GINA) MONTOYA ORTEGA,ISABELLA SOLIS,JORGE SANCHEZ,GREGORY Z SMITH,10,1
02847_00000_070791,83.002,Ballot 20 - Type 20,Election Day,83,EUGENIA (GINA) MONTOYA ORTEGA,JESUSITA DOLORES LUCERO,ISABELLA SOLIS,GREGORY Z SMITH,BEV COURTNEY,MIKE A TELLEZ,ALEXANDER PAIGE FRESQUEZ,JORGE SANCHEZ,KEN MIYAGISHIMA,WILLIAM BILL MATTIACE,10,1
02847_00000_834371,99.002,Ballot 2 - Type 2,Election Day,99,BEV COURTNEY,MIKE A TELLEZ,GREGORY Z SMITH,ALEXANDER PAIGE FRESQUEZ,ISABELLA SOLIS,JESUSITA DOLORES LUCERO,JORGE SANCHEZ,EUGENIA (GINA) MONTOYA ORTEGA,WILLIAM BILL MATTIACE,KEN MIYAGISHIMA,10,1
02847_00000_915276,26.0,Ballot 2 - Type 2,Election Day,26,KEN MIYAGISHIMA,WILLIAM BILL MATTIACE,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
02847_00000_533317,99.002,Ballot 2 - Type 2,Election Day,99,MIKE A TELLEZ,ALEXANDER PAIGE FRESQUEZ,GREGORY Z SMITH,BEV COURTNEY,KEN MIYAGISHIMA,ISABELLA SOLIS,WILLIAM BILL MATTIACE,JESUSITA DOLORES LUCERO,EUGENIA (GINA) MONTOYA ORTEGA,JORGE SANCHEZ,10,1
02847_00000_096242,109.002,Ballot 17 - Type 17,Election Day,109,WILLIAM BILL MATTIACE,BEV COURTNEY,ISABELLA SOLIS,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
02847_00000_254210,99.002,Ballot 2 - Type 2,Election Day,99,KEN MIYAGISHIMA,MIKE A TELLEZ,JESUSITA DOLORES LUCERO,JORGE SANCHEZ,GREGORY Z SMITH,BEV COURTNEY,EUGENIA (GINA) MONTOYA ORTEGA,WILLIAM BILL MATTIACE,ISABELLA SOLIS,ALEXANDER PAIGE FRESQUEZ,10,1
02847_00000_067770,83.002,Ballot 20 - Type 20,Election Day,83,KEN MIYAGISHIMA,WILLIAM BILL MATTIACE,GREGORY Z SMITH,MIKE A TELLEZ,EUGENIA (GINA) MONTOYA ORTEGA,ISABELLA SOLIS,BEV COURTNEY,JORGE SANCHEZ,JESUSITA DOLORES LUCERO,ALEXANDER PAIGE FRESQUEZ,10,1
02847_00000_966427,83.002,Ballot 20 - Type 20,Election Day,83,WILLIAM BILL MATTIACE,EUGENIA (GINA) MONTOYA ORTEGA,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
02847_00000_765441,83.002,Ballot 20 - Type 20,Election Day,83,KEN MIYAGISHIMA,GREGORY Z SMITH,EUGENIA (GINA) MONTOYA ORTEGA,ISABELLA SOLIS,WILLIAM BILL MATTIACE,JESUSITA DOLORES LUCERO,JORGE SANCHEZ,MIKE A TELLEZ,ALEXANDER PAIGE FRESQUEZ,BEV COURTNEY,10,1
02847_00000_567165,83.002,Ballot 20 - Type 20,Election Day,83,EUGENIA (GINA) MONTOYA ORTEGA,KEN MIYAGISHIMA,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
02847_00000_670725,20.002,Ballot 28 - Type 28,Election Day,20,WILLIAM BILL MATTIACE,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
02847_00000_882390,89.0,Ballot 2 - Type 2,Election Day,89,WILLIAM BILL MATTIACE,GREGORY Z SMITH,EUGENIA (GINA) MONTOYA ORTEGA,ISABELLA SOLIS,KEN MIYAGISHIMA,ALEXANDER PAIGE FRESQUEZ,MIKE A TELLEZ,BEV COURTNEY,JESUSITA DOLORES LUCERO,JORGE SANCHEZ,10,1
02847_00000_239019,99.002,Ballot 2 - Type 2,Election Day,99,BEV COURTNEY,MIKE A TELLEZ,WILLIAM BILL MATTIACE,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
02847_00000_720259,20.002,Ballot 28 - Type 28,Election Day,20,GREGORY Z SMITH,EUGENIA (GINA) MONTOYA ORTEGA,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
02847_00000_429388,20.002,Ballot 28 - Type 28,Election Day,20,ISABELLA SOLIS,GREGORY Z SMITH,EUGENIA (GINA) MONTOYA ORTEGA,MIKE A TELLEZ,skipped,skipped,skipped,skipped,skipped,skipped,10,1
02847_00000_207354,99.002,Ballot 2 - Type 2,Election Day,99,WILLIAM BILL MATTIACE,MIKE A TELLEZ,EUGENIA (GINA) MONTOYA ORTEGA,KEN MIYAGISHIMA,GREGORY Z SMITH,ISABELLA SOLIS,BEV COURTNEY,ALEXANDER PAIGE FRESQUEZ,JESUSITA DOLORES LUCERO,JORGE SANCHEZ,10,1
02847_00000_284949,99.002,Ballot 2 - Type 2,Election Day,99,ALEXANDER PAIGE FRESQUEZ,EUGENIA (GINA) MONTOYA ORTEGA,GREGORY Z SMITH,ISABELLA SOLIS,BEV COURTNEY,MIKE A TELLEZ,skipped,skipped,skipped,skipped,10,1
02847_00000_571545,109.002,Ballot 17 - Type 17,Election Day,109,KEN MIYAGISHIMA,EUGENIA (GINA) MONTOYA ORTEGA,ISABELLA SOLIS,WILLIAM BILL MATTIACE,JESUSITA DOLORES LUCERO,BEV COURTNEY,GREGORY Z SMITH,JORGE SANCHEZ,MIKE A TELLEZ,ALEXANDER PAIGE FRESQUEZ,10,1
02847_00000_813814,83.002,Ballot 20 - Type 20,Election Day,83,MIKE A TELLEZ,KEN MIYAGISHIMA,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
02847_00000_247038,83.002,Ballot 20 - Type 20,Election Day,83,KEN MIYAGISHIMA,WILLIAM BILL MATTIACE,ISABELLA SOLIS,EUGENIA (GINA) MONTOYA ORTEGA,JESUSITA DOLORES LUCERO,JORGE SANCHEZ,MIKE A TELLEZ,ALEXANDER PAIGE FRESQUEZ,BEV COURTNEY,skipped,10,1
02847_00000_382108,83.002,Ballot 20 - Type 20,Election Day,83,KEN MIYAGISHIMA,WILLIAM BILL MATTIACE,JESUSITA DOLORES LUCERO,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
02847_00000_942205,83.002,Ballot 20 - Type 20,Election Day,83,MIKE A TELLEZ,BEV COURTNEY,JESUSITA DOLORES LUCERO,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
02847_00000_511913,83.002,Ballot 20 - Type 20,Election Day,83,WILLIAM BILL MATTIACE,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
02847_00000_627716,83.002,Ballot 20 - Type 20,Election Day,83,MIKE A TELLEZ,JESUSITA DOLORES LUCERO,BEV COURTNEY,WILLIAM BILL MATTIACE,ISABELLA SOLIS,JORGE SANCHEZ,ALEXANDER PAIGE FRESQUEZ,GREGORY Z SMITH,KEN MIYAGISHIMA,skipped,10,1
02847_00000_335703,83.002,Ballot 20 - Type 20,Election Day,83,KEN MIYAGISHIMA,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
02847_00000_181458,28.0,Ballot 2 - Type 2,Election Day,28,BEV COURTNEY,MIKE A TELLEZ,WILLIAM BILL MATTIACE,EUGENIA (GINA) MONTOYA ORTEGA,ALEXANDER PAIGE FRESQUEZ,JESUSITA DOLORES LUCERO,KEN MIYAGISHIMA,JORGE SANCHEZ,ISABELLA SOLIS,GREGORY Z SMITH,10,1
02847_00000_241562,83.002,Ballot 20 - Type 20,Election Day,83,MIKE A TELLEZ,BEV COURTNEY,ALEXANDER PAIGE FRESQUEZ,JESUSITA DOLORES LUCERO,ISABELLA SOLIS,JORGE SANCHEZ,EUGENIA (GINA) MONTOYA ORTEGA,GREGORY Z SMITH,KEN MIYAGISHIMA,skipped,10,1
02847_00000_570136,83.002,Ballot 20 - Type 20,Election Day,83,JORGE SANCHEZ,ALEXANDER PAIGE FRESQUEZ,ISABELLA SOLIS,JESUSITA DOLORES LUCERO,MIKE A TELLEZ,BEV COURTNEY,WILLIAM BILL MATTIACE,GREGORY Z SMITH,EUGENIA (GINA) MONTOYA ORTEGA,KEN MIYAGISHIMA,10,1
02847_00000_900654,83.002,Ballot 20 - Type 20,Election Day,83,GREGORY Z SMITH,ISABELLA SOLIS,ALEXANDER PAIGE FRESQUEZ,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
02847_00000_420011,99.002,Ballot 2 - Type 2,Election Day,99,GREGORY Z SMITH,WILLIAM BILL MATTIACE,KEN MIYAGISHIMA,MIKE A TELLEZ,EUGENIA (GINA) MONTOYA ORTEGA,ISABELLA SOLIS,BEV COURTNEY,JESUSITA DOLORES LUCERO,ALEXANDER PAIGE FRESQUEZ,JORGE SANCHEZ,10,1
02847_00000_913693,83.002,Ballot 20 - Type 20,Election Day,83,KEN MIYAGISHIMA,WILLIAM BILL MATTIACE,ISABELLA SOLIS,JESUSITA DOLORES LUCERO,JORGE SANCHEZ,MIKE A TELLEZ,GREGORY Z SMITH,BEV COURTNEY,EUGENIA (GINA) MONTOYA ORTEGA,ALEXANDER PAIGE FRESQUEZ,10,1
02847_00000_810955,89.0,Ballot 2 - Type 2,Election Day,89,KEN MIYAGISHIMA,WILLIAM BILL MATTIACE,JESUSITA DOLORES LUCERO,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
02847_00000_722646,83.002,Ballot 20 - Type 20,Election Day,83,ISABELLA SOLIS,WILLIAM BILL MATTIACE,JORGE SANCHEZ,JESUSITA DOLORES LUCERO,BEV COURTNEY,GREGORY Z SMITH,EUGENIA (GINA) MONTOYA ORTEGA,KEN MIYAGISHIMA,ALEXANDER PAIGE FRESQUEZ,MIKE A TELLEZ,10,1
02847_00000_595974,99.002,Ballot 2 - Type 2,Election Day,99,KEN MIYAGISHIMA,WILLIAM BILL MATTIACE,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
02847_00000_562851,20.002,Ballot 28 - Type 28,Election Day,20,WILLIAM BILL MATTIACE,GREGORY Z SMITH,EUGENIA (GINA) MONTOYA ORTEGA,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
02847_00000_329509,83.002,Ballot 20 - Type 20,Election Day,83,MIKE A TELLEZ,WILLIAM BILL MATTIACE,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
02847_00000_009004,99.002,Ballot 2 - Type 2,Election Day,99,MIKE A TELLEZ,WILLIAM BILL MATTIACE,JORGE SANCHEZ,GREGORY Z SMITH,ISABELLA SOLIS,BEV COURTNEY,ALEXANDER PAIGE FRESQUEZ,JESUSITA DOLORES LUCERO,EUGENIA (GINA) MONTOYA ORTEGA,KEN MIYAGISHIMA,10,1
02847_00000_354085,83.002,Ballot 20 - Type 20,Election Day,83,ISABELLA SOLIS,EUGENIA (GINA) MONTOYA ORTEGA,BEV COURTNEY,KEN MIYAGISHIMA,skipped,skipped,skipped,skipped,skipped,skipped,10,1
02847_00000_029232,83.002,Ballot 20 - Type 20,Election Day,83,ISABELLA SOLIS,EUGENIA (GINA) MONTOYA ORTEGA,BEV COURTNEY,JESUSITA DOLORES LUCERO,JORGE SANCHEZ,GREGORY Z SMITH,MIKE A TELLEZ,ALEXANDER PAIGE FRESQUEZ,WILLIAM BILL MATTIACE,KEN MIYAGISHIMA,10,1
02847_00000_060217,83.002,Ballot 20 - Type 20,Election Day,83,WILLIAM BILL MATTIACE,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
02847_00000_616264,20.002,Ballot 28 - Type 28,Election Day,20,WILLIAM BILL MATTIACE,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
02847_00000_136848,83.002,Ballot 20 - Type 20,Election Day,83,KEN MIYAGISHIMA,WILLIAM BILL MATTIACE,BEV COURTNEY,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
02847_00000_880873,99.002,Ballot 2 - Type 2,Election Day,99,MIKE A TELLEZ,BEV COURTNEY,JESUSITA DOLORES LUCERO,WILLIAM BILL MATTIACE,ISABELLA SOLIS,EUGENIA (GINA) MONTOYA ORTEGA,JORGE SANCHEZ,ALEXANDER PAIGE FRESQUEZ,KEN MIYAGISHIMA,skipped,10,1
02847_00000_227182,89.0,Ballot 2 - Type 2,Election Day,89,EUGENIA (GINA) MONTOYA ORTEGA,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
02847_00000_961215,83.002,Ballot 20 - Type 20,Election Day,83,KEN MIYAGISHIMA,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
02847_00000_873642,61.0,Ballot 16 - Type 16,Election Day,61,WILLIAM BILL MATTIACE,MIKE A TELLEZ,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
02847_00000_974236,109.002,Ballot 17 - Type 17,Election Day,109,WILLIAM BILL MATTIACE,KEN MIYAGISHIMA,JESUSITA DOLORES LUCERO,GREGORY Z SMITH,BEV COURTNEY,MIKE A TELLEZ,EUGENIA (GINA) MONTOYA ORTEGA,JORGE SANCHEZ,ALEXANDER PAIGE FRESQUEZ,ISABELLA SOLIS,10,1
02847_00000_861066,109.002,Ballot 17 - Type 17,Election Day,109,EUGENIA (GINA) MONTOYA ORTEGA,ISABELLA SOLIS,JESUSITA DOLORES LUCERO,GREGORY Z SMITH,skipped,skipped,skipped,skipped,skipped,skipped,10,1
02847_00000_791317,83.002,Ballot 20 - Type 20,Election Day,83,KEN MIYAGISHIMA,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
02847_00000_176501,20.002,Ballot 28 - Type 28,Election Day,20,KEN MIYAGISHIMA,WILLIAM BILL MATTIACE,ISABELLA SOLIS,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
02847_00000_235866,89.0,Ballot 2 - Type 2,Election Day,89,WILLIAM BILL MATTIACE,MIKE A TELLEZ,EUGENIA (GINA) MONTOYA ORTEGA,GREGORY Z SMITH,ISABELLA SOLIS,JORGE SANCHEZ,BEV COURTNEY,KEN MIYAGISHIMA,JESUSITA DOLORES LUCERO,skipped,10,1
02847_00000_556307,42.0,Ballot 20 - Type 20,Election Day,42,ISABELLA SOLIS,MIKE A TELLEZ,WILLIAM BILL MATTIACE,JESUSITA DOLORES LUCERO,GREGORY Z SMITH,JORGE SANCHEZ,BEV COURTNEY,ALEXANDER PAIGE FRESQUEZ,EUGENIA (GINA) MONTOYA ORTEGA,KEN MIYAGISHIMA,10,1
02847_00000_463183,83.002,Ballot 20 - Type 20,Election Day,83,EUGENIA (GINA) MONTOYA ORTEGA,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
02847_00000_025688,83.002,Ballot 20 - Type 20,Election Day,83,WILLIAM BILL MATTIACE,GREGORY Z SMITH,EUGENIA (GINA) MONTOYA ORTEGA,JORGE SANCHEZ,ISABELLA SOLIS,BEV COURTNEY,MIKE A TELLEZ,ALEXANDER PAIGE FRESQUEZ,JESUSITA DOLORES LUCERO,KEN MIYAGISHIMA,10,1
02847_00000_483359,41.0,Ballot 19 - Type 19,Election Day,41,KEN MIYAGISHIMA,WILLIAM BILL MATTIACE,JESUSITA DOLORES LUCERO,MIKE A TELLEZ,BEV COURTNEY,ISABELLA SOLIS,skipped,skipped,skipped,skipped,10,1
02847_00000_475563,99.002,Ballot 2 - Type 2,Election Day,99,MIKE A TELLEZ,JESUSITA DOLORES LUCERO,WILLIAM BILL MATTIACE,ALEXANDER PAIGE FRESQUEZ,BEV COURTNEY,ISABELLA SOLIS,GREGORY Z SMITH,JORGE SANCHEZ,KEN MIYAGISHIMA,EUGENIA (GINA) MONTOYA ORTEGA,10,1
02847_00000_384221,83.002,Ballot 20 - Type 20,Election Day,83,EUGENIA (GINA) MONTOYA ORTEGA,ISABELLA SOLIS,MIKE A TELLEZ,WILLIAM BILL MATTIACE,JESUSITA DOLORES LUCERO,BEV COURTNEY,JORGE SANCHEZ,ALEXANDER PAIGE FRESQUEZ,GREGORY Z SMITH,KEN MIYAGISHIMA,10,1
02847_00000_014390,83.002,Ballot 20 - Type 20,Election Day,83,WILLIAM BILL MATTIACE,KEN MIYAGISHIMA,GREGORY Z SMITH,ALEXANDER PAIGE FRESQUEZ,EUGENIA (GINA) MONTOYA ORTEGA,skipped,skipped,skipped,skipped,skipped,10,1
02847_00000_963348,26.0,Ballot 2 - Type 2,Election Day,26,MIKE A TELLEZ,BEV COURTNEY,JESUSITA DOLORES LUCERO,WILLIAM BILL MATTIACE,skipped,skipped,skipped,skipped,skipped,skipped,10,1
02847_00000_780040,99.002,Ballot 2 - Type 2,Election Day,99,EUGENIA (GINA) MONTOYA ORTEGA,JORGE SANCHEZ,BEV COURTNEY,GREGORY Z SMITH,ALEXANDER PAIGE FRESQUEZ,MIKE A TELLEZ,ISABELLA SOLIS,JESUSITA DOLORES LUCERO,WILLIAM BILL MATTIACE,KEN MIYAGISHIMA,10,1
02847_00000_613775,26.0,Ballot 2 - Type 2,Election Day,26,EUGENIA (GINA) MONTOYA ORTEGA,BEV COURTNEY,WILLIAM BILL MATTIACE,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
02847_00000_415931,20.002,Ballot 28 - Type 28,Election Day,20,MIKE A TELLEZ,GREGORY Z SMITH,WILLIAM BILL MATTIACE,KEN MIYAGISHIMA,skipped,skipped,skipped,skipped,skipped,skipped,10,1
02847_00000_943477,109.002,Ballot 17 - Type 17,Election Day,109,MIKE A TELLEZ,BEV COURTNEY,ISABELLA SOLIS,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
02847_00000_140570,83.002,Ballot 20 - Type 20,Election Day,83,BEV COURTNEY,ALEXANDER PAIGE FRESQUEZ,WILLIAM BILL MATTIACE,MIKE A TELLEZ,JORGE SANCHEZ,GREGORY Z SMITH,ISABELLA SOLIS,EUGENIA (GINA) MONTOYA ORTEGA,KEN MIYAGISHIMA,skipped,10,1
02847_00000_275547,26.0,Ballot 2 - Type 2,Election Day,26,EUGENIA (GINA) MONTOYA ORTEGA,ISABELLA SOLIS,GREGORY Z SMITH,KEN MIYAGISHIMA,skipped,skipped,skipped,skipped,skipped,skipped,10,1
02847_00000_609048,109.002,Ballot 17 - Type 17,Election Day,109,WILLIAM BILL MATTIACE,JESUSITA DOLORES LUCERO,KEN MIYAGISHIMA,GREGORY Z SMITH,ISABELLA SOLIS,JORGE SANCHEZ,MIKE A TELLEZ,BEV COURTNEY,ALEXANDER PAIGE FRESQUEZ,EUGENIA (GINA) MONTOYA ORTEGA,10,1
02847_00000_122110,83.002,Ballot 20 - Type 20,Election Day,83,KEN MIYAGISHIMA,GREGORY Z SMITH,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
02847_00000_071380,83.002,Ballot 20 - Type 20,Election Day,83,GREGORY Z SMITH,ISABELLA SOLIS,WILLIAM BILL MATTIACE,KEN MIYAGISHIMA,EUGENIA (GINA) MONTOYA ORTEGA,JESUSITA DOLORES LUCERO,ALEXANDER PAIGE FRESQUEZ,skipped,skipped,skipped,10,1
02847_00000_779851,83.002,Ballot 20 - Type 20,Election Day,83,MIKE A TELLEZ,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
02847_00000_361271,26.0,Ballot 2 - Type 2,Election Day,26,KEN MIYAGISHIMA,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
02847_00000_156716,83.002,Ballot 20 - Type 20,Election Day,83,WILLIAM BILL MATTIACE,EUGENIA (GINA) MONTOYA ORTEGA,KEN MIYAGISHIMA,MIKE A TELLEZ,GREGORY Z SMITH,ISABELLA SOLIS,JESUSITA DOLORES LUCERO,ALEXANDER PAIGE FRESQUEZ,JORGE SANCHEZ,BEV COURTNEY,10,1
02847_00000_407398,83.002,Ballot 20 - Type 20,Election Day,83,KEN MIYAGISHIMA,WILLIAM BILL MATTIACE,MIKE A TELLEZ,JESUSITA DOLORES LUCERO,ALEXANDER PAIGE FRESQUEZ,BEV COURTNEY,ISABELLA SOLIS,GREGORY Z SMITH,JORGE SANCHEZ,EUGENIA (GINA) MONTOYA ORTEGA,10,1
02847_00000_214876,20.002,Ballot 28 - Type 28,Election Day,20,KEN MIYAGISHIMA,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
02847_00000_340314,83.002,Ballot 20 - Type 20,Election Day,83,GREGORY Z SMITH,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
02847_00000_258856,83.002,Ballot 20 - Type 20,Election Day,83,EUGENIA (GINA) MONTOYA ORTEGA,WILLIAM BILL MATTIACE,MIKE A TELLEZ,KEN MIYAGISHIMA,skipped,skipped,skipped,skipped,skipped,skipped,10,1
02847_00000_261939,20.002,Ballot 28 - Type 28,Election Day,20,EUGENIA (GINA) MONTOYA ORTEGA,KEN MIYAGISHIMA,JESUSITA DOLORES LUCERO,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
02847_00000_452931,83.002,Ballot 20 - Type 20,Election Day,83,MIKE A TELLEZ,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
02847_00000_087196,20.002,Ballot 28 - Type 28,Election Day,20,GREGORY Z SMITH,WILLIAM BILL MATTIACE,MIKE A TELLEZ,KEN MIYAGISHIMA,skipped,skipped,skipped,skipped,skipped,skipped,10,1
