District,PollingPlaceName,BPNumber,Formality,rank1,rank2,rank3,rank4,rank5,rank6
Auburn,Auburn Public,5096,Formal,FOLEY Luke,OUEIK Ronney,AHMED Kays,WALKER Raema,MICHELS Malikeh,GARRARD Paul
Auburn,Auburn Public,5097,Formal,FOLEY Luke,AHMED Kays,MICHELS Malikeh,WALKER Raema,GARRARD Paul,OUEIK Ronney
Auburn,Auburn Public,5098,Formal,FOLEY Luke,OUEIK Ronney,skipped,skipped,skipped,skipped
Auburn,Auburn Public,5099,Formal,FOLEY Luke,MICHELS Malikeh,GARRARD Paul,AHMED Kays,WALKER Raema,OUEIK Ronney
Auburn,Auburn Public,5100,Formal,FOLEY Luke,AHMED Kays,MICHELS Malikeh,GARRARD Paul,OUEIK Ronney,WALKER Raema
Auburn,Auburn Public,5101,Formal,FOLEY Luke,AHMED Kays,OUEIK Ronney,MICHELS Malikeh,WALKER Raema,GARRARD Paul
Auburn,Auburn Public,5102,Formal,FOLEY Luke,skipped,skipped,skipped,skipped,skipped
Auburn,Auburn Public,5103,Formal,FOLEY Luke,AHMED Kays,skipped,skipped,skipped,skipped
Auburn,Auburn Public,5104,Formal,FOLEY Luke,OUEIK Ronney,WALKER Raema,AHMED Kays,MICHELS Malikeh,GARRARD Paul
Auburn,Auburn Public,5105,Formal,FOLEY Luke,OUEIK Ronney,GARRARD Paul,MICHELS Malikeh,WALKER Raema,AHMED Kays
Auburn,Auburn Public,5106,Formal,FOLEY Luke,MICHELS Malikeh,OUEIK Ronney,GARRARD Paul,AHMED Kays,WALKER Raema
Auburn,Auburn Public,5107,Formal,FOLEY Luke,OUEIK Ronney,skipped,skipped,skipped,skipped
Auburn,Auburn Public,5108,Formal,FOLEY Luke,MICHELS Malikeh,skipped,skipped,skipped,skipped
Auburn,Auburn Public,5109,Formal,FOLEY Luke,MICHELS Malikeh,AHMED Kays,OUEIK Ronney,GARRARD Paul,WALKER Raema
Auburn,Auburn Public,5110,Formal,FOLEY Luke,MICHELS Malikeh,AHMED Kays,OUEIK Ronney,WALKER Raema,GARRARD Paul
Auburn,Auburn Public,5111,Formal,FOLEY Luke,MICHELS Malikeh,OUEIK Ronney,skipped,skipped,skipped
Auburn,Auburn Public,5112,Formal,FOLEY Luke,OUEIK Ronney,skipped,skipped,skipped,skipped
Auburn,Auburn Public,5113,Formal,FOLEY Luke,GARRARD Paul,skipped,skipped,skipped,skipped
Auburn,Auburn Public,5114,Formal,FOLEY Luke,GARRARD Paul,skipped,skipped,skipped,skipped
Auburn,Auburn Public,5115,Formal,FOLEY Luke,GARRARD Paul,skipped,skipped,skipped,skipped
Auburn,Auburn Public,5116,Formal,FOLEY Luke,GARRARD Paul,skipped,skipped,skipped,skipped
Auburn,Auburn Public,5117,Formal,FOLEY Luke,GARRARD Paul,skipped,skipped,skipped,skipped
Auburn,Auburn Public,5118,Formal,FOLEY Luke,AHMED Kays,skipped,skipped,skipped,skipped
Auburn,Auburn Public,5119,Formal,FOLEY Luke,MICHELS Malikeh,WALKER Raema,OUEIK Ronney,AHMED Kays,GARRARD Paul
Auburn,Auburn Public,5120,Formal,FOLEY Luke,MICHELS Malikeh,WALKER Raema,OUEIK Ronney,AHMED Kays,GARRARD Paul
Auburn,Auburn Public,5121,Formal,FOLEY Luke,MICHELS Malikeh,AHMED Kays,GARRARD Paul,WALKER Raema,OUEIK Ronney
Auburn,Auburn Public,5122,Formal,FOLEY Luke,AHMED Kays,OUEIK Ronney,WALKER Raema,MICHELS Malikeh,GARRARD Paul
Auburn,Auburn Public,5123,Formal,FOLEY Luke,WALKER Raema,skipped,skipped,skipped,skipped
Auburn,Auburn Public,5124,Formal,FOLEY Luke,OUEIK Ronney,AHMED Kays,WALKER Raema,MICHELS Malikeh,GARRARD Paul
Auburn,Auburn Public,5125,Formal,FOLEY Luke,MICHELS Malikeh,skipped,skipped,skipped,skipped
Auburn,Auburn Public,5126,Formal,FOLEY Luke,skipped,skipped,skipped,skipped,skipped
Auburn,Auburn Public,5127,Formal,FOLEY Luke,MICHELS Malikeh,OUEIK Ronney,AHMED Kays,WALKER Raema,GARRARD Paul
Auburn,Auburn Public,5128,Formal,FOLEY Luke,AHMED Kays,MICHELS Malikeh,GARRARD Paul,OUEIK Ronney,WALKER Raema
Auburn,Auburn Public,5129,Formal,FOLEY Luke,OUEIK Ronney,AHMED Kays,WALKER Raema,MICHELS Malikeh,GARRARD Paul
Auburn,Auburn Public,5130,Formal,FOLEY Luke,MICHELS Malikeh,GARRARD Paul,OUEIK Ronney,AHMED Kays,WALKER Raema
Auburn,Auburn Public,5131,Formal,FOLEY Luke,WALKER Raema,OUEIK Ronney,MICHELS Malikeh,GARRARD Paul,AHMED Kays
Auburn,Auburn Public,5132,Formal,FOLEY Luke,WALKER Raema,AHMED Kays,GARRARD Paul,OUEIK Ronney,MICHELS Malikeh
Auburn,Auburn Public,5133,Formal,FOLEY Luke,MICHELS Malikeh,GARRARD Paul,AHMED Kays,OUEIK Ronney,WALKER Raema
Auburn,Auburn Public,5134,Formal,FOLEY Luke,GARRARD Paul,MICHELS Malikeh,WALKER Raema,AHMED Kays,OUEIK Ronney
Auburn,Auburn Public,5135,Formal,FOLEY Luke,GARRARD Paul,MICHELS Malikeh,WALKER Raema,OUEIK Ronney,AHMED Kays
Auburn,Auburn Public,5136,Formal,FOLEY Luke,AHMED Kays,skipped,skipped,skipped,skipped
Auburn,Auburn Public,5137,Formal,FOLEY Luke,AHMED Kays,skipped,skipped,skipped,skipped
Auburn,Auburn Public,5138,Formal,FOLEY Luke,GARRARD Paul,OUEIK Ronney,MICHELS Malikeh,AHMED Kays,WALKER Raema
Auburn,Auburn Public,5139,Formal,FOLEY Luke,MICHELS Malikeh,skipped,skipped,skipped,skipped
Auburn,Auburn Public,5140,Formal,FOLEY Luke,GARRARD Paul,OUEIK Ronney,WALKER Raema,AHMED Kays,MICHELS Malikeh
Auburn,Auburn Public,5141,Formal,FOLEY Luke,MICHELS Malikeh,AHMED Kays,WALKER Raema,GARRARD Paul,OUEIK Ronney
Auburn,Auburn Public,5142,Formal,FOLEY Luke,GARRARD Paul,MICHELS Malikeh,WALKER Raema,AHMED Kays,OUEIK Ronney
Auburn,Auburn Public,5143,Formal,FOLEY Luke,MICHELS Malikeh,skipped,skipped,skipped,skipped
Auburn,Auburn Public,5144,Formal,FOLEY Luke,MICHELS Malikeh,skipped,skipped,skipped,skipped
Auburn,Auburn Public,5145,Formal,FOLEY Luke,OUEIK Ronney,skipped,skipped,skipped,skipped
Auburn,Auburn Public,5146,Formal,FOLEY Luke,OUEIK Ronney,MICHELS Malikeh,GARRARD Paul,AHMED Kays,WALKER Raema
Auburn,Auburn Public,5147,Formal,FOLEY Luke,OUEIK Ronney,MICHELS Malikeh,GARRARD Paul,AHMED Kays,WALKER Raema
Auburn,Auburn Public,5148,Formal,FOLEY Luke,MICHELS Malikeh,WALKER Raema,GARRARD Paul,AHMED Kays,OUEIK Ronney
Auburn,Auburn Public,5149,Formal,FOLEY Luke,OUEIK Ronney,MICHELS Malikeh,GARRARD Paul,WALKER Raema,AHMED Kays
Auburn,Auburn Public,5150,Formal,FOLEY Luke,AHMED Kays,OUEIK Ronney,GARRARD Paul,MICHELS Malikeh,WALKER Raema
Auburn,Auburn Public,5151,Formal,FOLEY Luke,WALKER Raema,MICHELS Malikeh,GARRARD Paul,OUEIK Ronney,AHMED Kays
Auburn,Auburn Public,5152,Formal,FOLEY Luke,GARRARD Paul,skipped,skipped,skipped,skipped
Auburn,Auburn Public,5153,Formal,FOLEY Luke,GARRARD Paul,MICHELS Malikeh,WALKER Raema,OUEIK Ronney,AHMED Kays
Auburn,Auburn Public,5154,Formal,FOLEY Luke,MICHELS Malikeh,GARRARD Paul,AHMED Kays,OUEIK Ronney,WALKER Raema
Auburn,Auburn Public,5155,Formal,FOLEY Luke,GARRARD Paul,skipped,skipped,skipped,skipped
Auburn,Auburn Public,5156,Formal,FOLEY Luke,AHMED Kays,WALKER Raema,OUEIK Ronney,MICHELS Malikeh,GARRARD Paul
Auburn,Auburn Public,5157,Formal,FOLEY Luke,GARRARD Paul,MICHELS Malikeh,WALKER Raema,OUEIK Ronney,AHMED Kays
Auburn,Auburn Public,5158,Formal,FOLEY Luke,GARRARD Paul,MICHELS Malikeh,WALKER Raema,AHMED Kays,OUEIK Ronney
Auburn,Auburn Public,5159,Formal,FOLEY Luke,MICHELS Malikeh,OUEIK Ronney,skipped,skipped,skipped
Auburn,Auburn Public,5160,Formal,FOLEY Luke,AHMED Kays,MICHELS Malikeh,GARRARD Paul,OUEIK Ronney,WALKER Raema
Auburn,Auburn Public,5161,Formal,FOLEY Luke,WALKER Raema,AHMED Kays,OUEIK Ronney,GARRARD Paul,MICHELS Malikeh
Auburn,Auburn Public,5162,Formal,FOLEY Luke,MICHELS Malikeh,OUEIK Ronney,AHMED Kays,GARRARD Paul,WALKER Raema
Auburn,Auburn Public,5163,Formal,FOLEY Luke,AHMED Kays,skipped,skipped,skipped,skipped
Auburn,Auburn Public,5164,Formal,FOLEY Luke,AHMED Kays,skipped,skipped,skipped,skipped
Auburn,Auburn Public,5165,Formal,FOLEY Luke,GARRARD Paul,skipped,skipped,skipped,skipped
Auburn,Auburn Public,5166,Formal,FOLEY Luke,AHMED Kays,MICHELS Malikeh,GARRARD Paul,OUEIK Ronney,WALKER Raema
Auburn,Auburn Public,5167,Formal,FOLEY Luke,GARRARD Paul,MICHELS Malikeh,WALKER Raema,OUEIK Ronney,AHMED Kays
Auburn,Auburn Public,5168,Formal,FOLEY Luke,MICHELS Malikeh,skipped,skipped,skipped,skipped
Auburn,Auburn Public,5169,Formal,FOLEY Luke,MICHELS Malikeh,GARRARD Paul,AHMED Kays,WALKER Raema,OUEIK Ronney
Auburn,Auburn Public,5170,Formal,FOLEY Luke,AHMED Kays,OUEIK Ronney,GARRARD Paul,WALKER Raema,MICHELS Malikeh
Auburn,Auburn Public,5171,Formal,FOLEY Luke,GARRARD Paul,MICHELS Malikeh,OUEIK Ronney,AHMED Kays,WALKER Raema
Auburn,Auburn Public,5172,Formal,FOLEY Luke,OUEIK Ronney,AHMED Kays,GARRARD Paul,MICHELS Malikeh,WALKER Raema
Auburn,Auburn Public,5173,Formal,FOLEY Luke,MICHELS Malikeh,skipped,skipped,skipped,skipped
Auburn,Auburn Public,5174,Formal,FOLEY Luke,AHMED Kays,MICHELS Malikeh,GARRARD Paul,WALKER Raema,OUEIK Ronney
Auburn,Auburn Public,5175,Formal,FOLEY Luke,MICHELS Malikeh,AHMED Kays,GARRARD Paul,WALKER Raema,OUEIK Ronney
Auburn,Auburn Public,5176,Formal,FOLEY Luke,MICHELS Malikeh,AHMED Kays,GARRARD Paul,WALKER Raema,OUEIK Ronney
Auburn,Auburn Public,5177,Formal,FOLEY Luke,OUEIK Ronney,AHMED Kays,MICHELS Malikeh,GARRARD Paul,WALKER Raema
Auburn,Auburn Public,5178,Formal,FOLEY Luke,AHMED Kays,OUEIK Ronney,WALKER Raema,MICHELS Malikeh,GARRARD Paul
Auburn,Auburn Public,5179,Formal,FOLEY Luke,GARRARD Paul,MICHELS Malikeh,WALKER Raema,OUEIK Ronney,AHMED Kays
Auburn,Auburn Public,5180,Formal,FOLEY Luke,AHMED Kays,MICHELS Malikeh,OUEIK Ronney,WALKER Raema,GARRARD Paul
Auburn,Auburn Public,5181,Formal,FOLEY Luke,AHMED Kays,MICHELS Malikeh,GARRARD Paul,OUEIK Ronney,WALKER Raema
Auburn,Auburn Public,5182,Formal,FOLEY Luke,AHMED Kays,OUEIK Ronney,GARRARD Paul,MICHELS Malikeh,WALKER Raema
Auburn,Auburn Public,5183,Formal,FOLEY Luke,AHMED Kays,MICHELS Malikeh,skipped,skipped,skipped
Auburn,Auburn Public,5184,Formal,FOLEY Luke,OUEIK Ronney,skipped,skipped,skipped,skipped
Auburn,Auburn Public,5185,Formal,FOLEY Luke,MICHELS Malikeh,AHMED Kays,skipped,skipped,skipped
Auburn,Auburn Public,5186,Formal,FOLEY Luke,AHMED Kays,MICHELS Malikeh,GARRARD Paul,WALKER Raema,OUEIK Ronney
Auburn,Auburn Public,5187,Formal,FOLEY Luke,AHMED Kays,OUEIK Ronney,WALKER Raema,GARRARD Paul,MICHELS Malikeh
Auburn,Auburn Public,5188,Formal,FOLEY Luke,MICHELS Malikeh,WALKER Raema,OUEIK Ronney,AHMED Kays,GARRARD Paul
Auburn,Auburn Public,5189,Formal,FOLEY Luke,AHMED Kays,OUEIK Ronney,GARRARD Paul,WALKER Raema,MICHELS Malikeh
Auburn,Auburn Public,5190,Formal,FOLEY Luke,MICHELS Malikeh,AHMED Kays,GARRARD Paul,OUEIK Ronney,WALKER Raema
Auburn,Auburn Public,5191,Formal,FOLEY Luke,MICHELS Malikeh,AHMED Kays,GARRARD Paul,skipped,skipped
Auburn,Auburn Public,5192,Formal,FOLEY Luke,GARRARD Paul,AHMED Kays,MICHELS Malikeh,OUEIK Ronney,WALKER Raema
Auburn,Auburn Public,5193,Formal,FOLEY Luke,OUEIK Ronney,skipped,skipped,skipped,skipped
Auburn,Auburn Public,5194,Formal,FOLEY Luke,MICHELS Malikeh,WALKER Raema,skipped,skipped,skipped
Auburn,Auburn Public,5195,Formal,FOLEY Luke,MICHELS Malikeh,GARRARD Paul,AHMED Kays,WALKER Raema,OUEIK Ronney
Auburn,Auburn Public,5196,Formal,FOLEY Luke,OUEIK Ronney,AHMED Kays,WALKER Raema,GARRARD Paul,MICHELS Malikeh
Auburn,Auburn Public,5197,Formal,FOLEY Luke,AHMED Kays,skipped,skipped,skipped,skipped
Auburn,Auburn Public,5198,Formal,FOLEY Luke,GARRARD Paul,MICHELS Malikeh,AHMED Kays,OUEIK Ronney,WALKER Raema
Auburn,Auburn Public,5199,Formal,FOLEY Luke,MICHELS Malikeh,GARRARD Paul,AHMED Kays,WALKER Raema,OUEIK Ronney
Auburn,Auburn Public,5200,Formal,FOLEY Luke,AHMED Kays,MICHELS Malikeh,OUEIK Ronney,skipped,skipped
Auburn,Auburn Public,5201,Formal,FOLEY Luke,MICHELS Malikeh,skipped,skipped,skipped,skipped
Auburn,Auburn Public,5202,Formal,FOLEY Luke,MICHELS Malikeh,OUEIK Ronney,GARRARD Paul,AHMED Kays,WALKER Raema
Auburn,Auburn Public,5203,Formal,FOLEY Luke,GARRARD Paul,OUEIK Ronney,MICHELS Malikeh,AHMED Kays,WALKER Raema
Auburn,Auburn Public,5204,Formal,FOLEY Luke,OUEIK Ronney,MICHELS Malikeh,GARRARD Paul,AHMED Kays,WALKER Raema
Auburn,Auburn Public,5205,Formal,FOLEY Luke,OUEIK Ronney,GARRARD Paul,MICHELS Malikeh,WALKER Raema,AHMED Kays
Auburn,Auburn Public,5206,Formal,FOLEY Luke,MICHELS Malikeh,skipped,skipped,skipped,skipped
Auburn,Auburn Public,5207,Formal,FOLEY Luke,MICHELS Malikeh,skipped,skipped,skipped,skipped
Auburn,Auburn Public,5208,Formal,FOLEY Luke,MICHELS Malikeh,skipped,skipped,skipped,skipped
Auburn,Auburn Public,5209,Formal,FOLEY Luke,MICHELS Malikeh,GARRARD Paul,WALKER Raema,AHMED Kays,OUEIK Ronney
Auburn,Auburn Public,5210,Formal,FOLEY Luke,MICHELS Malikeh,skipped,skipped,skipped,skipped
Auburn,Auburn Public,5211,Formal,FOLEY Luke,MICHELS Malikeh,skipped,skipped,skipped,skipped
Auburn,Auburn Public,5212,Formal,FOLEY Luke,GARRARD Paul,MICHELS Malikeh,OUEIK Ronney,WALKER Raema,AHMED Kays
Auburn,Auburn Public,5213,Formal,FOLEY Luke,MICHELS Malikeh,GARRARD Paul,AHMED Kays,OUEIK Ronney,WALKER Raema
Auburn,Auburn Public,5214,Formal,FOLEY Luke,MICHELS Malikeh,skipped,skipped,skipped,skipped
Auburn,Auburn Public,5215,Formal,FOLEY Luke,OUEIK Ronney,skipped,skipped,skipped,skipped
Auburn,Auburn Public,5216,Formal,FOLEY Luke,OUEIK Ronney,MICHELS Malikeh,AHMED Kays,skipped,skipped
Auburn,Auburn Public,5217,Formal,FOLEY Luke,GARRARD Paul,skipped,skipped,skipped,skipped
Auburn,Auburn Public,5218,Formal,FOLEY Luke,MICHELS Malikeh,AHMED Kays,WALKER Raema,GARRARD Paul,OUEIK Ronney
Auburn,Auburn Public,5219,Formal,FOLEY Luke,GARRARD Paul,MICHELS Malikeh,AHMED Kays,WALKER Raema,OUEIK Ronney
Auburn,Auburn Public,5220,Formal,FOLEY Luke,MICHELS Malikeh,WALKER Raema,OUEIK Ronney,AHMED Kays,GARRARD Paul
Auburn,Auburn Public,5221,Formal,FOLEY Luke,MICHELS Malikeh,GARRARD Paul,AHMED Kays,WALKER Raema,OUEIK Ronney
Auburn,Auburn Public,5222,Formal,FOLEY Luke,MICHELS Malikeh,skipped,skipped,skipped,skipped
Auburn,Auburn Public,5223,Formal,FOLEY Luke,GARRARD Paul,skipped,skipped,skipped,skipped
Auburn,Auburn Public,5224,Formal,FOLEY Luke,MICHELS Malikeh,GARRARD Paul,AHMED Kays,OUEIK Ronney,WALKER Raema
Auburn,Auburn Public,5225,Formal,FOLEY Luke,GARRARD Paul,skipped,skipped,skipped,skipped
Auburn,Auburn Public,5226,Formal,FOLEY Luke,MICHELS Malikeh,GARRARD Paul,AHMED Kays,WALKER Raema,OUEIK Ronney
Auburn,Auburn Public,5227,Formal,FOLEY Luke,OUEIK Ronney,WALKER Raema,MICHELS Malikeh,AHMED Kays,GARRARD Paul
Auburn,Auburn Public,5228,Formal,FOLEY Luke,GARRARD Paul,MICHELS Malikeh,WALKER Raema,OUEIK Ronney,AHMED Kays
Auburn,Auburn Public,5229,Formal,FOLEY Luke,OUEIK Ronney,AHMED Kays,WALKER Raema,MICHELS Malikeh,GARRARD Paul
Auburn,Auburn Public,5230,Formal,FOLEY Luke,GARRARD Paul,MICHELS Malikeh,WALKER Raema,OUEIK Ronney,AHMED Kays
Auburn,Auburn Public,5231,Formal,FOLEY Luke,GARRARD Paul,MICHELS Malikeh,WALKER Raema,OUEIK Ronney,AHMED Kays
Auburn,Auburn Public,5232,Formal,FOLEY Luke,GARRARD Paul,MICHELS Malikeh,WALKER Raema,AHMED Kays,OUEIK Ronney
Auburn,Auburn Public,5233,Formal,FOLEY Luke,GARRARD Paul,MICHELS Malikeh,AHMED Kays,WALKER Raema,OUEIK Ronney
Auburn,Auburn Public,5234,Formal,FOLEY Luke,OUEIK Ronney,AHMED Kays,WALKER Raema,MICHELS Malikeh,GARRARD Paul
Auburn,Auburn Public,5235,Formal,FOLEY Luke,OUEIK Ronney,MICHELS Malikeh,GARRARD Paul,WALKER Raema,AHMED Kays
Auburn,Auburn Public,5236,Formal,FOLEY Luke,MICHELS Malikeh,GARRARD Paul,AHMED Kays,WALKER Raema,OUEIK Ronney
Auburn,Auburn Public,5237,Formal,FOLEY Luke,OUEIK Ronney,WALKER Raema,AHMED Kays,GARRARD Paul,MICHELS Malikeh
Auburn,Auburn Public,5238,Formal,FOLEY Luke,MICHELS Malikeh,skipped,skipped,skipped,skipped
Auburn,Auburn Public,5239,Formal,FOLEY Luke,OUEIK Ronney,skipped,skipped,skipped,skipped
Auburn,Auburn Public,5240,Formal,FOLEY Luke,GARRARD Paul,MICHELS Malikeh,WALKER Raema,OUEIK Ronney,AHMED Kays
Auburn,Auburn Public,5241,Formal,FOLEY Luke,GARRARD Paul,skipped,skipped,skipped,skipped
Auburn,Auburn Public,5242,Formal,FOLEY Luke,MICHELS Malikeh,AHMED Kays,GARRARD Paul,OUEIK Ronney,WALKER Raema
Auburn,Auburn Public,5243,Formal,FOLEY Luke,AHMED Kays,OUEIK Ronney,WALKER Raema,MICHELS Malikeh,GARRARD Paul
Auburn,Auburn Public,5244,Formal,FOLEY Luke,AHMED Kays,skipped,skipped,skipped,skipped
Auburn,Auburn Public,5245,Formal,FOLEY Luke,OUEIK Ronney,skipped,skipped,skipped,skipped
Auburn,Auburn Public,5246,Formal,FOLEY Luke,skipped,skipped,skipped,skipped,skipped
Auburn,Auburn Public,5247,Formal,FOLEY Luke,OUEIK Ronney,WALKER Raema,MICHELS Malikeh,GARRARD Paul,AHMED Kays
Auburn,Auburn Public,5248,Formal,FOLEY Luke,OUEIK Ronney,WALKER Raema,AHMED Kays,MICHELS Malikeh,GARRARD Paul
Auburn,Auburn Public,5249,Formal,FOLEY Luke,MICHELS Malikeh,WALKER Raema,skipped,skipped,skipped
Auburn,Auburn Public,5250,Formal,FOLEY Luke,GARRARD Paul,OUEIK Ronney,MICHELS Malikeh,AHMED Kays,WALKER Raema
Auburn,Auburn Public,5251,Formal,FOLEY Luke,OUEIK Ronney,skipped,skipped,skipped,skipped
Auburn,Auburn Public,5252,Formal,FOLEY Luke,AHMED Kays,skipped,skipped,skipped,skipped
Auburn,Auburn Public,5253,Formal,FOLEY Luke,GARRARD Paul,MICHELS Malikeh,WALKER Raema,OUEIK Ronney,AHMED Kays
Auburn,Auburn Public,5254,Formal,FOLEY Luke,OUEIK Ronney,WALKER Raema,AHMED Kays,MICHELS Malikeh,GARRARD Paul
Auburn,Auburn Public,5255,Formal,FOLEY Luke,OUEIK Ronney,MICHELS Malikeh,GARRARD Paul,WALKER Raema,AHMED Kays
Auburn,Auburn Public,5256,Formal,FOLEY Luke,AHMED Kays,OUEIK Ronney,skipped,skipped,skipped
Auburn,Auburn Public,5257,Formal,FOLEY Luke,OUEIK Ronney,skipped,skipped,skipped,skipped
Auburn,Auburn Public,5258,Formal,FOLEY Luke,AHMED Kays,MICHELS Malikeh,GARRARD Paul,OUEIK Ronney,WALKER Raema
Auburn,Auburn Public,5259,Formal,FOLEY Luke,GARRARD Paul,MICHELS Malikeh,OUEIK Ronney,WALKER Raema,AHMED Kays
Auburn,Auburn Public,5260,Formal,FOLEY Luke,GARRARD Paul,OUEIK Ronney,skipped,skipped,skipped
Auburn,Auburn Public,5261,Formal,FOLEY Luke,WALKER Raema,AHMED Kays,GARRARD Paul,OUEIK Ronney,MICHELS Malikeh
Auburn,Auburn Public,5262,Formal,FOLEY Luke,skipped,skipped,skipped,skipped,skipped
Auburn,Auburn Public,5263,Formal,FOLEY Luke,MICHELS Malikeh,GARRARD Paul,WALKER Raema,AHMED Kays,OUEIK Ronney
Auburn,Auburn Public,5264,Formal,FOLEY Luke,GARRARD Paul,MICHELS Malikeh,WALKER Raema,AHMED Kays,OUEIK Ronney
Auburn,Auburn Public,5265,Formal,FOLEY Luke,MICHELS Malikeh,GARRARD Paul,WALKER Raema,OUEIK Ronney,AHMED Kays
Auburn,Auburn Public,5266,Formal,FOLEY Luke,MICHELS Malikeh,skipped,skipped,skipped,skipped
Auburn,Auburn Public,5267,Formal,FOLEY Luke,GARRARD Paul,MICHELS Malikeh,WALKER Raema,AHMED Kays,OUEIK Ronney
Auburn,Auburn Public,5268,Formal,FOLEY Luke,OUEIK Ronney,AHMED Kays,WALKER Raema,MICHELS Malikeh,GARRARD Paul
Auburn,Auburn Public,5269,Formal,FOLEY Luke,OUEIK Ronney,MICHELS Malikeh,GARRARD Paul,WALKER Raema,AHMED Kays
Auburn,Auburn Public,5270,Formal,FOLEY Luke,AHMED Kays,OUEIK Ronney,GARRARD Paul,MICHELS Malikeh,WALKER Raema
Auburn,Auburn Public,5271,Formal,FOLEY Luke,AHMED Kays,OUEIK Ronney,WALKER Raema,MICHELS Malikeh,GARRARD Paul
Auburn,Auburn Public,5272,Formal,FOLEY Luke,MICHELS Malikeh,OUEIK Ronney,AHMED Kays,GARRARD Paul,WALKER Raema
Auburn,Auburn Public,5273,Formal,FOLEY Luke,MICHELS Malikeh,OUEIK Ronney,WALKER Raema,GARRARD Paul,AHMED Kays
Auburn,Auburn Public,5274,Formal,FOLEY Luke,GARRARD Paul,OUEIK Ronney,skipped,skipped,skipped
Auburn,Auburn Public,5275,Formal,FOLEY Luke,OUEIK Ronney,MICHELS Malikeh,skipped,skipped,skipped
Auburn,Auburn Public,5276,Formal,FOLEY Luke,GARRARD Paul,skipped,skipped,skipped,skipped
Auburn,Auburn Public,5277,Formal,FOLEY Luke,AHMED Kays,skipped,skipped,skipped,skipped
Auburn,Auburn Public,5278,Formal,FOLEY Luke,OUEIK Ronney,skipped,skipped,skipped,skipped
Auburn,Auburn Public,5279,Formal,FOLEY Luke,MICHELS Malikeh,GARRARD Paul,AHMED Kays,WALKER Raema,OUEIK Ronney
Auburn,Auburn Public,5280,Formal,FOLEY Luke,OUEIK Ronney,skipped,skipped,skipped,skipped
Auburn,Auburn Public,5281,Formal,FOLEY Luke,MICHELS Malikeh,GARRARD Paul,WALKER Raema,AHMED Kays,OUEIK Ronney
Auburn,Auburn Public,5282,Formal,FOLEY Luke,WALKER Raema,MICHELS Malikeh,GARRARD Paul,AHMED Kays,OUEIK Ronney
Auburn,Auburn Public,5283,Formal,FOLEY Luke,GARRARD Paul,MICHELS Malikeh,WALKER Raema,AHMED Kays,OUEIK Ronney
Auburn,Auburn Public,5284,Formal,FOLEY Luke,OUEIK Ronney,AHMED Kays,WALKER Raema,MICHELS Malikeh,GARRARD Paul
Auburn,Auburn Public,5285,Formal,FOLEY Luke,OUEIK Ronney,AHMED Kays,GARRARD Paul,WALKER Raema,MICHELS Malikeh
Auburn,Auburn Public,5286,Formal,FOLEY Luke,MICHELS Malikeh,GARRARD Paul,AHMED Kays,WALKER Raema,OUEIK Ronney
Auburn,Auburn Public,5287,Formal,FOLEY Luke,MICHELS Malikeh,GARRARD Paul,skipped,skipped,skipped
Auburn,Auburn Public,5288,Formal,FOLEY Luke,MICHELS Malikeh,AHMED Kays,GARRARD Paul,WALKER Raema,OUEIK Ronney
Auburn,Auburn Public,5289,Formal,FOLEY Luke,MICHELS Malikeh,skipped,skipped,skipped,skipped
Auburn,Auburn Public,5290,Formal,FOLEY Luke,MICHELS Malikeh,GARRARD Paul,AHMED Kays,OUEIK Ronney,WALKER Raema
Auburn,Auburn Public,5291,Formal,FOLEY Luke,OUEIK Ronney,skipped,skipped,skipped,skipped
Auburn,Auburn Public,5292,Formal,FOLEY Luke,MICHELS Malikeh,AHMED Kays,OUEIK Ronney,skipped,skipped
Auburn,Auburn Public,5293,Formal,FOLEY Luke,skipped,skipped,skipped,skipped,skipped
Auburn,Auburn Public,5294,Formal,WALKER Raema,GARRARD Paul,FOLEY Luke,OUEIK Ronney,AHMED Kays,MICHELS Malikeh
Auburn,Auburn Public,5295,Formal,WALKER Raema,MICHELS Malikeh,OUEIK Ronney,FOLEY Luke,AHMED Kays,GARRARD Paul
Auburn,Auburn Public,5296,Formal,WALKER Raema,GARRARD Paul,FOLEY Luke,OUEIK Ronney,MICHELS Malikeh,AHMED Kays
Auburn,Auburn Public,5297,Formal,WALKER Raema,GARRARD Paul,FOLEY Luke,OUEIK Ronney,MICHELS Malikeh,AHMED Kays
Auburn,Auburn Public,5298,Formal,WALKER Raema,GARRARD Paul,OUEIK Ronney,FOLEY Luke,AHMED Kays,MICHELS Malikeh
Auburn,Auburn Public,5299,Formal,WALKER Raema,MICHELS Malikeh,OUEIK Ronney,GARRARD Paul,AHMED Kays,FOLEY Luke
Auburn,Auburn Public,5300,Formal,AHMED Kays,MICHELS Malikeh,OUEIK Ronney,WALKER Raema,GARRARD Paul,FOLEY Luke
Auburn,Auburn Public,5301,Formal,WALKER Raema,MICHELS Malikeh,GARRARD Paul,FOLEY Luke,skipped,skipped
Auburn,Auburn Public,5302,Formal,WALKER Raema,MICHELS Malikeh,OUEIK Ronney,FOLEY Luke,GARRARD Paul,AHMED Kays
Auburn,Auburn Public,5303,Formal,WALKER Raema,MICHELS Malikeh,FOLEY Luke,GARRARD Paul,OUEIK Ronney,AHMED Kays
