District,PollingPlaceName,BPNumber,Formality,rank1,rank2,rank3,rank4,numSeats,numCands
Mulgoa,Abbotsbury Uniting,29590,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29591,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29592,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29593,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29594,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29595,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29596,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29597,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29598,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29599,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29600,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29601,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29602,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29603,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29604,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29605,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29606,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29607,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29608,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29609,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29610,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29611,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29612,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29613,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29614,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29615,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29616,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29617,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29618,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29619,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29620,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29621,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29622,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29623,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29624,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29625,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29626,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29627,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29628,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29629,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29630,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29631,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29632,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29633,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29634,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29635,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29636,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29637,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29638,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29639,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29640,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29641,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29642,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29643,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29644,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29645,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29646,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29647,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29648,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29649,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29650,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29651,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29652,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29653,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29654,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29655,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29656,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29657,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29658,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29659,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29660,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29661,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29662,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29663,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29664,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29665,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29666,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29667,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29668,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29669,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29670,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29671,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29672,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29673,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29674,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29675,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29676,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29677,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29678,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29679,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29680,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29681,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29682,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29683,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29684,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29685,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29686,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29687,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29688,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29689,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29690,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29691,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29692,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29693,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29694,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29695,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29696,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29697,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29698,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29699,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29700,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29701,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29702,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29703,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29704,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29705,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29706,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29707,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29708,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29709,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29710,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29711,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29712,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29713,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29714,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29715,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29716,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29717,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29718,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29719,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29720,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29721,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29722,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29723,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29724,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29725,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29726,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29727,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29728,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29729,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29730,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29731,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29732,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29733,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29734,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29735,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29736,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29737,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29738,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29739,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29740,Formal,CARNEY Todd,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29741,Formal,DAVIES Tanya,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29742,Formal,DAVIES Tanya,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29743,Formal,DAVIES Tanya,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29744,Formal,DAVIES Tanya,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29745,Formal,DAVIES Tanya,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29746,Formal,DAVIES Tanya,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29747,Formal,DAVIES Tanya,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29748,Formal,DAVIES Tanya,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29749,Formal,DAVIES Tanya,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29750,Formal,DAVIES Tanya,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29751,Formal,DAVIES Tanya,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29752,Formal,DAVIES Tanya,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29753,Formal,DAVIES Tanya,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29754,Formal,DAVIES Tanya,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29755,Formal,DAVIES Tanya,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29756,Formal,DAVIES Tanya,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29757,Formal,DAVIES Tanya,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29758,Formal,DAVIES Tanya,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29759,Formal,DAVIES Tanya,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29760,Formal,DAVIES Tanya,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29761,Formal,DAVIES Tanya,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29762,Formal,DAVIES Tanya,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29763,Formal,DAVIES Tanya,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29764,Formal,DAVIES Tanya,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29765,Formal,DAVIES Tanya,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29766,Formal,DAVIES Tanya,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29767,Formal,DAVIES Tanya,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29768,Formal,DAVIES Tanya,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29769,Formal,DAVIES Tanya,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29770,Formal,DAVIES Tanya,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29771,Formal,DAVIES Tanya,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29772,Formal,DAVIES Tanya,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29773,Formal,DAVIES Tanya,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29774,Formal,DAVIES Tanya,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29775,Formal,DAVIES Tanya,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29776,Formal,DAVIES Tanya,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29777,Formal,DAVIES Tanya,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29778,Formal,DAVIES Tanya,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29779,Formal,DAVIES Tanya,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29780,Formal,DAVIES Tanya,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29781,Formal,DAVIES Tanya,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29782,Formal,DAVIES Tanya,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29783,Formal,DAVIES Tanya,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29784,Formal,DAVIES Tanya,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29785,Formal,DAVIES Tanya,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29786,Formal,DAVIES Tanya,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29787,Formal,DAVIES Tanya,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29788,Formal,DAVIES Tanya,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29789,Formal,DAVIES Tanya,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29790,Formal,DAVIES Tanya,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29791,Formal,DAVIES Tanya,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29792,Formal,DAVIES Tanya,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29793,Formal,DAVIES Tanya,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29794,Formal,DAVIES Tanya,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29795,Formal,DAVIES Tanya,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29796,Formal,DAVIES Tanya,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29797,Formal,DAVIES Tanya,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29798,Formal,DAVIES Tanya,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29799,Formal,DAVIES Tanya,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29800,Formal,DAVIES Tanya,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29801,Formal,DAVIES Tanya,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29802,Formal,DAVIES Tanya,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29803,Formal,DAVIES Tanya,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29804,Formal,DAVIES Tanya,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29805,Formal,DAVIES Tanya,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29806,Formal,DAVIES Tanya,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29807,Formal,DAVIES Tanya,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29808,Formal,DAVIES Tanya,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29809,Formal,DAVIES Tanya,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29810,Formal,DAVIES Tanya,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29811,Formal,DAVIES Tanya,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29812,Formal,DAVIES Tanya,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29813,Formal,DAVIES Tanya,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29814,Formal,DAVIES Tanya,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29815,Formal,DAVIES Tanya,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29816,Formal,DAVIES Tanya,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29817,Formal,DAVIES Tanya,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29818,Formal,DAVIES Tanya,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29819,Formal,DAVIES Tanya,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29820,Formal,DAVIES Tanya,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29821,Formal,DAVIES Tanya,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29822,Formal,DAVIES Tanya,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29823,Formal,DAVIES Tanya,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29824,Formal,DAVIES Tanya,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29825,Formal,DAVIES Tanya,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29826,Formal,DAVIES Tanya,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29827,Formal,DAVIES Tanya,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29828,Formal,DAVIES Tanya,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29829,Formal,DAVIES Tanya,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29830,Formal,DAVIES Tanya,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29831,Formal,DAVIES Tanya,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29832,Formal,DAVIES Tanya,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29833,Formal,DAVIES Tanya,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29834,Formal,DAVIES Tanya,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29835,Formal,DAVIES Tanya,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29836,Formal,DAVIES Tanya,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29837,Formal,DAVIES Tanya,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29838,Formal,DAVIES Tanya,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29839,Formal,DAVIES Tanya,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29840,Formal,DAVIES Tanya,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29841,Formal,DAVIES Tanya,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29842,Formal,DAVIES Tanya,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29843,Formal,DAVIES Tanya,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29844,Formal,DAVIES Tanya,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29845,Formal,DAVIES Tanya,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29846,Formal,DAVIES Tanya,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29847,Formal,DAVIES Tanya,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29848,Formal,DAVIES Tanya,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29849,Formal,DAVIES Tanya,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29850,Formal,DAVIES Tanya,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29851,Formal,DAVIES Tanya,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29852,Formal,DAVIES Tanya,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29853,Formal,DAVIES Tanya,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29854,Formal,DAVIES Tanya,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29855,Formal,DAVIES Tanya,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29856,Formal,DAVIES Tanya,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29857,Formal,DAVIES Tanya,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29858,Formal,DAVIES Tanya,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29859,Formal,DAVIES Tanya,skipped,skipped,skipped,1,5
Mulgoa,Abbotsbury Uniting,29860,Formal,DAVIES Tanya,skipped,skipped,skipped,1,5
