District,PollingPlaceName,BPNumber,Formality,rank1,rank2,rank3
South Coast,Absent,28804,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28805,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28806,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28807,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28808,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28809,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28810,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28811,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28812,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28813,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28814,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28815,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28816,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28817,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28818,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28819,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28820,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28821,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28822,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28823,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28824,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28825,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28826,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28827,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28828,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28829,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28830,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28831,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28832,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28833,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28834,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28835,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28836,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28837,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28838,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28839,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28840,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28841,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28842,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28843,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28844,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28845,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28846,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28847,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28848,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28849,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28850,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28851,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28852,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28853,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28854,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28855,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28856,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28857,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28858,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28859,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28860,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28861,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28862,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28863,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28864,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28865,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28866,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28867,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28868,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28869,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28870,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28871,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28872,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28873,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28874,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28875,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28876,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28877,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28878,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28879,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28880,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28881,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28882,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28883,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28884,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28885,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28886,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28887,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28888,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28889,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28890,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28891,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28892,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28893,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28894,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28895,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28896,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28897,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28898,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28899,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28900,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28901,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28902,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28903,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28904,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28905,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28906,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28907,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28908,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28909,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28910,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28911,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28912,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28913,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28914,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28915,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28916,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28917,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28918,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28919,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28920,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28921,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28922,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28923,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28924,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28925,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28926,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28927,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28928,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28929,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28930,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28931,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28932,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28933,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28934,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28935,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28936,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28937,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28938,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28939,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28940,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28941,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28942,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28943,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28944,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28945,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28946,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28947,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28948,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28949,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28950,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28951,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28952,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28953,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28954,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28955,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28956,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28957,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28958,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28959,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28960,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28961,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28962,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28963,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28964,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28965,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28966,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28967,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28968,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28969,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28970,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28971,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28972,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28973,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28974,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28975,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28976,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28977,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28978,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28979,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28980,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28981,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28982,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28983,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28984,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28985,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28986,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28987,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28988,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28989,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28990,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28991,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28992,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28993,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28994,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28995,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28996,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28997,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28998,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,28999,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,29000,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,29001,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,29002,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,29003,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,29004,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,29005,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,29006,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,29007,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,29008,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,29009,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,29010,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,29011,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,29012,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,29013,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,29014,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,29015,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,29016,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,29017,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,29018,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,29019,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,29020,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,29021,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,29022,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,29023,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,29024,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,29025,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,29026,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,29027,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,29028,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,29029,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,29030,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,29031,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,29032,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,29033,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,29034,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,29035,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,29036,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,29037,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,29038,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,29039,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,29040,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,29041,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,29042,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,29043,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,29044,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,29045,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,29046,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,29047,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,29048,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,29049,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,29050,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,29051,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,29052,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,29053,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,29054,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,29055,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,29056,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,29057,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,29058,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,29059,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,29060,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,29061,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,29062,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,29063,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,29064,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,29065,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,29066,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,29067,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,29068,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,29069,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,29070,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,29071,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,29072,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,29073,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,29074,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,29075,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,29076,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,29077,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,29078,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,29079,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,29080,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,29081,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,29082,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,29083,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,29084,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,29085,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,29086,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,29087,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,29088,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,29089,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,29090,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,29091,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,29092,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,29093,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,29094,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,29095,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,29096,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,29097,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,29098,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,29099,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,29100,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,29101,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,29102,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,29103,Formal,HANCOCK Shelley,skipped,skipped
South Coast,Absent,29104,Formal,HANCOCK Shelley,skipped,skipped
