file,numCands,plurality,IRV,top-two,borda-pm,borda-om,borda-avg,top-3-truncation,condorcet,minimax,smith_plurality,smith_irv,smith-minimax,ranked-pairs,bucklin,approval,top4_plurality,top4_IRV,top4_top-two,top4_borda-pm,top4_borda-om,top4_borda-avg,top4_top-3-truncation,top4_condorcet,top4_minimax,top4_smith_plurality,top4_smith_irv,top4_smith-minimax,top4_ranked-pairs,top4_bucklin,top4_approval
raw_data/america/processed_data/Alaska/Alaska_11082022_HouseDistrict1.csv,3,"['Ortiz, Daniel H. ""Dan""']","['Ortiz, Daniel H. ""Dan""']","['Ortiz, Daniel H. ""Dan""']","['Ortiz, Daniel H. ""Dan""']","['Ortiz, Daniel H. ""Dan""']","['Ortiz, Daniel H. ""Dan""']","['Ortiz, Daniel H. ""Dan""']","['Ortiz, Daniel H. ""Dan""']","['Ortiz, Daniel H. ""Dan""']","['Ortiz, Daniel H. ""Dan""']","['Ortiz, Daniel H. ""Dan""']","['Ortiz, Daniel H. ""Dan""']","['Ortiz, Daniel H. ""Dan""']","['Ortiz, Daniel H. ""Dan""']","['Ortiz, Daniel H. ""Dan""']","['Ortiz, Daniel H. ""Dan""']","['Ortiz, Daniel H. ""Dan""']","['Ortiz, Daniel H. ""Dan""']","['Ortiz, Daniel H. ""Dan""']","['Ortiz, Daniel H. ""Dan""']","['Ortiz, Daniel H. ""Dan""']","['Ortiz, Daniel H. ""Dan""']","['Ortiz, Daniel H. ""Dan""']","['Ortiz, Daniel H. ""Dan""']","['Ortiz, Daniel H. ""Dan""']","['Ortiz, Daniel H. ""Dan""']","['Ortiz, Daniel H. ""Dan""']","['Ortiz, Daniel H. ""Dan""']","['Ortiz, Daniel H. ""Dan""']","['Ortiz, Daniel H. ""Dan""']"
raw_data/america/processed_data/Alaska/Alaska_11052024_StateHouseD26.csv,2,"['Tilton, Cathy']","['Tilton, Cathy']","['Tilton, Cathy']","['Tilton, Cathy']","['Tilton, Cathy']","['Tilton, Cathy']","['Tilton, Cathy']","['Tilton, Cathy']","['Tilton, Cathy']","['Tilton, Cathy']","['Tilton, Cathy']","['Tilton, Cathy']","['Tilton, Cathy']","['Tilton, Cathy']","['Tilton, Cathy']","['Tilton, Cathy']","['Tilton, Cathy']","['Tilton, Cathy']","['Tilton, Cathy']","['Tilton, Cathy']","['Tilton, Cathy']","['Tilton, Cathy']","['Tilton, Cathy']","['Tilton, Cathy']","['Tilton, Cathy']","['Tilton, Cathy']","['Tilton, Cathy']","['Tilton, Cathy']","['Tilton, Cathy']","['Tilton, Cathy']"
raw_data/america/processed_data/Alaska/Alaska_11052024_StateHouseD32.csv,3,"['Stapp, Will']","['Stapp, Will']","['Stapp, Will']","['Stapp, Will']","['Stapp, Will']","['Stapp, Will']","['Stapp, Will']","['Stapp, Will']","['Stapp, Will']","['Stapp, Will']","['Stapp, Will']","['Stapp, Will']","['Stapp, Will']","['Stapp, Will']","['Stapp, Will']","['Stapp, Will']","['Stapp, Will']","['Stapp, Will']","['Stapp, Will']","['Stapp, Will']","['Stapp, Will']","['Stapp, Will']","['Stapp, Will']","['Stapp, Will']","['Stapp, Will']","['Stapp, Will']","['Stapp, Will']","['Stapp, Will']","['Stapp, Will']","['Stapp, Will']"
raw_data/america/processed_data/Alaska/Alaska_11052024_StateHouseD1.csv,4,"['Bynum, Jeremy T.']","['Bynum, Jeremy T.']","['Bynum, Jeremy T.']","['Bynum, Jeremy T.']","['Bynum, Jeremy T.']","['Bynum, Jeremy T.']","['Bynum, Jeremy T.']","['Bynum, Jeremy T.']","['Bynum, Jeremy T.']","['Bynum, Jeremy T.']","['Bynum, Jeremy T.']","['Bynum, Jeremy T.']","['Bynum, Jeremy T.']","['Bynum, Jeremy T.']","['Bynum, Jeremy T.']","['Bynum, Jeremy T.']","['Bynum, Jeremy T.']","['Bynum, Jeremy T.']","['Bynum, Jeremy T.']","['Bynum, Jeremy T.']","['Bynum, Jeremy T.']","['Bynum, Jeremy T.']","['Bynum, Jeremy T.']","['Bynum, Jeremy T.']","['Bynum, Jeremy T.']","['Bynum, Jeremy T.']","['Bynum, Jeremy T.']","['Bynum, Jeremy T.']","['Bynum, Jeremy T.']","['Bynum, Jeremy T.']"
raw_data/america/processed_data/Alaska/Alaska_11082022_SenateDistrictA.csv,3,"['Stedman, Bert K.']","['Stedman, Bert K.']","['Stedman, Bert K.']","['Stedman, Bert K.']","['Stedman, Bert K.']","['Stedman, Bert K.']","['Stedman, Bert K.']","['Stedman, Bert K.']","['Stedman, Bert K.']","['Stedman, Bert K.']","['Stedman, Bert K.']","['Stedman, Bert K.']","['Stedman, Bert K.']","['Stedman, Bert K.']","['Stedman, Bert K.']","['Stedman, Bert K.']","['Stedman, Bert K.']","['Stedman, Bert K.']","['Stedman, Bert K.']","['Stedman, Bert K.']","['Stedman, Bert K.']","['Stedman, Bert K.']","['Stedman, Bert K.']","['Stedman, Bert K.']","['Stedman, Bert K.']","['Stedman, Bert K.']","['Stedman, Bert K.']","['Stedman, Bert K.']","['Stedman, Bert K.']","['Stedman, Bert K.']"
raw_data/america/processed_data/Alaska/Alaska_11052024_StateSenateJ.csv,3,"['Dunbar, Forrest']","['Dunbar, Forrest']","['Dunbar, Forrest']","['Dunbar, Forrest']","['Dunbar, Forrest']","['Dunbar, Forrest']","['Dunbar, Forrest']","['Dunbar, Forrest']","['Dunbar, Forrest']","['Dunbar, Forrest']","['Dunbar, Forrest']","['Dunbar, Forrest']","['Dunbar, Forrest']","['Dunbar, Forrest']","['Dunbar, Forrest']","['Dunbar, Forrest']","['Dunbar, Forrest']","['Dunbar, Forrest']","['Dunbar, Forrest']","['Dunbar, Forrest']","['Dunbar, Forrest']","['Dunbar, Forrest']","['Dunbar, Forrest']","['Dunbar, Forrest']","['Dunbar, Forrest']","['Dunbar, Forrest']","['Dunbar, Forrest']","['Dunbar, Forrest']","['Dunbar, Forrest']","['Dunbar, Forrest']"
raw_data/america/processed_data/Alaska/Alaska_11052024_StateSenateH.csv,3,"['Claman, Matt']","['Claman, Matt']","['Claman, Matt']","['Claman, Matt']","['Claman, Matt']","['Claman, Matt']","['Claman, Matt']","['Claman, Matt']","['Claman, Matt']","['Claman, Matt']","['Claman, Matt']","['Claman, Matt']","['Claman, Matt']","['Claman, Matt']","['Claman, Matt']","['Claman, Matt']","['Claman, Matt']","['Claman, Matt']","['Claman, Matt']","['Claman, Matt']","['Claman, Matt']","['Claman, Matt']","['Claman, Matt']","['Claman, Matt']","['Claman, Matt']","['Claman, Matt']","['Claman, Matt']","['Claman, Matt']","['Claman, Matt']","['Claman, Matt']"
raw_data/america/processed_data/Alaska/Alaska_11082022_SenateDistrictC.csv,4,"['Stevens, Gary']","['Stevens, Gary']","['Stevens, Gary']","['Stevens, Gary']","['Stevens, Gary']","['Stevens, Gary']","['Stevens, Gary']","['Stevens, Gary']","['Stevens, Gary']","['Stevens, Gary']","['Stevens, Gary']","['Stevens, Gary']","['Stevens, Gary']","['Stevens, Gary']","['Stevens, Gary']","['Stevens, Gary']","['Stevens, Gary']","['Stevens, Gary']","['Stevens, Gary']","['Stevens, Gary']","['Stevens, Gary']","['Stevens, Gary']","['Stevens, Gary']","['Stevens, Gary']","['Stevens, Gary']","['Stevens, Gary']","['Stevens, Gary']","['Stevens, Gary']","['Stevens, Gary']","['Stevens, Gary']"
raw_data/america/processed_data/Alaska/Alaska_11052024_StateHouseD3.csv,2,"['Story, Andrea ""Andi""']","['Story, Andrea ""Andi""']","['Story, Andrea ""Andi""']","['Story, Andrea ""Andi""']","['Story, Andrea ""Andi""']","['Story, Andrea ""Andi""']","['Story, Andrea ""Andi""']","['Story, Andrea ""Andi""']","['Story, Andrea ""Andi""']","['Story, Andrea ""Andi""']","['Story, Andrea ""Andi""']","['Story, Andrea ""Andi""']","['Story, Andrea ""Andi""']","['Story, Andrea ""Andi""']","['Story, Andrea ""Andi""']","['Story, Andrea ""Andi""']","['Story, Andrea ""Andi""']","['Story, Andrea ""Andi""']","['Story, Andrea ""Andi""']","['Story, Andrea ""Andi""']","['Story, Andrea ""Andi""']","['Story, Andrea ""Andi""']","['Story, Andrea ""Andi""']","['Story, Andrea ""Andi""']","['Story, Andrea ""Andi""']","['Story, Andrea ""Andi""']","['Story, Andrea ""Andi""']","['Story, Andrea ""Andi""']","['Story, Andrea ""Andi""']","['Story, Andrea ""Andi""']"
raw_data/america/processed_data/Alaska/Alaska_11052024_StateHouseD24.csv,2,"['Saddler, Dan']","['Saddler, Dan']","['Saddler, Dan']","['Saddler, Dan']","['Saddler, Dan']","['Saddler, Dan']","['Saddler, Dan']","['Saddler, Dan']","['Saddler, Dan']","['Saddler, Dan']","['Saddler, Dan']","['Saddler, Dan']","['Saddler, Dan']","['Saddler, Dan']","['Saddler, Dan']","['Saddler, Dan']","['Saddler, Dan']","['Saddler, Dan']","['Saddler, Dan']","['Saddler, Dan']","['Saddler, Dan']","['Saddler, Dan']","['Saddler, Dan']","['Saddler, Dan']","['Saddler, Dan']","['Saddler, Dan']","['Saddler, Dan']","['Saddler, Dan']","['Saddler, Dan']","['Saddler, Dan']"
raw_data/america/processed_data/Alaska/Alaska_11052024_StateHouseD30.csv,3,"['McCabe, Kevin J.']","['McCabe, Kevin J.']","['McCabe, Kevin J.']","['McCabe, Kevin J.']","['McCabe, Kevin J.']","['McCabe, Kevin J.']","['McCabe, Kevin J.']","['McCabe, Kevin J.']","['McCabe, Kevin J.']","['McCabe, Kevin J.']","['McCabe, Kevin J.']","['McCabe, Kevin J.']","['McCabe, Kevin J.']","['McCabe, Kevin J.']","['McCabe, Kevin J.']","['McCabe, Kevin J.']","['McCabe, Kevin J.']","['McCabe, Kevin J.']","['McCabe, Kevin J.']","['McCabe, Kevin J.']","['McCabe, Kevin J.']","['McCabe, Kevin J.']","['McCabe, Kevin J.']","['McCabe, Kevin J.']","['McCabe, Kevin J.']","['McCabe, Kevin J.']","['McCabe, Kevin J.']","['McCabe, Kevin J.']","['McCabe, Kevin J.']","['McCabe, Kevin J.']"
raw_data/america/processed_data/Alaska/Alaska_11052024_StateHouseD18.csv,3,"['Nelson, David']","['Nelson, David']","['Nelson, David']","['Nelson, David']","['Nelson, David']","['Nelson, David']","['Nelson, David']","['Nelson, David']","['Nelson, David']","['Nelson, David']","['Nelson, David']","['Nelson, David']","['Nelson, David']","['Nelson, David']","['Nelson, David']","['Nelson, David']","['Nelson, David']","['Nelson, David']","['Nelson, David']","['Nelson, David']","['Nelson, David']","['Nelson, David']","['Nelson, David']","['Nelson, David']","['Nelson, David']","['Nelson, David']","['Nelson, David']","['Nelson, David']","['Nelson, David']","['Nelson, David']"
raw_data/america/processed_data/Alaska/Alaska_11082022_HouseDistrict2.csv,3,"['Himschoot, Rebecca']","['Himschoot, Rebecca']","['Himschoot, Rebecca']","['Himschoot, Rebecca']","['Himschoot, Rebecca']","['Himschoot, Rebecca']","['Himschoot, Rebecca']","['Himschoot, Rebecca']","['Himschoot, Rebecca']","['Himschoot, Rebecca']","['Himschoot, Rebecca']","['Himschoot, Rebecca']","['Himschoot, Rebecca']","['Himschoot, Rebecca']","['Himschoot, Rebecca']","['Himschoot, Rebecca']","['Himschoot, Rebecca']","['Himschoot, Rebecca']","['Himschoot, Rebecca']","['Himschoot, Rebecca']","['Himschoot, Rebecca']","['Himschoot, Rebecca']","['Himschoot, Rebecca']","['Himschoot, Rebecca']","['Himschoot, Rebecca']","['Himschoot, Rebecca']","['Himschoot, Rebecca']","['Himschoot, Rebecca']","['Himschoot, Rebecca']","['Himschoot, Rebecca']"
raw_data/america/processed_data/Alaska/Alaska_11082022_HouseDistrict3.csv,2,"['Story, Andrea ""Andi""']","['Story, Andrea ""Andi""']","['Story, Andrea ""Andi""']","['Story, Andrea ""Andi""']","['Story, Andrea ""Andi""']","['Story, Andrea ""Andi""']","['Story, Andrea ""Andi""']","['Story, Andrea ""Andi""']","['Story, Andrea ""Andi""']","['Story, Andrea ""Andi""']","['Story, Andrea ""Andi""']","['Story, Andrea ""Andi""']","['Story, Andrea ""Andi""']","['Story, Andrea ""Andi""']","['Story, Andrea ""Andi""']","['Story, Andrea ""Andi""']","['Story, Andrea ""Andi""']","['Story, Andrea ""Andi""']","['Story, Andrea ""Andi""']","['Story, Andrea ""Andi""']","['Story, Andrea ""Andi""']","['Story, Andrea ""Andi""']","['Story, Andrea ""Andi""']","['Story, Andrea ""Andi""']","['Story, Andrea ""Andi""']","['Story, Andrea ""Andi""']","['Story, Andrea ""Andi""']","['Story, Andrea ""Andi""']","['Story, Andrea ""Andi""']","['Story, Andrea ""Andi""']"
raw_data/america/processed_data/Alaska/Alaska_11052024_StateHouseD19.csv,4,"['Mina, Genevieve G.']","['Mina, Genevieve G.']","['Mina, Genevieve G.']","['Mina, Genevieve G.']","['Mina, Genevieve G.']","['Mina, Genevieve G.']","['Mina, Genevieve G.']","['Mina, Genevieve G.']","['Mina, Genevieve G.']","['Mina, Genevieve G.']","['Mina, Genevieve G.']","['Mina, Genevieve G.']","['Mina, Genevieve G.']","['Mina, Genevieve G.']","['Mina, Genevieve G.']","['Mina, Genevieve G.']","['Mina, Genevieve G.']","['Mina, Genevieve G.']","['Mina, Genevieve G.']","['Mina, Genevieve G.']","['Mina, Genevieve G.']","['Mina, Genevieve G.']","['Mina, Genevieve G.']","['Mina, Genevieve G.']","['Mina, Genevieve G.']","['Mina, Genevieve G.']","['Mina, Genevieve G.']","['Mina, Genevieve G.']","['Mina, Genevieve G.']","['Mina, Genevieve G.']"
raw_data/america/processed_data/Alaska/Alaska_11052024_StateHouseD31.csv,3,"['Dibert, Maxine L.']","['Dibert, Maxine L.']","['Dibert, Maxine L.']","['Dibert, Maxine L.']","['Dibert, Maxine L.']","['Dibert, Maxine L.']","['Dibert, Maxine L.']","['Dibert, Maxine L.']","['Dibert, Maxine L.']","['Dibert, Maxine L.']","['Dibert, Maxine L.']","['Dibert, Maxine L.']","['Dibert, Maxine L.']","['Dibert, Maxine L.']","['Dibert, Maxine L.']","['Dibert, Maxine L.']","['Dibert, Maxine L.']","['Dibert, Maxine L.']","['Dibert, Maxine L.']","['Dibert, Maxine L.']","['Dibert, Maxine L.']","['Dibert, Maxine L.']","['Dibert, Maxine L.']","['Dibert, Maxine L.']","['Dibert, Maxine L.']","['Dibert, Maxine L.']","['Dibert, Maxine L.']","['Dibert, Maxine L.']","['Dibert, Maxine L.']","['Dibert, Maxine L.']"
raw_data/america/processed_data/Alaska/Alaska_11052024_StateHouseD25.csv,2,"['Johnson, DeLena M.']","['Johnson, DeLena M.']","['Johnson, DeLena M.']","['Johnson, DeLena M.']","['Johnson, DeLena M.']","['Johnson, DeLena M.']","['Johnson, DeLena M.']","['Johnson, DeLena M.']","['Johnson, DeLena M.']","['Johnson, DeLena M.']","['Johnson, DeLena M.']","['Johnson, DeLena M.']","['Johnson, DeLena M.']","['Johnson, DeLena M.']","['Johnson, DeLena M.']","['Johnson, DeLena M.']","['Johnson, DeLena M.']","['Johnson, DeLena M.']","['Johnson, DeLena M.']","['Johnson, DeLena M.']","['Johnson, DeLena M.']","['Johnson, DeLena M.']","['Johnson, DeLena M.']","['Johnson, DeLena M.']","['Johnson, DeLena M.']","['Johnson, DeLena M.']","['Johnson, DeLena M.']","['Johnson, DeLena M.']","['Johnson, DeLena M.']","['Johnson, DeLena M.']"
raw_data/america/processed_data/Alaska/Alaska_11052024_StateHouseD2.csv,2,"['Himschoot, Rebecca']","['Himschoot, Rebecca']","['Himschoot, Rebecca']","['Himschoot, Rebecca']","['Himschoot, Rebecca']","['Himschoot, Rebecca']","['Himschoot, Rebecca']","['Himschoot, Rebecca']","['Himschoot, Rebecca']","['Himschoot, Rebecca']","['Himschoot, Rebecca']","['Himschoot, Rebecca']","['Himschoot, Rebecca']","['Himschoot, Rebecca']","['Himschoot, Rebecca']","['Himschoot, Rebecca']","['Himschoot, Rebecca']","['Himschoot, Rebecca']","['Himschoot, Rebecca']","['Himschoot, Rebecca']","['Himschoot, Rebecca']","['Himschoot, Rebecca']","['Himschoot, Rebecca']","['Himschoot, Rebecca']","['Himschoot, Rebecca']","['Himschoot, Rebecca']","['Himschoot, Rebecca']","['Himschoot, Rebecca']","['Himschoot, Rebecca']","['Himschoot, Rebecca']"
raw_data/america/processed_data/Alaska/Alaska_11082022_SenateDistrictB.csv,2,"['Kiehl, Jesse']","['Kiehl, Jesse']","['Kiehl, Jesse']","['Kiehl, Jesse']","['Kiehl, Jesse']","['Kiehl, Jesse']","['Kiehl, Jesse']","['Kiehl, Jesse']","['Kiehl, Jesse']","['Kiehl, Jesse']","['Kiehl, Jesse']","['Kiehl, Jesse']","['Kiehl, Jesse']","['Kiehl, Jesse']","['Kiehl, Jesse']","['Kiehl, Jesse']","['Kiehl, Jesse']","['Kiehl, Jesse']","['Kiehl, Jesse']","['Kiehl, Jesse']","['Kiehl, Jesse']","['Kiehl, Jesse']","['Kiehl, Jesse']","['Kiehl, Jesse']","['Kiehl, Jesse']","['Kiehl, Jesse']","['Kiehl, Jesse']","['Kiehl, Jesse']","['Kiehl, Jesse']","['Kiehl, Jesse']"
raw_data/america/processed_data/Alaska/Alaska_11082022_GovernorLieutenantGovernor.csv,5,['Dunleavy/Dahlstrom'],['Dunleavy/Dahlstrom'],['Dunleavy/Dahlstrom'],['Dunleavy/Dahlstrom'],['Dunleavy/Dahlstrom'],['Dunleavy/Dahlstrom'],['Dunleavy/Dahlstrom'],['Dunleavy/Dahlstrom'],['Dunleavy/Dahlstrom'],['Dunleavy/Dahlstrom'],['Dunleavy/Dahlstrom'],['Dunleavy/Dahlstrom'],['Dunleavy/Dahlstrom'],['Dunleavy/Dahlstrom'],['Dunleavy/Dahlstrom'],['Dunleavy/Dahlstrom'],['Dunleavy/Dahlstrom'],['Dunleavy/Dahlstrom'],['Dunleavy/Dahlstrom'],['Dunleavy/Dahlstrom'],['Dunleavy/Dahlstrom'],['Dunleavy/Dahlstrom'],['Dunleavy/Dahlstrom'],['Dunleavy/Dahlstrom'],['Dunleavy/Dahlstrom'],['Dunleavy/Dahlstrom'],['Dunleavy/Dahlstrom'],['Dunleavy/Dahlstrom'],['Dunleavy/Dahlstrom'],['Dunleavy/Dahlstrom']
raw_data/america/processed_data/Alaska/Alaska_11082022_SenateDistrictQ.csv,4,"['Myers, Robert H. Jr.']","['Myers, Robert H. Jr.']","['Myers, Robert H. Jr.']","['Myers, Robert H. Jr.']","['Myers, Robert H. Jr.']","['Myers, Robert H. Jr.']","['Myers, Robert H. Jr.']","['Myers, Robert H. Jr.']","['Myers, Robert H. Jr.']","['Myers, Robert H. Jr.']","['Myers, Robert H. Jr.']","['Myers, Robert H. Jr.']","['Myers, Robert H. Jr.']","['Myers, Robert H. Jr.']","['Myers, Robert H. Jr.']","['Myers, Robert H. Jr.']","['Myers, Robert H. Jr.']","['Myers, Robert H. Jr.']","['Myers, Robert H. Jr.']","['Myers, Robert H. Jr.']","['Myers, Robert H. Jr.']","['Myers, Robert H. Jr.']","['Myers, Robert H. Jr.']","['Myers, Robert H. Jr.']","['Myers, Robert H. Jr.']","['Myers, Robert H. Jr.']","['Myers, Robert H. Jr.']","['Myers, Robert H. Jr.']","['Myers, Robert H. Jr.']","['Myers, Robert H. Jr.']"
raw_data/america/processed_data/Alaska/Alaska_11082022_SenateDistrictF.csv,3,"['Kaufman, James D.']","['Kaufman, James D.']","['Kaufman, James D.']","['Kaufman, James D.']","['Kaufman, James D.']","['Kaufman, James D.']","['Kaufman, James D.']","['Kaufman, James D.']","['Kaufman, James D.']","['Kaufman, James D.']","['Kaufman, James D.']","['Kaufman, James D.']","['Kaufman, James D.']","['Kaufman, James D.']","['Kaufman, James D.']","['Kaufman, James D.']","['Kaufman, James D.']","['Kaufman, James D.']","['Kaufman, James D.']","['Kaufman, James D.']","['Kaufman, James D.']","['Kaufman, James D.']","['Kaufman, James D.']","['Kaufman, James D.']","['Kaufman, James D.']","['Kaufman, James D.']","['Kaufman, James D.']","['Kaufman, James D.']","['Kaufman, James D.']","['Kaufman, James D.']"
raw_data/america/processed_data/Alaska/Alaska_11052024_StateHouseD6.csv,4,"['Vance, Sarah L.']","['Vance, Sarah L.']","['Vance, Sarah L.']","['Vance, Sarah L.']","['Johnson, Brent']","['Vance, Sarah L.']","['Vance, Sarah L.']","['Vance, Sarah L.']","['Vance, Sarah L.']","['Vance, Sarah L.']","['Vance, Sarah L.']","['Vance, Sarah L.']","['Vance, Sarah L.']","['Vance, Sarah L.']","['Vance, Sarah L.']","['Vance, Sarah L.']","['Vance, Sarah L.']","['Vance, Sarah L.']","['Vance, Sarah L.']","['Johnson, Brent']","['Vance, Sarah L.']","['Vance, Sarah L.']","['Vance, Sarah L.']","['Vance, Sarah L.']","['Vance, Sarah L.']","['Vance, Sarah L.']","['Vance, Sarah L.']","['Vance, Sarah L.']","['Vance, Sarah L.']","['Vance, Sarah L.']"
raw_data/america/processed_data/Alaska/Alaska_11052024_StateHouseD21.csv,3,"['Mears, Donna C.']","['Mears, Donna C.']","['Mears, Donna C.']","['Mears, Donna C.']","['Mears, Donna C.']","['Mears, Donna C.']","['Mears, Donna C.']","['Mears, Donna C.']","['Mears, Donna C.']","['Mears, Donna C.']","['Mears, Donna C.']","['Mears, Donna C.']","['Mears, Donna C.']","['Mears, Donna C.']","['Mears, Donna C.']","['Mears, Donna C.']","['Mears, Donna C.']","['Mears, Donna C.']","['Mears, Donna C.']","['Mears, Donna C.']","['Mears, Donna C.']","['Mears, Donna C.']","['Mears, Donna C.']","['Mears, Donna C.']","['Mears, Donna C.']","['Mears, Donna C.']","['Mears, Donna C.']","['Mears, Donna C.']","['Mears, Donna C.']","['Mears, Donna C.']"
raw_data/america/processed_data/Alaska/Alaska_11052024_StateHouseD35.csv,3,"['Carrick, Ashley E.']","['Carrick, Ashley E.']","['Carrick, Ashley E.']","['Carrick, Ashley E.']","['Carrick, Ashley E.']","['Carrick, Ashley E.']","['Carrick, Ashley E.']","['Carrick, Ashley E.']","['Carrick, Ashley E.']","['Carrick, Ashley E.']","['Carrick, Ashley E.']","['Carrick, Ashley E.']","['Carrick, Ashley E.']","['Carrick, Ashley E.']","['Carrick, Ashley E.']","['Carrick, Ashley E.']","['Carrick, Ashley E.']","['Carrick, Ashley E.']","['Carrick, Ashley E.']","['Carrick, Ashley E.']","['Carrick, Ashley E.']","['Carrick, Ashley E.']","['Carrick, Ashley E.']","['Carrick, Ashley E.']","['Carrick, Ashley E.']","['Carrick, Ashley E.']","['Carrick, Ashley E.']","['Carrick, Ashley E.']","['Carrick, Ashley E.']","['Carrick, Ashley E.']"
raw_data/america/processed_data/Alaska/Alaska_11082022_HouseDistrict7.csv,3,"['Ruffridge, Justin']","['Ruffridge, Justin']","['Ruffridge, Justin']","['Ruffridge, Justin']","['Ruffridge, Justin']","['Ruffridge, Justin']","['Ruffridge, Justin']","['Ruffridge, Justin']","['Ruffridge, Justin']","['Ruffridge, Justin']","['Ruffridge, Justin']","['Ruffridge, Justin']","['Ruffridge, Justin']","['Ruffridge, Justin']","['Ruffridge, Justin']","['Ruffridge, Justin']","['Ruffridge, Justin']","['Ruffridge, Justin']","['Ruffridge, Justin']","['Ruffridge, Justin']","['Ruffridge, Justin']","['Ruffridge, Justin']","['Ruffridge, Justin']","['Ruffridge, Justin']","['Ruffridge, Justin']","['Ruffridge, Justin']","['Ruffridge, Justin']","['Ruffridge, Justin']","['Ruffridge, Justin']","['Ruffridge, Justin']"
raw_data/america/processed_data/Alaska/Alaska_11082022_HouseDistrict6.csv,4,"['Vance, Sarah L.']","['Vance, Sarah L.']","['Vance, Sarah L.']","['Vance, Sarah L.']","['Flora, Louis A. ""Louie""']","['Vance, Sarah L.']","['Vance, Sarah L.']","['Vance, Sarah L.']","['Vance, Sarah L.']","['Vance, Sarah L.']","['Vance, Sarah L.']","['Vance, Sarah L.']","['Vance, Sarah L.']","['Vance, Sarah L.']","['Vance, Sarah L.']","['Vance, Sarah L.']","['Vance, Sarah L.']","['Vance, Sarah L.']","['Vance, Sarah L.']","['Flora, Louis A. ""Louie""']","['Vance, Sarah L.']","['Vance, Sarah L.']","['Vance, Sarah L.']","['Vance, Sarah L.']","['Vance, Sarah L.']","['Vance, Sarah L.']","['Vance, Sarah L.']","['Vance, Sarah L.']","['Vance, Sarah L.']","['Vance, Sarah L.']"
raw_data/america/processed_data/Alaska/Alaska_11052024_StateHouseD34.csv,3,"['Tomaszewski, Frank']","['Tomaszewski, Frank']","['Tomaszewski, Frank']","['Tomaszewski, Frank']","['Tomaszewski, Frank']","['Tomaszewski, Frank']","['Tomaszewski, Frank']","['Tomaszewski, Frank']","['Tomaszewski, Frank']","['Tomaszewski, Frank']","['Tomaszewski, Frank']","['Tomaszewski, Frank']","['Tomaszewski, Frank']","['Tomaszewski, Frank']","['Tomaszewski, Frank']","['Tomaszewski, Frank']","['Tomaszewski, Frank']","['Tomaszewski, Frank']","['Tomaszewski, Frank']","['Tomaszewski, Frank']","['Tomaszewski, Frank']","['Tomaszewski, Frank']","['Tomaszewski, Frank']","['Tomaszewski, Frank']","['Tomaszewski, Frank']","['Tomaszewski, Frank']","['Tomaszewski, Frank']","['Tomaszewski, Frank']","['Tomaszewski, Frank']","['Tomaszewski, Frank']"
raw_data/america/processed_data/Alaska/Alaska_11052024_StateHouseD20.csv,3,"['Gray, Andrew T.']","['Gray, Andrew T.']","['Gray, Andrew T.']","['Gray, Andrew T.']","['Gray, Andrew T.']","['Gray, Andrew T.']","['Gray, Andrew T.']","['Gray, Andrew T.']","['Gray, Andrew T.']","['Gray, Andrew T.']","['Gray, Andrew T.']","['Gray, Andrew T.']","['Gray, Andrew T.']","['Gray, Andrew T.']","['Gray, Andrew T.']","['Gray, Andrew T.']","['Gray, Andrew T.']","['Gray, Andrew T.']","['Gray, Andrew T.']","['Gray, Andrew T.']","['Gray, Andrew T.']","['Gray, Andrew T.']","['Gray, Andrew T.']","['Gray, Andrew T.']","['Gray, Andrew T.']","['Gray, Andrew T.']","['Gray, Andrew T.']","['Gray, Andrew T.']","['Gray, Andrew T.']","['Gray, Andrew T.']"
