Ballot Style,Precinct,rank1,rank2,rank3,Num cands,Num seats
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Isaak Rooble,Victor Rivas,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Isaak Rooble,Victor Rivas,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Isaak Rooble,Victor Rivas,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Isaak Rooble,Victor Rivas,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Isaak Rooble,Victor Rivas,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Isaak Rooble,Victor Rivas,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Isaak Rooble,Victor Rivas,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Isaak Rooble,Victor Rivas,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Isaak Rooble,Victor Rivas,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Isaak Rooble,Victor Rivas,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Isaak Rooble,Victor Rivas,skipped,3,1
BLOOMINGTON W-4 P-26,BLOOMINGTON W-4 P-26,Isaak Rooble,Victor Rivas,skipped,3,1
BLOOMINGTON W-4 P-25,BLOOMINGTON W-4 P-25,Victor Rivas,Isaak Rooble,Luqman Abdi,3,1
BLOOMINGTON W-4 P-25,BLOOMINGTON W-4 P-25,Victor Rivas,Isaak Rooble,Luqman Abdi,3,1
BLOOMINGTON W-4 P-25,BLOOMINGTON W-4 P-25,Victor Rivas,Isaak Rooble,Luqman Abdi,3,1
BLOOMINGTON W-4 P-25,BLOOMINGTON W-4 P-25,Victor Rivas,Isaak Rooble,Luqman Abdi,3,1
BLOOMINGTON W-4 P-25,BLOOMINGTON W-4 P-25,Victor Rivas,Isaak Rooble,Luqman Abdi,3,1
BLOOMINGTON W-4 P-25,BLOOMINGTON W-4 P-25,Victor Rivas,Isaak Rooble,Luqman Abdi,3,1
BLOOMINGTON W-4 P-25,BLOOMINGTON W-4 P-25,Victor Rivas,Isaak Rooble,Luqman Abdi,3,1
BLOOMINGTON W-4 P-25,BLOOMINGTON W-4 P-25,Victor Rivas,Isaak Rooble,Luqman Abdi,3,1
BLOOMINGTON W-4 P-25,BLOOMINGTON W-4 P-25,Victor Rivas,Isaak Rooble,Luqman Abdi,3,1
BLOOMINGTON W-4 P-25,BLOOMINGTON W-4 P-25,Victor Rivas,Isaak Rooble,Luqman Abdi,3,1
BLOOMINGTON W-4 P-25,BLOOMINGTON W-4 P-25,Victor Rivas,Isaak Rooble,Luqman Abdi,3,1
BLOOMINGTON W-4 P-25,BLOOMINGTON W-4 P-25,Victor Rivas,Isaak Rooble,Luqman Abdi,3,1
BLOOMINGTON W-4 P-25,BLOOMINGTON W-4 P-25,Victor Rivas,Isaak Rooble,Luqman Abdi,3,1
BLOOMINGTON W-4 P-25,BLOOMINGTON W-4 P-25,Victor Rivas,Isaak Rooble,Luqman Abdi,3,1
BLOOMINGTON W-4 P-25,BLOOMINGTON W-4 P-25,Victor Rivas,Isaak Rooble,Luqman Abdi,3,1
BLOOMINGTON W-4 P-25,BLOOMINGTON W-4 P-25,Victor Rivas,Isaak Rooble,Luqman Abdi,3,1
BLOOMINGTON W-4 P-28,BLOOMINGTON W-4 P-28,Luqman Abdi,Isaak Rooble,Victor Rivas,3,1
BLOOMINGTON W-4 P-28,BLOOMINGTON W-4 P-28,Luqman Abdi,Isaak Rooble,Victor Rivas,3,1
BLOOMINGTON W-4 P-28,BLOOMINGTON W-4 P-28,Luqman Abdi,Isaak Rooble,Victor Rivas,3,1
BLOOMINGTON W-4 P-28,BLOOMINGTON W-4 P-28,Luqman Abdi,Isaak Rooble,Victor Rivas,3,1
BLOOMINGTON W-4 P-27,BLOOMINGTON W-4 P-27,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-27,BLOOMINGTON W-4 P-27,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-27,BLOOMINGTON W-4 P-27,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-27,BLOOMINGTON W-4 P-27,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-27,BLOOMINGTON W-4 P-27,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-27,BLOOMINGTON W-4 P-27,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-27,BLOOMINGTON W-4 P-27,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-27,BLOOMINGTON W-4 P-27,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-27,BLOOMINGTON W-4 P-27,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-27,BLOOMINGTON W-4 P-27,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-27,BLOOMINGTON W-4 P-27,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-27,BLOOMINGTON W-4 P-27,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-27,BLOOMINGTON W-4 P-27,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-27,BLOOMINGTON W-4 P-27,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-27,BLOOMINGTON W-4 P-27,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-27,BLOOMINGTON W-4 P-27,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-27,BLOOMINGTON W-4 P-27,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-27,BLOOMINGTON W-4 P-27,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-27,BLOOMINGTON W-4 P-27,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-27,BLOOMINGTON W-4 P-27,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-27,BLOOMINGTON W-4 P-27,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-27,BLOOMINGTON W-4 P-27,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-27,BLOOMINGTON W-4 P-27,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-27,BLOOMINGTON W-4 P-27,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-27,BLOOMINGTON W-4 P-27,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-27,BLOOMINGTON W-4 P-27,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-27,BLOOMINGTON W-4 P-27,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-27,BLOOMINGTON W-4 P-27,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-27,BLOOMINGTON W-4 P-27,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-27,BLOOMINGTON W-4 P-27,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-27,BLOOMINGTON W-4 P-27,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-27,BLOOMINGTON W-4 P-27,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-27,BLOOMINGTON W-4 P-27,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-27,BLOOMINGTON W-4 P-27,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-27,BLOOMINGTON W-4 P-27,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-27,BLOOMINGTON W-4 P-27,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-27,BLOOMINGTON W-4 P-27,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-27,BLOOMINGTON W-4 P-27,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-27,BLOOMINGTON W-4 P-27,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-27,BLOOMINGTON W-4 P-27,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-27,BLOOMINGTON W-4 P-27,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-27,BLOOMINGTON W-4 P-27,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-27,BLOOMINGTON W-4 P-27,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-27,BLOOMINGTON W-4 P-27,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-27,BLOOMINGTON W-4 P-27,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-27,BLOOMINGTON W-4 P-27,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-27,BLOOMINGTON W-4 P-27,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-27,BLOOMINGTON W-4 P-27,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-27,BLOOMINGTON W-4 P-27,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-27,BLOOMINGTON W-4 P-27,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-27,BLOOMINGTON W-4 P-27,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-27,BLOOMINGTON W-4 P-27,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-27,BLOOMINGTON W-4 P-27,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-27,BLOOMINGTON W-4 P-27,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-27,BLOOMINGTON W-4 P-27,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-27,BLOOMINGTON W-4 P-27,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-27,BLOOMINGTON W-4 P-27,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-27,BLOOMINGTON W-4 P-27,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-27,BLOOMINGTON W-4 P-27,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-27,BLOOMINGTON W-4 P-27,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-27,BLOOMINGTON W-4 P-27,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-27,BLOOMINGTON W-4 P-27,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-27,BLOOMINGTON W-4 P-27,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-27,BLOOMINGTON W-4 P-27,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-27,BLOOMINGTON W-4 P-27,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-27,BLOOMINGTON W-4 P-27,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-27,BLOOMINGTON W-4 P-27,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-27,BLOOMINGTON W-4 P-27,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-27,BLOOMINGTON W-4 P-27,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-27,BLOOMINGTON W-4 P-27,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-27,BLOOMINGTON W-4 P-27,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-27,BLOOMINGTON W-4 P-27,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-27,BLOOMINGTON W-4 P-27,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-27,BLOOMINGTON W-4 P-27,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-27,BLOOMINGTON W-4 P-27,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-27,BLOOMINGTON W-4 P-27,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-27,BLOOMINGTON W-4 P-27,Victor Rivas,skipped,skipped,3,1
BLOOMINGTON W-4 P-27,BLOOMINGTON W-4 P-27,Victor Rivas,skipped,skipped,3,1
