id1,id2,id3,ward,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,rank11,numSeats,numCands
000403-00-00130000238418,2,2,403,"Richard Harding, Jr.",Caroline M. Hunter,Jose Luis Rojas Villarreal,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000403-00-00130000241089,2,2,403,Caroline M. Hunter,Jose Luis Rojas Villarreal,David J. Weinstein,Rachel B. Weinstein,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000403-00-00130000242107,8,2,403,Alborz Bejnood,"Richard Harding, Jr.",Elizabeth Clark Polner Hudson,Caroline M. Hunter,Andrew R. King,Frantz Pierre,Jose Luis Rojas Villarreal,Rachel B. Weinstein,David J. Weinstein,"Robert Vincent Travers, Jr.",Eugenia Schraa Huh,6,13
000403-00-00130000243611,9,2,403,Caroline M. Hunter,Jose Luis Rojas Villarreal,"Richard Harding, Jr.",David J. Weinstein,Rachel B. Weinstein,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000403-00-00130000244274,4,2,403,Caroline M. Hunter,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000403-00-00130000254968,11,2,403,Elizabeth Clark Polner Hudson,Eugenia Schraa Huh,Rachel B. Weinstein,Andrew R. King,Caroline M. Hunter,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000403-00-00130000255815,1,2,403,"Robert Vincent Travers, Jr.",Caroline M. Hunter,Andrew R. King,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000403-00-00130000259177,8,2,403,Rachel B. Weinstein,Caroline M. Hunter,Elizabeth Clark Polner Hudson,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000403-00-00130000261476,2,2,403,Eugenia Schraa Huh,Elizabeth Clark Polner Hudson,Jose Luis Rojas Villarreal,Rachel B. Weinstein,David J. Weinstein,Andrew R. King,Alborz Bejnood,skipped,skipped,skipped,skipped,6,13
000403-00-00130000268509,11,2,403,David J. Weinstein,Jose Luis Rojas Villarreal,Rachel B. Weinstein,Frantz Pierre,"Richard Harding, Jr.",skipped,skipped,skipped,skipped,skipped,skipped,6,13
000403-00-00130000270031,11,2,403,David J. Weinstein,Caroline M. Hunter,Rachel B. Weinstein,Jose Luis Rojas Villarreal,Elizabeth Clark Polner Hudson,Andrew R. King,skipped,skipped,skipped,skipped,skipped,6,13
000403-00-00130000271852,10,2,403,Elizabeth Clark Polner Hudson,Eugenia Schraa Huh,Jose Luis Rojas Villarreal,Rachel B. Weinstein,David J. Weinstein,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000403-00-00130000273123,9,2,403,Andrew R. King,Rachel B. Weinstein,Caroline M. Hunter,Jose Luis Rojas Villarreal,David J. Weinstein,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000403-00-00130000274696,7,2,403,Caroline M. Hunter,"Richard Harding, Jr.",Jose Luis Rojas Villarreal,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000403-00-00130000275543,4,2,403,Caroline M. Hunter,Jose Luis Rojas Villarreal,David J. Weinstein,Rachel B. Weinstein,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000403-00-00130000277184,2,2,403,"Richard Harding, Jr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000403-00-00130000282873,9,2,403,"Richard Harding, Jr.",Caroline M. Hunter,David J. Weinstein,Rachel B. Weinstein,Andrew R. King,Alborz Bejnood,"Robert Vincent Travers, Jr.",skipped,skipped,skipped,skipped,6,13
000403-00-00130000285894,5,2,403,Jose Luis Rojas Villarreal,David J. Weinstein,"Richard Harding, Jr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000403-00-00130000286321,11,2,403,Eugenia Schraa Huh,Caroline M. Hunter,Elizabeth Clark Polner Hudson,Rachel B. Weinstein,David J. Weinstein,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000403-00-00130000289463,6,2,403,Eugenia Schraa Huh,Elizabeth Clark Polner Hudson,"Richard Harding, Jr.","Robert Vincent Travers, Jr.",Andrew R. King,Rachel B. Weinstein,Caroline M. Hunter,skipped,skipped,skipped,skipped,6,13
000403-00-00130000291565,2,2,403,Jose Luis Rojas Villarreal,Caroline M. Hunter,Frantz Pierre,David J. Weinstein,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000403-00-00130000301664,1,2,403,Eugenia Schraa Huh,Caroline M. Hunter,David J. Weinstein,"Richard Harding, Jr.",Rachel B. Weinstein,Jose Luis Rojas Villarreal,Elizabeth Clark Polner Hudson,skipped,skipped,skipped,skipped,6,13
000403-00-00130000302560,11,2,403,"Richard Harding, Jr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000403-00-00130000303779,2,2,403,Rachel B. Weinstein,David J. Weinstein,"Richard Harding, Jr.",Caroline M. Hunter,Jose Luis Rojas Villarreal,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000403-00-00130000306052,10,2,403,David J. Weinstein,Rachel B. Weinstein,Andrew R. King,Jose Luis Rojas Villarreal,Caroline M. Hunter,"Robert Vincent Travers, Jr.",skipped,skipped,skipped,skipped,skipped,6,13
000403-00-00130000307748,8,2,403,Jose Luis Rojas Villarreal,Caroline M. Hunter,Rachel B. Weinstein,David J. Weinstein,Eugenia Schraa Huh,Alborz Bejnood,skipped,skipped,skipped,skipped,skipped,6,13
000403-00-00130000308623,10,2,403,Elizabeth Clark Polner Hudson,Eugenia Schraa Huh,Alborz Bejnood,David J. Weinstein,Jose Luis Rojas Villarreal,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000403-00-00130000309100,7,2,403,"Richard Harding, Jr.",Caroline M. Hunter,Andrew R. King,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000403-00-00130000311459,8,2,403,Eugenia Schraa Huh,Rachel B. Weinstein,David J. Weinstein,Caroline M. Hunter,Andrew R. King,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000403-00-00130000314306,2,2,403,Elizabeth Clark Polner Hudson,"Richard Harding, Jr.",Eugenia Schraa Huh,Caroline M. Hunter,Rachel B. Weinstein,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000403-00-00130000318072,7,2,403,"Richard Harding, Jr.",Caroline M. Hunter,Frantz Pierre,Rachel B. Weinstein,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000403-00-00130000320980,5,2,403,"Richard Harding, Jr.",Eugenia Schraa Huh,Jose Luis Rojas Villarreal,"Robert Vincent Travers, Jr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000403-00-00130000323573,10,2,403,Rachel B. Weinstein,Caroline M. Hunter,Jose Luis Rojas Villarreal,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000403-00-00130000330122,3,2,403,"Richard Harding, Jr.",Caroline M. Hunter,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000403-00-00130000331691,8,2,403,Caroline M. Hunter,Jose Luis Rojas Villarreal,Rachel B. Weinstein,David J. Weinstein,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000403-00-00130000332856,1,2,403,"Richard Harding, Jr.",Jose Luis Rojas Villarreal,Alborz Bejnood,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000403-00-00130000334542,2,2,403,Caroline M. Hunter,"Richard Harding, Jr.",Rachel B. Weinstein,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000403-00-00130000337039,7,2,403,Eugenia Schraa Huh,Jose Luis Rojas Villarreal,David J. Weinstein,Rachel B. Weinstein,Caroline M. Hunter,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000403-00-00130000343250,1,2,403,Caroline M. Hunter,"Robert Vincent Travers, Jr.",Andrew R. King,"Richard Harding, Jr.",Elizabeth Clark Polner Hudson,Eugenia Schraa Huh,skipped,skipped,skipped,skipped,skipped,6,13
000403-00-00130000345425,10,2,403,Elizabeth Clark Polner Hudson,Caroline M. Hunter,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000403-00-00130000346754,9,2,403,Caroline M. Hunter,Rachel B. Weinstein,Jose Luis Rojas Villarreal,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000403-00-00130000346998,5,2,403,Frantz Pierre,"Richard Harding, Jr.",Caroline M. Hunter,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000403-00-00130000349845,10,2,403,Jose Luis Rojas Villarreal,Frantz Pierre,"Richard Harding, Jr.",Alborz Bejnood,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000403-00-00130000352793,5,2,403,Jose Luis Rojas Villarreal,Rachel B. Weinstein,David J. Weinstein,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000403-00-00130000358211,7,2,403,Jose Luis Rojas Villarreal,David J. Weinstein,Andrew R. King,Elizabeth Clark Polner Hudson,Rachel B. Weinstein,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000403-00-00130000363095,11,2,403,Rachel B. Weinstein,David J. Weinstein,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000403-00-00130000364834,6,2,403,Andrew R. King,"Richard Harding, Jr.",Jose Luis Rojas Villarreal,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000403-00-00130000366199,7,2,403,Andrew R. King,"Richard Harding, Jr.",Caroline M. Hunter,Jose Luis Rojas Villarreal,Rachel B. Weinstein,David J. Weinstein,Eugenia Schraa Huh,Alborz Bejnood,skipped,skipped,skipped,6,13
000403-00-00130000376427,11,2,403,Rachel B. Weinstein,Andrew R. King,David J. Weinstein,Caroline M. Hunter,Jose Luis Rojas Villarreal,"Robert Vincent Travers, Jr.",Frantz Pierre,skipped,skipped,skipped,skipped,6,13
000403-00-00130000377412,7,2,403,Jose Luis Rojas Villarreal,Rachel B. Weinstein,David J. Weinstein,"Richard Harding, Jr.",Caroline M. Hunter,Elizabeth Clark Polner Hudson,Eugenia Schraa Huh,Andrew R. King,Alborz Bejnood,Frantz Pierre,"Robert Vincent Travers, Jr.",6,13
000403-00-00130000378847,6,2,403,"Richard Harding, Jr.","Robert Vincent Travers, Jr.",Andrew R. King,Caroline M. Hunter,Jose Luis Rojas Villarreal,Elizabeth Clark Polner Hudson,skipped,skipped,skipped,skipped,skipped,6,13
000403-00-00130000379369,1,2,403,Eugenia Schraa Huh,Elizabeth Clark Polner Hudson,David J. Weinstein,Rachel B. Weinstein,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000403-00-00130000380619,9,2,403,"Richard Harding, Jr.",Elizabeth Clark Polner Hudson,Andrew R. King,Frantz Pierre,Jose Luis Rojas Villarreal,Eugenia Schraa Huh,David J. Weinstein,Rachel B. Weinstein,Caroline M. Hunter,skipped,skipped,6,13
000403-00-00130000382084,6,2,403,Frantz Pierre,Eugenia Schraa Huh,Rachel B. Weinstein,Elizabeth Clark Polner Hudson,Andrew R. King,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000403-00-00130000393382,1,2,403,"Richard Harding, Jr.",Eugenia Schraa Huh,David J. Weinstein,Rachel B. Weinstein,Jose Luis Rojas Villarreal,Elizabeth Clark Polner Hudson,Frantz Pierre,Alborz Bejnood,Caroline M. Hunter,Andrew R. King,"Robert Vincent Travers, Jr.",6,13
000403-00-00130000394861,11,2,403,Andrew R. King,Rachel B. Weinstein,David J. Weinstein,Caroline M. Hunter,Jose Luis Rojas Villarreal,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000403-00-00130000395913,11,2,403,Rachel B. Weinstein,"Richard Harding, Jr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000403-00-00130000405330,9,2,403,Eugenia Schraa Huh,Andrew R. King,Rachel B. Weinstein,David J. Weinstein,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000403-00-00130000406813,7,2,403,Andrew R. King,Rachel B. Weinstein,Caroline M. Hunter,Jose Luis Rojas Villarreal,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000403-00-00130000414292,9,2,403,Alborz Bejnood,"Richard Harding, Jr.",Rachel B. Weinstein,"Robert Vincent Travers, Jr.",David J. Weinstein,Elizabeth Clark Polner Hudson,Andrew R. King,Caroline M. Hunter,Frantz Pierre,Jose Luis Rojas Villarreal,Eugenia Schraa Huh,6,13
000403-00-00130000417689,6,2,403,Andrew R. King,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000403-00-00130000419585,2,2,403,Rachel B. Weinstein,Eugenia Schraa Huh,David J. Weinstein,Elizabeth Clark Polner Hudson,Caroline M. Hunter,Jose Luis Rojas Villarreal,skipped,skipped,skipped,skipped,skipped,6,13
000403-00-00130000432312,10,2,403,Andrew R. King,"Richard Harding, Jr.",Rachel B. Weinstein,Jose Luis Rojas Villarreal,David J. Weinstein,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000403-00-00130000437871,1,2,403,Alborz Bejnood,Elizabeth Clark Polner Hudson,Eugenia Schraa Huh,Frantz Pierre,Caroline M. Hunter,"Richard Harding, Jr.",Andrew R. King,David J. Weinstein,Jose Luis Rojas Villarreal,Rachel B. Weinstein,"Robert Vincent Travers, Jr.",6,13
000403-00-00130000438461,7,2,403,Jose Luis Rojas Villarreal,David J. Weinstein,Rachel B. Weinstein,Caroline M. Hunter,Frantz Pierre,Elizabeth Clark Polner Hudson,Alborz Bejnood,Eugenia Schraa Huh,"Richard Harding, Jr.","Robert Vincent Travers, Jr.",Andrew R. King,6,13
000403-00-00130000441080,9,2,403,Frantz Pierre,Jose Luis Rojas Villarreal,Caroline M. Hunter,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000403-00-00130000444184,7,2,403,Rachel B. Weinstein,David J. Weinstein,Andrew R. King,Caroline M. Hunter,"Richard Harding, Jr.",Frantz Pierre,skipped,skipped,skipped,skipped,skipped,6,13
000403-00-00130000444278,8,2,403,"Richard Harding, Jr.",Caroline M. Hunter,Rachel B. Weinstein,Frantz Pierre,Jose Luis Rojas Villarreal,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000403-00-00130000445777,6,2,403,Eugenia Schraa Huh,David J. Weinstein,Caroline M. Hunter,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000403-00-00130000446514,9,2,403,David J. Weinstein,Rachel B. Weinstein,Caroline M. Hunter,Jose Luis Rojas Villarreal,Andrew R. King,Elizabeth Clark Polner Hudson,Eugenia Schraa Huh,Frantz Pierre,"Richard Harding, Jr.",Alborz Bejnood,"Robert Vincent Travers, Jr.",6,13
000403-00-00130000454921,6,2,403,Jose Luis Rojas Villarreal,David J. Weinstein,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000403-00-00130000455862,4,2,403,Caroline M. Hunter,David J. Weinstein,Andrew R. King,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000403-00-00130000458910,10,2,403,Elizabeth Clark Polner Hudson,"Richard Harding, Jr.",Andrew R. King,David J. Weinstein,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000403-00-00130000460769,11,2,403,Caroline M. Hunter,Elizabeth Clark Polner Hudson,Eugenia Schraa Huh,"Richard Harding, Jr.",Jose Luis Rojas Villarreal,David J. Weinstein,Rachel B. Weinstein,Frantz Pierre,Andrew R. King,skipped,skipped,6,13
000403-00-00130000464379,3,2,403,Elizabeth Clark Polner Hudson,Eugenia Schraa Huh,"Richard Harding, Jr.",Jose Luis Rojas Villarreal,Andrew R. King,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000403-00-00130000468500,2,2,403,Eugenia Schraa Huh,Andrew R. King,Rachel B. Weinstein,Caroline M. Hunter,Jose Luis Rojas Villarreal,David J. Weinstein,skipped,skipped,skipped,skipped,skipped,6,13
000403-00-00130000473139,9,2,403,David J. Weinstein,Rachel B. Weinstein,Caroline M. Hunter,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000403-00-00130000476026,3,2,403,Jose Luis Rojas Villarreal,Andrew R. King,Elizabeth Clark Polner Hudson,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000403-00-00130000478642,3,2,403,David J. Weinstein,Caroline M. Hunter,Rachel B. Weinstein,Jose Luis Rojas Villarreal,Alborz Bejnood,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000403-00-00130000482849,10,2,403,Andrew R. King,"Richard Harding, Jr.",Rachel B. Weinstein,Eugenia Schraa Huh,Elizabeth Clark Polner Hudson,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000403-00-00130000484755,11,2,403,Caroline M. Hunter,Jose Luis Rojas Villarreal,David J. Weinstein,Rachel B. Weinstein,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000403-00-00130000486325,3,2,403,Caroline M. Hunter,Jose Luis Rojas Villarreal,Alborz Bejnood,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000403-00-00130000489429,3,2,403,Frantz Pierre,Elizabeth Clark Polner Hudson,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000403-00-00130000490008,6,2,403,Jose Luis Rojas Villarreal,"Richard Harding, Jr.",Rachel B. Weinstein,Caroline M. Hunter,David J. Weinstein,Eugenia Schraa Huh,Frantz Pierre,Elizabeth Clark Polner Hudson,"Robert Vincent Travers, Jr.",Alborz Bejnood,Andrew R. King,6,13
000403-00-00130000490796,1,2,403,Andrew R. King,"Robert Vincent Travers, Jr.",Elizabeth Clark Polner Hudson,Eugenia Schraa Huh,Caroline M. Hunter,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000403-00-00130000492631,9,2,403,Rachel B. Weinstein,David J. Weinstein,Jose Luis Rojas Villarreal,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000403-00-00130000493243,5,2,403,David J. Weinstein,Rachel B. Weinstein,Frantz Pierre,Andrew R. King,Jose Luis Rojas Villarreal,"Robert Vincent Travers, Jr.",skipped,skipped,skipped,skipped,skipped,6,13
000403-00-00130000503919,10,2,403,"Richard Harding, Jr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000403-00-00130000516682,8,2,403,Frantz Pierre,Eugenia Schraa Huh,David J. Weinstein,Andrew R. King,Jose Luis Rojas Villarreal,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000403-00-00130000526651,1,2,403,Caroline M. Hunter,"Richard Harding, Jr.",David J. Weinstein,Rachel B. Weinstein,Eugenia Schraa Huh,Jose Luis Rojas Villarreal,skipped,skipped,skipped,skipped,skipped,6,13
000403-00-00130000530202,9,2,403,Eugenia Schraa Huh,"Robert Vincent Travers, Jr.",Alborz Bejnood,"Richard Harding, Jr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000403-00-00130000533780,10,2,403,David J. Weinstein,Rachel B. Weinstein,Caroline M. Hunter,Jose Luis Rojas Villarreal,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000403-00-00130000536873,7,2,403,Andrew R. King,Jose Luis Rojas Villarreal,Caroline M. Hunter,Frantz Pierre,Rachel B. Weinstein,Elizabeth Clark Polner Hudson,skipped,skipped,skipped,skipped,skipped,6,13
000403-00-00130000540516,10,2,403,"Robert Vincent Travers, Jr.",Caroline M. Hunter,Andrew R. King,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000403-00-00130000541771,11,2,403,Rachel B. Weinstein,Andrew R. King,Caroline M. Hunter,Frantz Pierre,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000403-00-00130000547669,4,2,403,Andrew R. King,Eugenia Schraa Huh,Caroline M. Hunter,"Richard Harding, Jr.",Jose Luis Rojas Villarreal,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000403-00-00130000548004,11,2,403,Eugenia Schraa Huh,"Robert Vincent Travers, Jr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000403-00-00130000553175,2,2,403,"Richard Harding, Jr.",Caroline M. Hunter,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000403-00-00130000554964,11,2,403,Rachel B. Weinstein,"Richard Harding, Jr.",Eugenia Schraa Huh,Jose Luis Rojas Villarreal,Alborz Bejnood,Frantz Pierre,Caroline M. Hunter,Elizabeth Clark Polner Hudson,Andrew R. King,skipped,skipped,6,13
000403-00-00130000562372,8,2,403,David J. Weinstein,Rachel B. Weinstein,Caroline M. Hunter,Jose Luis Rojas Villarreal,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000403-00-00130000565606,5,2,403,Andrew R. King,Elizabeth Clark Polner Hudson,Caroline M. Hunter,Rachel B. Weinstein,Eugenia Schraa Huh,Frantz Pierre,Jose Luis Rojas Villarreal,David J. Weinstein,"Richard Harding, Jr.",Alborz Bejnood,"Robert Vincent Travers, Jr.",6,13
000403-00-00130000566229,10,2,403,Eugenia Schraa Huh,Rachel B. Weinstein,Jose Luis Rojas Villarreal,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
000403-00-00130000567218,6,2,403,Elizabeth Clark Polner Hudson,Caroline M. Hunter,Rachel B. Weinstein,David J. Weinstein,Eugenia Schraa Huh,Jose Luis Rojas Villarreal,skipped,skipped,skipped,skipped,skipped,6,13
000403-00-00130000569762,8,2,403,Rachel B. Weinstein,Caroline M. Hunter,David J. Weinstein,Jose Luis Rojas Villarreal,Eugenia Schraa Huh,Alborz Bejnood,Frantz Pierre,"Richard Harding, Jr.","Robert Vincent Travers, Jr.",Elizabeth Clark Polner Hudson,Andrew R. King,6,13
000403-00-00130000574640,10,2,403,"Richard Harding, Jr.",Elizabeth Clark Polner Hudson,David J. Weinstein,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
