voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,rank11,rank12,rank13,rank14,num_positions
3206,Fariha THOMAS (Lab),Shaukat BUTT (Glasgow First),James ADAMS (Lab),Allison HUNTER (SNP),Jesper BACH (Grn),Finlay ARCHIBALD (Pir),Tahir MOHAMMED (SNP),Jonathan MACKIE (SNP),Stephen DORNAN (Glasgow First),Joyce DRUMMOND (Sol),skipped,skipped,skipped,skipped,4
3207,Fariha THOMAS (Lab),Shaukat BUTT (Glasgow First),Tahir MOHAMMED (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3208,Fariha THOMAS (Lab),Shaukat BUTT (Glasgow First),Tahir MOHAMMED (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3209,Fariha THOMAS (Lab),Shaukat BUTT (Glasgow First),Tahir MOHAMMED (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3210,Fariha THOMAS (Lab),Shaukat BUTT (Glasgow First),Tahir MOHAMMED (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3211,Fariha THOMAS (Lab),Shaukat BUTT (Glasgow First),Tahir MOHAMMED (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3212,Fariha THOMAS (Lab),Shaukat BUTT (Glasgow First),Tahir MOHAMMED (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3213,Fariha THOMAS (Lab),Shaukat BUTT (Glasgow First),Tahir MOHAMMED (SNP),Stephen DORNAN (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3214,Fariha THOMAS (Lab),Shaukat BUTT (Glasgow First),Stephen DORNAN (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3215,Fariha THOMAS (Lab),Shaukat BUTT (Glasgow First),Stephen DORNAN (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3216,Fariha THOMAS (Lab),Shaukat BUTT (Glasgow First),Allison HUNTER (SNP),Tahir MOHAMMED (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3217,Fariha THOMAS (Lab),Stephen DORNAN (Glasgow First),James ADAMS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3218,Fariha THOMAS (Lab),Stephen DORNAN (Glasgow First),James ADAMS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3219,Fariha THOMAS (Lab),Stephen DORNAN (Glasgow First),James ADAMS (Lab),Jesper BACH (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3220,Fariha THOMAS (Lab),Stephen DORNAN (Glasgow First),James ADAMS (Lab),John FLANAGAN (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3221,Fariha THOMAS (Lab),Stephen DORNAN (Glasgow First),Chris YOUNG (LD),James ADAMS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3222,Fariha THOMAS (Lab),Stephen DORNAN (Glasgow First),Jesper BACH (Grn),James ADAMS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3223,Fariha THOMAS (Lab),Stephen DORNAN (Glasgow First),John FLANAGAN (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3224,Fariha THOMAS (Lab),Stephen DORNAN (Glasgow First),John FLANAGAN (Ind),James ADAMS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3225,Fariha THOMAS (Lab),Stephen DORNAN (Glasgow First),Allison HUNTER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3226,Fariha THOMAS (Lab),Stephen DORNAN (Glasgow First),Allison HUNTER (SNP),James ADAMS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3227,Fariha THOMAS (Lab),Stephen DORNAN (Glasgow First),Allison HUNTER (SNP),James ADAMS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3228,Fariha THOMAS (Lab),Joyce DRUMMOND (Sol),Finlay ARCHIBALD (Pir),James ADAMS (Lab),Jesper BACH (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3229,Fariha THOMAS (Lab),Joyce DRUMMOND (Sol),Jesper BACH (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3230,Fariha THOMAS (Lab),Joyce DRUMMOND (Sol),Stephen DORNAN (Glasgow First),James ADAMS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3231,Fariha THOMAS (Lab),John FLANAGAN (Ind),James ADAMS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3232,Fariha THOMAS (Lab),John FLANAGAN (Ind),James ADAMS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3233,Fariha THOMAS (Lab),John FLANAGAN (Ind),James ADAMS (Lab),Stephen DORNAN (Glasgow First),Shaukat BUTT (Glasgow First),Joyce DRUMMOND (Sol),Jesper BACH (Grn),Chris YOUNG (LD),Alan HUGHES (Scottish Unionist),Finlay ARCHIBALD (Pir),Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Harriet MURDOCH (Con),4
3234,Fariha THOMAS (Lab),John FLANAGAN (Ind),Tahir MOHAMMED (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3235,Fariha THOMAS (Lab),John FLANAGAN (Ind),Tahir MOHAMMED (SNP),Shaukat BUTT (Glasgow First),Chris YOUNG (LD),Joyce DRUMMOND (Sol),Stephen DORNAN (Glasgow First),Alan HUGHES (Scottish Unionist),Jesper BACH (Grn),James ADAMS (Lab),Allison HUNTER (SNP),Jonathan MACKIE (SNP),Harriet MURDOCH (Con),Finlay ARCHIBALD (Pir),4
3236,Fariha THOMAS (Lab),John FLANAGAN (Ind),Shaukat BUTT (Glasgow First),Stephen DORNAN (Glasgow First),Allison HUNTER (SNP),Tahir MOHAMMED (SNP),Jonathan MACKIE (SNP),James ADAMS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,4
3237,Fariha THOMAS (Lab),John FLANAGAN (Ind),Stephen DORNAN (Glasgow First),James ADAMS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3238,Fariha THOMAS (Lab),John FLANAGAN (Ind),Allison HUNTER (SNP),Jesper BACH (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3239,Fariha THOMAS (Lab),Allison HUNTER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3240,Fariha THOMAS (Lab),Allison HUNTER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3241,Fariha THOMAS (Lab),Allison HUNTER (SNP),James ADAMS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3242,Fariha THOMAS (Lab),Allison HUNTER (SNP),James ADAMS (Lab),John FLANAGAN (Ind),Jesper BACH (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3243,Fariha THOMAS (Lab),Allison HUNTER (SNP),Jonathan MACKIE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3244,Fariha THOMAS (Lab),Allison HUNTER (SNP),Jonathan MACKIE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3245,Fariha THOMAS (Lab),Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3246,Fariha THOMAS (Lab),Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Jesper BACH (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3247,Fariha THOMAS (Lab),Allison HUNTER (SNP),Stephen DORNAN (Glasgow First),Jonathan MACKIE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3248,Fariha THOMAS (Lab),Allison HUNTER (SNP),Joyce DRUMMOND (Sol),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3249,Chris YOUNG (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3250,Chris YOUNG (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3251,Chris YOUNG (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3252,Chris YOUNG (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3253,Chris YOUNG (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3254,Chris YOUNG (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3255,Chris YOUNG (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3256,Chris YOUNG (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3257,Chris YOUNG (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3258,Chris YOUNG (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3259,Chris YOUNG (LD),James ADAMS (Lab),Fariha THOMAS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3260,Chris YOUNG (LD),James ADAMS (Lab),Fariha THOMAS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3261,Chris YOUNG (LD),James ADAMS (Lab),Fariha THOMAS (Lab),Jesper BACH (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3262,Chris YOUNG (LD),James ADAMS (Lab),Jesper BACH (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3263,Chris YOUNG (LD),James ADAMS (Lab),Jesper BACH (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3264,Chris YOUNG (LD),James ADAMS (Lab),Jesper BACH (Grn),Fariha THOMAS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3265,Chris YOUNG (LD),James ADAMS (Lab),Jesper BACH (Grn),Finlay ARCHIBALD (Pir),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3266,Chris YOUNG (LD),James ADAMS (Lab),Jesper BACH (Grn),John FLANAGAN (Ind),Harriet MURDOCH (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3267,Chris YOUNG (LD),Jonathan MACKIE (SNP),James ADAMS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3268,Chris YOUNG (LD),Jonathan MACKIE (SNP),James ADAMS (Lab),Jesper BACH (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3269,Chris YOUNG (LD),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Allison HUNTER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3270,Chris YOUNG (LD),Tahir MOHAMMED (SNP),Jonathan MACKIE (SNP),Allison HUNTER (SNP),Harriet MURDOCH (Con),Finlay ARCHIBALD (Pir),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3271,Chris YOUNG (LD),Tahir MOHAMMED (SNP),Fariha THOMAS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3272,Chris YOUNG (LD),Tahir MOHAMMED (SNP),Shaukat BUTT (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3273,Chris YOUNG (LD),Harriet MURDOCH (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3274,Chris YOUNG (LD),Harriet MURDOCH (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3275,Chris YOUNG (LD),Harriet MURDOCH (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3276,Chris YOUNG (LD),Harriet MURDOCH (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3277,Chris YOUNG (LD),Harriet MURDOCH (Con),James ADAMS (Lab),Fariha THOMAS (Lab),Jesper BACH (Grn),John FLANAGAN (Ind),Alan HUGHES (Scottish Unionist),Finlay ARCHIBALD (Pir),skipped,skipped,skipped,skipped,skipped,skipped,4
3278,Chris YOUNG (LD),Harriet MURDOCH (Con),Tahir MOHAMMED (SNP),Allison HUNTER (SNP),Jonathan MACKIE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3279,Chris YOUNG (LD),Harriet MURDOCH (Con),Jesper BACH (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3280,Chris YOUNG (LD),Harriet MURDOCH (Con),Jesper BACH (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3281,Chris YOUNG (LD),Harriet MURDOCH (Con),Jesper BACH (Grn),Jonathan MACKIE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3282,Chris YOUNG (LD),Harriet MURDOCH (Con),Stephen DORNAN (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3283,Chris YOUNG (LD),Harriet MURDOCH (Con),Joyce DRUMMOND (Sol),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3284,Chris YOUNG (LD),Harriet MURDOCH (Con),Alan HUGHES (Scottish Unionist),James ADAMS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3285,Chris YOUNG (LD),Harriet MURDOCH (Con),Alan HUGHES (Scottish Unionist),Jesper BACH (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3286,Chris YOUNG (LD),Harriet MURDOCH (Con),Alan HUGHES (Scottish Unionist),Jesper BACH (Grn),Shaukat BUTT (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3287,Chris YOUNG (LD),Harriet MURDOCH (Con),Alan HUGHES (Scottish Unionist),Stephen DORNAN (Glasgow First),Shaukat BUTT (Glasgow First),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Allison HUNTER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4
3288,Chris YOUNG (LD),Harriet MURDOCH (Con),Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Jesper BACH (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3289,Chris YOUNG (LD),Fariha THOMAS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3290,Chris YOUNG (LD),Fariha THOMAS (Lab),Finlay ARCHIBALD (Pir),Jesper BACH (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3291,Chris YOUNG (LD),Finlay ARCHIBALD (Pir),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3292,Chris YOUNG (LD),Finlay ARCHIBALD (Pir),James ADAMS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3293,Chris YOUNG (LD),Finlay ARCHIBALD (Pir),Jonathan MACKIE (SNP),Allison HUNTER (SNP),Jesper BACH (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3294,Chris YOUNG (LD),Finlay ARCHIBALD (Pir),Shaukat BUTT (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3295,Chris YOUNG (LD),Finlay ARCHIBALD (Pir),John FLANAGAN (Ind),Jesper BACH (Grn),Joyce DRUMMOND (Sol),Jonathan MACKIE (SNP),Allison HUNTER (SNP),Fariha THOMAS (Lab),Stephen DORNAN (Glasgow First),Harriet MURDOCH (Con),skipped,skipped,skipped,skipped,4
3296,Chris YOUNG (LD),Jesper BACH (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3297,Chris YOUNG (LD),Jesper BACH (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3298,Chris YOUNG (LD),Jesper BACH (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3299,Chris YOUNG (LD),Jesper BACH (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3300,Chris YOUNG (LD),Jesper BACH (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3301,Chris YOUNG (LD),Jesper BACH (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3302,Chris YOUNG (LD),Jesper BACH (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3303,Chris YOUNG (LD),Jesper BACH (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3304,Chris YOUNG (LD),Jesper BACH (Grn),James ADAMS (Lab),Fariha THOMAS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3305,Chris YOUNG (LD),Jesper BACH (Grn),James ADAMS (Lab),Stephen DORNAN (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3306,Chris YOUNG (LD),Jesper BACH (Grn),Jonathan MACKIE (SNP),Stephen DORNAN (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3307,Chris YOUNG (LD),Jesper BACH (Grn),Harriet MURDOCH (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3308,Chris YOUNG (LD),Jesper BACH (Grn),Harriet MURDOCH (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3309,Chris YOUNG (LD),Jesper BACH (Grn),Harriet MURDOCH (Con),James ADAMS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3310,Chris YOUNG (LD),Jesper BACH (Grn),Harriet MURDOCH (Con),Tahir MOHAMMED (SNP),Allison HUNTER (SNP),Jonathan MACKIE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3311,Chris YOUNG (LD),Jesper BACH (Grn),Fariha THOMAS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3312,Chris YOUNG (LD),Jesper BACH (Grn),Finlay ARCHIBALD (Pir),James ADAMS (Lab),Fariha THOMAS (Lab),Harriet MURDOCH (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3313,Chris YOUNG (LD),Jesper BACH (Grn),Shaukat BUTT (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3314,Chris YOUNG (LD),Jesper BACH (Grn),Shaukat BUTT (Glasgow First),Stephen DORNAN (Glasgow First),James ADAMS (Lab),Fariha THOMAS (Lab),Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Alan HUGHES (Scottish Unionist),Joyce DRUMMOND (Sol),John FLANAGAN (Ind),Harriet MURDOCH (Con),Finlay ARCHIBALD (Pir),4
3315,Chris YOUNG (LD),Jesper BACH (Grn),Stephen DORNAN (Glasgow First),James ADAMS (Lab),Fariha THOMAS (Lab),Shaukat BUTT (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3316,Chris YOUNG (LD),Jesper BACH (Grn),Alan HUGHES (Scottish Unionist),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3317,Chris YOUNG (LD),Stephen DORNAN (Glasgow First),Alan HUGHES (Scottish Unionist),Shaukat BUTT (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3318,Chris YOUNG (LD),Stephen DORNAN (Glasgow First),Allison HUNTER (SNP),Jonathan MACKIE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3319,Chris YOUNG (LD),John FLANAGAN (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3320,Chris YOUNG (LD),John FLANAGAN (Ind),Finlay ARCHIBALD (Pir),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3321,Chris YOUNG (LD),John FLANAGAN (Ind),Jesper BACH (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3322,Chris YOUNG (LD),John FLANAGAN (Ind),Jesper BACH (Grn),Allison HUNTER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3323,Chris YOUNG (LD),John FLANAGAN (Ind),Stephen DORNAN (Glasgow First),Shaukat BUTT (Glasgow First),Joyce DRUMMOND (Sol),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3324,Chris YOUNG (LD),Alan HUGHES (Scottish Unionist),Harriet MURDOCH (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3325,Chris YOUNG (LD),Allison HUNTER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3326,Chris YOUNG (LD),Allison HUNTER (SNP),James ADAMS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3327,Chris YOUNG (LD),Allison HUNTER (SNP),Jonathan MACKIE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3328,Chris YOUNG (LD),Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3329,Chris YOUNG (LD),Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3330,Chris YOUNG (LD),Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Stephen DORNAN (Glasgow First),Shaukat BUTT (Glasgow First),Joyce DRUMMOND (Sol),James ADAMS (Lab),Fariha THOMAS (Lab),skipped,skipped,skipped,skipped,skipped,4
3331,Chris YOUNG (LD),Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Joyce DRUMMOND (Sol),Finlay ARCHIBALD (Pir),Jesper BACH (Grn),Shaukat BUTT (Glasgow First),Stephen DORNAN (Glasgow First),skipped,skipped,skipped,skipped,skipped,4
