,file,borda-pm,borda-om-no-uwi,borda-avg-no-uwi,numCands,plurality,IRV,top-two,top-3-truncation,condorcet,minimax,smith_plurality,smith_irv,smith-minimax,ranked-pairs,bucklin,approval,smith
1604,478279cac0.csv,['3'],['3'],['3'],3,['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],[']'],"['3', '1']",['3']
1605,476f34adc0.csv,['5'],['5'],['5'],12,['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['['],['1'],['6']
1606,46af3e55c7.csv,['5'],['5'],['5'],5,['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['['],['5'],['5']
1607,464373629c.csv,['3'],['3'],['3'],3,['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['['],['3'],['3']
1608,45d6cc06a1.csv,['1'],['1'],['1'],3,['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],"['""']","['3', '1']",['1']
1609,452ce7e74d.csv,['1'],['1'],['1'],5,['2'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],"[""'""]","['1', '5']",['1']
1610,451fb74860.csv,['3'],['3'],['3'],3,['2'],['2'],['2'],['3'],['2'],['2'],['2'],['2'],['2'],['2'],[']'],['3'],['2']
1611,450c119e30.csv,['1'],['1'],['1'],6,['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],[']'],['1'],['1']
1612,4506610042.csv,['9'],['9'],['9'],9,['9'],['9'],['9'],['9'],['9'],['9'],['9'],['9'],['9'],['9'],[']'],['1'],['9']
1613,45055236e4.csv,['2'],['2'],['2'],8,['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],"[""'""]",['8'],['2']
1614,44ffef8315.csv,['9'],['9'],['9'],9,['9'],['9'],['9'],['9'],['9'],['9'],['9'],['9'],['9'],['9'],"['""']","['9', '1']",['9']
1615,44e61345c8.csv,['4'],['4'],['4'],4,['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],"[""'""]","['1', '4']",['4']
1616,44c1ca5631.csv,['4'],['4'],['4'],6,['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],[']'],"['1', '6']",['4']
1617,4467c72368.csv,['1'],['1'],['1'],4,['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],"[""'""]",['1'],['1']
1618,445a1c993a.csv,['1'],['1'],['1'],5,['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['['],['1'],['1']
1619,4455621ee8.csv,['3'],['3'],['3'],3,['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],"[""'""]","['3', '1']",['3']
1620,44345c0ec9.csv,['3'],['3'],['3'],4,['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],[']'],['4'],['3']
1621,442e5389ec.csv,['4'],['4'],['4'],4,['2'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],[']'],['4'],['4']
1622,43fe577815.csv,['3'],['3'],['3'],3,['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['['],"['3', '1']",['3']
1623,43fbe971d8.csv,['1'],['1'],['1'],6,['6'],['1'],['3'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],"['""']",['1'],['1']
1624,43b083815b.csv,['1'],['1'],['1'],3,['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],"['""']",['1'],['1']
1625,439b003686.csv,['1'],['3'],['1'],6,['6'],['6'],['6'],['6'],['1'],['1'],['1'],['1'],['1'],['1'],['['],"['1', '6']",['1']
1626,4335f9313e.csv,['2'],['2'],['2'],3,['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],[']'],"['3', '1']",['2']
1627,42ccc4667a.csv,['3'],['3'],['3'],4,['4'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],[']'],['1'],['3']
1628,4273eb73fc.csv,['1'],['1'],['1'],3,['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],"['""']",['1'],['1']
1629,4213b026e0.csv,['6'],['6'],['6'],6,['1'],['6'],['1'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],"[""'""]",['1'],['6']
1630,4205323617.csv,['1'],['1'],['1'],17,['14'],['14'],['14'],['14'],['14'],['14'],['14'],['14'],['14'],['14'],"[""'""]",['17'],['14']
1631,41fc7e7bfe.csv,['7'],['7'],['7'],7,['7'],['7'],['7'],['7'],['7'],['7'],['7'],['7'],['7'],['7'],[']'],['1'],['7']
1632,41d496a0af.csv,['1'],['1'],['1'],5,['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],"['""']",['1'],['1']
1633,4195d3f102.csv,['5'],['5'],['5'],5,['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],"['""']",['5'],['5']
1634,418ef97fc6.csv,['5'],['5'],['5'],5,['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],"[""'""]",['1'],['5']
1635,41524217ac.csv,['5'],['5'],['5'],5,['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],[']'],"['1', '5']",['5']
1636,414efec4fa.csv,['1'],['1'],['1'],6,['6'],['1'],['5'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],"[""'""]",['1'],['1']
1637,40f24277c8.csv,['1'],['1'],['1'],7,['7'],['7'],['7'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],[']'],"['7', '1']",['1']
1638,3f77af6dbd.csv,['2'],['2'],['2'],5,['5'],['2'],['4'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],"['""']","['2', '1', '5']",['2']
1639,3f648c5378.csv,['1'],['1'],['1'],15,['3'],['15'],['1'],['1'],['15'],['15'],['15'],['15'],['15'],['15'],"[""'""]","['2', '1']",['15']
1640,3f51f326bd.csv,['2'],['2'],['2'],3,['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],"['""']","['2', '3', '1']",['2']
1641,3f4ac46179.csv,['1'],['1'],['1'],3,['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['['],"['2', '3']",['1']
1642,3f4a4d3ed2.csv,['4'],['4'],['4'],4,['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],"[""'""]",['1'],['4']
1643,3f2968eaad.csv,['1'],['1'],['1'],8,['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],"[""'""]",['1'],['1']
1644,3f016a11fe.csv,['7'],['7'],['7'],7,['7'],['7'],['7'],['7'],['7'],['7'],['7'],['7'],['7'],['7'],"['""']","['7', '1']",['7']
1645,3ecec00e3d.csv,['1'],['1'],['1'],5,['5'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],[']'],['1'],['1']
1646,3e8b7cad77.csv,['1'],['1'],['1'],5,['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],[']'],['1'],['1']
1647,3e51251dcc.csv,['1'],['1'],['1'],3,['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],"['""']",['3'],['1']
1648,3d8897435a.csv,['3'],['3'],['3'],5,['3'],['2'],['2'],['3'],[],['3'],['3'],['2'],['3'],['3'],"[""'""]","['2', '3', '1', '5']","['2', '3', '1']"
1649,3d5b94c493.csv,['10'],['2'],['10'],10,['1'],['1'],['1'],['10'],['1'],['1'],['1'],['1'],['1'],['1'],['['],['10'],['1']
1650,3ce3166da6.csv,['6'],['6'],['6'],6,['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],"[""'""]",['1'],['6']
1651,3c45c6935a.csv,['1'],['1'],['1'],3,['2'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],"[""'""]",['1'],['1']
1652,3c1821df91.csv,['1'],['1'],['1'],12,['12'],['1'],['1'],['12'],['1'],['1'],['1'],['1'],['1'],['1'],['['],['1'],['1']
1653,3c106ff511.csv,['3'],['3'],['3'],3,['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],"[""'""]",['3'],['3']
1654,3c0419da4d.csv,['10'],['10'],['10'],10,['10'],['10'],['10'],['10'],['10'],['10'],['10'],['10'],['10'],['10'],"[""'""]",['10'],['10']
1655,3bda087ae1.csv,['1'],['1'],['1'],4,['4'],['1'],['2'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],"[""'""]",['1'],['1']
1656,3bd0c997c8.csv,['6'],['6'],['6'],6,['2'],['6'],['2'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['['],['1'],['6']
1657,3bade31e1e.csv,['1'],['1'],['1'],4,['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],"[""'""]",['1'],['1']
1658,3b7d8f8942.csv,['17'],['17'],['17'],17,['1'],['17'],['1'],['17'],['17'],['17'],['17'],['17'],['17'],['17'],[']'],['1'],['17']
1659,3b4f11deaa.csv,['1'],['1'],['1'],3,['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['['],['3'],['1']
1660,3b1abceb47.csv,['1'],['1'],['1'],6,['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],"['""']",['1'],['1']
1661,3ae3ca6d0a.csv,['5'],['5'],['5'],5,['3'],['3'],['3'],['5'],['3'],['3'],['3'],['3'],['3'],['3'],[']'],['1'],['3']
1662,3acde38497.csv,['5'],['5'],['5'],5,['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],"[""'""]","['1', '5']",['5']
1663,3a9a0a309b.csv,['3'],['3'],['3'],3,['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],"[""'""]","['2', '3', '1']",['3']
1664,3a6e915174.csv,['4'],['4'],['4'],4,['1'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],"['""']","['1', '4']",['4']
1665,3a637f3766.csv,['1'],['1'],['1'],3,['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['['],['1'],['1']
1666,3a537cc3fc.csv,['1'],['1'],['1'],3,['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],[']'],"['3', '1']",['1']
1667,39f5b35a53.csv,['1'],['1'],['1'],15,['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],"[""'""]","['1', '15']",['1']
1668,39c40a7b83.csv,['3'],['3'],['3'],8,['3'],['3'],['3'],['6'],[],['1'],['3'],['3'],['1'],['1'],[']'],"['2', '3', '1', '4']","['4', '6', '7', '3', '2', '1', '5']"
1669,3998c45a09.csv,['1'],['1'],['1'],3,['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],[']'],['3'],['1']
1670,398f888312.csv,['3'],['3'],['3'],3,['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],"[""'""]",['3'],['3']
1671,3978d92b38.csv,['12'],['12'],['12'],12,['12'],['12'],['12'],['12'],['12'],['12'],['12'],['12'],['12'],['12'],[']'],"['1', '12']",['12']
1672,3878a0194e.csv,['3'],['3'],['3'],3,['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],[']'],"['3', '1']",['3']
1673,386254a1fc.csv,['5'],['5'],['5'],5,['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],"['2', '1']",['5']
1674,3855220e17.csv,['2'],['2'],['2'],5,['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],[']'],"['1', '5']",['2']
1675,38385bc46b.csv,['12'],['12'],['12'],12,['12'],['12'],['12'],['12'],['12'],['12'],['12'],['12'],['12'],['12'],"[""'""]",['1'],['12']
1676,37f35a560d.csv,['3'],['3'],['3'],3,['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],"['""']","['3', '1']",['3']
1677,37bf6fa697.csv,['1'],['1'],['1'],25,['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],"[""'""]",['1'],['1']
1678,3778dcde34.csv,['9'],['9'],['9'],9,['9'],['9'],['9'],['9'],['9'],['9'],['9'],['9'],['9'],['9'],"['""']",['1'],['9']
1679,3765901e1f.csv,['1'],['1'],['1'],7,['7'],['7'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['['],"['7', '1']",['1']
1680,373b8f2885.csv,['5'],['5'],['5'],5,['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['['],['5'],['5']
1681,36cd9b2f39.csv,['3'],['3'],['3'],4,['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],"[""'""]","['2', '3', '1', '4']",['3']
1682,36cbd22f1b.csv,['1'],['1'],['1'],3,['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['['],['1'],['1']
1683,3683dadbee.csv,['1'],['1'],['1'],3,['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],[']'],['3'],['1']
1684,35b049e405.csv,['5'],['5'],['5'],5,['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['['],['1'],['5']
1685,3570d01fe7.csv,['29'],['29'],['29'],29,['29'],['29'],['29'],['29'],['29'],['29'],['29'],['29'],['29'],['29'],['9'],['1'],['29']
1686,35078a6045.csv,['8'],['8'],['8'],8,['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['['],['1'],['8']
1687,34bb1b2152.csv,['2'],['2'],['2'],5,['1'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],"[""'""]",['2'],['2']
1688,349489d732.csv,['8'],['8'],['8'],8,['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],"[""'""]",['1'],['8']
1689,348707162f.csv,['3'],['3'],['3'],3,['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['['],['1'],['3']
1690,341bd12b89.csv,['1'],['1'],['1'],4,['2'],['2'],['2'],['1'],['2'],['2'],['2'],['2'],['2'],['2'],"[""'""]",['4'],['2']
1691,33f3523dc8.csv,['4'],['4'],['4'],4,['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],"['""']",['1'],['4']
1692,33b22c5b2c.csv,['1'],['1'],['1'],16,['16'],['16'],['16'],['16'],['16'],['16'],['16'],['16'],['16'],['16'],"[""'""]",['1'],['16']
1693,3394e03b7f.csv,['4'],['4'],['4'],9,['4'],['6'],['4'],['4'],['6'],['6'],['6'],['6'],['6'],['6'],"[""'""]",['1'],['6']
1694,3382349770.csv,['3'],['3'],['3'],3,['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],"['""']",['3'],['3']
1695,3309a7f1bf.csv,"['3', '1']",['3'],['3'],5,['5'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],"[""'""]",['1'],['3']
1696,32d57fd424.csv,['14'],['14'],['14'],14,['5'],['14'],['14'],['14'],['14'],['14'],['14'],['14'],['14'],['14'],"['""']",['1'],['14']
1697,32d0a75e12.csv,['6'],['6'],['6'],6,['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['['],['6'],['6']
1698,328563994c.csv,['5'],['5'],['5'],5,['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],[']'],['1'],['5']
1699,325484491d.csv,['1'],['1'],['1'],3,['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],"[""'""]","['3', '1']",['1']
1700,323f28dde9.csv,['14'],['14'],['14'],14,['14'],['14'],['14'],['14'],['14'],['14'],['14'],['14'],['14'],['14'],"[""'""]",['14'],['14']
1701,3200b5e8ae.csv,['1'],['1'],['1'],4,['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],"['""']",['4'],['1']
1702,31e01bf1c7.csv,['2'],['2'],['2'],3,['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],"[""'""]","['2', '3']",['2']
1703,31971fdcb9.csv,['32'],['32'],['32'],32,['32'],['32'],['32'],['32'],['32'],['32'],['32'],['32'],['32'],['32'],"[""'""]",['1'],['32']
1704,3196d079b0.csv,['3'],['6'],['3'],8,['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],"[""'""]","['1', '8']",['6']
1705,314da1f82d.csv,['4'],['4'],['4'],4,['3'],['2'],['2'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],"[""'""]",['1'],['4']
1706,30cd316d90.csv,['2'],['2'],['2'],5,['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],[']'],"['2', '3', '1']",['2']
1707,30c6f9e81e.csv,"['3', '1']",['1'],['1'],3,['3'],['3'],['3'],['1'],['3'],['3'],['3'],['3'],['3'],['3'],['['],['3'],['3']
1708,30b4916fc2.csv,['4'],['4'],['4'],4,['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],"['1', '4']",['4']
1709,308e70b1fc.csv,['1'],['1'],['1'],7,['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['['],['1'],['1']
1710,30426e3ce0.csv,['2'],['2'],['2'],3,['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],"[""'""]","['3', '1']",['2']
1711,302eac64a7.csv,['6'],['2'],['2'],6,['2'],['2'],['2'],['6'],['2'],['2'],['2'],['2'],['2'],['2'],['['],['6'],['2']
1712,301b20575d.csv,['1'],['1'],['1'],3,['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],"[""'""]",['1'],['1']
1713,2ff4bea6b7.csv,['5'],['5'],['5'],5,['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],[']'],['1'],['5']
1714,2f4980f8aa.csv,['6'],['6'],['6'],6,['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],"[""'""]",['1'],['6']
1715,2f1e4457ee.csv,['4'],['4'],['4'],4,['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['['],['1'],['4']
1716,2efc70c997.csv,['3'],['3'],['3'],3,['2'],['2'],['2'],['3'],['2'],['2'],['2'],['2'],['2'],['2'],['['],['1'],['2']
1717,2ee755c39d.csv,['1'],['1'],['1'],3,['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],[']'],['1'],['1']
1718,2ec9becb53.csv,['3'],['3'],['3'],3,['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],"[""'""]","['3', '1']",['3']
1719,2e96f0b257.csv,['1'],['1'],['1'],8,['3'],['1'],['3'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['['],['1'],['1']
1720,2e93bce08a.csv,['9'],['4'],['9'],9,['9'],['9'],['9'],['9'],['9'],['9'],['9'],['9'],['9'],['9'],"[""'""]",['9'],['9']
1721,2e6f228a30.csv,['1'],['1'],['1'],4,['4'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],"['1', '4']",['1']
1722,2e3da1aade.csv,['4'],['4'],['4'],5,['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['['],['5'],['4']
1723,2dbab6a6d5.csv,['3'],['3'],['3'],3,['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['['],"['3', '1']",['3']
1724,2daeadbef5.csv,['11'],['11'],['11'],15,['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],[']'],['15'],['6']
1725,2d79140816.csv,['23'],['1'],['1'],23,['23'],['23'],['23'],['23'],['23'],['23'],['23'],['23'],['23'],['23'],[']'],"['23', '1']",['23']
1726,2d1b6e7171.csv,['6'],['6'],['6'],6,['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],"[""'""]",['1'],['6']
1727,2c824dfbda.csv,['8'],['2'],['8'],8,['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['['],['1'],['8']
1728,2c378ad717.csv,['3'],['3'],['3'],3,['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['['],['1'],['3']
1729,2c2edb3540.csv,['3'],['3'],['3'],3,['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],"[""'""]","['3', '1']",['3']
1730,2c07177298.csv,['25'],['25'],['25'],25,['25'],['25'],['25'],['25'],['25'],['25'],['25'],['25'],['25'],['25'],"[""'""]",['25'],['25']
1731,2bfba1b691.csv,['5'],['3'],['5'],5,['3'],['3'],['3'],['5'],['3'],['3'],['3'],['3'],['3'],['3'],"[""'""]","['1', '5']",['3']
1732,2aa9f8b30f.csv,['5'],['5'],['5'],5,['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],"[""'""]",['5'],['5']
1733,2a81a67d95.csv,['1'],['1'],['1'],5,['5'],['5'],['5'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],[']'],['1'],['1']
1734,2a787c224d.csv,['4'],['4'],['4'],5,['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],[']'],"['2', '1']",['4']
1735,2a51b55e91.csv,['4'],['4'],['4'],4,['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],"['""']","['1', '4']",['4']
1736,2a244ece77.csv,['2'],['2'],['2'],3,['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],"['""']",['1'],['2']
1737,29d405ecb2.csv,['1'],['4'],['4'],9,['1'],['4'],['4'],['1'],['4'],['4'],['4'],['4'],['4'],['4'],['['],"['9', '5']",['4']
1738,29bc30e066.csv,['1'],['1'],['1'],6,['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],"['""']",['6'],['6']
1739,2982b3d7da.csv,['8'],['8'],['8'],8,['1'],['1'],['1'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],"['""']",['8'],['8']
1740,2936c9beb8.csv,['19'],['19'],['19'],19,['19'],['19'],['19'],['19'],['19'],['19'],['19'],['19'],['19'],['19'],"[""'""]",['1'],['19']
1741,28fcb95859.csv,['1'],['1'],['1'],5,['1'],['1'],['1'],['1'],[],['1'],['1'],['1'],['1'],['1'],[']'],"['1', '5']","['4', '3', '2', '1', '5']"
1742,28d41ac672.csv,['3'],['3'],['3'],3,['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],"[""'""]",['1'],['3']
1743,28bdceaa64.csv,['1'],['1'],['1'],3,['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],"['""']",['1'],['1']
1744,289b6a5fc9.csv,['1'],['1'],['1'],4,['4'],['1'],['4'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['['],['1'],['1']
1745,288eecca2e.csv,['2'],['2'],['2'],7,['7'],['7'],['7'],['7'],['7'],['7'],['7'],['7'],['7'],['7'],['['],['1'],['7']
1746,2879e65f78.csv,['5'],['5'],['5'],5,['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],[']'],['5'],['5']
1747,27a35aaa88.csv,['22'],['22'],['22'],22,['22'],['22'],['22'],['22'],['22'],['22'],['22'],['22'],['22'],['22'],[']'],['22'],['22']
1748,276b8ec468.csv,['3'],['3'],['3'],5,['5'],['3'],['3'],['3'],[],"['2', '3']",['3'],['3'],"['2', '3']",['3'],"['""']",['5'],"['2', '3', '1', '4']"
1749,276258a42f.csv,['6'],['6'],['6'],6,['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],[']'],['1'],['6']
1750,27295db523.csv,['6'],['2'],['6'],6,['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],"['""']",['1'],['6']
1751,271eb9092b.csv,['3'],['3'],['3'],3,['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],"[""'""]",['1'],['3']
1752,2689a859e1.csv,['1'],['4'],['1'],8,['8'],['4'],['4'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],"['""']",['1'],['1']
1753,26635736a3.csv,['5'],['5'],['5'],5,['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],"[""'""]",['1'],['5']
1754,26350c23ff.csv,['1'],['1'],['1'],3,['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],"[""'""]",['1'],['1']
1755,26279965a7.csv,['1'],['1'],['1'],3,['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],"[""'""]","['3', '1']",['1']
1756,253258d2b0.csv,['3'],['3'],['3'],3,['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['['],['3'],['3']
1757,25317fae55.csv,['3'],['3'],['3'],3,['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],"[""'""]",['3'],['3']
1758,25166033a6.csv,['1'],['1'],['1'],12,['12'],['12'],['12'],['1'],['12'],['12'],['12'],['12'],['12'],['12'],"[""'""]",['1'],['12']
1759,24b52d6a6f.csv,['1'],['1'],['1'],9,['9'],['9'],['9'],['9'],['9'],['9'],['9'],['9'],['9'],['9'],"['""']",['1'],['9']
1760,24b4368720.csv,['2'],"['2', '5']",['2'],7,['6'],['5'],['5'],['6'],['5'],['5'],['5'],['5'],['5'],['5'],['6'],['7'],['5']
1761,24b351e321.csv,['1'],['1'],['1'],4,['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['['],"['1', '4']",['1']
1762,24ab5c1001.csv,['6'],['6'],['6'],6,['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],"['""']","['1', '6']",['6']
1763,24a4b949c2.csv,['5'],['5'],['5'],5,['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],"[""'""]",['5'],['5']
1764,24a006326f.csv,['6'],['6'],['6'],6,['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],"[""'""]",['3'],['6']
1765,248d10b3b8.csv,['12'],['12'],['12'],12,['12'],['12'],['12'],['12'],['12'],['12'],['12'],['12'],['12'],['12'],[']'],['1'],['12']
1766,2381cac505.csv,['4'],['4'],['4'],4,['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],[']'],['1'],['4']
1767,22f6b96b74.csv,['1'],['1'],['1'],3,['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],"[""'""]","['2', '3', '1']",['1']
1768,22c7efd546.csv,['1'],['1'],['1'],3,['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],[']'],['1'],['1']
1769,2296d07474.csv,['6'],['6'],['6'],6,['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['['],"['1', '6']",['6']
1770,2207fca652.csv,['3'],['3'],['3'],3,['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],[']'],['3'],['3']
1771,21d082cdca.csv,['2'],['2'],['2'],8,['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],"[""'""]",['1'],['2']
1772,21a4f853c0.csv,['1'],['1'],['1'],3,['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],[']'],"['3', '1']",['1']
