,file,numCands,plurality,IRV,top-two,borda-pm,borda-om-no-uwi,borda-avg-no-uwi,top-3-truncation,condorcet,minimax,smith_plurality,smith_irv,smith-minimax,ranked-pairs,bucklin,approval,smith
47,Alaska/Alaska_11082022_SenateDistrictB.csv,3,"['Kiehl, Jesse']","['Kiehl, Jesse']","['Kiehl, Jesse']","['Kiehl, Jesse']","['Kiehl, Jesse']","['Kiehl, Jesse']","['Kiehl, Jesse']","['Kiehl, Jesse']","['Kiehl, Jesse']","['Kiehl, Jesse']","['Kiehl, Jesse']","['Kiehl, Jesse']","['Kiehl, Jesse']","['Kiehl, Jesse']","['Kiehl, Jesse']","['Kiehl, Jesse']"
48,Alaska/Alaska_11082022_GovernorLieutenantGovernor.csv,6,['Dunleavy/Dahlstrom'],['Dunleavy/Dahlstrom'],['Dunleavy/Dahlstrom'],['Dunleavy/Dahlstrom'],['Dunleavy/Dahlstrom'],['Dunleavy/Dahlstrom'],['Dunleavy/Dahlstrom'],['Dunleavy/Dahlstrom'],['Dunleavy/Dahlstrom'],['Dunleavy/Dahlstrom'],['Dunleavy/Dahlstrom'],['Dunleavy/Dahlstrom'],['Dunleavy/Dahlstrom'],['Dunleavy/Dahlstrom'],['Dunleavy/Dahlstrom'],['Dunleavy/Dahlstrom']
49,Alaska/Alaska_11082022_SenateDistrictQ.csv,5,"['Myers, Robert H. Jr.']","['Myers, Robert H. Jr.']","['Myers, Robert H. Jr.']","['Myers, Robert H. Jr.']","['Myers, Robert H. Jr.']","['Myers, Robert H. Jr.']","['Myers, Robert H. Jr.']","['Myers, Robert H. Jr.']","['Myers, Robert H. Jr.']","['Myers, Robert H. Jr.']","['Myers, Robert H. Jr.']","['Myers, Robert H. Jr.']","['Myers, Robert H. Jr.']","['Myers, Robert H. Jr.']","['Myers, Robert H. Jr.']","['Myers, Robert H. Jr.']"
50,Alaska/Alaska_11082022_SenateDistrictF.csv,4,"['Kaufman, James D.']","['Kaufman, James D.']","['Kaufman, James D.']","['Kaufman, James D.']","['Kaufman, James D.']","['Kaufman, James D.']","['Kaufman, James D.']","['Kaufman, James D.']","['Kaufman, James D.']","['Kaufman, James D.']","['Kaufman, James D.']","['Kaufman, James D.']","['Kaufman, James D.']","['Kaufman, James D.']","['Kaufman, James D.']","['Kaufman, James D.']"
51,Alaska/Alaska_11052024_StateHouseD6.csv,5,"['Vance, Sarah L.']","['Vance, Sarah L.']","['Vance, Sarah L.']","['Vance, Sarah L.']","['Johnson, Brent']","['Vance, Sarah L.']","['Vance, Sarah L.']","['Vance, Sarah L.']","['Vance, Sarah L.']","['Vance, Sarah L.']","['Vance, Sarah L.']","['Vance, Sarah L.']","['Vance, Sarah L.']","['Vance, Sarah L.']","['Vance, Sarah L.']","['Vance, Sarah L.']"
52,Alaska/Alaska_11052024_StateHouseD21.csv,4,"['Mears, Donna C.']","['Mears, Donna C.']","['Mears, Donna C.']","['Mears, Donna C.']","['Mears, Donna C.']","['Mears, Donna C.']","['Mears, Donna C.']","['Mears, Donna C.']","['Mears, Donna C.']","['Mears, Donna C.']","['Mears, Donna C.']","['Mears, Donna C.']","['Mears, Donna C.']","['Mears, Donna C.']","['Mears, Donna C.']","['Mears, Donna C.']"
53,Alaska/Alaska_11052024_StateHouseD35.csv,4,"['Carrick, Ashley E.']","['Carrick, Ashley E.']","['Carrick, Ashley E.']","['Carrick, Ashley E.']","['Carrick, Ashley E.']","['Carrick, Ashley E.']","['Carrick, Ashley E.']","['Carrick, Ashley E.']","['Carrick, Ashley E.']","['Carrick, Ashley E.']","['Carrick, Ashley E.']","['Carrick, Ashley E.']","['Carrick, Ashley E.']","['Carrick, Ashley E.']","['Carrick, Ashley E.']","['Carrick, Ashley E.']"
54,Alaska/Alaska_11082022_HouseDistrict7.csv,4,"['Ruffridge, Justin']","['Ruffridge, Justin']","['Ruffridge, Justin']","['Ruffridge, Justin']","['Ruffridge, Justin']","['Ruffridge, Justin']","['Ruffridge, Justin']","['Ruffridge, Justin']","['Ruffridge, Justin']","['Ruffridge, Justin']","['Ruffridge, Justin']","['Ruffridge, Justin']","['Ruffridge, Justin']","['Ruffridge, Justin']","['Ruffridge, Justin']","['Ruffridge, Justin']"
55,Alaska/Alaska_11082022_HouseDistrict6.csv,5,"['Vance, Sarah L.']","['Vance, Sarah L.']","['Vance, Sarah L.']","['Vance, Sarah L.']","['Flora, Louis A. ""Louie""']","['Vance, Sarah L.']","['Vance, Sarah L.']","['Vance, Sarah L.']","['Vance, Sarah L.']","['Vance, Sarah L.']","['Vance, Sarah L.']","['Vance, Sarah L.']","['Vance, Sarah L.']","['Vance, Sarah L.']","['Vance, Sarah L.']","['Vance, Sarah L.']"
56,Alaska/Alaska_11052024_StateHouseD34.csv,4,"['Tomaszewski, Frank']","['Tomaszewski, Frank']","['Tomaszewski, Frank']","['Tomaszewski, Frank']","['Tomaszewski, Frank']","['Tomaszewski, Frank']","['Tomaszewski, Frank']","['Tomaszewski, Frank']","['Tomaszewski, Frank']","['Tomaszewski, Frank']","['Tomaszewski, Frank']","['Tomaszewski, Frank']","['Tomaszewski, Frank']","['Tomaszewski, Frank']","['Tomaszewski, Frank']","['Tomaszewski, Frank']"
57,Alaska/Alaska_11052024_StateHouseD20.csv,4,"['Gray, Andrew T.']","['Gray, Andrew T.']","['Gray, Andrew T.']","['Gray, Andrew T.']","['Gray, Andrew T.']","['Gray, Andrew T.']","['Gray, Andrew T.']","['Gray, Andrew T.']","['Gray, Andrew T.']","['Gray, Andrew T.']","['Gray, Andrew T.']","['Gray, Andrew T.']","['Gray, Andrew T.']","['Gray, Andrew T.']","['Gray, Andrew T.']","['Gray, Andrew T.']"
58,Alaska/Alaska_11052024_StateHouseD7.csv,4,"['Ruffridge, Justin M.']","['Ruffridge, Justin M.']","['Ruffridge, Justin M.']","['Ruffridge, Justin M.']","['Ruffridge, Justin M.']","['Ruffridge, Justin M.']","['Ruffridge, Justin M.']","['Ruffridge, Justin M.']","['Ruffridge, Justin M.']","['Ruffridge, Justin M.']","['Ruffridge, Justin M.']","['Ruffridge, Justin M.']","['Ruffridge, Justin M.']","['Ruffridge, Justin M.']","['Ruffridge, Justin M.']","['Ruffridge, Justin M.']"
59,Alaska/Alaska_11082022_SenateDistrictG.csv,4,"['Gray-Jackson, Elvi']","['Gray-Jackson, Elvi']","['Gray-Jackson, Elvi']","['Gray-Jackson, Elvi']","['Gray-Jackson, Elvi']","['Gray-Jackson, Elvi']","['Gray-Jackson, Elvi']","['Gray-Jackson, Elvi']","['Gray-Jackson, Elvi']","['Gray-Jackson, Elvi']","['Gray-Jackson, Elvi']","['Gray-Jackson, Elvi']","['Gray-Jackson, Elvi']","['Gray-Jackson, Elvi']","['Gray-Jackson, Elvi']","['Gray-Jackson, Elvi']"
60,Alaska/Alaska_11082022_SenateDistrictP.csv,5,"['Kawasaki, Scott']","['Kawasaki, Scott']","['Kawasaki, Scott']","['Kawasaki, Scott']","['Matherly, Jim']","['Kawasaki, Scott']","['Kawasaki, Scott']","['Kawasaki, Scott']","['Kawasaki, Scott']","['Kawasaki, Scott']","['Kawasaki, Scott']","['Kawasaki, Scott']","['Kawasaki, Scott']","['Kawasaki, Scott']","['Matherly, Jim']","['Kawasaki, Scott']"
61,Alaska/Alaska_11052024_StateSenateL.csv,5,"['Merrick, Kelly R.']","['Merrick, Kelly R.']","['Merrick, Kelly R.']","['Merrick, Kelly R.']","['Merrick, Kelly R.']","['Merrick, Kelly R.']","['Merrick, Kelly R.']","['Merrick, Kelly R.']","['Merrick, Kelly R.']","['Merrick, Kelly R.']","['Merrick, Kelly R.']","['Merrick, Kelly R.']","['Merrick, Kelly R.']","['Merrick, Kelly R.']","['Merrick, Kelly R.']","['Merrick, Kelly R.']"
62,Alaska/Alaska_11052024_StateSenateN.csv,5,"['Yundt, Robert']","['Yundt, Robert']","['Yundt, Robert']","['Yundt, Robert']","['Yundt, Robert']","['Yundt, Robert']","['Yundt, Robert']","['Yundt, Robert']","['Yundt, Robert']","['Yundt, Robert']","['Yundt, Robert']","['Yundt, Robert']","['Yundt, Robert']","['Yundt, Robert']","['Yundt, Robert']","['Yundt, Robert']"
63,Alaska/Alaska_11082022_SenateDistrictR.csv,5,"['Bishop, Click']","['Bishop, Click']","['Bishop, Click']","['Bishop, Click']","['Bishop, Click']","['Bishop, Click']","['Bishop, Click']","['Bishop, Click']","['Bishop, Click']","['Bishop, Click']","['Bishop, Click']","['Bishop, Click']","['Bishop, Click']","['Bishop, Click']","['Bishop, Click']","['Bishop, Click']"
64,Alaska/Alaska_11082022_SenateDistrictE.csv,5,"['Giessel, Cathy']","['Giessel, Cathy']","['Giessel, Cathy']","['Giessel, Cathy']","['Giessel, Cathy']","['Giessel, Cathy']","['Giessel, Cathy']","['Giessel, Cathy']","['Giessel, Cathy']","['Giessel, Cathy']","['Giessel, Cathy']","['Giessel, Cathy']","['Giessel, Cathy']","['Giessel, Cathy']","['Giessel, Cathy']","['Giessel, Cathy']"
65,Alaska/Alaska_11052024_StateHouseD5.csv,4,"['Stutes, Louise B.']","['Stutes, Louise B.']","['Stutes, Louise B.']","['Stutes, Louise B.']","['Stutes, Louise B.']","['Stutes, Louise B.']","['Stutes, Louise B.']","['Stutes, Louise B.']","['Stutes, Louise B.']","['Stutes, Louise B.']","['Stutes, Louise B.']","['Stutes, Louise B.']","['Stutes, Louise B.']","['Stutes, Louise B.']","['Stutes, Louise B.']","['Stutes, Louise B.']"
66,Alaska/Alaska_11052024_StateHouseD36.csv,6,"['Schwanke, Rebecca A.']","['Schwanke, Rebecca A.']","['Schwanke, Rebecca A.']","['Schwanke, Rebecca A.']","['Schwanke, Rebecca A.']","['Schwanke, Rebecca A.']","['Schwanke, Rebecca A.']","['Schwanke, Rebecca A.']","['Schwanke, Rebecca A.']","['Schwanke, Rebecca A.']","['Schwanke, Rebecca A.']","['Schwanke, Rebecca A.']","['Schwanke, Rebecca A.']","['Schwanke, Rebecca A.']","['Schwanke, Rebecca A.']","['Schwanke, Rebecca A.']"
67,Alaska/Alaska_11052024_StateHouseD22.csv,4,"['Eischeid, Ted J.']","['Eischeid, Ted J.']","['Eischeid, Ted J.']","['Eischeid, Ted J.']","['Eischeid, Ted J.']","['Eischeid, Ted J.']","['Eischeid, Ted J.']","['Eischeid, Ted J.']","['Eischeid, Ted J.']","['Eischeid, Ted J.']","['Eischeid, Ted J.']","['Eischeid, Ted J.']","['Eischeid, Ted J.']","['Eischeid, Ted J.']","['Eischeid, Ted J.']","['Eischeid, Ted J.']"
68,Alaska/Alaska_11082022_HouseDistrict4.csv,4,"['Hannan, Sara']","['Hannan, Sara']","['Hannan, Sara']","['Hannan, Sara']","['Hannan, Sara']","['Hannan, Sara']","['Hannan, Sara']","['Hannan, Sara']","['Hannan, Sara']","['Hannan, Sara']","['Hannan, Sara']","['Hannan, Sara']","['Hannan, Sara']","['Hannan, Sara']","['Hannan, Sara']","['Hannan, Sara']"
69,Alaska/Alaska_11082022_HouseDistrict5.csv,4,"['Stutes, Louise B.']","['Stutes, Louise B.']","['Stutes, Louise B.']","['Stutes, Louise B.']","['Stutes, Louise B.']","['Stutes, Louise B.']","['Stutes, Louise B.']","['Stutes, Louise B.']","['Stutes, Louise B.']","['Stutes, Louise B.']","['Stutes, Louise B.']","['Stutes, Louise B.']","['Stutes, Louise B.']","['Stutes, Louise B.']","['Stutes, Louise B.']","['Stutes, Louise B.']"
70,Alaska/Alaska_11052024_StateHouseD23.csv,4,"['Allard, Jamie']","['Allard, Jamie']","['Allard, Jamie']","['Allard, Jamie']","['Allard, Jamie']","['Allard, Jamie']","['Allard, Jamie']","['Allard, Jamie']","['Allard, Jamie']","['Allard, Jamie']","['Allard, Jamie']","['Allard, Jamie']","['Allard, Jamie']","['Allard, Jamie']","['Allard, Jamie']","['Allard, Jamie']"
71,Alaska/Alaska_11052024_StateHouseD37.csv,4,"['Edgmon, Bryce']","['Edgmon, Bryce']","['Edgmon, Bryce']","['Edgmon, Bryce']","['Edgmon, Bryce']","['Edgmon, Bryce']","['Edgmon, Bryce']","['Edgmon, Bryce']","['Edgmon, Bryce']","['Edgmon, Bryce']","['Edgmon, Bryce']","['Edgmon, Bryce']","['Edgmon, Bryce']","['Edgmon, Bryce']","['Edgmon, Bryce']","['Edgmon, Bryce']"
72,Alaska/Alaska_11052024_StateHouseD4.csv,3,"['Hannan, Sara']","['Hannan, Sara']","['Hannan, Sara']","['Hannan, Sara']","['Hannan, Sara']","['Hannan, Sara']","['Hannan, Sara']","['Hannan, Sara']","['Hannan, Sara']","['Hannan, Sara']","['Hannan, Sara']","['Hannan, Sara']","['Hannan, Sara']","['Hannan, Sara']","['Hannan, Sara']","['Hannan, Sara']"
73,Alaska/Alaska_11082022_SenateDistrictD.csv,5,"['Bjorkman, Jesse J.']","['Bjorkman, Jesse J.']","['Bjorkman, Jesse J.']","['Bjorkman, Jesse J.']","['Bjorkman, Jesse J.']","['Bjorkman, Jesse J.']","['Bjorkman, Jesse J.']","['Bjorkman, Jesse J.']","['Bjorkman, Jesse J.']","['Bjorkman, Jesse J.']","['Bjorkman, Jesse J.']","['Bjorkman, Jesse J.']","['Bjorkman, Jesse J.']","['Bjorkman, Jesse J.']","['Bjorkman, Jesse J.']","['Bjorkman, Jesse J.']"
74,Alaska/Alaska_11082022_SenateDistrictS.csv,4,"['Hoffman, Lyman F.']","['Hoffman, Lyman F.']","['Hoffman, Lyman F.']","['Hoffman, Lyman F.']","['Hoffman, Lyman F.']","['Hoffman, Lyman F.']","['Hoffman, Lyman F.']","['Hoffman, Lyman F.']","['Hoffman, Lyman F.']","['Hoffman, Lyman F.']","['Hoffman, Lyman F.']","['Hoffman, Lyman F.']","['Hoffman, Lyman F.']","['Hoffman, Lyman F.']","['Hoffman, Lyman F.']","['Hoffman, Lyman F.']"
75,Alaska/Alaska_11052024_StateSenateB.csv,3,"['Kiehl, Jesse']","['Kiehl, Jesse']","['Kiehl, Jesse']","['Kiehl, Jesse']","['Kiehl, Jesse']","['Kiehl, Jesse']","['Kiehl, Jesse']","['Kiehl, Jesse']","['Kiehl, Jesse']","['Kiehl, Jesse']","['Kiehl, Jesse']","['Kiehl, Jesse']","['Kiehl, Jesse']","['Kiehl, Jesse']","['Kiehl, Jesse']","['Kiehl, Jesse']"
76,Alaska/Alaska_11082022_SenateDistrictI.csv,4,"['Tobin, Löki G.']","['Tobin, Löki G.']","['Tobin, Löki G.']","['Tobin, Löki G.']","['Tobin, Löki G.']","['Tobin, Löki G.']","['Tobin, Löki G.']","['Tobin, Löki G.']","['Tobin, Löki G.']","['Tobin, Löki G.']","['Tobin, Löki G.']","['Tobin, Löki G.']","['Tobin, Löki G.']","['Tobin, Löki G.']","['Tobin, Löki G.']","['Tobin, Löki G.']"
77,Alaska/Alaska_11052024_StateHouseD9.csv,4,"['Holland, Ky']","['Holland, Ky']","['Holland, Ky']","['Holland, Ky']","['Holland, Ky']","['Holland, Ky']","['Holland, Ky']","['Holland, Ky']","['Holland, Ky']","['Holland, Ky']","['Holland, Ky']","['Holland, Ky']","['Holland, Ky']","['Holland, Ky']","['Holland, Ky']","['Holland, Ky']"
78,Alaska/Alaska_11052024_StateHouseD12.csv,4,"['Schrage, Calvin R.']","['Schrage, Calvin R.']","['Schrage, Calvin R.']","['Schrage, Calvin R.']","['Schrage, Calvin R.']","['Schrage, Calvin R.']","['Schrage, Calvin R.']","['Schrage, Calvin R.']","['Schrage, Calvin R.']","['Schrage, Calvin R.']","['Schrage, Calvin R.']","['Schrage, Calvin R.']","['Schrage, Calvin R.']","['Schrage, Calvin R.']","['Schrage, Calvin R.']","['Schrage, Calvin R.']"
79,Alaska/Alaska_11082022_HouseDistrict8.csv,3,"['Carpenter, Ben']","['Carpenter, Ben']","['Carpenter, Ben']","['Carpenter, Ben']","['Carpenter, Ben']","['Carpenter, Ben']","['Carpenter, Ben']","['Carpenter, Ben']","['Carpenter, Ben']","['Carpenter, Ben']","['Carpenter, Ben']","['Carpenter, Ben']","['Carpenter, Ben']","['Carpenter, Ben']","['Carpenter, Ben']","['Carpenter, Ben']"
80,Alaska/Alaska_11082022_HouseDistrict9.csv,4,"['Shaw, Laddie H.']","['Shaw, Laddie H.']","['Shaw, Laddie H.']","['Shaw, Laddie H.']","['Shaw, Laddie H.']","['Shaw, Laddie H.']","['Shaw, Laddie H.']","['Shaw, Laddie H.']","['Shaw, Laddie H.']","['Shaw, Laddie H.']","['Shaw, Laddie H.']","['Shaw, Laddie H.']","['Shaw, Laddie H.']","['Shaw, Laddie H.']","['Shaw, Laddie H.']","['Shaw, Laddie H.']"
81,Alaska/Alaska_11052024_StateHouseD13.csv,4,"['Josephson, Andrew L. ""Andy""']","['Josephson, Andrew L. ""Andy""']","['Josephson, Andrew L. ""Andy""']","['Josephson, Andrew L. ""Andy""']","['Josephson, Andrew L. ""Andy""']","['Josephson, Andrew L. ""Andy""']","['Josephson, Andrew L. ""Andy""']","['Josephson, Andrew L. ""Andy""']","['Josephson, Andrew L. ""Andy""']","['Josephson, Andrew L. ""Andy""']","['Josephson, Andrew L. ""Andy""']","['Josephson, Andrew L. ""Andy""']","['Josephson, Andrew L. ""Andy""']","['Josephson, Andrew L. ""Andy""']","['Josephson, Andrew L. ""Andy""']","['Josephson, Andrew L. ""Andy""']"
82,Alaska/Alaska_11052024_StateHouseD8.csv,4,"['Elam, Bill']","['Elam, Bill']","['Elam, Bill']","['Elam, Bill']","['Elam, Bill']","['Elam, Bill']","['Elam, Bill']","['Elam, Bill']","['Elam, Bill']","['Elam, Bill']","['Elam, Bill']","['Elam, Bill']","['Elam, Bill']","['Elam, Bill']","['Elam, Bill']","['Elam, Bill']"
83,Alaska/Alaska_11082022_SenateDistrictH.csv,4,"['Claman, Matt']","['Claman, Matt']","['Claman, Matt']","['Claman, Matt']","['Claman, Matt']","['Claman, Matt']","['Claman, Matt']","['Claman, Matt']","['Claman, Matt']","['Claman, Matt']","['Claman, Matt']","['Claman, Matt']","['Claman, Matt']","['Claman, Matt']","['Costello, Mia']","['Claman, Matt']"
84,Alaska/Alaska_11082022_USRepresentative.csv,6,"['Peltola, Mary S.']","['Peltola, Mary S.']","['Peltola, Mary S.']","['Peltola, Mary S.']","['Peltola, Mary S.']","['Peltola, Mary S.']","['Peltola, Mary S.']","['Peltola, Mary S.']","['Peltola, Mary S.']","['Peltola, Mary S.']","['Peltola, Mary S.']","['Peltola, Mary S.']","['Peltola, Mary S.']","['Begich, Nick']","['Begich, Nick']","['Peltola, Mary S.']"
85,Alaska/Alaska_11052024_StateSenateT.csv,3,"['Olson, Donald C. ""Donny""']","['Olson, Donald C. ""Donny""']","['Olson, Donald C. ""Donny""']","['Olson, Donald C. ""Donny""']","['Olson, Donald C. ""Donny""']","['Olson, Donald C. ""Donny""']","['Olson, Donald C. ""Donny""']","['Olson, Donald C. ""Donny""']","['Olson, Donald C. ""Donny""']","['Olson, Donald C. ""Donny""']","['Olson, Donald C. ""Donny""']","['Olson, Donald C. ""Donny""']","['Olson, Donald C. ""Donny""']","['Olson, Donald C. ""Donny""']","['Olson, Donald C. ""Donny""']","['Olson, Donald C. ""Donny""']"
86,Alaska/Alaska_11082022_SenateDistrictJ.csv,5,"['Dunbar, Forrest']","['Dunbar, Forrest']","['Dunbar, Forrest']","['Dunbar, Forrest']","['Dunbar, Forrest']","['Dunbar, Forrest']","['Dunbar, Forrest']","['Dunbar, Forrest']","['Dunbar, Forrest']","['Dunbar, Forrest']","['Dunbar, Forrest']","['Dunbar, Forrest']","['Dunbar, Forrest']","['Dunbar, Forrest']","['Dunbar, Forrest']","['Dunbar, Forrest']"
87,Alaska/Alaska_11052024_StateHouseD11.csv,4,"['Coulombe, Julie']","['Coulombe, Julie']","['Coulombe, Julie']","['Coulombe, Julie']","['Coulombe, Julie']","['Coulombe, Julie']","['Coulombe, Julie']","['Coulombe, Julie']","['Coulombe, Julie']","['Coulombe, Julie']","['Coulombe, Julie']","['Coulombe, Julie']","['Coulombe, Julie']","['Coulombe, Julie']","['Coulombe, Julie']","['Coulombe, Julie']"
88,Alaska/Alaska_11052024_StateHouseD39.csv,4,"['Foster, Neal W.']","['Foster, Neal W.']","['Foster, Neal W.']","['Foster, Neal W.']","['Foster, Neal W.']","['Foster, Neal W.']","['Foster, Neal W.']","['Foster, Neal W.']","['Foster, Neal W.']","['Foster, Neal W.']","['Foster, Neal W.']","['Foster, Neal W.']","['Foster, Neal W.']","['Foster, Neal W.']","['Foster, Neal W.']","['Foster, Neal W.']"
89,Alaska/Alaska_11052024_StateHouseD38.csv,6,"['Jimmie, Nellie D. ""Unangik""']","['Jimmie, Nellie D. ""Unangik""']","['Jimmie, Nellie D. ""Unangik""']","['Jimmie, Nellie D. ""Unangik""']","['Jimmie, Nellie D. ""Unangik""']","['Jimmie, Nellie D. ""Unangik""']","['Jimmie, Nellie D. ""Unangik""']","['Jimmie, Nellie D. ""Unangik""']","['Jimmie, Nellie D. ""Unangik""']","['Jimmie, Nellie D. ""Unangik""']","['Jimmie, Nellie D. ""Unangik""']","['Jimmie, Nellie D. ""Unangik""']","['Jimmie, Nellie D. ""Unangik""']","['Jimmie, Nellie D. ""Unangik""']","['Jimmie, Nellie D. ""Unangik""']","['Jimmie, Nellie D. ""Unangik""']"
90,Alaska/Alaska_11052024_StateHouseD10.csv,4,"['Kopp, Charles M. ""Chuck""']","['Kopp, Charles M. ""Chuck""']","['Kopp, Charles M. ""Chuck""']","['Kopp, Charles M. ""Chuck""']","['Kopp, Charles M. ""Chuck""']","['Kopp, Charles M. ""Chuck""']","['Kopp, Charles M. ""Chuck""']","['Kopp, Charles M. ""Chuck""']","['Kopp, Charles M. ""Chuck""']","['Kopp, Charles M. ""Chuck""']","['Kopp, Charles M. ""Chuck""']","['Kopp, Charles M. ""Chuck""']","['Kopp, Charles M. ""Chuck""']","['Kopp, Charles M. ""Chuck""']","['Kopp, Charles M. ""Chuck""']","['Kopp, Charles M. ""Chuck""']"
91,Alaska/Alaska_11082022_SenateDistrictK.csv,4,"['Wielechowski, Bill']","['Wielechowski, Bill']","['Wielechowski, Bill']","['Wielechowski, Bill']","['Wielechowski, Bill']","['Wielechowski, Bill']","['Wielechowski, Bill']","['Wielechowski, Bill']","['Wielechowski, Bill']","['Wielechowski, Bill']","['Wielechowski, Bill']","['Wielechowski, Bill']","['Wielechowski, Bill']","['Wielechowski, Bill']","['Wielechowski, Bill']","['Wielechowski, Bill']"
92,Alaska/Alaska_11052024_StateSenateD.csv,5,"['Bjorkman, Jesse J.']","['Bjorkman, Jesse J.']","['Bjorkman, Jesse J.']","['Bjorkman, Jesse J.']","['Bjorkman, Jesse J.']","['Bjorkman, Jesse J.']","['Bjorkman, Jesse J.']","['Bjorkman, Jesse J.']","['Bjorkman, Jesse J.']","['Bjorkman, Jesse J.']","['Bjorkman, Jesse J.']","['Bjorkman, Jesse J.']","['Bjorkman, Jesse J.']","['Bjorkman, Jesse J.']","['Bjorkman, Jesse J.']","['Bjorkman, Jesse J.']"
93,Alaska/Alaska_11082022_SenateDistrictO.csv,4,"['Shower, Michael K.']","['Shower, Michael K.']","['Shower, Michael K.']","['Shower, Michael K.']","['Shower, Michael K.']","['Shower, Michael K.']","['Shower, Michael K.']","['Shower, Michael K.']","['Shower, Michael K.']","['Shower, Michael K.']","['Shower, Michael K.']","['Shower, Michael K.']","['Shower, Michael K.']","['Shower, Michael K.']","['Shower, Michael K.']","['Shower, Michael K.']"
94,Alaska/Alaska_11052024_StateHouseD28.csv,5,"['Moore, Elexie']","['Moore, Elexie']","['Moore, Elexie']","['Moore, Elexie']","['Moore, Elexie']","['Moore, Elexie']","['Moore, Elexie']","['Moore, Elexie']","['Moore, Elexie']","['Moore, Elexie']","['Moore, Elexie']","['Moore, Elexie']","['Moore, Elexie']","['Menard, Steve']","['Moore, Elexie']","['Moore, Elexie']"
95,Alaska/Alaska_11052024_StateHouseD14.csv,4,"['Galvin, Alyse S.']","['Galvin, Alyse S.']","['Galvin, Alyse S.']","['Galvin, Alyse S.']","['Galvin, Alyse S.']","['Galvin, Alyse S.']","['Galvin, Alyse S.']","['Galvin, Alyse S.']","['Galvin, Alyse S.']","['Galvin, Alyse S.']","['Galvin, Alyse S.']","['Galvin, Alyse S.']","['Galvin, Alyse S.']","['Galvin, Alyse S.']","['Galvin, Alyse S.']","['Galvin, Alyse S.']"
96,Alaska/Alaska_11052024_StateHouseD15.csv,5,"['Costello, Mia']","['Costello, Mia']","['Costello, Mia']","['Costello, Mia']","['Wells, Denny']","['Costello, Mia']","['Costello, Mia']","['Costello, Mia']","['Costello, Mia']","['Costello, Mia']","['Costello, Mia']","['Costello, Mia']","['Costello, Mia']","['Costello, Mia']","['Costello, Mia']","['Costello, Mia']"
97,Alaska/Alaska_11052024_StateHouseD29.csv,3,"['Rauscher, George']","['Rauscher, George']","['Rauscher, George']","['Rauscher, George']","['Rauscher, George']","['Rauscher, George']","['Rauscher, George']","['Rauscher, George']","['Rauscher, George']","['Rauscher, George']","['Rauscher, George']","['Rauscher, George']","['Rauscher, George']","['Rauscher, George']","['Rauscher, George']","['Rauscher, George']"
98,Alaska/Alaska_11082022_SenateDistrictN.csv,5,"['Wilson, David S.']","['Wilson, David S.']","['Wilson, David S.']","['Wilson, David S.']","['Wilson, David S.']","['Wilson, David S.']","['Wilson, David S.']","['Wilson, David S.']","['Wilson, David S.']","['Wilson, David S.']","['Wilson, David S.']","['Wilson, David S.']","['Wilson, David S.']","['Wilson, David S.']","['Wilson, David S.']","['Wilson, David S.']"
99,Alaska/Alaska_11052024_StateSenateR.csv,5,"['Cronk, Mike']","['Cronk, Mike']","['Cronk, Mike']","['Cronk, Mike']","['Cronk, Mike']","['Cronk, Mike']","['Cronk, Mike']","['Cronk, Mike']","['Cronk, Mike']","['Cronk, Mike']","['Cronk, Mike']","['Cronk, Mike']","['Cronk, Mike']","['Cronk, Mike']","['Cronk, Mike']","['Cronk, Mike']"
100,Alaska/Alaska_11052024_StateSenateP.csv,4,"['Kawasaki, Scott']","['Kawasaki, Scott']","['Kawasaki, Scott']","['Hajdukovich, Leslie W.']","['Kawasaki, Scott']","['Kawasaki, Scott']","['Kawasaki, Scott']","['Kawasaki, Scott']","['Kawasaki, Scott']","['Kawasaki, Scott']","['Kawasaki, Scott']","['Kawasaki, Scott']","['Kawasaki, Scott']","['Kawasaki, Scott']","['Hajdukovich, Leslie W.']","['Kawasaki, Scott']"
101,Alaska/Alaska_11082022_SenateDistrictL.csv,4,"['Merrick, Kelly R.']","['Merrick, Kelly R.']","['Merrick, Kelly R.']","['Merrick, Kelly R.']","['Merrick, Kelly R.']","['Merrick, Kelly R.']","['Merrick, Kelly R.']","['Merrick, Kelly R.']","['Merrick, Kelly R.']","['Merrick, Kelly R.']","['Merrick, Kelly R.']","['Merrick, Kelly R.']","['Merrick, Kelly R.']","['Merrick, Kelly R.']","['Merrick, Kelly R.']","['Merrick, Kelly R.']"
102,Alaska/Alaska_11082022_USSenator.csv,6,"['Murkowski, Lisa']","['Murkowski, Lisa']","['Murkowski, Lisa']","['Murkowski, Lisa']","['Murkowski, Lisa']","['Murkowski, Lisa']","['Murkowski, Lisa']","['Murkowski, Lisa']","['Murkowski, Lisa']","['Murkowski, Lisa']","['Murkowski, Lisa']","['Murkowski, Lisa']","['Murkowski, Lisa']","['Murkowski, Lisa']","['Murkowski, Lisa']","['Murkowski, Lisa']"
