,file,smith_plurality,smith_irv,smith-minimax
470,highland22/PreferenceProfile_V0001_Badenoch_and_Strathspey_06052022_161540.csv,['Russell JONES (Ind)'],['Russell JONES (Ind)'],['Russell JONES (Ind)']
471,highland22/V0001_North_West_and_Central_Sutherland_06052022_161534.csv,['Marianne HUTCHISON (SNP)'],['Marianne HUTCHISON (SNP)'],['Marianne HUTCHISON (SNP)']
472,highland22/PreferenceProfile_V0001_Nairn_and_Cawdor_06052022_161539.csv,['Laurie FRASER (Ind)'],['Laurie FRASER (Ind)'],['Laurie FRASER (Ind)']
473,highland22/BlackIsle_PreferenceProfile_V0001_Black_Isle_06052022_161539.csv,['Morven-May MACCALLUM (LD)'],['Morven-May MACCALLUM (LD)'],['Morven-May MACCALLUM (LD)']
474,highland22/PreferenceProfile_V0001_Inverness_Millburn_06052022_161539.csv,['David GREGG (LD)'],['David GREGG (LD)'],['David GREGG (LD)']
475,highland22/PreferenceProfile_V0001_Culloden_and_Ardersier_06052022_161539.csv,['Glynis CAMPBELL-SINCLAIR (SNP)'],['Glynis CAMPBELL-SINCLAIR (SNP)'],['Glynis CAMPBELL-SINCLAIR (SNP)']
476,highland22/PreferenceProfile_V0001_Inverness_South_06052022_161540.csv,['Ken GOWANS (SNP)'],['Ken GOWANS (SNP)'],['Ken GOWANS (SNP)']
477,highland22/PreferenceProfile_V0001_Dingwall_and_Seaforth_06052022_161539.csv,['Graham Alexander MACKENZIE (SNP)'],['Graham Alexander MACKENZIE (SNP)'],['Graham Alexander MACKENZIE (SNP)']
478,highland22/PreferenceProfile_V0001_Tain_and_Easter_Ross_06052022_161537.csv,['Alasdair RHIND (Ind)'],['Alasdair RHIND (Ind)'],['Alasdair RHIND (Ind)']
479,highland22/V0001_East_Sutherland_and_Edderton_06052022_161530.csv,['Richard GALE (LD)'],['Richard GALE (LD)'],['Richard GALE (LD)']
480,highland22/PreferenceProfile_V0001_Aird_and_Loch_Ness_06052022_161539.csv,['David FRASER (Ind)'],['David FRASER (Ind)'],['David FRASER (Ind)']
481,highland22/V0001_Wester_Ross_Strathpeffer_and_Lochalsh_06052022_161539.csv,['Biz CAMPBELL (Ind)'],['Biz CAMPBELL (Ind)'],['Biz CAMPBELL (Ind)']
482,highland22/PreferenceProfile_V0001_Eilean_a__Che___06052022_161539.csv,['John FINLAYSON (Ind)'],['John FINLAYSON (Ind)'],['John FINLAYSON (Ind)']
483,highland22/V0001_Fort_William_and_Ardnamurchan_06052022_161540.csv,['Angus MACDONALD (LD)'],['Angus MACDONALD (LD)'],['Angus MACDONALD (LD)']
484,edinburgh12-ballots/LeithWalkWard_edinburgh12-12.csv,['Angela BLACKLOCK (Lab)'],['Angela BLACKLOCK (Lab)'],['Angela BLACKLOCK (Lab)']
485,edinburgh12-ballots/Meadows_MorningsideWard_edinburgh12-10.csv,['Melanie MAIN (Grn)'],['Melanie MAIN (Grn)'],['Melanie MAIN (Grn)']
486,edinburgh12-ballots/Fountainbridge_CraiglockhartWard_edinburgh12-09.csv,['Gavin CORBETT (Grn)'],['Gavin CORBETT (Grn)'],['Gavin CORBETT (Grn)']
487,edinburgh12-ballots/LeithWard_edinburgh12-13.csv,['Gordon MUNRO(Lab)'],['Gordon MUNRO(Lab)'],['Gordon MUNRO(Lab)']
488,edinburgh12-ballots/Liberton_GilmertonWard_edinburgh12-16.csv,['Norma AUSTIN HART(Lab)'],['Norma AUSTIN HART(Lab)'],['Norma AUSTIN HART(Lab)']
489,edinburgh12-ballots/Craigentinny_DuddingstonWard_edinburgh12-14.csv,['Stefan TYMKEWYCZ(SNP)'],['Stefan TYMKEWYCZ(SNP)'],['Stefan TYMKEWYCZ(SNP)']
490,edinburgh12-ballots/AlmondWard_edinburgh12-01.csv,['Norman James WORK(SNP)'],['Norman James WORK(SNP)'],['Norman James WORK(SNP)']
491,edinburgh12-ballots/DrumBrae_GyleWard_edinburgh12-03.csv,['Karen KEIL (Lab)'],['Karen KEIL (Lab)'],['Karen KEIL (Lab)']
492,edinburgh12-ballots/PentlandHillsWard_edinburgh12-02.csv,['RICKY HENDERSON(Lab)'],['RICKY HENDERSON(Lab)'],['RICKY HENDERSON(Lab)']
493,edinburgh12-ballots/ForthWard_edinburgh12-04.csv,['Cammy DAY(Lab)'],['Cammy DAY(Lab)'],['Cammy DAY(Lab)']
494,edinburgh12-ballots/Sighthill_GorgieWard_edinburgh12-07.csv,['Eric MILLIGAN (Lab)'],['Eric MILLIGAN (Lab)'],['Eric MILLIGAN (Lab)']
495,edinburgh12-ballots/CityCentreWard_edinburgh12-11.csv,['Julita MAZUREK (Grn)'],['Julita MAZUREK (Grn)'],['Julita MAZUREK (Grn)']
496,edinburgh12-ballots/Southside_NewingtonWard_edinburgh12-15.csv,['Steve BURGESS(Grn)'],['Steve BURGESS(Grn)'],['Steve BURGESS(Grn)']
497,edinburgh12-ballots/InverleithWard_edinburgh12-05.csv,['Lesley HINDS(Lab)'],['Lesley HINDS(Lab)'],['Lesley HINDS(Lab)']
498,edinburgh12-ballots/Portobello_CraigmillarWard_edinburgh12-17.csv,['Maureen CHILD(Lab)'],['Maureen CHILD(Lab)'],['Maureen CHILD(Lab)']
499,edinburgh12-ballots/Colinton_FairmileheadWard_edinburgh12-08.csv,['Jason Geoffrey RUST (Con)'],['Jason Geoffrey RUST (Con)'],['Jason Geoffrey RUST (Con)']
500,edinburgh12-ballots/Corstorphine_MurrayfieldWard_edinburgh12-06.csv,['Paul EDIE(LD)'],['Paul EDIE(LD)'],['Paul EDIE(LD)']
501,midlothian12-ballots/MidlothianWes0_midlothian12-04_cleaned.csv,['Andrew COVENTR (SNP)'],['Andrew COVENTR (SNP)'],['Andrew COVENTR (SNP)']
502,midlothian12-ballots/Penicui_midlothian12-01_cleaned.csv,['Derek ROSI (SNP)'],['Derek ROSI (SNP)'],['Derek ROSI (SNP)']
503,midlothian12-ballots/Dalkeit0_midlothian12-03_cleaned.csv,['Alex BENNET (Lab)'],['Alex BENNET (Lab)'],['Alex BENNET (Lab)']
504,midlothian12-ballots/MidlothianSout0_midlothian12-06_cleaned.csv,['Jim MUIRHEA (Lab)'],['Jim MUIRHEA (Lab)'],['Jim MUIRHEA (Lab)']
505,midlothian12-ballots/Bonnyrig0_midlothian12-02_cleaned.csv,['Derek MILLIGA (Lab)'],['Derek MILLIGA (Lab)'],['Derek MILLIGA (Lab)']
506,midlothian12-ballots/MidlothianEas0_midlothian12-05_cleaned.csv,['Lisa BEATTI (SNP)'],['Lisa BEATTI (SNP)'],['Lisa BEATTI (SNP)']
507,e-duns22-ballots/Ward7-KirkintillochEast&North&Twechar_ward7.csv,['Stewart MACDONALD (Lab)'],['Stewart MACDONALD (Lab)'],['Stewart MACDONALD (Lab)']
508,e-duns22-ballots/Ward1-Milngavie_ward1.csv,['Aileen POLSON (LD)'],['Aileen POLSON (LD)'],['Aileen POLSON (LD)']
509,e-duns22-ballots/Ward2-BearsdenNorth_ward2.csv,['Duncan CUMMING (Ind)'],['Duncan CUMMING (Ind)'],['Duncan CUMMING (Ind)']
510,e-duns22-ballots/Ward5-BishopbriggsSouth_ward5.csv,['Alan MOIR (Labour and Co-operative Party)'],['Alan MOIR (Labour and Co-operative Party)'],['Alan MOIR (Labour and Co-operative Party)']
511,e-duns22-ballots/Ward3-BearsdenSouth_ward3.csv,['Vaughan MOODY (LD)'],['Vaughan MOODY (LD)'],['Vaughan MOODY (LD)']
512,e-duns22-ballots/Ward6-Lenzie&KirkintillochSouth_ward6.csv,['Callum MCNALLY (Labour and Co-operative Party)'],['Callum MCNALLY (Labour and Co-operative Party)'],['Callum MCNALLY (Labour and Co-operative Party)']
513,e-duns22-ballots/Ward4-BishopbriggsNorth&Campsie_ward4.csv,['Paul FERRETTI (SNP)'],['Paul FERRETTI (SNP)'],['Paul FERRETTI (SNP)']
514,dundee12-ballots/MaryfieldWard_dundee12-05.csv,['Ken LYNN (SNP)'],['Ken LYNN (SNP)'],['Ken LYNN (SNP)']
515,dundee12-ballots/StrathmartineWard_dundee12-01.csv,['John ALEXANDER (SNP)'],['John ALEXANDER (SNP)'],['John ALEXANDER (SNP)']
516,dundee12-ballots/EastEndWard_dundee12-07.csv,['Will DAWSON (SNP)'],['Will DAWSON (SNP)'],['Will DAWSON (SNP)']
517,dundee12-ballots/LocheeWard_dundee12-02.csv,['Bob DUNCAN (SNP)'],['Bob DUNCAN (SNP)'],['Bob DUNCAN (SNP)']
518,dundee12-ballots/TheFerryWard_dundee12-08.csv,['Ken GUILD (SNP)'],['Ken GUILD (SNP)'],['Ken GUILD (SNP)']
519,dundee12-ballots/NorthEastWard_dundee12-06.csv,['Gregor MURRAY (SNP)'],['Gregor MURRAY (SNP)'],['Gregor MURRAY (SNP)']
520,dundee12-ballots/WestEndWard_dundee12-03.csv,['Fraser MACPHERSON (LD)'],['Fraser MACPHERSON (LD)'],['Fraser MACPHERSON (LD)']
521,dundee12-ballots/ColdsideWard_dundee12-04.csv,['Jimmy BLACK (SNP)'],['Jimmy BLACK (SNP)'],['Jimmy BLACK (SNP)']
522,dundee22/Ward6-NorthEast_Ward6.csv,['Steven ROME (SNP)'],['Steven ROME (SNP)'],['Steven ROME (SNP)']
523,dundee22/Ward7-EastEnd_Ward7.csv,['Will DAWSON (SNP)'],['Will DAWSON (SNP)'],['Will DAWSON (SNP)']
524,dundee22/Ward2-Lochee_Ward2.csv,['Roisin SMITH (SNP)'],['Roisin SMITH (SNP)'],['Roisin SMITH (SNP)']
525,dundee22/Ward3-WestEnd_Ward3.csv,['Fraser MACPHERSON (LD)'],['Fraser MACPHERSON (LD)'],['Fraser MACPHERSON (LD)']
526,dundee22/Ward4-Coldside_Ward4.csv,['Heather ANDERSON (SNP)'],['Heather ANDERSON (SNP)'],['Heather ANDERSON (SNP)']
527,dundee22/Ward5-Maryfield_Ward5.csv,['Lynne SHORT (SNP)'],['Lynne SHORT (SNP)'],['Lynne SHORT (SNP)']
528,dundee22/Ward1-Strathmartine_Ward1.csv,['John ALEXANDER (SNP)'],['John ALEXANDER (SNP)'],['John ALEXANDER (SNP)']
529,dundee22/Ward8-TheFerry_Ward8.csv,['Craig DUNCAN (LD)'],['Craig DUNCAN (LD)'],['Craig DUNCAN (LD)']
530,stirling22/preferenceprofile_v0001_ward-5-stirling-west_06052022_124253.csv,['Jen PRESTON (Lab)'],['Jen PRESTON (Lab)'],['Jen PRESTON (Lab)']
531,stirling22/preferenceprofile_v0001_ward-2-forth-and-endrick_06052022_124253.csv,['Paul HENKE (Con)'],['Paul HENKE (Con)'],['Paul HENKE (Con)']
532,stirling22/preferenceprofile_v0001_ward-1-trossachs-and-teith_06052022_124254.csv,['Martin EARL (Con)'],['Martin EARL (Con)'],['Martin EARL (Con)']
533,stirling22/preferenceprofile_v0001_ward-6-stirling-east_06052022_124253.csv,['Gerry MCLAUGHLAN (SNP)'],['Gerry MCLAUGHLAN (SNP)'],['Gerry MCLAUGHLAN (SNP)']
534,stirling22/v0001_ward-3-dunblane-and-bridge-of-allan_06052022_124253.csv,['Alasdair TOLLEMACHE Re-elect your (Grn) Councillor'],['Alasdair TOLLEMACHE Re-elect your (Grn) Councillor'],['Alasdair TOLLEMACHE Re-elect your (Grn) Councillor']
535,stirling22/preferenceprofile_v0001_ward-4-stirling-north_06052022_124253.csv,['Susan MCGILL (SNP)'],['Susan MCGILL (SNP)'],['Susan MCGILL (SNP)']
536,stirling22/preferenceprofile_v0001_ward-7-bannockburn_06052022_124254.csv,['ALASDAIR MACPHERSON (Ind)'],['ALASDAIR MACPHERSON (Ind)'],['ALASDAIR MACPHERSON (Ind)']
537,s-lanarks22/ward_10_east_kilbride_east_preference_profile.csv,['Gladys FERGUSON-MILLER (SNP)'],['Gladys FERGUSON-MILLER (SNP)'],['Gladys FERGUSON-MILLER (SNP)']
538,s-lanarks22/Ward19-HamiltonSouth_ward_19_hamilton_south_preference_profile.csv,['Gavin Wylie KEATT (Lab)'],['Gavin Wylie KEATT (Lab)'],['Gavin Wylie KEATT (Lab)']
539,s-lanarks22/ward_16_bothwell_and_uddingston_preference_profile.csv,['Maureen DEVLIN (Lab)'],['Maureen DEVLIN (Lab)'],['Maureen DEVLIN (Lab)']
540,s-lanarks22/Ward2-ClydesdaleNorth_ward_2_clydesdale_north_preference_profile.csv,['Catherine MCCLYMONT (Lab)'],['Catherine MCCLYMONT (Lab)'],['Catherine MCCLYMONT (Lab)']
541,s-lanarks22/ward_7_east_kilbride_central_south_preference_profile.csv,['John ANDERSON (SNP)'],['John ANDERSON (SNP)'],['John ANDERSON (SNP)']
542,s-lanarks22/ward_5_avondale_and_stonehouse_preference_profile.csv,['Margaret COOPER (Ind)'],['Margaret COOPER (Ind)'],['Margaret COOPER (Ind)']
543,s-lanarks22/ward_9_east_kilbride_west_preference_profile.csv,['Monique MCADAMS (Labour and Co-operative Party)'],['Monique MCADAMS (Labour and Co-operative Party)'],['Monique MCADAMS (Labour and Co-operative Party)']
544,s-lanarks22/Ward15-Blantyre_ward_15_blantyre_preference_profile.csv,['Mo RAZZAQ (Lab)'],['Mo RAZZAQ (Lab)'],['Mo RAZZAQ (Lab)']
545,s-lanarks22/ward_17_hamilton_north_and_east_preference_profile.csv,['Davie MCLACHLAN (Labour and Co-operative Party)'],['Davie MCLACHLAN (Labour and Co-operative Party)'],['Davie MCLACHLAN (Labour and Co-operative Party)']
546,s-lanarks22/Ward13-CambuslangWest_ward_13_cambuslang_west_preference_profile.csv,['Margaret WALKER (Lab)'],['Margaret WALKER (Lab)'],['Margaret WALKER (Lab)']
547,s-lanarks22/Ward14-CambuslangEast_ward_14_cambuslang_east_preference_profile.csv,['Walter McFarlane BROGAN (Lab)'],['Walter McFarlane BROGAN (Lab)'],['Walter McFarlane BROGAN (Lab)']
548,s-lanarks22/ward_6_east_kilbride_south_preference_profile.csv,['ARCHIE BUCHANAN (SNP)'],['ARCHIE BUCHANAN (SNP)'],['ARCHIE BUCHANAN (SNP)']
549,s-lanarks22/ward_8_east_kilbride_central_north_preference_profile.csv,['Grant FERGUSON (SNP)'],['Grant FERGUSON (SNP)'],['Grant FERGUSON (SNP)']
550,s-lanarks22/Ward20-Larkhall_ward_20_larkhall_preference_profile.csv,['Andy CARMICHAEL (Lab)'],['Andy CARMICHAEL (Lab)'],['Andy CARMICHAEL (Lab)']
551,s-lanarks22/Ward1-ClydesdaleWest_ward_1_clydesdale_west_preference_profile.csv,['Eileen LOGAN (Lab)'],['Eileen LOGAN (Lab)'],['Eileen LOGAN (Lab)']
552,s-lanarks22/Ward11-RutherglenSouth_ward_11_rutherglen_south_preference_profile.csv,['Robert BROWN (LD)'],['Robert BROWN (LD)'],['Robert BROWN (LD)']
553,s-lanarks22/ward_12_rutherglen_central_and_north_preference_profile.csv,['Martin Patrick LENNON (Lab)'],['Martin Patrick LENNON (Lab)'],['Martin Patrick LENNON (Lab)']
554,s-lanarks22/ward_18_hamilton_west_and_earnock_preference_profile.csv,['Mary DONNELLY (SNP)'],['Mary DONNELLY (SNP)'],['Mary DONNELLY (SNP)']
555,s-lanarks22/Ward4-ClydesdaleSouth_ward_4_clydesdale_south_preference_profile.csv,['Mark HORSHAM (SNP)'],['Mark HORSHAM (SNP)'],['Mark HORSHAM (SNP)']
556,s-lanarks22/Ward3-ClydesdaleEast_ward_3_clydesdale_east_preference_profile.csv,['Alex ALLISON (Con)'],['Alex ALLISON (Con)'],['Alex ALLISON (Con)']
557,aberdeen2017/TorryFerryhillWard_aberdeen17-12.csv,['Christian Guy ALLARD (SNP)'],['Christian Guy ALLARD (SNP)'],['Christian Guy ALLARD (SNP)']
558,aberdeen2017/NorthfieldMastrickNorthWard_aberdeen17-04.csv,['Jackie DUNBAR (SNP)'],['Jackie DUNBAR (SNP)'],['Jackie DUNBAR (SNP)']
559,aberdeen2017/DyceBucksburnDanestoneWard_aberdeen17-01.csv,['Neil MACGREGOR (SNP)'],['Neil MACGREGOR (SNP)'],['Neil MACGREGOR (SNP)']
560,aberdeen2017/BridgeofDonWard_aberdeen17-02.csv,['Alison ALPHONSE (SNP)'],['Alison ALPHONSE (SNP)'],['Alison ALPHONSE (SNP)']
561,aberdeen2017/LowerDeesideWard_aberdeen17-09.csv,['Philip BELL (Con)'],['Philip BELL (Con)'],['Philip BELL (Con)']
562,aberdeen2017/GeorgeStHarbourWard_aberdeen17-08.csv,['Dell HENRICKSON (SNP)'],['Dell HENRICKSON (SNP)'],['Dell HENRICKSON (SNP)']
563,aberdeen2017/MidstocketRosemountWard_aberdeen17-07.csv,['Bill CORMIE (SNP)'],['Bill CORMIE (SNP)'],['Bill CORMIE (SNP)']
564,aberdeen2017/KingswellsSheddocksleySummerhillWard_aberdeen17-03.csv,['Steve DELANEY (LD)'],['Steve DELANEY (LD)'],['Steve DELANEY (LD)']
565,aberdeen2017/AiryhallBroomhillGarthdeeWard_aberdeen17-11.csv,['Ian YUILL (LD)'],['Ian YUILL (LD)'],['Ian YUILL (LD)']
566,aberdeen2017/HiltonWoodsideStockethillWard_aberdeen17-05.csv,['Neil Cameron COPLAND (SNP)'],['Neil Cameron COPLAND (SNP)'],['Neil Cameron COPLAND (SNP)']
567,aberdeen2017/TillydroneSeatonOldAberdeenWard_aberdeen17-06.csv,['Alexander MCLELLAN (SNP)'],['Alexander MCLELLAN (SNP)'],['Alexander MCLELLAN (SNP)']
568,aberdeen2017/KincorthNiggCoveWard_aberdeen17-13.csv,['Stephen FLYNN (SNP)'],['Stephen FLYNN (SNP)'],['Stephen FLYNN (SNP)']
569,aberdeen2017/HazleheadQueensCrossCountesswellsWard_aberdeen17-10.csv,['Jennifer STEWART (LD)'],['Jennifer STEWART (LD)'],['Jennifer STEWART (LD)']
570,sc-borders12-ballots/LeaderdaleandMelroseWard_sc-borders12-05.csv,['David PARKER(Ind)'],['David PARKER(Ind)'],['David PARKER(Ind)']
571,sc-borders12-ballots/HawickandDenholmWard_sc-borders12-10.csv,['Stuart MARSHALL (Ind)'],['Stuart MARSHALL (Ind)'],['Stuart MARSHALL (Ind)']
572,sc-borders12-ballots/HawickandHermitageWard_sc-borders12-11.csv,['Davie PATERSON (Ind)'],['Davie PATERSON (Ind)'],['Davie PATERSON (Ind)']
573,sc-borders12-ballots/EastBerwickshireWard_sc-borders12-07.csv,['Michael COOK (Ind)'],['Michael COOK (Ind)'],['Michael COOK (Ind)']
574,sc-borders12-ballots/SelkirkshireWard_sc-borders12-04.csv,['Vicky DAVIDSON (LD)'],['Vicky DAVIDSON (LD)'],['Vicky DAVIDSON (LD)']
575,sc-borders12-ballots/TweeddaleWestWard_sc-borders12-01.csv,['Catriona Judith Steel BHATIA (LD)'],['Catriona Judith Steel BHATIA (LD)'],['Catriona Judith Steel BHATIA (LD)']
576,sc-borders12-ballots/GalashielsandDistrictWard_sc-borders12-03.csv,['Sandy AITCHISON (Scottish Borders)'],['Sandy AITCHISON (Scottish Borders)'],['Sandy AITCHISON (Scottish Borders)']
577,sc-borders12-ballots/TweeddaleEastWard_sc-borders12-02.csv,['Stuart BELL (SNP)'],['Stuart BELL (SNP)'],['Stuart BELL (SNP)']
578,sc-borders12-ballots/MidBerwickshireWard_sc-borders12-06.csv,['Donald MOFFAT (SNP)'],['Donald MOFFAT (SNP)'],['Donald MOFFAT (SNP)']
579,sc-borders12-ballots/JedburghandDistrictWard_sc-borders12-09.csv,['Jim BROWN (SNP)'],['Jim BROWN (SNP)'],['Len WYSE (Con)']
580,sc-borders12-ballots/Kelso&DistrictWard_sc-borders12-08.csv,['Tom WEATHERSTON (Con)'],['Tom WEATHERSTON (Con)'],['Tom WEATHERSTON (Con)']
581,argyll22/Ward6-Cowal_ward6.csv,['Gordon BLAIR (SNP)'],['Gordon BLAIR (SNP)'],['Gordon BLAIR (SNP)']
582,argyll22/Ward9-LomondNorth_ward9.csv,['George FREEMAN (Ind)'],['George FREEMAN (Ind)'],['George FREEMAN (Ind)']
583,argyll22/Ward2-KintyreandtheIslands_ward2.csv,['Dougie MCFADZEAN (SNP)'],['John MCALPINE (Ind)'],['Robin CURRIE (LD)']
584,argyll22/Ward7-Dunoon_ward7.csv,['Audrey E FORREST (SNP)'],['Audrey E FORREST (SNP)'],['Audrey E FORREST (SNP)']
585,argyll22/Ward8-IsleofBute_ward8.csv,['Liz MCCABE (Ind)'],['Liz MCCABE (Ind)'],['Liz MCCABE (Ind)']
586,argyll22/Ward5-ObanNorthandLorn_ward5.csv,['Julie MCKENZIE (SNP)'],['Julie MCKENZIE (SNP)'],['Julie MCKENZIE (SNP)']
587,argyll22/Ward11-HelensburghandLomondSouth_ward11.csv,['Gemma PENFOLD (Con)'],['Gemma PENFOLD (Con)'],['Gemma PENFOLD (Con)']
588,argyll22/Ward4-ObanSouthandtheIsles_ward4.csv,['Jim LYNCH (SNP)'],['Jim LYNCH (SNP)'],['Jim LYNCH (SNP)']
589,argyll22/Ward10-HelensburghCentral_ward10.csv,['Fiona HOWARD (Lab)'],['Fiona HOWARD (Lab)'],['Fiona HOWARD (Lab)']
590,argyll22/Ward1-SouthKintyre_ward1.csv,['Donald KELLY (Ind)'],['Donald KELLY (Ind)'],['Donald KELLY (Ind)']
591,argyll22/Ward3-Mid-Argyll_ward3.csv,['Douglas Trevor PHILAND (Ind)'],['Douglas Trevor PHILAND (Ind)'],['Douglas Trevor PHILAND (Ind)']
592,orkney22/Ward6-NorthIslesWard_ward6.csv,['Heather WOODBRIDGE (Ind)'],['Heather WOODBRIDGE (Ind)'],['Heather WOODBRIDGE (Ind)']
593,orkney22/Ward5-EastMainlandSouthRonaldsayandBurrayWard_ward5.csv,['Raymie PEACE (Ind)'],['Raymie PEACE (Ind)'],['Raymie PEACE (Ind)']
594,orkney22/Ward2-KirkwallWestandOrphirWard_ward2.csv,['Leslie MANSON (Ind)'],['Leslie MANSON (Ind)'],['Leslie MANSON (Ind)']
595,orkney22/Ward1-KirkwallEastWard_ward1.csv,['Steven HEDDLE (Ind)'],['Steven HEDDLE (Ind)'],['Steven HEDDLE (Ind)']
596,orkney22/Ward3-StromnessandSouthIslesWard_ward3.csv,['James STOCKAN (Ind)'],['James STOCKAN (Ind)'],['James STOCKAN (Ind)']
597,orkney22/Ward4-WestMainlandWard_ward4.csv,['Owen TIERNEY (Ind)'],['Owen TIERNEY (Ind)'],['Owen TIERNEY (Ind)']
598,n-lanarks22/Ward17-MotherwellWest_Preference Profile Ward 17 Motherwell West.csv,['David CRICHTON (SNP)'],['David CRICHTON (SNP)'],['David CRICHTON (SNP)']
599,n-lanarks22/Ward4-CumbernauldEast_Preference Profile WArd 4 Cumbernauld East.csv,['Claire BARCLAY (SNP)'],['Claire BARCLAY (SNP)'],['Claire BARCLAY (SNP)']
600,n-lanarks22/Ward1-Kilsyth_Preference Profile Ward 1 Kilsyth.csv,['Heather BRANNAN-MCVEY (Lab)'],['Heather BRANNAN-MCVEY (Lab)'],['Heather BRANNAN-MCVEY (Lab)']
601,n-lanarks22/Ward3-CumbernauldSouth_Preference Profile Ward 3 Cumbernauld South.csv,['Ann BALLINGER (SNP)'],['Ann BALLINGER (SNP)'],['Ann BALLINGER (SNP)']
602,n-lanarks22/Preference Profile Ward 16 Mossend and Holytown.csv,['Frank MCNALLY (Lab)'],['Frank MCNALLY (Lab)'],['Frank MCNALLY (Lab)']
603,n-lanarks22/Ward8-AirdrieNorth_Preference Profile Ward 8 Airdrie North.csv,['Sophia COYLE (SNP)'],['Sophia COYLE (SNP)'],['Sophia COYLE (SNP)']
604,n-lanarks22/Ward12-AirdrieSouth_Preference Profile Ward 12 Airdrie South.csv,['Michael Joseph COYLE (SNP)'],['Michael Joseph COYLE (SNP)'],['Michael Joseph COYLE (SNP)']
605,n-lanarks22/Ward13-Fortissat_Preference Profile Ward 13 Fortissat.csv,['Martin MCCULLOCH (Lab)'],['Martin MCCULLOCH (Lab)'],['Martin MCCULLOCH (Lab)']
606,n-lanarks22/Ward9-AirdrieCentral_Preference Profile WArd 9 Airdrie Central.csv,['Jim LOGUE (Lab)'],['Jim LOGUE (Lab)'],['Jim LOGUE (Lab)']
607,n-lanarks22/Ward21-Wishaw_Preference Profile Ward 21 Wishaw.csv,['Fiona FOTHERINGHAM (SNP)'],['Fiona FOTHERINGHAM (SNP)'],['Fiona FOTHERINGHAM (SNP)']
608,n-lanarks22/Ward18-MotherwellNorth_Preference Profile Ward 18 Motherwell North.csv,['Gerry BRENNAN (SNP)'],['Gerry BRENNAN (SNP)'],['Gerry BRENNAN (SNP)']
609,n-lanarks22/Ward10-CoatbridgeWest_Preference Profile Ward 10 Coatbridge West.csv,['Lesley MITCHELL (SNP)'],['Lesley MITCHELL (SNP)'],['Lesley MITCHELL (SNP)']
610,n-lanarks22/Ward15-Bellshill_Preference Profile WArd 15 Bellshill.csv,['Angela CAMPBELL (Lab)'],['Angela CAMPBELL (Lab)'],['Angela CAMPBELL (Lab)']
611,n-lanarks22/Ward14-Thorniewood_Preference Profile WArd 14 Thorniewood.csv,['Helen LOUGHRAN (Lab)'],['Helen LOUGHRAN (Lab)'],['Helen LOUGHRAN (Lab)']
612,n-lanarks22/Preference Profile Ward 19 Motherwell South East and Ravenscraig.csv,['Agnes MAGOWAN (SNP)'],['Agnes MAGOWAN (SNP)'],['Agnes MAGOWAN (SNP)']
613,"n-lanarks22/Preference Profile Ward 6 Gartcosh, Glenboig and Moodiesburn.csv",['Greg LENNON (SNP)'],['Greg LENNON (SNP)'],['Greg LENNON (SNP)']
614,n-lanarks22/Ward7-CoatbridgeNorth_Preference Profile WArd 7 Coatbridge North.csv,['Kirsten LARSON (SNP)'],['Kirsten LARSON (SNP)'],['Kirsten LARSON (SNP)']
615,n-lanarks22/Ward11-CoatbridgeSouth_Preference Profile Ward 11 Coatbridge South.csv,['Tracy CARRAGHER (SNP)'],['Tracy CARRAGHER (SNP)'],['Tracy CARRAGHER (SNP)']
616,n-lanarks22/Ward20-Murdostoun_Preference Profile Ward 20 Murdostoun.csv,['Robert John MCKENDRICK (Ind)'],['Robert John MCKENDRICK (Ind)'],['Robert John MCKENDRICK (Ind)']
617,"n-lanarks22/Preference Profile Ward 5 Stepps, Chryston and Muirhead.csv",['John MCLAREN (Lab)'],['John MCLAREN (Lab)'],['John MCLAREN (Lab)']
618,n-lanarks22/Ward2-CumbernauldNorth_Preference Profile Ward 2 Cumbernauld North.csv,['Alan MASTERTON (SNP)'],['Alan MASTERTON (SNP)'],['Alan MASTERTON (SNP)']
619,sc-borders17/Ward10-HawickandDenholm_sc-borders17-10.csv,['Stuart MARSHALL (Ind)'],['Stuart MARSHALL (Ind)'],['Stuart MARSHALL (Ind)']
620,sc-borders17/Ward1-TweeddaleWest_sc-borders17-01.csv,['Eric SMALL (Con)'],['Eric SMALL (Con)'],['Eric SMALL (Con)']
621,sc-borders17/Ward3-GalashielsandDistrict_sc-borders17-03.csv,['Euan JARDINE (Con)'],['Euan JARDINE (Con)'],['Euan JARDINE (Con)']
622,sc-borders17/Ward5-LeaderdaleandMelrose_sc-borders17-05.csv,['David PARKER (Ind)'],['David PARKER (Ind)'],['David PARKER (Ind)']
623,sc-borders17/Ward6-MidBerwickshire_sc-borders17-06.csv,['John GREENWELL (Con)'],['John GREENWELL (Con)'],['John GREENWELL (Con)']
624,sc-borders17/Ward7-EastBerwickshire_sc-borders17-07.csv,['Jim FULLARTON (Con)'],['Jim FULLARTON (Con)'],['Jim FULLARTON (Con)']
625,sc-borders17/Ward4-Selkirkshire_sc-borders17-04.csv,['Michelle BALLANTYNE (Con)'],['Michelle BALLANTYNE (Con)'],['Michelle BALLANTYNE (Con)']
626,sc-borders17/Ward8-Kelso&District_sc-borders17-08.csv,['Tom WEATHERSTON (Con)'],['Tom WEATHERSTON (Con)'],['Tom WEATHERSTON (Con)']
