file,candidate_removed,plurality,IRV,condorcet,minimax,smith,smith-minimax,ranked-pairs
civs/processed_data/616b90a1e3.csv,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
civs/processed_data/616b90a1e3.csv,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
civs/processed_data/616b90a1e3.csv,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
civs/processed_data/616b90a1e3.csv,4.0,20.0,4.0,6.0,6.0,6.0,6.0,6.0
civs/processed_data/616b90a1e3.csv,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
civs/processed_data/616b90a1e3.csv,6.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
civs/processed_data/616b90a1e3.csv,7.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
civs/processed_data/616b90a1e3.csv,8.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
civs/processed_data/616b90a1e3.csv,9.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
civs/processed_data/616b90a1e3.csv,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
civs/processed_data/616b90a1e3.csv,11.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
civs/processed_data/616b90a1e3.csv,12.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
civs/processed_data/616b90a1e3.csv,13.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
civs/processed_data/616b90a1e3.csv,14.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
civs/processed_data/616b90a1e3.csv,15.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
civs/processed_data/616b90a1e3.csv,16.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
civs/processed_data/616b90a1e3.csv,17.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
civs/processed_data/616b90a1e3.csv,18.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
civs/processed_data/616b90a1e3.csv,19.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
civs/processed_data/616b90a1e3.csv,20.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
civs/processed_data/880ced8349.csv,none,1.0,5.0,5.0,5.0,5.0,5.0,5.0
civs/processed_data/880ced8349.csv,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
civs/processed_data/880ced8349.csv,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
civs/processed_data/880ced8349.csv,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
civs/processed_data/880ced8349.csv,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
civs/processed_data/880ced8349.csv,5.0,1.0,5.0,4.0,4.0,4.0,4.0,4.0
civs/processed_data/c8a5f913da.csv,none,8.0,8.0,8.0,8.0,8.0,8.0,8.0
civs/processed_data/c8a5f913da.csv,1.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
civs/processed_data/c8a5f913da.csv,2.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
civs/processed_data/c8a5f913da.csv,3.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
civs/processed_data/c8a5f913da.csv,4.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
civs/processed_data/c8a5f913da.csv,5.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
civs/processed_data/c8a5f913da.csv,6.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
civs/processed_data/c8a5f913da.csv,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
civs/processed_data/c8a5f913da.csv,8.0,2.0,8.0,2.0,2.0,2.0,2.0,2.0
civs/processed_data/0b624cefd0.csv,none,6.0,6.0,1.0,3.0,3.0,3.0,3.0
civs/processed_data/0b624cefd0.csv,1.0,6.0,6.0,2.0,3.0,3.0,3.0,3.0
civs/processed_data/0b624cefd0.csv,2.0,6.0,6.0,1.0,3.0,3.0,3.0,3.0
civs/processed_data/0b624cefd0.csv,3.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
civs/processed_data/0b624cefd0.csv,4.0,6.0,6.0,1.0,3.0,3.0,3.0,3.0
civs/processed_data/0b624cefd0.csv,5.0,6.0,6.0,1.0,3.0,3.0,3.0,3.0
civs/processed_data/0b624cefd0.csv,6.0,3.0,6.0,3.0,3.0,3.0,3.0,3.0
civs/processed_data/9874fd1603.csv,none,1.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/9874fd1603.csv,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0
civs/processed_data/9874fd1603.csv,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/9874fd1603.csv,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/9874fd1603.csv,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/9874fd1603.csv,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/9874fd1603.csv,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/9874fd1603.csv,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/9874fd1603.csv,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/17786271e1.csv,none,2.0,2.0,2.0,2.0,2.0,2.0,2.0
civs/processed_data/17786271e1.csv,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
civs/processed_data/17786271e1.csv,2.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0
civs/processed_data/17786271e1.csv,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
civs/processed_data/17786271e1.csv,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
civs/processed_data/17786271e1.csv,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
civs/processed_data/c8d8cb3cd7.csv,none,12.0,12.0,12.0,12.0,12.0,12.0,12.0
civs/processed_data/c8d8cb3cd7.csv,1.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
civs/processed_data/c8d8cb3cd7.csv,2.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
civs/processed_data/c8d8cb3cd7.csv,3.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
civs/processed_data/c8d8cb3cd7.csv,4.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
civs/processed_data/c8d8cb3cd7.csv,5.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
civs/processed_data/c8d8cb3cd7.csv,6.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
civs/processed_data/c8d8cb3cd7.csv,7.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
civs/processed_data/c8d8cb3cd7.csv,8.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
civs/processed_data/c8d8cb3cd7.csv,9.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
civs/processed_data/c8d8cb3cd7.csv,10.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
civs/processed_data/c8d8cb3cd7.csv,11.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
civs/processed_data/c8d8cb3cd7.csv,12.0,11.0,12.0,11.0,11.0,11.0,11.0,11.0
civs/processed_data/17c08f5aed.csv,none,31.0,31.0,31.0,31.0,31.0,31.0,31.0
civs/processed_data/17c08f5aed.csv,1.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0
civs/processed_data/17c08f5aed.csv,2.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0
civs/processed_data/17c08f5aed.csv,3.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0
civs/processed_data/17c08f5aed.csv,4.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0
civs/processed_data/17c08f5aed.csv,5.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0
civs/processed_data/17c08f5aed.csv,6.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0
civs/processed_data/17c08f5aed.csv,7.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0
civs/processed_data/17c08f5aed.csv,8.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0
civs/processed_data/17c08f5aed.csv,9.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0
civs/processed_data/17c08f5aed.csv,10.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0
civs/processed_data/17c08f5aed.csv,11.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0
civs/processed_data/17c08f5aed.csv,12.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0
civs/processed_data/17c08f5aed.csv,13.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0
civs/processed_data/17c08f5aed.csv,14.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0
civs/processed_data/17c08f5aed.csv,15.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0
civs/processed_data/17c08f5aed.csv,16.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0
civs/processed_data/17c08f5aed.csv,17.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0
civs/processed_data/17c08f5aed.csv,18.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0
civs/processed_data/17c08f5aed.csv,19.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0
civs/processed_data/17c08f5aed.csv,20.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0
civs/processed_data/17c08f5aed.csv,21.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0
civs/processed_data/17c08f5aed.csv,22.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0
civs/processed_data/17c08f5aed.csv,23.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0
civs/processed_data/17c08f5aed.csv,24.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0
civs/processed_data/17c08f5aed.csv,25.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0
civs/processed_data/17c08f5aed.csv,26.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0
civs/processed_data/17c08f5aed.csv,27.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0
civs/processed_data/17c08f5aed.csv,28.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0
civs/processed_data/17c08f5aed.csv,29.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0
civs/processed_data/17c08f5aed.csv,30.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0
civs/processed_data/17c08f5aed.csv,31.0,1.0,31.0,24.0,24.0,24.0,24.0,24.0
civs/processed_data/fab11dc966.csv,none,1.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/fab11dc966.csv,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0
civs/processed_data/fab11dc966.csv,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/fab11dc966.csv,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/81063b0ad8.csv,none,3.0,3.0,3.0,3.0,3.0,3.0,3.0
civs/processed_data/81063b0ad8.csv,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
civs/processed_data/81063b0ad8.csv,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
civs/processed_data/81063b0ad8.csv,3.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0
civs/processed_data/34d230ee29.csv,none,1.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/34d230ee29.csv,1.0,3.0,1.0,2.0,3.0,2.0,3.0,3.0
civs/processed_data/34d230ee29.csv,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/34d230ee29.csv,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/34d230ee29.csv,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/34d230ee29.csv,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/2bfba1b691.csv,none,3,3,3,3,3,3,3
civs/processed_data/2bfba1b691.csv,1,3,3,3,3,3,3,3
civs/processed_data/2bfba1b691.csv,2,3,3,3,3,3,3,3
civs/processed_data/2bfba1b691.csv,3,5,3,5,5,5,5,5
civs/processed_data/2bfba1b691.csv,4,3,3,3,3,3,3,3
civs/processed_data/2bfba1b691.csv,5,3,3,3,3,3,3,3
civs/processed_data/d907b76488.csv,none,3.0,3.0,3.0,3.0,3.0,3.0,3.0
civs/processed_data/d907b76488.csv,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
civs/processed_data/d907b76488.csv,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
civs/processed_data/d907b76488.csv,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/1d9cc095e6.csv,none,11.0,11.0,7.0,7.0,7.0,7.0,7.0
civs/processed_data/1d9cc095e6.csv,1.0,11.0,11.0,7.0,7.0,7.0,7.0,7.0
civs/processed_data/1d9cc095e6.csv,2.0,11.0,11.0,7.0,7.0,7.0,7.0,7.0
civs/processed_data/1d9cc095e6.csv,3.0,11.0,11.0,7.0,7.0,7.0,7.0,7.0
civs/processed_data/1d9cc095e6.csv,4.0,11.0,11.0,7.0,7.0,7.0,7.0,7.0
civs/processed_data/1d9cc095e6.csv,5.0,11.0,11.0,7.0,7.0,7.0,7.0,7.0
civs/processed_data/1d9cc095e6.csv,6.0,11.0,11.0,7.0,7.0,7.0,7.0,7.0
civs/processed_data/1d9cc095e6.csv,7.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0
civs/processed_data/1d9cc095e6.csv,8.0,11.0,11.0,7.0,7.0,7.0,7.0,7.0
civs/processed_data/1d9cc095e6.csv,9.0,11.0,11.0,7.0,7.0,7.0,7.0,7.0
civs/processed_data/1d9cc095e6.csv,10.0,11.0,11.0,7.0,7.0,7.0,7.0,7.0
civs/processed_data/1d9cc095e6.csv,11.0,2.0,11.0,7.0,7.0,7.0,7.0,7.0
civs/processed_data/e77ea66915.csv,none,1.0,1.0,6.0,6.0,6.0,6.0,6.0
civs/processed_data/e77ea66915.csv,1.0,6.0,1.0,6.0,6.0,6.0,6.0,6.0
civs/processed_data/e77ea66915.csv,2.0,1.0,1.0,6.0,6.0,6.0,6.0,6.0
civs/processed_data/e77ea66915.csv,3.0,1.0,1.0,6.0,6.0,6.0,6.0,6.0
civs/processed_data/e77ea66915.csv,4.0,1.0,1.0,6.0,6.0,6.0,6.0,6.0
civs/processed_data/e77ea66915.csv,5.0,1.0,1.0,6.0,6.0,6.0,6.0,6.0
civs/processed_data/e77ea66915.csv,6.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0
civs/processed_data/07ba006e21.csv,none,1.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/07ba006e21.csv,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0
civs/processed_data/07ba006e21.csv,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/07ba006e21.csv,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/0b9415b913.csv,none,10.0,10.0,9.0,9.0,9.0,9.0,9.0
civs/processed_data/0b9415b913.csv,1.0,10.0,10.0,9.0,9.0,9.0,9.0,9.0
civs/processed_data/0b9415b913.csv,2.0,10.0,10.0,9.0,9.0,9.0,9.0,9.0
civs/processed_data/0b9415b913.csv,3.0,10.0,10.0,9.0,9.0,9.0,9.0,9.0
civs/processed_data/0b9415b913.csv,4.0,10.0,10.0,9.0,9.0,9.0,9.0,9.0
civs/processed_data/0b9415b913.csv,5.0,10.0,10.0,9.0,9.0,9.0,9.0,9.0
civs/processed_data/0b9415b913.csv,6.0,10.0,10.0,9.0,9.0,9.0,9.0,9.0
civs/processed_data/0b9415b913.csv,7.0,10.0,10.0,9.0,9.0,9.0,9.0,9.0
civs/processed_data/0b9415b913.csv,8.0,10.0,10.0,9.0,9.0,9.0,9.0,9.0
civs/processed_data/0b9415b913.csv,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
civs/processed_data/0b9415b913.csv,10.0,9.0,10.0,9.0,9.0,9.0,9.0,9.0
civs/processed_data/417bf33678.csv,none,7.0,7.0,4.0,4.0,4.0,4.0,4.0
civs/processed_data/417bf33678.csv,1.0,7.0,7.0,4.0,4.0,4.0,4.0,4.0
civs/processed_data/417bf33678.csv,2.0,7.0,7.0,4.0,4.0,4.0,4.0,4.0
civs/processed_data/417bf33678.csv,3.0,7.0,7.0,4.0,4.0,4.0,4.0,4.0
civs/processed_data/417bf33678.csv,4.0,7.0,7.0,1.0,2.0,2.0,2.0,2.0
civs/processed_data/417bf33678.csv,5.0,7.0,7.0,4.0,4.0,4.0,4.0,4.0
civs/processed_data/417bf33678.csv,6.0,7.0,7.0,4.0,4.0,4.0,4.0,4.0
civs/processed_data/417bf33678.csv,7.0,1.0,7.0,4.0,4.0,4.0,4.0,4.0
civs/processed_data/517aa351f6.csv,none,13,13,13,13,13,13,13
civs/processed_data/517aa351f6.csv,9,13,13,13,13,13,13,13
civs/processed_data/517aa351f6.csv,3,13,13,13,13,13,13,13
civs/processed_data/517aa351f6.csv,4,13,13,13,13,13,13,13
civs/processed_data/517aa351f6.csv,12,13,13,13,13,13,13,13
civs/processed_data/517aa351f6.csv,8,13,13,13,13,13,13,13
civs/processed_data/517aa351f6.csv,1,13,13,13,13,13,13,13
civs/processed_data/517aa351f6.csv,13,1,13,1,1,1,1,1
civs/processed_data/517aa351f6.csv,6,13,13,13,13,13,13,13
civs/processed_data/517aa351f6.csv,11,13,13,13,13,13,13,13
civs/processed_data/517aa351f6.csv,5,13,13,13,13,13,13,13
civs/processed_data/517aa351f6.csv,7,13,13,13,13,13,13,13
civs/processed_data/517aa351f6.csv,2,13,13,13,13,13,13,13
civs/processed_data/517aa351f6.csv,10,13,13,13,13,13,13,13
civs/processed_data/fce7e6b889.csv,none,6.0,6.0,6.0,6.0,6.0,6.0,6.0
civs/processed_data/fce7e6b889.csv,1.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
civs/processed_data/fce7e6b889.csv,2.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
civs/processed_data/fce7e6b889.csv,3.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
civs/processed_data/fce7e6b889.csv,4.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
civs/processed_data/fce7e6b889.csv,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
civs/processed_data/fce7e6b889.csv,6.0,1.0,6.0,1.0,4.0,1.0,4.0,4.0
civs/processed_data/fc7cb6479e.csv,none,6.0,6.0,6.0,6.0,6.0,6.0,6.0
civs/processed_data/fc7cb6479e.csv,1.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
civs/processed_data/fc7cb6479e.csv,2.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
civs/processed_data/fc7cb6479e.csv,3.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
civs/processed_data/fc7cb6479e.csv,4.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
civs/processed_data/fc7cb6479e.csv,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
civs/processed_data/fc7cb6479e.csv,6.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/f8523c0bf5.csv,none,1.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/f8523c0bf5.csv,1.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0
civs/processed_data/f8523c0bf5.csv,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/f8523c0bf5.csv,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/f8523c0bf5.csv,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/e8e74ee066.csv,none,1,2,9,9,9,9,9
civs/processed_data/e8e74ee066.csv,3,1,2,9,9,9,9,9
civs/processed_data/e8e74ee066.csv,4,1,2,9,9,9,9,9
civs/processed_data/e8e74ee066.csv,2,1,2,9,9,9,9,9
civs/processed_data/e8e74ee066.csv,5,1,2,9,9,9,9,9
civs/processed_data/e8e74ee066.csv,6,1,2,9,9,9,9,9
civs/processed_data/e8e74ee066.csv,9,1,2,10,10,10,10,10
civs/processed_data/e8e74ee066.csv,10,1,2,9,9,9,9,9
civs/processed_data/e8e74ee066.csv,7,1,2,9,9,9,9,9
civs/processed_data/e8e74ee066.csv,8,1,2,9,9,9,9,9
civs/processed_data/e8e74ee066.csv,1,2,2,9,9,9,9,9
civs/processed_data/676f9f4174.csv,none,3.0,3.0,2.0,2.0,2.0,2.0,2.0
civs/processed_data/676f9f4174.csv,1.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0
civs/processed_data/676f9f4174.csv,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
civs/processed_data/676f9f4174.csv,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0
civs/processed_data/d2ecdc924e.csv,none,3.0,3.0,3.0,3.0,3.0,3.0,3.0
civs/processed_data/d2ecdc924e.csv,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
civs/processed_data/d2ecdc924e.csv,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
civs/processed_data/d2ecdc924e.csv,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0
civs/processed_data/d2ecdc924e.csv,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
civs/processed_data/2c9c40dd0a.csv,none,3.0,4.0,4.0,4.0,4.0,4.0,4.0
civs/processed_data/2c9c40dd0a.csv,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
civs/processed_data/2c9c40dd0a.csv,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
civs/processed_data/2c9c40dd0a.csv,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
civs/processed_data/2c9c40dd0a.csv,4.0,3.0,4.0,8.0,8.0,8.0,8.0,8.0
civs/processed_data/2c9c40dd0a.csv,5.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0
civs/processed_data/2c9c40dd0a.csv,6.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0
civs/processed_data/2c9c40dd0a.csv,7.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
civs/processed_data/2c9c40dd0a.csv,8.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0
civs/processed_data/2c9c40dd0a.csv,9.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
civs/processed_data/b6cb63d9ec.csv,none,3.0,3.0,3.0,3.0,3.0,3.0,3.0
civs/processed_data/b6cb63d9ec.csv,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
civs/processed_data/b6cb63d9ec.csv,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
civs/processed_data/b6cb63d9ec.csv,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0
civs/processed_data/5bc94729e1.csv,none,5,5,1,3,1,3,3
civs/processed_data/5bc94729e1.csv,1,5,5,2,3,2,3,3
civs/processed_data/5bc94729e1.csv,2,5,5,1,3,1,3,4
civs/processed_data/5bc94729e1.csv,3,5,5,2,2,2,2,2
civs/processed_data/5bc94729e1.csv,4,5,5,3,3,3,3,3
civs/processed_data/5bc94729e1.csv,5,1,5,1,1,1,1,1
civs/processed_data/176aeb7d1e.csv,none,3.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/176aeb7d1e.csv,1.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0
civs/processed_data/176aeb7d1e.csv,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/176aeb7d1e.csv,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/176aeb7d1e.csv,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/2ff4bea6b7.csv,none,5.0,5.0,1.0,4.0,4.0,4.0,4.0
civs/processed_data/2ff4bea6b7.csv,1.0,5.0,5.0,2.0,4.0,4.0,4.0,4.0
civs/processed_data/2ff4bea6b7.csv,2.0,5.0,5.0,1.0,4.0,4.0,4.0,4.0
civs/processed_data/2ff4bea6b7.csv,3.0,5.0,5.0,1.0,4.0,4.0,4.0,4.0
civs/processed_data/2ff4bea6b7.csv,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
civs/processed_data/2ff4bea6b7.csv,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0
civs/processed_data/d3abdeaed7.csv,none,3.0,3.0,3.0,3.0,3.0,3.0,3.0
civs/processed_data/d3abdeaed7.csv,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
civs/processed_data/d3abdeaed7.csv,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
civs/processed_data/d3abdeaed7.csv,3.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0
civs/processed_data/b23f69f553.csv,none,18.0,18.0,14.0,14.0,14.0,14.0,14.0
civs/processed_data/b23f69f553.csv,1.0,18.0,18.0,14.0,14.0,14.0,14.0,14.0
civs/processed_data/b23f69f553.csv,2.0,18.0,18.0,14.0,14.0,14.0,14.0,14.0
civs/processed_data/b23f69f553.csv,3.0,18.0,18.0,14.0,14.0,14.0,14.0,14.0
civs/processed_data/b23f69f553.csv,4.0,18.0,18.0,14.0,14.0,14.0,14.0,14.0
civs/processed_data/b23f69f553.csv,5.0,18.0,18.0,14.0,14.0,14.0,14.0,14.0
civs/processed_data/b23f69f553.csv,6.0,18.0,18.0,14.0,14.0,14.0,14.0,14.0
civs/processed_data/b23f69f553.csv,7.0,18.0,18.0,14.0,14.0,14.0,14.0,14.0
civs/processed_data/b23f69f553.csv,8.0,18.0,18.0,14.0,14.0,14.0,14.0,14.0
civs/processed_data/b23f69f553.csv,9.0,18.0,18.0,14.0,14.0,14.0,14.0,14.0
civs/processed_data/b23f69f553.csv,10.0,18.0,18.0,14.0,14.0,14.0,14.0,14.0
civs/processed_data/b23f69f553.csv,11.0,18.0,18.0,14.0,14.0,14.0,14.0,14.0
civs/processed_data/b23f69f553.csv,12.0,18.0,18.0,14.0,14.0,14.0,14.0,14.0
civs/processed_data/b23f69f553.csv,13.0,18.0,18.0,14.0,14.0,14.0,14.0,14.0
civs/processed_data/b23f69f553.csv,14.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0
civs/processed_data/b23f69f553.csv,15.0,18.0,18.0,14.0,14.0,14.0,14.0,14.0
civs/processed_data/b23f69f553.csv,16.0,18.0,18.0,14.0,14.0,14.0,14.0,14.0
civs/processed_data/b23f69f553.csv,17.0,18.0,18.0,14.0,14.0,14.0,14.0,14.0
civs/processed_data/b23f69f553.csv,18.0,1.0,18.0,14.0,14.0,14.0,14.0,14.0
civs/processed_data/f8c9f15bcd.csv,none,3.0,3.0,3.0,3.0,3.0,3.0,3.0
civs/processed_data/f8c9f15bcd.csv,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
civs/processed_data/f8c9f15bcd.csv,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
civs/processed_data/f8c9f15bcd.csv,3.0,5.0,3.0,6.0,6.0,6.0,6.0,6.0
civs/processed_data/f8c9f15bcd.csv,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
civs/processed_data/f8c9f15bcd.csv,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
civs/processed_data/f8c9f15bcd.csv,6.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
civs/processed_data/f1faf34abd.csv,none,5.0,5.0,5.0,5.0,5.0,5.0,5.0
civs/processed_data/f1faf34abd.csv,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
civs/processed_data/f1faf34abd.csv,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
civs/processed_data/f1faf34abd.csv,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
