file,candidate_removed,plurality,IRV,top-two,borda-pm,top-3-truncation,condorcet,minimax,smith,smith-minimax,ranked-pairs
american/Minneapolis/Minneapolis_11072017_Ward3CityCouncil.csv,Ginger Jentzen,Steve Fletcher,Steve Fletcher,Steve Fletcher,Steve Fletcher,Steve Fletcher,Steve Fletcher,Steve Fletcher,Steve Fletcher,Steve Fletcher,Steve Fletcher
american/Minneapolis/Minneapolis_11072017_Ward3CityCouncil.csv,writein,Ginger Jentzen,Steve Fletcher,Steve Fletcher,Steve Fletcher,Steve Fletcher,Ginger Jentzen,Ginger Jentzen,Ginger Jentzen,Ginger Jentzen,Ginger Jentzen
american/Minneapolis/Minneapolis_11072017_Ward3CityCouncil.csv,Steve Fletcher,Ginger Jentzen,Ginger Jentzen,Ginger Jentzen,Ginger Jentzen,Ginger Jentzen,Ginger Jentzen,Ginger Jentzen,Ginger Jentzen,Ginger Jentzen,Ginger Jentzen
american/Minneapolis/Minneapolis_11072017_Ward3CityCouncil.csv,Samantha Pree-Stinson,Ginger Jentzen,Steve Fletcher,Steve Fletcher,Steve Fletcher,Steve Fletcher,Ginger Jentzen,Ginger Jentzen,Ginger Jentzen,Ginger Jentzen,Ginger Jentzen
american/Minneapolis/Minneapolis_11022021_CityCouncilWard2.csv,none,Robin Wonsley Worlobah,Robin Wonsley Worlobah,Robin Wonsley Worlobah,Yusra Arab,Yusra Arab,Robin Wonsley Worlobah,Robin Wonsley Worlobah,Robin Wonsley Worlobah,Robin Wonsley Worlobah,Robin Wonsley Worlobah
american/Minneapolis/Minneapolis_11022021_CityCouncilWard2.csv,Cam Gordon,Robin Wonsley Worlobah,Robin Wonsley Worlobah,Robin Wonsley Worlobah,Yusra Arab,Yusra Arab,Robin Wonsley Worlobah,Robin Wonsley Worlobah,Robin Wonsley Worlobah,Robin Wonsley Worlobah,Robin Wonsley Worlobah
american/Minneapolis/Minneapolis_11022021_CityCouncilWard2.csv,Guy T Gaskin,Robin Wonsley Worlobah,Robin Wonsley Worlobah,Robin Wonsley Worlobah,Yusra Arab,Yusra Arab,Robin Wonsley Worlobah,Robin Wonsley Worlobah,Robin Wonsley Worlobah,Robin Wonsley Worlobah,Robin Wonsley Worlobah
american/Minneapolis/Minneapolis_11022021_CityCouncilWard2.csv,Yusra Arab,Robin Wonsley Worlobah,Cam Gordon,Cam Gordon,Cam Gordon,Cam Gordon,Robin Wonsley Worlobah,Robin Wonsley Worlobah,Robin Wonsley Worlobah,Robin Wonsley Worlobah,Robin Wonsley Worlobah
american/Minneapolis/Minneapolis_11022021_CityCouncilWard2.csv,writein,Robin Wonsley Worlobah,Robin Wonsley Worlobah,Robin Wonsley Worlobah,Yusra Arab,Yusra Arab,Robin Wonsley Worlobah,Robin Wonsley Worlobah,Robin Wonsley Worlobah,Robin Wonsley Worlobah,Robin Wonsley Worlobah
american/Minneapolis/Minneapolis_11022021_CityCouncilWard2.csv,Robin Wonsley Worlobah,Cam Gordon,Yusra Arab,Yusra Arab,Yusra Arab,Yusra Arab,Cam Gordon,writein,Cam Gordon,Cam Gordon,Cam Gordon
american/Minneapolis/Minneapolis_11022021_CityCouncilWard2.csv,Tom Anderson,Yusra Arab,Robin Wonsley Worlobah,Robin Wonsley Worlobah,Yusra Arab,Yusra Arab,Robin Wonsley Worlobah,Robin Wonsley Worlobah,Robin Wonsley Worlobah,Robin Wonsley Worlobah,Robin Wonsley Worlobah
american/Minneapolis/Minneapolis_11022021_CityCouncilWard3.csv,none,Michael Rainville,Michael Rainville,Michael Rainville,Michael Rainville,Michael Rainville,Steve Fletcher,Steve Fletcher,Steve Fletcher,Steve Fletcher,Steve Fletcher
american/Minneapolis/Minneapolis_11022021_CityCouncilWard3.csv,Hope Hennessey,Michael Rainville,Michael Rainville,Michael Rainville,Michael Rainville,Michael Rainville,Steve Fletcher,Steve Fletcher,Steve Fletcher,Steve Fletcher,Steve Fletcher
american/Minneapolis/Minneapolis_11022021_CityCouncilWard3.csv,Steve Fletcher,Michael Rainville,Michael Rainville,Michael Rainville,Michael Rainville,Michael Rainville,Michael Rainville,Michael Rainville,Michael Rainville,Michael Rainville,Michael Rainville
american/Minneapolis/Minneapolis_11022021_CityCouncilWard3.csv,Michael Rainville,Steve Fletcher,Steve Fletcher,Steve Fletcher,Steve Fletcher,Steve Fletcher,Steve Fletcher,Steve Fletcher,Steve Fletcher,Steve Fletcher,Steve Fletcher
american/Minneapolis/Minneapolis_11022021_CityCouncilWard3.csv,Merv Moorhead,Michael Rainville,Michael Rainville,Michael Rainville,Michael Rainville,Michael Rainville,Steve Fletcher,Steve Fletcher,Steve Fletcher,Steve Fletcher,Steve Fletcher
american/Minneapolis/Minneapolis_11022021_CityCouncilWard3.csv,writein,Michael Rainville,Michael Rainville,Michael Rainville,Michael Rainville,Michael Rainville,Steve Fletcher,Steve Fletcher,Steve Fletcher,Steve Fletcher,Steve Fletcher
american/Minneapolis/Minneapolis_11072017_Ward4CityCouncil.csv,none,"Barbara A. ""Barb"" Johnson",Phillipe M. Cunningham,Phillipe M. Cunningham,Phillipe M. Cunningham,Phillipe M. Cunningham,Phillipe M. Cunningham,Phillipe M. Cunningham,Phillipe M. Cunningham,Phillipe M. Cunningham,Phillipe M. Cunningham
american/Minneapolis/Minneapolis_11072017_Ward4CityCouncil.csv,Dana Hansen,"Barbara A. ""Barb"" Johnson",Phillipe M. Cunningham,Phillipe M. Cunningham,Phillipe M. Cunningham,Phillipe M. Cunningham,Phillipe M. Cunningham,Phillipe M. Cunningham,Phillipe M. Cunningham,Phillipe M. Cunningham,Phillipe M. Cunningham
american/Minneapolis/Minneapolis_11072017_Ward4CityCouncil.csv,Stephanie Gasca,Phillipe M. Cunningham,Phillipe M. Cunningham,Phillipe M. Cunningham,Phillipe M. Cunningham,Phillipe M. Cunningham,Phillipe M. Cunningham,Phillipe M. Cunningham,Phillipe M. Cunningham,Phillipe M. Cunningham,Phillipe M. Cunningham
american/Minneapolis/Minneapolis_11072017_Ward4CityCouncil.csv,Phillipe M. Cunningham,"Barbara A. ""Barb"" Johnson","Barbara A. ""Barb"" Johnson","Barbara A. ""Barb"" Johnson","Barbara A. ""Barb"" Johnson","Barbara A. ""Barb"" Johnson","Barbara A. ""Barb"" Johnson","Barbara A. ""Barb"" Johnson","Barbara A. ""Barb"" Johnson","Barbara A. ""Barb"" Johnson","Barbara A. ""Barb"" Johnson"
american/Minneapolis/Minneapolis_11072017_Ward4CityCouncil.csv,writein,"Barbara A. ""Barb"" Johnson",Phillipe M. Cunningham,Phillipe M. Cunningham,Phillipe M. Cunningham,Phillipe M. Cunningham,Phillipe M. Cunningham,Phillipe M. Cunningham,Phillipe M. Cunningham,Phillipe M. Cunningham,Phillipe M. Cunningham
american/Minneapolis/Minneapolis_11072017_Ward4CityCouncil.csv,"Barbara A. ""Barb"" Johnson",Phillipe M. Cunningham,Phillipe M. Cunningham,Phillipe M. Cunningham,Phillipe M. Cunningham,Phillipe M. Cunningham,Phillipe M. Cunningham,Phillipe M. Cunningham,Phillipe M. Cunningham,Phillipe M. Cunningham,Phillipe M. Cunningham
american/Minneapolis/Minneapolis_11022021_CityCouncilWard1.csv,none,Elliott Payne,Elliott Payne,Elliott Payne,Elliott Payne,Elliott Payne,Elliott Payne,Elliott Payne,Elliott Payne,Elliott Payne,Elliott Payne
american/Minneapolis/Minneapolis_11022021_CityCouncilWard1.csv,Thomas E Wortman,Elliott Payne,Elliott Payne,Elliott Payne,Elliott Payne,Elliott Payne,Elliott Payne,Elliott Payne,Elliott Payne,Elliott Payne,Elliott Payne
american/Minneapolis/Minneapolis_11022021_CityCouncilWard1.csv,writein,Elliott Payne,Elliott Payne,Elliott Payne,Elliott Payne,Elliott Payne,Elliott Payne,Elliott Payne,Elliott Payne,Elliott Payne,Elliott Payne
american/Minneapolis/Minneapolis_11022021_CityCouncilWard1.csv,Kevin Reich,Elliott Payne,Elliott Payne,Elliott Payne,Elliott Payne,Elliott Payne,Elliott Payne,Elliott Payne,Elliott Payne,Elliott Payne,Elliott Payne
american/Minneapolis/Minneapolis_11022021_CityCouncilWard1.csv,Elliott Payne,Kevin Reich,Kevin Reich,Kevin Reich,Kevin Reich,Kevin Reich,Kevin Reich,Kevin Reich,Kevin Reich,Kevin Reich,Kevin Reich
american/Minneapolis/Minneapolis_11022021_CityCouncilWard1.csv,Calvin L Carpenter,Elliott Payne,Elliott Payne,Elliott Payne,Elliott Payne,Elliott Payne,Elliott Payne,Elliott Payne,Elliott Payne,Elliott Payne,Elliott Payne
american/Minneapolis/Minneapolis_11072023_CityCouncilWard8.csv,none,Soren Stevenson,Andrea Jenkins,Andrea Jenkins,Andrea Jenkins,Andrea Jenkins,Soren Stevenson,Soren Stevenson,Soren Stevenson,Soren Stevenson,Soren Stevenson
american/Minneapolis/Minneapolis_11072023_CityCouncilWard8.csv,Soren Stevenson,Andrea Jenkins,Andrea Jenkins,Andrea Jenkins,Andrea Jenkins,Andrea Jenkins,Andrea Jenkins,Andrea Jenkins,Andrea Jenkins,Andrea Jenkins,Andrea Jenkins
american/Minneapolis/Minneapolis_11072023_CityCouncilWard8.csv,Bob Sullentrop,Soren Stevenson,Andrea Jenkins,Andrea Jenkins,Andrea Jenkins,Andrea Jenkins,Soren Stevenson,Soren Stevenson,Soren Stevenson,Soren Stevenson,Soren Stevenson
american/Minneapolis/Minneapolis_11072023_CityCouncilWard8.csv,Andrea Jenkins,Soren Stevenson,Soren Stevenson,Soren Stevenson,Soren Stevenson,Soren Stevenson,Soren Stevenson,Soren Stevenson,Soren Stevenson,Soren Stevenson,Soren Stevenson
american/Minneapolis/Minneapolis_11072023_CityCouncilWard8.csv,Terry White,Soren Stevenson,Andrea Jenkins,Andrea Jenkins,Andrea Jenkins,Andrea Jenkins,Soren Stevenson,Soren Stevenson,Soren Stevenson,Soren Stevenson,Soren Stevenson
american/Minneapolis/Minneapolis_11072023_CityCouncilWard8.csv,writein,Soren Stevenson,Andrea Jenkins,Andrea Jenkins,Andrea Jenkins,Andrea Jenkins,Soren Stevenson,Soren Stevenson,Soren Stevenson,Soren Stevenson,Soren Stevenson
american/Minneapolis/Minneapolis_11062009_Ward12CityCouncil.csv,none,Sandy Colvin Roy,Sandy Colvin Roy,Sandy Colvin Roy,Sandy Colvin Roy,Sandy Colvin Roy,Sandy Colvin Roy,Sandy Colvin Roy,Sandy Colvin Roy,Sandy Colvin Roy,Sandy Colvin Roy
american/Minneapolis/Minneapolis_11062009_Ward12CityCouncil.csv,Brent Perry,Sandy Colvin Roy,Sandy Colvin Roy,Sandy Colvin Roy,Sandy Colvin Roy,Sandy Colvin Roy,Sandy Colvin Roy,Sandy Colvin Roy,Sandy Colvin Roy,Sandy Colvin Roy,Sandy Colvin Roy
american/Minneapolis/Minneapolis_11062009_Ward12CityCouncil.csv,Rick L. Nyhlen,Sandy Colvin Roy,Sandy Colvin Roy,Sandy Colvin Roy,Sandy Colvin Roy,Sandy Colvin Roy,Sandy Colvin Roy,Sandy Colvin Roy,Sandy Colvin Roy,Sandy Colvin Roy,Sandy Colvin Roy
american/Minneapolis/Minneapolis_11062009_Ward12CityCouncil.csv,Charley Underwood,Sandy Colvin Roy,Sandy Colvin Roy,Sandy Colvin Roy,Sandy Colvin Roy,Sandy Colvin Roy,Sandy Colvin Roy,Sandy Colvin Roy,Sandy Colvin Roy,Sandy Colvin Roy,Sandy Colvin Roy
american/Minneapolis/Minneapolis_11062009_Ward12CityCouncil.csv,writein,Sandy Colvin Roy,Sandy Colvin Roy,Sandy Colvin Roy,Sandy Colvin Roy,Sandy Colvin Roy,Sandy Colvin Roy,Sandy Colvin Roy,Sandy Colvin Roy,Sandy Colvin Roy,Sandy Colvin Roy
american/Minneapolis/Minneapolis_11062009_Ward12CityCouncil.csv,Sandy Colvin Roy,Charley Underwood,Charley Underwood,Charley Underwood,Charley Underwood,Charley Underwood,Charley Underwood,Charley Underwood,Charley Underwood,Charley Underwood,Charley Underwood
american/Minneapolis/Minneapolis_11072023_CityCouncilWard5.csv,none,Jeremiah Bey Ellison,Jeremiah Bey Ellison,Jeremiah Bey Ellison,Jeremiah Bey Ellison,Jeremiah Bey Ellison,Jeremiah Bey Ellison,Jeremiah Bey Ellison,Jeremiah Bey Ellison,Jeremiah Bey Ellison,Jeremiah Bey Ellison
american/Minneapolis/Minneapolis_11072023_CityCouncilWard5.csv,Victor Martinez,Jeremiah Bey Ellison,Jeremiah Bey Ellison,Jeremiah Bey Ellison,Jeremiah Bey Ellison,Jeremiah Bey Ellison,Jeremiah Bey Ellison,Jeremiah Bey Ellison,Jeremiah Bey Ellison,Jeremiah Bey Ellison,Jeremiah Bey Ellison
american/Minneapolis/Minneapolis_11072023_CityCouncilWard5.csv,writein,Jeremiah Bey Ellison,Jeremiah Bey Ellison,Jeremiah Bey Ellison,Jeremiah Bey Ellison,Jeremiah Bey Ellison,Jeremiah Bey Ellison,Jeremiah Bey Ellison,Jeremiah Bey Ellison,Jeremiah Bey Ellison,Jeremiah Bey Ellison
american/Minneapolis/Minneapolis_11072023_CityCouncilWard5.csv,"Phillip ""OMac"" Peterson",Jeremiah Bey Ellison,Jeremiah Bey Ellison,Jeremiah Bey Ellison,Jeremiah Bey Ellison,Jeremiah Bey Ellison,Jeremiah Bey Ellison,Jeremiah Bey Ellison,Jeremiah Bey Ellison,Jeremiah Bey Ellison,Jeremiah Bey Ellison
american/Minneapolis/Minneapolis_11072023_CityCouncilWard5.csv,Jeremiah Bey Ellison,Victor Martinez,Victor Martinez,Victor Martinez,Victor Martinez,Victor Martinez,Victor Martinez,Victor Martinez,Victor Martinez,Victor Martinez,Victor Martinez
american/Minneapolis/Minneapolis_11072017_PRBoardDistrict3.csv,none,AK Hassan,AK Hassan,AK Hassan,AK Hassan,AK Hassan,AK Hassan,AK Hassan,AK Hassan,AK Hassan,AK Hassan
american/Minneapolis/Minneapolis_11072017_PRBoardDistrict3.csv,Abdi Gurhan Mohamed,AK Hassan,AK Hassan,AK Hassan,AK Hassan,AK Hassan,AK Hassan,AK Hassan,AK Hassan,AK Hassan,AK Hassan
american/Minneapolis/Minneapolis_11072017_PRBoardDistrict3.csv,Charles Exner,AK Hassan,AK Hassan,AK Hassan,AK Hassan,AK Hassan,AK Hassan,AK Hassan,AK Hassan,AK Hassan,AK Hassan
american/Minneapolis/Minneapolis_11072017_PRBoardDistrict3.csv,writein,AK Hassan,AK Hassan,AK Hassan,AK Hassan,AK Hassan,AK Hassan,AK Hassan,AK Hassan,AK Hassan,AK Hassan
american/Minneapolis/Minneapolis_11072017_PRBoardDistrict3.csv,AK Hassan,Abdi Gurhan Mohamed,Abdi Gurhan Mohamed,Abdi Gurhan Mohamed,Abdi Gurhan Mohamed,Abdi Gurhan Mohamed,Abdi Gurhan Mohamed,Abdi Gurhan Mohamed,Abdi Gurhan Mohamed,Abdi Gurhan Mohamed,Abdi Gurhan Mohamed
american/Minneapolis/Minneapolis_11072017_PRBoardDistrict2.csv,none,Kale Severson,Kale Severson,Kale Severson,Kale Severson,Kale Severson,Kale Severson,Kale Severson,Kale Severson,Kale Severson,Kale Severson
american/Minneapolis/Minneapolis_11072017_PRBoardDistrict2.csv,writein,Kale Severson,Kale Severson,Kale Severson,Kale Severson,Kale Severson,Kale Severson,Kale Severson,Kale Severson,Kale Severson,Kale Severson
american/Minneapolis/Minneapolis_11072017_PRBoardDistrict2.csv,Kale Severson,Mike Talley Tate,Mike Talley Tate,Mike Talley Tate,Mike Talley Tate,Mike Talley Tate,Mike Talley Tate,Mike Talley Tate,Mike Talley Tate,Mike Talley Tate,Mike Talley Tate
american/Minneapolis/Minneapolis_11072017_PRBoardDistrict2.csv,Mike Talley Tate,Kale Severson,Kale Severson,Kale Severson,Kale Severson,Kale Severson,Kale Severson,Kale Severson,Kale Severson,Kale Severson,Kale Severson
american/Minneapolis/Minneapolis_11072023_CityCouncilWard4.csv,none,LaTrisha M. Vetaw,LaTrisha M. Vetaw,LaTrisha M. Vetaw,LaTrisha M. Vetaw,LaTrisha M. Vetaw,LaTrisha M. Vetaw,LaTrisha M. Vetaw,LaTrisha M. Vetaw,LaTrisha M. Vetaw,LaTrisha M. Vetaw
american/Minneapolis/Minneapolis_11072023_CityCouncilWard4.csv,Leslie Davis,LaTrisha M. Vetaw,LaTrisha M. Vetaw,LaTrisha M. Vetaw,LaTrisha M. Vetaw,LaTrisha M. Vetaw,LaTrisha M. Vetaw,LaTrisha M. Vetaw,LaTrisha M. Vetaw,LaTrisha M. Vetaw,LaTrisha M. Vetaw
american/Minneapolis/Minneapolis_11072023_CityCouncilWard4.csv,LaTrisha M. Vetaw,Marvina Haynes,Marvina Haynes,Marvina Haynes,Marvina Haynes,Marvina Haynes,Marvina Haynes,Marvina Haynes,Marvina Haynes,Marvina Haynes,Marvina Haynes
american/Minneapolis/Minneapolis_11072023_CityCouncilWard4.csv,writein,LaTrisha M. Vetaw,LaTrisha M. Vetaw,LaTrisha M. Vetaw,LaTrisha M. Vetaw,LaTrisha M. Vetaw,LaTrisha M. Vetaw,LaTrisha M. Vetaw,LaTrisha M. Vetaw,LaTrisha M. Vetaw,LaTrisha M. Vetaw
american/Minneapolis/Minneapolis_11072023_CityCouncilWard4.csv,Marvina Haynes,LaTrisha M. Vetaw,LaTrisha M. Vetaw,LaTrisha M. Vetaw,LaTrisha M. Vetaw,LaTrisha M. Vetaw,LaTrisha M. Vetaw,LaTrisha M. Vetaw,LaTrisha M. Vetaw,LaTrisha M. Vetaw,LaTrisha M. Vetaw
american/Minneapolis/Minneapolis_11072023_CityCouncilWard4.csv,Angela Williams,LaTrisha M. Vetaw,LaTrisha M. Vetaw,LaTrisha M. Vetaw,LaTrisha M. Vetaw,LaTrisha M. Vetaw,LaTrisha M. Vetaw,LaTrisha M. Vetaw,LaTrisha M. Vetaw,LaTrisha M. Vetaw,LaTrisha M. Vetaw
american/Minneapolis/Minneapolis_11062009_Ward7CityCouncil.csv,none,Lisa Goodman,Lisa Goodman,Lisa Goodman,Lisa Goodman,Lisa Goodman,Lisa Goodman,Lisa Goodman,Lisa Goodman,Lisa Goodman,Lisa Goodman
american/Minneapolis/Minneapolis_11062009_Ward7CityCouncil.csv,writein,Lisa Goodman,Lisa Goodman,Lisa Goodman,Lisa Goodman,Lisa Goodman,Lisa Goodman,Lisa Goodman,Lisa Goodman,Lisa Goodman,Lisa Goodman
american/Minneapolis/Minneapolis_11062009_Ward7CityCouncil.csv,Lisa Goodman,Michael J. Katch,Michael J. Katch,Michael J. Katch,Michael J. Katch,Michael J. Katch,Michael J. Katch,Michael J. Katch,Michael J. Katch,Michael J. Katch,Michael J. Katch
american/Minneapolis/Minneapolis_11062009_Ward7CityCouncil.csv,Jeffrey Alan Wagner,Lisa Goodman,Lisa Goodman,Lisa Goodman,Lisa Goodman,Lisa Goodman,Lisa Goodman,Lisa Goodman,Lisa Goodman,Lisa Goodman,Lisa Goodman
american/Minneapolis/Minneapolis_11062009_Ward7CityCouncil.csv,Michael J. Katch,Lisa Goodman,Lisa Goodman,Lisa Goodman,Lisa Goodman,Lisa Goodman,Lisa Goodman,Lisa Goodman,Lisa Goodman,Lisa Goodman,Lisa Goodman
american/Minneapolis/Minneapolis_11052013_ParkRecBoardAtLarge.csv,none,JOHN ERWIN,JOHN ERWIN,JOHN ERWIN,JOHN ERWIN,JOHN ERWIN,JOHN ERWIN,JOHN ERWIN,JOHN ERWIN,JOHN ERWIN,JOHN ERWIN
american/Minneapolis/Minneapolis_11052013_ParkRecBoardAtLarge.csv,TOM NORDYKE,JOHN ERWIN,JOHN ERWIN,JOHN ERWIN,JOHN ERWIN,JOHN ERWIN,JOHN ERWIN,JOHN ERWIN,JOHN ERWIN,JOHN ERWIN,JOHN ERWIN
american/Minneapolis/Minneapolis_11052013_ParkRecBoardAtLarge.csv,MARY LYNN MCPHERSON,JOHN ERWIN,JOHN ERWIN,JOHN ERWIN,JOHN ERWIN,JOHN ERWIN,JOHN ERWIN,JOHN ERWIN,JOHN ERWIN,JOHN ERWIN,JOHN ERWIN
american/Minneapolis/Minneapolis_11052013_ParkRecBoardAtLarge.csv,JOHN ERWIN,ANNIE YOUNG,ANNIE YOUNG,ANNIE YOUNG,ANNIE YOUNG,ANNIE YOUNG,TOM NORDYKE,writein,TOM NORDYKE,ANNIE YOUNG,ANNIE YOUNG
american/Minneapolis/Minneapolis_11052013_ParkRecBoardAtLarge.csv,ANNIE YOUNG,JOHN ERWIN,JOHN ERWIN,JOHN ERWIN,JOHN ERWIN,JOHN ERWIN,JOHN ERWIN,JOHN ERWIN,JOHN ERWIN,JOHN ERWIN,JOHN ERWIN
american/Minneapolis/Minneapolis_11052013_ParkRecBoardAtLarge.csv,CASPER HILL,JOHN ERWIN,JOHN ERWIN,JOHN ERWIN,JOHN ERWIN,JOHN ERWIN,JOHN ERWIN,JOHN ERWIN,JOHN ERWIN,JOHN ERWIN,JOHN ERWIN
american/Minneapolis/Minneapolis_11052013_ParkRecBoardAtLarge.csv,writein,JOHN ERWIN,JOHN ERWIN,JOHN ERWIN,JOHN ERWIN,JOHN ERWIN,JOHN ERWIN,JOHN ERWIN,JOHN ERWIN,JOHN ERWIN,JOHN ERWIN
american/Minneapolis/Minneapolis_11052013_ParkRecBoardAtLarge.csv,ISHMAEL ISRAEL,JOHN ERWIN,JOHN ERWIN,JOHN ERWIN,JOHN ERWIN,JOHN ERWIN,JOHN ERWIN,JOHN ERWIN,JOHN ERWIN,JOHN ERWIN,JOHN ERWIN
american/Minneapolis/Minneapolis_11052013_ParkRecBoardAtLarge.csv,STEVE BARLAND,JOHN ERWIN,JOHN ERWIN,JOHN ERWIN,JOHN ERWIN,JOHN ERWIN,JOHN ERWIN,JOHN ERWIN,JOHN ERWIN,JOHN ERWIN,JOHN ERWIN
american/Minneapolis/Minneapolis_11052013_ParkRecBoardAtLarge.csv,JASON STONE,JOHN ERWIN,JOHN ERWIN,JOHN ERWIN,JOHN ERWIN,JOHN ERWIN,JOHN ERWIN,JOHN ERWIN,JOHN ERWIN,JOHN ERWIN,JOHN ERWIN
american/Minneapolis/Minneapolis_11052013_ParkRecBoardAtLarge.csv,HASHIM YONIS,JOHN ERWIN,JOHN ERWIN,JOHN ERWIN,JOHN ERWIN,JOHN ERWIN,JOHN ERWIN,JOHN ERWIN,JOHN ERWIN,JOHN ERWIN,JOHN ERWIN
american/Minneapolis/Minneapolis_11052013_ParkRecBoardAtLarge.csv,MEG FORNEY,JOHN ERWIN,JOHN ERWIN,JOHN ERWIN,JOHN ERWIN,JOHN ERWIN,JOHN ERWIN,JOHN ERWIN,JOHN ERWIN,JOHN ERWIN,JOHN ERWIN
american/Minneapolis/Minneapolis_11072023_CityCouncilWard6.csv,none,Jamal Osman,Jamal Osman,Jamal Osman,Jamal Osman,Jamal Osman,Kayseh Magan,Kayseh Magan,Kayseh Magan,Kayseh Magan,Kayseh Magan
american/Minneapolis/Minneapolis_11072023_CityCouncilWard6.csv,Guy T Gaskin,Jamal Osman,Jamal Osman,Jamal Osman,Jamal Osman,Jamal Osman,Kayseh Magan,Kayseh Magan,Kayseh Magan,Kayseh Magan,Kayseh Magan
american/Minneapolis/Minneapolis_11072023_CityCouncilWard6.csv,writein,Jamal Osman,Jamal Osman,Jamal Osman,Jamal Osman,Jamal Osman,Kayseh Magan,Kayseh Magan,Kayseh Magan,Kayseh Magan,Kayseh Magan
american/Minneapolis/Minneapolis_11072023_CityCouncilWard6.csv,Jamal Osman,Kayseh Magan,Kayseh Magan,Kayseh Magan,Kayseh Magan,Kayseh Magan,Kayseh Magan,Kayseh Magan,Kayseh Magan,Kayseh Magan,Kayseh Magan
american/Minneapolis/Minneapolis_11072023_CityCouncilWard6.csv,Tiger Worku,Jamal Osman,Jamal Osman,Jamal Osman,Jamal Osman,Jamal Osman,Kayseh Magan,Kayseh Magan,Kayseh Magan,Kayseh Magan,Kayseh Magan
american/Minneapolis/Minneapolis_11072023_CityCouncilWard6.csv,Kayseh Magan,Jamal Osman,Jamal Osman,Jamal Osman,Jamal Osman,Jamal Osman,Jamal Osman,Jamal Osman,Jamal Osman,Jamal Osman,Jamal Osman
american/Minneapolis/Minneapolis_11062009_Ward8CityCouncil.csv,none,Elizabeth Glidden,Elizabeth Glidden,Elizabeth Glidden,Elizabeth Glidden,Elizabeth Glidden,Elizabeth Glidden,Elizabeth Glidden,Elizabeth Glidden,Elizabeth Glidden,Elizabeth Glidden
american/Minneapolis/Minneapolis_11062009_Ward8CityCouncil.csv,Gregory McDonald,Elizabeth Glidden,Elizabeth Glidden,Elizabeth Glidden,Elizabeth Glidden,Elizabeth Glidden,Elizabeth Glidden,Elizabeth Glidden,Elizabeth Glidden,Elizabeth Glidden,Elizabeth Glidden
american/Minneapolis/Minneapolis_11062009_Ward8CityCouncil.csv,Michael J. Cavlan,Elizabeth Glidden,Elizabeth Glidden,Elizabeth Glidden,Elizabeth Glidden,Elizabeth Glidden,Elizabeth Glidden,Elizabeth Glidden,Elizabeth Glidden,Elizabeth Glidden,Elizabeth Glidden
american/Minneapolis/Minneapolis_11062009_Ward8CityCouncil.csv,writein,Elizabeth Glidden,Elizabeth Glidden,Elizabeth Glidden,Elizabeth Glidden,Elizabeth Glidden,Elizabeth Glidden,Elizabeth Glidden,Elizabeth Glidden,Elizabeth Glidden,Elizabeth Glidden
american/Minneapolis/Minneapolis_11062009_Ward8CityCouncil.csv,Elizabeth Glidden,Jeanine Estime,Jeanine Estime,Jeanine Estime,Jeanine Estime,Jeanine Estime,Jeanine Estime,Jeanine Estime,Jeanine Estime,Jeanine Estime,Jeanine Estime
american/Minneapolis/Minneapolis_11062009_Ward8CityCouncil.csv,David Regan,Elizabeth Glidden,Elizabeth Glidden,Elizabeth Glidden,Elizabeth Glidden,Elizabeth Glidden,Elizabeth Glidden,Elizabeth Glidden,Elizabeth Glidden,Elizabeth Glidden,Elizabeth Glidden
american/Minneapolis/Minneapolis_11062009_Ward8CityCouncil.csv,Jeanine Estime,Elizabeth Glidden,Elizabeth Glidden,Elizabeth Glidden,Elizabeth Glidden,Elizabeth Glidden,Elizabeth Glidden,Elizabeth Glidden,Elizabeth Glidden,Elizabeth Glidden,Elizabeth Glidden
american/Minneapolis/Minneapolis_11062009_Mayor.csv,none,R.T. Rybak,R.T. Rybak,R.T. Rybak,R.T. Rybak,R.T. Rybak,R.T. Rybak,R.T. Rybak,R.T. Rybak,R.T. Rybak,R.T. Rybak
american/Minneapolis/Minneapolis_11062009_Mayor.csv,John Charles Wilson,R.T. Rybak,R.T. Rybak,R.T. Rybak,R.T. Rybak,R.T. Rybak,R.T. Rybak,R.T. Rybak,R.T. Rybak,R.T. Rybak,R.T. Rybak
american/Minneapolis/Minneapolis_11062009_Mayor.csv,Bill McGaughey,R.T. Rybak,R.T. Rybak,R.T. Rybak,R.T. Rybak,R.T. Rybak,R.T. Rybak,R.T. Rybak,R.T. Rybak,R.T. Rybak,R.T. Rybak
american/Minneapolis/Minneapolis_11062009_Mayor.csv,writein,R.T. Rybak,R.T. Rybak,R.T. Rybak,R.T. Rybak,R.T. Rybak,R.T. Rybak,R.T. Rybak,R.T. Rybak,R.T. Rybak,R.T. Rybak
