ballotID,ballot_type,countingGroup,district,districtType,precinct,precinctPortion,votingLocation,rank1,rank2,rank3,rank4,rank5,Num cands,Num seats
36062_00001_000036,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-062 Eagle,36-062 Eagle,Region III,"Kowalski, Brandon P. ""Putuuqti""","Fields, James",skipped,skipped,skipped,5,1
36062_00001_000012,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-062 Eagle,36-062 Eagle,Region III,"Schwanke, Rebecca A.",skipped,skipped,skipped,skipped,5,1
36062_00001_000055,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-062 Eagle,36-062 Eagle,Region III,"Goode, Pamela",skipped,skipped,skipped,skipped,5,1
36062_00001_000037,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-062 Eagle,36-062 Eagle,Region III,"Goode, Pamela","Schwanke, Rebecca A.",skipped,skipped,skipped,5,1
36062_00001_000001,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-062 Eagle,36-062 Eagle,Region III,"Goode, Pamela","Schwanke, Rebecca A.",skipped,skipped,skipped,5,1
100036_00001_000001,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-002 Goldstream No. 2,36-002 Goldstream No. 2,Director,"Schwanke, Rebecca A.",skipped,skipped,skipped,skipped,5,1
93200_00024_000019,Ballot 38 - Type 38,Absentee,Judicial 4,Judicial,District 36 - Absentee,House District 36 - Judicial District 4,Region III,"Schwanke, Rebecca A.","Goode, Pamela","Kowalski, Brandon P. ""Putuuqti""","Fields, James",skipped,5,1
93200_00024_000022,Ballot 39 - Type 39,Absentee,Judicial 3,Judicial,District 36 - Absentee,House District 36 - Judicial District 3,Region III,"Schwanke, Rebecca A.",skipped,skipped,skipped,skipped,5,1
93200_00024_000020,Ballot 39 - Type 39,Absentee,Judicial 3,Judicial,District 36 - Absentee,House District 36 - Judicial District 3,Region III,"Kowalski, Brandon P. ""Putuuqti""",skipped,skipped,skipped,skipped,5,1
93200_00024_000001,Ballot 38 - Type 38,Absentee,Judicial 4,Judicial,District 36 - Absentee,House District 36 - Judicial District 4,Region III,"Goode, Pamela","Schwanke, Rebecca A.","Fields, James","Kowalski, Brandon P. ""Putuuqti""",skipped,5,1
93200_00024_000021,Ballot 39 - Type 39,Absentee,Judicial 3,Judicial,District 36 - Absentee,House District 36 - Judicial District 3,Region III,"Kowalski, Brandon P. ""Putuuqti""",skipped,skipped,skipped,skipped,5,1
93200_00024_000014,Ballot 38 - Type 38,Absentee,Judicial 4,Judicial,District 36 - Absentee,House District 36 - Judicial District 4,Region III,"Goode, Pamela",skipped,skipped,skipped,skipped,5,1
93200_00024_000023,Ballot 39 - Type 39,Absentee,Judicial 3,Judicial,District 36 - Absentee,House District 36 - Judicial District 3,Region III,"Kowalski, Brandon P. ""Putuuqti""",skipped,skipped,skipped,skipped,5,1
93200_00024_000015,Ballot 38 - Type 38,Absentee,Judicial 4,Judicial,District 36 - Absentee,House District 36 - Judicial District 4,Region III,"Kowalski, Brandon P. ""Putuuqti""",skipped,skipped,skipped,skipped,5,1
93200_00024_000024,Ballot 39 - Type 39,Absentee,Judicial 3,Judicial,District 36 - Absentee,House District 36 - Judicial District 3,Region III,"Schwanke, Rebecca A.",skipped,skipped,skipped,skipped,5,1
93200_00024_000003,Ballot 38 - Type 38,Absentee,Judicial 4,Judicial,District 36 - Absentee,House District 36 - Judicial District 4,Region III,"Goode, Pamela","Schwanke, Rebecca A.","Fields, James","Kowalski, Brandon P. ""Putuuqti""",skipped,5,1
93200_00024_000025,Ballot 39 - Type 39,Absentee,Judicial 3,Judicial,District 36 - Absentee,House District 36 - Judicial District 3,Region III,"Schwanke, Rebecca A.",skipped,skipped,skipped,skipped,5,1
93200_00024_000009,Ballot 38 - Type 38,Absentee,Judicial 4,Judicial,District 36 - Absentee,House District 36 - Judicial District 4,Region III,"Goode, Pamela","Schwanke, Rebecca A.",skipped,skipped,skipped,5,1
93200_00024_000026,Ballot 39 - Type 39,Absentee,Judicial 3,Judicial,District 36 - Absentee,House District 36 - Judicial District 3,Region III,"Schwanke, Rebecca A.",skipped,skipped,skipped,skipped,5,1
93200_00024_000007,Ballot 38 - Type 38,Absentee,Judicial 4,Judicial,District 36 - Absentee,House District 36 - Judicial District 4,Region III,"Schwanke, Rebecca A.","Goode, Pamela",skipped,skipped,skipped,5,1
93200_00024_000027,Ballot 39 - Type 39,Absentee,Judicial 3,Judicial,District 36 - Absentee,House District 36 - Judicial District 3,Region III,"Schwanke, Rebecca A.",skipped,skipped,skipped,skipped,5,1
93200_00024_000011,Ballot 38 - Type 38,Absentee,Judicial 4,Judicial,District 36 - Absentee,House District 36 - Judicial District 4,Region III,"Goode, Pamela","Fields, James","Schwanke, Rebecca A.",skipped,skipped,5,1
93200_00024_000029,Ballot 39 - Type 39,Absentee,Judicial 3,Judicial,District 36 - Absentee,House District 36 - Judicial District 3,Region III,"Goode, Pamela",skipped,skipped,skipped,skipped,5,1
93200_00024_000017,Ballot 38 - Type 38,Absentee,Judicial 4,Judicial,District 36 - Absentee,House District 36 - Judicial District 4,Region III,"Goode, Pamela","Schwanke, Rebecca A.",skipped,skipped,skipped,5,1
93200_00024_000030,Ballot 39 - Type 39,Absentee,Judicial 3,Judicial,District 36 - Absentee,House District 36 - Judicial District 3,Region III,"Kowalski, Brandon P. ""Putuuqti""","Fields, James","Goode, Pamela","Schwanke, Rebecca A.",skipped,5,1
93200_00024_000010,Ballot 38 - Type 38,Absentee,Judicial 4,Judicial,District 36 - Absentee,House District 36 - Judicial District 4,Region III,"Goode, Pamela",skipped,skipped,skipped,skipped,5,1
93200_00024_000031,Ballot 39 - Type 39,Absentee,Judicial 3,Judicial,District 36 - Absentee,House District 36 - Judicial District 3,Region III,"Goode, Pamela",skipped,skipped,skipped,skipped,5,1
93200_00024_000005,Ballot 38 - Type 38,Absentee,Judicial 4,Judicial,District 36 - Absentee,House District 36 - Judicial District 4,Region III,"Fields, James",skipped,skipped,skipped,skipped,5,1
93200_00024_000032,Ballot 39 - Type 39,Absentee,Judicial 3,Judicial,District 36 - Absentee,House District 36 - Judicial District 3,Region III,"Kowalski, Brandon P. ""Putuuqti""","Fields, James","Schwanke, Rebecca A.","Goode, Pamela",skipped,5,1
93200_00024_000013,Ballot 38 - Type 38,Absentee,Judicial 4,Judicial,District 36 - Absentee,House District 36 - Judicial District 4,Region III,"Goode, Pamela","Schwanke, Rebecca A.",skipped,skipped,skipped,5,1
93200_00024_000033,Ballot 38 - Type 38,Absentee,Judicial 4,Judicial,District 36 - Absentee,House District 36 - Judicial District 4,Region III,"Goode, Pamela",skipped,skipped,skipped,skipped,5,1
93200_00024_000004,Ballot 38 - Type 38,Absentee,Judicial 4,Judicial,District 36 - Absentee,House District 36 - Judicial District 4,Region III,"Goode, Pamela","Schwanke, Rebecca A.",skipped,skipped,skipped,5,1
93200_00024_000034,Ballot 38 - Type 38,Absentee,Judicial 4,Judicial,District 36 - Absentee,House District 36 - Judicial District 4,Region III,"Goode, Pamela",skipped,skipped,skipped,skipped,5,1
93200_00024_000006,Ballot 38 - Type 38,Absentee,Judicial 4,Judicial,District 36 - Absentee,House District 36 - Judicial District 4,Region III,"Goode, Pamela","Schwanke, Rebecca A.",skipped,skipped,skipped,5,1
93200_00024_000035,Ballot 38 - Type 38,Absentee,Judicial 4,Judicial,District 36 - Absentee,House District 36 - Judicial District 4,Region III,"Schwanke, Rebecca A.","Fields, James","Kowalski, Brandon P. ""Putuuqti""","Goode, Pamela",skipped,5,1
93200_00024_000002,Ballot 38 - Type 38,Absentee,Judicial 4,Judicial,District 36 - Absentee,House District 36 - Judicial District 4,Region III,"Schwanke, Rebecca A.","Goode, Pamela",skipped,skipped,skipped,5,1
93200_00024_000036,Ballot 38 - Type 38,Absentee,Judicial 4,Judicial,District 36 - Absentee,House District 36 - Judicial District 4,Region III,"Schwanke, Rebecca A.","Goode, Pamela","Fields, James","Kowalski, Brandon P. ""Putuuqti""",skipped,5,1
93200_00024_000008,Ballot 38 - Type 38,Absentee,Judicial 4,Judicial,District 36 - Absentee,House District 36 - Judicial District 4,Region III,"Goode, Pamela","Schwanke, Rebecca A.",skipped,skipped,skipped,5,1
93200_00024_000016,Ballot 38 - Type 38,Absentee,Judicial 4,Judicial,District 36 - Absentee,House District 36 - Judicial District 4,Region III,"Kowalski, Brandon P. ""Putuuqti""",skipped,skipped,skipped,skipped,5,1
36106_00001_000026,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-106 Koyukuk,36-106 Koyukuk,Region III,"Schwanke, Rebecca A.",skipped,skipped,skipped,skipped,5,1
36106_00001_000019,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-106 Koyukuk,36-106 Koyukuk,Region III,"Kowalski, Brandon P. ""Putuuqti""","Goode, Pamela","Fields, James","Schwanke, Rebecca A.",skipped,5,1
36106_00001_000002,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-106 Koyukuk,36-106 Koyukuk,Region III,"Kowalski, Brandon P. ""Putuuqti""",skipped,skipped,skipped,skipped,5,1
36106_00001_000020,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-106 Koyukuk,36-106 Koyukuk,Region III,"Kowalski, Brandon P. ""Putuuqti""","Goode, Pamela","Fields, James","Schwanke, Rebecca A.",skipped,5,1
36106_00001_000001,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-106 Koyukuk,36-106 Koyukuk,Region III,"Kowalski, Brandon P. ""Putuuqti""",skipped,skipped,skipped,skipped,5,1
36106_00001_000021,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-106 Koyukuk,36-106 Koyukuk,Region III,"Goode, Pamela",skipped,skipped,skipped,skipped,5,1
36106_00001_000015,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-106 Koyukuk,36-106 Koyukuk,Region III,"Kowalski, Brandon P. ""Putuuqti""",skipped,skipped,skipped,skipped,5,1
36106_00001_000022,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-106 Koyukuk,36-106 Koyukuk,Region III,"Schwanke, Rebecca A.","Kowalski, Brandon P. ""Putuuqti""","Goode, Pamela","Fields, James",skipped,5,1
36106_00001_000013,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-106 Koyukuk,36-106 Koyukuk,Region III,"Kowalski, Brandon P. ""Putuuqti""",skipped,skipped,skipped,skipped,5,1
36106_00001_000023,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-106 Koyukuk,36-106 Koyukuk,Region III,"Kowalski, Brandon P. ""Putuuqti""",skipped,skipped,skipped,skipped,5,1
36106_00001_000004,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-106 Koyukuk,36-106 Koyukuk,Region III,"Kowalski, Brandon P. ""Putuuqti""",skipped,skipped,skipped,skipped,5,1
36106_00001_000024,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-106 Koyukuk,36-106 Koyukuk,Region III,"Kowalski, Brandon P. ""Putuuqti""","Schwanke, Rebecca A.","Goode, Pamela","Fields, James",skipped,5,1
36106_00001_000025,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-106 Koyukuk,36-106 Koyukuk,Region III,"Kowalski, Brandon P. ""Putuuqti""","Schwanke, Rebecca A.","Goode, Pamela","Fields, James",skipped,5,1
36106_00001_000005,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-106 Koyukuk,36-106 Koyukuk,Region III,"Kowalski, Brandon P. ""Putuuqti""",skipped,skipped,skipped,skipped,5,1
36106_00001_000027,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-106 Koyukuk,36-106 Koyukuk,Region III,"Kowalski, Brandon P. ""Putuuqti""",skipped,skipped,skipped,skipped,5,1
36106_00001_000006,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-106 Koyukuk,36-106 Koyukuk,Region III,"Fields, James","Schwanke, Rebecca A.","Kowalski, Brandon P. ""Putuuqti""","Goode, Pamela",skipped,5,1
36106_00001_000028,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-106 Koyukuk,36-106 Koyukuk,Region III,"Goode, Pamela",skipped,skipped,skipped,skipped,5,1
36106_00001_000011,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-106 Koyukuk,36-106 Koyukuk,Region III,"Fields, James",skipped,skipped,skipped,skipped,5,1
36106_00001_000029,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-106 Koyukuk,36-106 Koyukuk,Region III,"Schwanke, Rebecca A.",skipped,skipped,skipped,skipped,5,1
36106_00001_000018,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-106 Koyukuk,36-106 Koyukuk,Region III,"Kowalski, Brandon P. ""Putuuqti""","Fields, James","Schwanke, Rebecca A.","Goode, Pamela",skipped,5,1
36106_00001_000016,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-106 Koyukuk,36-106 Koyukuk,Region III,"Goode, Pamela",skipped,skipped,skipped,skipped,5,1
36106_00001_000010,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-106 Koyukuk,36-106 Koyukuk,Region III,"Goode, Pamela","Schwanke, Rebecca A.","Fields, James",skipped,skipped,5,1
36106_00001_000017,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-106 Koyukuk,36-106 Koyukuk,Region III,"Kowalski, Brandon P. ""Putuuqti""",skipped,skipped,skipped,skipped,5,1
36106_00001_000008,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-106 Koyukuk,36-106 Koyukuk,Region III,"Schwanke, Rebecca A.",skipped,skipped,skipped,skipped,5,1
36106_00001_000014,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-106 Koyukuk,36-106 Koyukuk,Region III,"Kowalski, Brandon P. ""Putuuqti""",skipped,skipped,skipped,skipped,5,1
36106_00001_000003,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-106 Koyukuk,36-106 Koyukuk,Region III,"Kowalski, Brandon P. ""Putuuqti""",skipped,skipped,skipped,skipped,5,1
36050_00000_346700_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-050 Delta Junction,36-050 Delta Junction,Region III,"Goode, Pamela","Schwanke, Rebecca A.","Fields, James","Kowalski, Brandon P. ""Putuuqti""",skipped,5,1
36050_00000_345009_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-050 Delta Junction,36-050 Delta Junction,Region III,"Goode, Pamela","Schwanke, Rebecca A.","Fields, James",skipped,skipped,5,1
36050_00000_263048_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-050 Delta Junction,36-050 Delta Junction,Region III,"Goode, Pamela","Schwanke, Rebecca A.",skipped,skipped,skipped,5,1
36050_00000_259626_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-050 Delta Junction,36-050 Delta Junction,Region III,"Kowalski, Brandon P. ""Putuuqti""","Goode, Pamela","Schwanke, Rebecca A.",skipped,skipped,5,1
36050_00000_139808_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-050 Delta Junction,36-050 Delta Junction,Region III,"Goode, Pamela",skipped,skipped,skipped,skipped,5,1
36050_00000_137007_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-050 Delta Junction,36-050 Delta Junction,Region III,"Goode, Pamela","Schwanke, Rebecca A.",skipped,skipped,skipped,5,1
36050_00000_108109_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-050 Delta Junction,36-050 Delta Junction,Region III,"Schwanke, Rebecca A.",skipped,skipped,skipped,skipped,5,1
36050_00000_050821_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-050 Delta Junction,36-050 Delta Junction,Region III,"Schwanke, Rebecca A.","Goode, Pamela",skipped,skipped,skipped,5,1
36050_00000_001287_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-050 Delta Junction,36-050 Delta Junction,Region III,"Schwanke, Rebecca A.",skipped,skipped,skipped,skipped,5,1
36050_00000_883916_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-050 Delta Junction,36-050 Delta Junction,Region III,"Schwanke, Rebecca A.",skipped,skipped,skipped,skipped,5,1
36050_00000_882294_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-050 Delta Junction,36-050 Delta Junction,Region III,"Goode, Pamela",skipped,skipped,skipped,skipped,5,1
36050_00000_880539_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-050 Delta Junction,36-050 Delta Junction,Region III,"Goode, Pamela","Schwanke, Rebecca A.",skipped,skipped,skipped,5,1
36050_00000_875820_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-050 Delta Junction,36-050 Delta Junction,Region III,"Schwanke, Rebecca A.","Goode, Pamela",skipped,skipped,skipped,5,1
36050_00000_682782_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-050 Delta Junction,36-050 Delta Junction,Region III,"Goode, Pamela",skipped,skipped,skipped,skipped,5,1
36050_00000_681774_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-050 Delta Junction,36-050 Delta Junction,Region III,"Goode, Pamela",skipped,skipped,skipped,skipped,5,1
36050_00000_680255_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-050 Delta Junction,36-050 Delta Junction,Region III,"Goode, Pamela",skipped,skipped,skipped,skipped,5,1
36050_00000_503888_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-050 Delta Junction,36-050 Delta Junction,Region III,"Schwanke, Rebecca A.",skipped,skipped,skipped,skipped,5,1
36050_00000_500621_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-050 Delta Junction,36-050 Delta Junction,Region III,"Schwanke, Rebecca A.","Kowalski, Brandon P. ""Putuuqti""","Goode, Pamela",skipped,skipped,5,1
36050_00000_498221_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-050 Delta Junction,36-050 Delta Junction,Region III,"Fields, James","Schwanke, Rebecca A.","Goode, Pamela","Kowalski, Brandon P. ""Putuuqti""",Write-in,5,1
36050_00000_497067_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-050 Delta Junction,36-050 Delta Junction,Region III,"Schwanke, Rebecca A.",skipped,skipped,skipped,skipped,5,1
36050_00000_360914_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-050 Delta Junction,36-050 Delta Junction,Region III,"Goode, Pamela",skipped,skipped,skipped,skipped,5,1
36050_00000_359405_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-050 Delta Junction,36-050 Delta Junction,Region III,"Fields, James",skipped,skipped,skipped,skipped,5,1
36050_00000_268380_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-050 Delta Junction,36-050 Delta Junction,Region III,"Fields, James","Goode, Pamela",skipped,skipped,skipped,5,1
36050_00000_267481_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-050 Delta Junction,36-050 Delta Junction,Region III,"Goode, Pamela",skipped,skipped,skipped,skipped,5,1
36050_00000_152958_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-050 Delta Junction,36-050 Delta Junction,Region III,"Goode, Pamela",skipped,skipped,skipped,skipped,5,1
36050_00000_150311_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-050 Delta Junction,36-050 Delta Junction,Region III,"Schwanke, Rebecca A.",skipped,skipped,skipped,skipped,5,1
36050_00000_106336_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-050 Delta Junction,36-050 Delta Junction,Region III,"Schwanke, Rebecca A.","Fields, James",skipped,skipped,skipped,5,1
36050_00000_056725_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-050 Delta Junction,36-050 Delta Junction,Region III,"Goode, Pamela","Schwanke, Rebecca A.",skipped,skipped,skipped,5,1
36050_00000_018539_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-050 Delta Junction,36-050 Delta Junction,Region III,"Kowalski, Brandon P. ""Putuuqti""",skipped,skipped,skipped,skipped,5,1
36050_00000_931011_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-050 Delta Junction,36-050 Delta Junction,Region III,"Goode, Pamela","Schwanke, Rebecca A.",skipped,skipped,skipped,5,1
36050_00000_929313_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-050 Delta Junction,36-050 Delta Junction,Region III,"Schwanke, Rebecca A.",skipped,skipped,skipped,skipped,5,1
36050_00000_928216_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-050 Delta Junction,36-050 Delta Junction,Region III,"Goode, Pamela",skipped,skipped,skipped,skipped,5,1
36050_00000_926433_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-050 Delta Junction,36-050 Delta Junction,Region III,"Schwanke, Rebecca A.","Goode, Pamela","Fields, James",skipped,skipped,5,1
36050_00000_704834_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-050 Delta Junction,36-050 Delta Junction,Region III,"Goode, Pamela",skipped,skipped,skipped,skipped,5,1
36050_00000_703438_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-050 Delta Junction,36-050 Delta Junction,Region III,"Goode, Pamela",skipped,skipped,skipped,skipped,5,1
36050_00000_700001_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-050 Delta Junction,36-050 Delta Junction,Region III,"Schwanke, Rebecca A.",skipped,skipped,skipped,skipped,5,1
36050_00000_697677_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-050 Delta Junction,36-050 Delta Junction,Region III,"Kowalski, Brandon P. ""Putuuqti""",skipped,skipped,skipped,skipped,5,1
36050_00000_496788_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-050 Delta Junction,36-050 Delta Junction,Region III,"Schwanke, Rebecca A.",skipped,skipped,skipped,skipped,5,1
